code,company_name,market,sector,bm_raw,ep_raw,market_equity_final,gross_profitability,sloan_accruals,distress_review_flag,distress_exclusion_flag,liquidity_flag,avg_daily_value_60d,microcap_flag,one_time_profit_suspected,human_review_required,anomaly_flags,extreme_high_bm_top1pct,extreme_high_ep_top1pct,extreme_high_bm_and_ep_top1pct,scale_check,market_equity_inconsistent,gross_profitability_extreme,sloan_accruals_extreme,liquidity_review_flag,conservative_exclusion_reason,sector_adjusted_exclusion_reason
5356,"MINO CERAMIC CO.,LTD.",Standard Market(Domestic),Glass and Ceramics Products,0.9841209066622676,0.0825902844475768,14741673408.0,0.1885879581948095,0.000647101672165,False,False,review,8819058.333333334,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
5928,"ALMETAX MANUFACTURING CO,LTD.",Standard Market(Domestic),Metal Products,3.1301217375441523,0.0094703253794859,2935274015.0,0.1161560104971368,-0.0023009249085124,True,False,exclude,2201106.6666666665,False,False,True,,False,False,False,False,False,False,False,False,liquidity_exclusion;human_review_required,liquidity_exclusion;human_review_required
3388,"MEIJI ELECTRIC INDUSTRIES CO.,LTD.",Prime Market (Domestic),Wholesale Trade,1.3158267530329943,0.0941999947852331,26424959000.0,0.2175777122947998,0.0165355073710864,False,False,pass,108461381.66666669,False,False,False,,False,False,False,False,False,False,False,False,,
5189,"SAKURA RUBBER CO.,LTD.",Standard Market(Domestic),Rubber Products,1.5661429277965715,0.0736276898944518,5784753000.0,0.1596083204183367,0.0001658756443819,False,False,pass,25332176.666666668,False,False,False,,False,False,False,False,False,False,False,False,,
8207,"TEN ALLIED Co.,Ltd.",Standard Market(Domestic),Retail Trade,1.0035903460690403,0.0131104060448866,11097596787.0,1.1282514268347164,-0.0188421313694387,False,False,review,9243221.666666666,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
4057,"Interfactory,Inc.",Growth Market(Domestic),Information & Communication,0.8158665559751596,0.0949839734826453,1448349600.0,0.5776439393724325,-0.1220115201444093,False,False,exclude,1484885.0,True,False,True,,False,False,False,False,False,False,False,False,liquidity_exclusion;human_review_required,liquidity_exclusion;human_review_required
7840,"FRANCE BED HOLDINGS CO.,LTD.",Prime Market (Domestic),Other Products,0.9751474404102712,0.0707460378616657,41641908000.0,0.4439549813317575,-0.0616974331565459,False,False,pass,74679865.0,False,False,False,,False,False,False,False,False,False,False,False,,
9837,"MORITO CO.,LTD.",Prime Market (Domestic),Wholesale Trade,0.8700053567694603,0.0637087230002927,45784311200.0,0.3132931498291326,-0.0014435849748024,False,False,pass,135956835.0,False,False,False,,False,False,False,False,False,False,False,False,,
9832,"AUTOBACS SEVEN CO.,LTD.",Prime Market (Domestic),Wholesale Trade,1.1547090648686182,0.0712970261402779,114282466480.0,0.3873120918613315,0.0198715252010077,False,False,pass,455908010.0,False,False,False,,False,False,False,False,False,False,False,False,,
4615,"SHINTO PAINT COMPANY,LIMITED",Standard Market(Domestic),Chemicals,3.3814422553324572,,4322711700.0,0.1141830677913152,-0.0088544548976203,False,True,review,4791101.666666667,False,False,True,,False,False,False,False,False,False,False,True,distress_exclusion;human_review_required,distress_exclusion;human_review_required
4554,"Fuji Pharma Co.,Ltd.",Prime Market (Domestic),Pharmaceutical,0.8391603737837984,0.0536684813113199,55898731000.0,0.2222900273004657,-0.0305444235435238,False,False,pass,320938188.3333333,False,False,False,,False,False,False,False,False,False,False,False,,
9647,"KYOWA ENGINEERING CONSULTANTS CO.,LTD.",Standard Market(Domestic),Services,1.0685253171035856,0.142126152786696,4298280000.0,0.2486663009289571,-0.0228753797852856,False,False,review,7974183.333333333,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
1952,"Shin Nippon Air Technologies Co.,Ltd.",Prime Market (Domestic),Construction,0.4719194831564299,0.065761170221931,146834370000.0,0.1861956908078466,-0.0389101423676422,False,False,pass,669762766.6666666,False,False,False,,False,False,False,False,False,False,False,False,,
5463,Maruichi Steel Tube Ltd.,Prime Market (Domestic),Iron and Steel,2.6031418316717323,0.2047845045798145,138189166500.0,0.1029147107608884,0.0003625039904673,False,False,pass,926629076.6666666,False,False,False,,False,False,False,False,False,False,False,False,,
3943,"OHISHI SANGYO CO.,LTD.",Standard Market(Domestic),Pulp and Paper,1.9398832823077932,0.0978022761428411,9652127100.0,0.1621084969279184,-0.0460920324463649,False,False,review,6586133.333333333,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
3687,Fixstars Corporation,Prime Market (Domestic),Information & Communication,0.1028117243594045,0.0242741843513893,82889953000.0,0.5071600463366539,0.0035995026693058,False,False,pass,2292146523.3333335,False,False,False,,False,False,False,False,False,False,False,False,,
4569,"KYORIN Pharmaceutical Co.,Ltd.",Prime Market (Domestic),Pharmaceutical,2.023624905492668,0.1329629653778107,70561001504.0,0.3074869072090405,0.0316512118331147,False,False,pass,238764530.0,False,False,False,,False,False,False,False,False,False,False,False,,
2806,YUTAKA FOODS CORPORATION,Standard Market(Domestic),Foods,1.6684127613398163,0.0405267617069717,13645304404.0,0.0575422248107163,-0.0337771105755935,False,False,review,3001801.6666666665,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
1921,TOMOE CORPORATION,Standard Market(Domestic),Construction,1.1184829399703988,0.2276366681046917,65233800528.0,0.0570331848488805,0.1023768355878599,False,False,pass,95491888.33333331,False,False,False,,False,False,False,False,False,False,False,False,,
5563,"Nippon Denko Co.,Ltd.",Prime Market (Domestic),Iron and Steel,1.1051702824135474,0.0462918914492123,64266114580.0,0.1336522921148679,-0.1185304837217385,False,False,pass,460523865.0,False,False,False,,False,False,False,False,False,False,False,False,,
3002,GUNZE LIMITED,Prime Market (Domestic),Textiles and Apparels,0.9712837155565194,0.0508193443609195,124558867880.0,0.2704334375019571,-0.0325946376162761,False,False,pass,1160320833.3333333,False,False,False,,False,False,False,False,False,False,False,False,,
2810,House Foods Group Inc.,Prime Market (Domestic),Foods,0.9849115682158438,0.043636172124851,327824355424.0,0.2664144490362559,-0.028298958663859,False,False,pass,829138349.1666666,False,False,False,,False,False,False,False,False,False,False,False,,
9767,"NIKKEN KOGAKU CO.,LTD.",Standard Market(Domestic),Services,1.7651152256444962,0.1112469739770081,2605895600.0,0.2603323436559455,0.0284143281768321,False,False,review,9338556.666666666,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
4829,"Nihon Enterprise Co.,Ltd.",Standard Market(Domestic),Information & Communication,1.2218664120057403,0.0094948894478671,4007629600.0,0.2928264735717832,-0.0207804435091413,False,False,pass,38990518.333333336,False,False,False,,False,False,False,False,False,False,False,False,,
4667,"AISAN TECHNOLOGY CO.,LTD.",Standard Market(Domestic),Information & Communication,0.7388893657489343,0.0351922678598824,8593052349.0,0.2684976405251467,-0.0731239296132492,False,False,pass,33443516.666666668,False,False,False,,False,False,False,False,False,False,False,False,,
4839,WOWOW INC.,Prime Market (Domestic),Information & Communication,2.4071584250898694,0.0225381414701803,28263200000.0,0.2446637731137404,-0.0388639604126478,False,False,pass,122055703.33333331,False,False,False,,False,False,False,False,False,False,False,False,,
9343,ibis inc.,Growth Market(Domestic),Services,0.2063404988457799,0.0645332431804801,14458703050.0,0.7280638578228794,-0.0076687975950113,False,False,pass,48748116.666666664,False,False,False,,False,False,False,False,False,False,False,False,,
9361,"FUSHIKI KAIRIKU UNSO CO.,LTD.",Standard Market(Domestic),Warehousing and Harbor Transportation Service,2.3588380900298893,0.1412497029776715,5461710600.0,0.1008094693163317,-0.0574209399159318,False,False,exclude,1153623.3333333333,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
4530,"HISAMITSU PHARMACEUTICAL CO.,INC.",Prime Market (Domestic),Pharmaceutical,0.6311232416293835,0.0503733958403937,442713849800.0,0.2658248510499376,0.0105262061153804,False,False,pass,2874384023.3333335,False,False,False,,False,False,False,False,False,False,False,False,,
2730,EDION Corporation,Prime Market (Domestic),Retail Trade,0.9167135613737252,0.0580187103903182,245300178240.0,0.5125359335832395,-0.0380347226389574,False,False,pass,1040772180.0,False,False,False,,False,False,False,False,False,False,False,False,,
2300,"Kyokuto Co.,Ltd.",Standard Market(Domestic),Services,0.8807675430097918,0.0206063190623623,2614731910.0,0.8527418678333073,-0.0155823141200369,False,False,exclude,1173248.3333333333,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
2908,"FUJICCO CO.,LTD.",Prime Market (Domestic),Foods,1.6322283968863776,0.0233427030343684,42025981248.0,0.206036368180966,-0.0435815474931903,False,False,pass,102892838.33333331,False,False,False,,False,False,False,False,False,False,False,False,,
4768,OTSUKA CORPORATION,Prime Market (Domestic),Information & Communication,0.3440295595834476,0.0561329149667197,1161493217280.0,0.3458228195282501,-0.0385146350624294,False,False,pass,4944641539.166667,False,False,False,,False,False,False,False,False,False,False,False,,
2404,"TETSUJIN Holdings,Inc.",Standard Market(Domestic),Services,0.0848140448824393,0.0434003032815085,7735475898.0,0.257065800937311,-0.0783520546995785,False,False,review,3345010.0,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
8927,"MEIHO ENTERPRISE CO.,LTD.",Standard Market(Domestic),Real Estate,0.7690823006357645,0.1529300613805984,12386976000.0,0.1957872303881299,-0.0349523806194015,False,False,pass,95280250.0,False,False,False,,False,False,False,False,False,False,False,False,,
9616,"KYORITSU MAINTENANCE CO.,LTD.",Prime Market (Domestic),Services,0.5326130755766711,0.0780586916923056,186551935272.0,0.185481142402229,-0.0520168905520876,False,False,pass,2468048378.3333335,False,False,False,,False,False,False,False,False,False,False,False,,
3963,"Synchro Food Co.,Ltd.",Prime Market (Domestic),Information & Communication,0.5762158005912027,0.0713238681005505,9243259200.0,0.5284669213530577,0.0393117142384242,False,False,pass,45147515.0,False,False,False,,False,False,False,False,False,False,False,False,,
7463,"ADVAN GROUP CO.,LTD.",Standard Market(Domestic),Retail Trade,1.6848103250766142,0.1880544249257693,31969792800.0,0.0915605348696088,0.0518494386229764,False,False,pass,45974796.666666664,False,False,False,,False,False,False,False,False,False,False,False,,
4547,"KISSEI PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),Pharmaceutical,1.2884259218819962,0.073426898216008,163087373850.0,0.1784253702938866,0.0213640227350179,False,False,pass,492095616.6666667,False,False,False,,False,False,False,False,False,False,False,False,,
6036,"KeePer Technical Laboratory Co.,Ltd.",Prime Market (Domestic),Services,0.2499419902906643,0.0677264620601622,72185329800.0,0.4865691129635534,-0.0438085585031602,False,False,pass,455031830.0,False,False,False,,False,False,False,False,False,False,False,False,,
1975,"ASAHI KOGYOSHA CO.,LTD.",Prime Market (Domestic),Construction,0.4216438336703715,0.0624936217177705,99674172000.0,0.1899185021209235,0.060082609038472,False,False,pass,410787575.0,False,False,False,,False,False,False,False,False,False,False,False,,
7621,"UKAI CO.,LTD.",Standard Market(Domestic),Retail Trade,0.2575971474162963,0.0073959154695107,18513462000.0,0.7013916039230054,-0.1014751461541508,False,False,review,7745633.333333333,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
3597,"JICHODO Co.,Ltd.",Standard Market(Domestic),Textiles and Apparels,1.2878977908039169,0.0381325381319232,29598632960.0,0.1089874424418037,-0.0681940065889576,False,False,pass,22300483.333333332,False,False,False,,False,False,False,False,False,False,False,False,,
6545,internet infinity INC.,Growth Market(Domestic),Services,0.4238589033961435,0.0656380737366354,3885854436.0,0.4720915523671187,-0.0524746639150118,False,False,pass,16656611.666666666,False,False,False,,False,False,False,False,False,False,False,False,,
7417,NANYO CORPORATION,Standard Market(Domestic),Wholesale Trade,1.40136558524834,0.1112879656601378,18312851600.0,0.1880536880172811,-0.0689286096542866,False,False,pass,20295041.666666668,False,False,False,,False,False,False,False,False,False,False,False,,
9366,SANRITSU CORPORATION,Standard Market(Domestic),Warehousing and Harbor Transportation Service,2.1634660898330935,0.0868175380571509,5452815302.0,0.1783406246767853,-0.0516963157759014,False,False,pass,13561830.0,False,False,False,,False,False,False,False,False,False,False,False,,
9311,ASAGAMI CORPORATION,Standard Market(Domestic),Warehousing and Harbor Transportation Service,1.9440854134076428,0.1072249307908767,10963150000.0,0.183824094723441,-0.0434513331376076,False,False,review,3585133.3333333335,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
9044,"NANKAI Co.,Ltd.",Prime Market (Domestic),Land Transportation,1.0992220840525784,0.0786845086901221,298597530710.0,,-0.0210819355578417,False,False,pass,1238613120.8333333,False,False,False,,False,False,False,False,False,False,False,False,,
3708,"Tokushu Tokai Paper Co.,Ltd.",Prime Market (Domestic),Pulp and Paper,4.239263448200709,0.1939509700245145,20247385200.0,0.0869731931938786,-0.0341647748903709,False,False,pass,112315168.33333331,False,False,False,,False,False,False,False,False,False,False,False,,
5132,"pluszero,Inc.",Growth Market(Domestic),Information & Communication,0.1266182562902981,0.0306185479201784,11971338450.0,0.4877766405928987,-0.0407958277467328,False,False,pass,162455711.66666666,False,False,False,,False,False,False,False,False,False,False,False,,
7490,"NISSIN SHOJI CO.,LTD.",Standard Market(Domestic),Wholesale Trade,1.6027682297862351,0.0429073239420833,14721682500.0,0.1814449622832717,-0.0045958808679066,False,False,pass,46051723.333333336,False,False,False,,False,False,False,False,False,False,False,False,,
5576,O.B.System Inc.,Standard Market(Domestic),Information & Communication,0.7756057342666864,0.0830847601185251,6683644500.0,0.2195799394327045,0.0149587682888924,False,False,pass,18267546.666666668,False,False,False,,False,False,False,False,False,False,False,False,,
4494,Vario Secure Inc.,Standard Market(Domestic),Information & Communication,1.3397671186141609,0.0361366889248864,2928076787.0,0.2872528958655053,-0.0781935880153111,False,False,review,7610991.666666667,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
3845,I-FREEK MOBILE INC.,Standard Market(Domestic),Information & Communication,0.1678767307597474,,5121513840.0,0.3659707581966477,-0.1024741009758673,True,True,pass,29141491.666666668,False,False,True,,False,False,False,False,False,False,False,False,distress_exclusion;human_review_required,distress_exclusion;human_review_required
7949,"KOMATSU WALL INDUSTRY CO.,LTD.",Prime Market (Domestic),Other Products,0.8691316373291293,0.0609473098418151,43480179960.0,0.3370476516382924,-0.0143719947776798,False,False,pass,197142165.0,False,False,False,,False,False,False,False,False,False,False,False,,
9301,Mitsubishi Logistics Corporation,Prime Market (Domestic),Warehousing and Harbor Transportation Service,0.7096967435122808,0.0602934234421706,534419811655.0,0.0581974833002693,0.0039840606925676,False,False,pass,1861522054.1666667,False,False,False,,False,False,False,False,False,False,False,False,,
2009,"THE TORIGOE CO.,LTD.",Standard Market(Domestic),Foods,1.4502441893475766,0.044748275243054,25370966676.0,0.1126620197075455,-0.0427658719306194,False,False,pass,24039206.666666668,False,False,False,,False,False,False,False,False,False,False,False,,
4124,OSAKA YUKA INDUSTRY LTD.,Standard Market(Domestic),Chemicals,0.6201022391409016,,2657260200.0,0.3075905129633681,-0.1262624995145883,False,True,review,5932765.0,False,False,True,,False,False,False,False,False,False,False,True,distress_exclusion;human_review_required,distress_exclusion;human_review_required
2211,"Fujiya Co.,Ltd.",Prime Market (Domestic),Foods,1.1199083424346794,0.0406259864026134,59026259110.0,0.3645713855931407,-0.0140322711754186,False,False,pass,103493280.0,False,False,False,,False,False,False,False,False,False,False,False,,
2004,"Showa Sangyo Co.,Ltd.",Prime Market (Domestic),Foods,1.3552151616097918,0.1144344820453373,102285603000.0,0.2234094182478552,-0.0331014288970182,False,False,pass,240991866.66666663,False,False,False,,False,False,False,False,False,False,False,False,,
2429,"WORLD HOLDINGS CO.,LTD.",Prime Market (Domestic),Services,1.2459029222115598,0.1676557154893813,42813929600.0,0.2444154837041983,-0.0422649432597719,False,False,pass,175359536.66666666,False,False,False,,False,False,False,False,False,False,False,False,,
8160,"KISOJI CO.,LTD.",Prime Market (Domestic),Retail Trade,0.469943859817503,0.0490308868077842,64571542677.0,0.7757422885359441,0.0373456956498301,False,False,pass,239441706.66666663,False,False,False,,False,False,False,False,False,False,False,False,,
7800,"Amifa Co.,Ltd.",Standard Market(Domestic),Other Products,0.7619824755687669,0.0692103516023781,2810316600.0,0.7826509061875943,-0.0890976904337066,False,False,pass,64909250.0,False,False,False,,False,False,False,False,False,False,False,False,,
9602,"TOHO CO.,LTD",Prime Market (Domestic),Information & Communication,0.5290896156904275,0.0526905715139724,1007371878400.0,0.227038384827025,-0.018075194579359,False,False,pass,5394467222.5,False,False,False,,False,False,False,False,False,False,False,False,,
8804,"Tokyo Tatemono Co.,Ltd.",Prime Market (Domestic),Real Estate,0.9019199698005156,0.089293721255201,668725629984.0,0.0626262804040972,0.0126813699572755,False,False,pass,3410740106.6666665,False,False,False,,False,False,False,False,False,False,False,False,,
3241,"WILL,Co.,Ltd.",Standard Market(Domestic),Real Estate,0.8103751753902678,0.0994803321240779,6674686200.0,0.1482357220807566,0.0679883125451632,True,False,review,3537320.0,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
2875,"TOYO SUISAN KAISHA,LTD.",Prime Market (Domestic),Foods,0.4686890883061121,0.0600705972888142,1053244063744.0,0.2543102434039578,-0.0266044124558737,False,False,pass,3969695666.6666665,False,False,False,,False,False,False,False,False,False,False,False,,
3191,"JOYFUL HONDA CO.,LTD.",Prime Market (Domestic),Retail Trade,0.9190251308627042,0.0628348750293021,132521947344.0,0.2883484121903197,-0.0045624617617128,False,False,pass,459830761.6666667,False,False,False,,False,False,False,False,False,False,False,False,,
8115,"MOONBAT Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,0.7416799126042971,0.0796745195311602,7374791884.0,0.509557443108989,-0.0196581068764532,False,False,review,5598758.333333333,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
9713,"THE ROYAL HOTEL,LIMITED",Standard Market(Domestic),Services,1.679499500825261,0.1338641668554451,13715395562.0,0.5494121633951148,0.0180754765547912,False,False,pass,13805063.333333334,False,False,False,,False,False,False,False,False,False,False,False,,
2229,"CALBEE,Inc.",Prime Market (Domestic),Foods,0.5985843276499997,0.0598537012471148,359292734650.0,0.344262757347988,-0.057563300819365,False,False,pass,1546889987.5,False,False,False,,False,False,False,False,False,False,False,False,,
7611,HIDAY HIDAKA Corp.,Prime Market (Domestic),Retail Trade,0.2956231213835779,0.050723835480442,93284073556.0,1.259324095963544,-0.0383366692830864,False,False,pass,388446186.6666667,False,False,False,,False,False,False,False,False,True,False,False,,
8151,TOYO Corporation,Prime Market (Domestic),Wholesale Trade,0.6259177437077529,0.0342868489424091,44927371500.0,0.35575938691109,-0.01655738014869,False,False,pass,235796443.33333337,False,False,False,,False,False,False,False,False,False,False,False,,
3087,"DOUTOR・NICHIRES Holdings Co.,Ltd.",Prime Market (Domestic),Retail Trade,0.9627624285949304,0.0662826095515031,109636600749.0,0.6825506680459837,0.0018104409454034,False,False,pass,371988901.6666667,False,False,False,,False,False,False,False,False,False,False,False,,
9467,"AlphaPolis Co.,Ltd.",Growth Market(Domestic),Information & Communication,0.4488184090859511,0.0661216911345666,30543426300.0,0.6042058881249743,0.0016306388101959,False,False,pass,141378376.66666666,False,False,False,,False,False,False,False,False,False,False,False,,
5304,"SEC CARBON,LIMITED",Standard Market(Domestic),Glass and Ceramics Products,1.4147749666579248,0.1102666035448894,52164479680.0,0.1362737268874009,0.014232267292382,False,False,pass,244274303.33333337,False,False,False,,False,False,False,False,False,False,False,False,,
1879,SHINNIHON CORPORATION,Prime Market (Domestic),Construction,0.915982474795398,0.0959769721695798,133532030760.0,0.1361633729199671,0.059582302379305,False,False,pass,289679720.0,False,False,False,,False,False,False,False,False,False,False,False,,
8200,"RINGER HUT CO.,LTD.",Prime Market (Domestic),Retail Trade,0.2802557793187664,0.0317909193129292,54347343120.0,0.9523633132928876,-0.0403706589833951,False,False,pass,264019746.66666663,False,False,False,,False,False,False,False,False,False,False,False,,
2670,"ABC-MART,INC.",Prime Market (Domestic),Retail Trade,0.6324697660345767,0.0733743790166946,634022401599.0,0.4196236465093498,0.0107271538060087,False,False,pass,1687652441.6666667,False,False,False,,False,False,False,False,False,False,False,False,,
3177,"ARIGATOU SERVICES COMPANY,LIMITED",Standard Market(Domestic),Retail Trade,1.2236176507811871,0.1872722236140993,3097336000.0,1.13566878913228,-0.0769046164637868,False,False,review,7235441.666666667,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
1417,MIRAIT ONE Corporation,Prime Market (Domestic),Construction,0.7703029285987782,0.0510230036336247,350351777178.0,0.1417651854871585,-0.00029384014247,False,False,pass,1027705946.6666666,False,False,False,,False,False,False,False,False,False,False,False,,
8935,"FJ NEXT HOLDINGS CO.,LTD.",Prime Market (Domestic),Real Estate,1.24672146635699,0.1108375423931374,58491011800.0,0.1910879908177055,0.1973407502883115,False,False,pass,143541633.33333334,False,False,False,,False,False,False,False,False,False,True,False,,
1798,MORIYA CORPORATION,Standard Market(Domestic),Construction,7.427956472163237,0.7696978931785171,2146029000.0,0.1496518428424554,-0.0439955637233709,False,False,pass,28610513.333333332,False,True,True,extreme_high_bm_top1pct;extreme_high_ep_top1pct;extreme_high_bm_top1pct;extreme_high_ep_top1pct,True,True,True,False,False,False,False,False,extreme_high_ep_top1pct;human_review_required,extreme_high_ep_top1pct;human_review_required;both_extreme_bm_ep
6769,"THine Electronics,Inc.",Standard Market(Domestic),Electric Appliances,0.6791604281484622,,13129987600.0,0.2325791231687309,0.0328638919099554,True,False,pass,251999111.66666663,False,False,True,,False,False,False,False,False,False,False,False,human_review_required,human_review_required
1944,KINDEN CORPORATION,Prime Market (Domestic),Construction,0.4439703421979001,0.0349779381477424,1350851493888.0,0.1616211894223268,0.0277299429646185,False,False,pass,5339883436.666667,False,False,False,,False,False,False,False,False,False,False,False,,
9381,AIT CORPORATION,Prime Market (Domestic),Warehousing and Harbor Transportation Service,0.4081913822262771,0.0644440608721416,51098580000.0,0.3729526018263516,-0.0089208416456506,False,False,pass,51317568.333333336,False,False,False,,False,False,False,False,False,False,False,False,,
1982,"Hibiya Engineering,Ltd.",Prime Market (Domestic),Construction,1.0716493423722204,0.0892642461819168,66891283525.0,0.172806885852975,0.0664880060159179,False,False,pass,360486961.6666667,False,False,False,,False,False,False,False,False,False,False,False,,
9324,Yasuda Logistics Corporation,Prime Market (Domestic),Warehousing and Harbor Transportation Service,1.4649654276247226,0.0442825988474553,64291619600.0,0.0454688094332445,-0.0481449181943996,False,False,pass,208140220.0,False,False,False,,False,False,False,False,False,False,False,False,,
7466,SPK CORPORATION,Prime Market (Domestic),Wholesale Trade,2.180534586162892,0.2018082263833877,12410946000.0,0.2913969108257833,0.031694674846445,False,False,pass,48065623.333333336,False,False,False,,False,False,False,False,False,False,False,False,,
9351,"TOYO WHARF & WAREHOUSE CO.,LTD.",Standard Market(Domestic),Warehousing and Harbor Transportation Service,2.0823947554816225,0.0869870675192105,13220356000.0,0.0689420326516316,-0.0200407608695652,False,False,pass,21105835.0,False,False,False,,False,False,False,False,False,False,False,False,,
2220,"KAMEDA SEIKA CO.,LTD.",Prime Market (Domestic),Foods,3.1319405674705356,0.2334626960239987,25194603250.0,0.2265747364001873,-0.0291359075507832,False,False,pass,259911348.64074707,False,False,False,,False,False,False,False,False,False,False,False,,
7472,"TOBA,INC.",Standard Market(Domestic),Wholesale Trade,1.4705151665301197,0.0863043229919704,14268590000.0,0.1531807246928014,0.0631274942937454,False,False,review,4659075.0,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
4171,"Global Information,Inc.",Standard Market(Domestic),Information & Communication,0.5069421790119608,0.0466934294971712,4972070000.0,0.3892182784878351,0.0026004332690391,False,False,pass,13570251.666666666,False,False,False,,False,False,False,False,False,False,False,False,,
2594,KEY COFFEE INC,Prime Market (Domestic),Foods,0.7674438928151339,0.0084643677755882,42294948600.0,0.2427084714304653,0.0289973662004244,False,False,pass,166351081.66666666,False,False,False,,False,False,False,False,False,False,False,False,,
5805,SWCC Corporation,Prime Market (Domestic),Nonferrous Metals,0.1889489838819066,0.0269151557782678,453127602176.0,0.1954559019154607,-0.0050989451418074,False,False,pass,7136362733.333333,False,False,False,,False,False,False,False,False,False,False,False,,
3844,COMTURE CORPORATION,Prime Market (Domestic),Information & Communication,0.4318685210382582,0.0903350713001295,42763014900.0,0.3215415251259224,0.0272766191670234,False,False,pass,416811996.6666667,False,False,False,,False,False,False,False,False,False,False,False,,
3768,Riskmonster.com,Standard Market(Domestic),Information & Communication,1.4815161616344226,,4037873602.0,0.2251565801375986,-0.0546223549787896,False,False,exclude,2372353.3333333335,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
6071,"IBJ,Inc.",Prime Market (Domestic),Services,0.3906149240805494,0.0725143508939452,30524509600.0,0.573767761972277,-0.0171214481464351,False,False,pass,127604868.33333331,False,False,False,,False,False,False,False,False,False,False,False,,
6074,JSS CORPORATION,Standard Market(Domestic),Services,1.4989707718102905,0.0958805133692137,2008802344.0,0.1649806310447375,0.0098864759236815,False,False,review,4146541.6666666665,True,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
8144,"Denkyo Group Holdings Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,3.313985762960088,0.0526925618187861,7970764478.0,0.2841627946033701,-0.018932212602914,False,False,exclude,1861516.6666666667,False,False,False,,False,False,False,False,False,False,False,False,liquidity_exclusion,liquidity_exclusion
4059,"Magmag,Inc.",Standard Market(Domestic),Information & Communication,0.7791505136699055,0.013150060187771,1084938000.0,0.2846450508215966,-0.0881133861862816,False,False,exclude,2681965.0,True,False,True,,False,False,False,False,False,False,False,False,liquidity_exclusion;human_review_required,liquidity_exclusion;human_review_required
1848,FUJI P.S CORPORATION,Standard Market(Domestic),Construction,1.1427589998131729,0.206677082676643,10770424912.0,0.1141805275982625,0.1276863843192159,True,False,review,8067521.666666667,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
7283,"AISAN INDUSTRY CO.,LTD.",Prime Market (Domestic),Transportation Equipment,1.1985807829176267,0.1408442167559362,117086809667.0,0.1627074044295007,-0.0409079892804399,False,False,pass,309820258.3333333,False,False,False,,False,False,False,False,False,False,False,False,,
9438,MTI Ltd.,Prime Market (Domestic),Information & Communication,0.7208469068366858,0.1138845060931649,31138546600.0,0.6664059294667941,-0.0671210834536926,False,False,pass,32933113.333333332,False,False,False,,False,False,False,False,False,False,False,False,,
1960,Sanyo Engineering & Construction Inc.,Standard Market(Domestic),Construction,1.4745616613707733,0.0868665243646452,20744469900.0,0.1317603617947458,0.062125491956818,True,False,pass,78368048.33333333,False,False,True,,False,False,False,False,False,False,False,False,human_review_required,human_review_required
9221,FULUHASHI EPO CORPORATION,Standard Market(Domestic),Services,0.4275032308927784,0.0789935700187829,13079976000.0,0.3529532995139094,-0.0243402878492429,False,False,pass,36403671.666666664,False,False,False,,False,False,False,False,False,False,False,False,,
3796,"e-Seikatsu Co.,Ltd.",Standard Market(Domestic),Information & Communication,0.9831349068850974,,1904786400.0,0.6798390003962426,-0.1472451877951073,True,False,pass,46389081.666666664,True,False,True,,False,False,False,False,False,False,False,False,human_review_required,human_review_required
7883,"Sun Messe Co.,Ltd.",Standard Market(Domestic),Other Products,2.0598835102846613,0.0579230762209841,5795859300.0,0.178150625544883,-0.033405027018308,False,False,review,3400515.0,False,False,True,,False,False,False,False,False,False,False,True,human_review_required,human_review_required
1853,"Mori-Gumi Co.,Ltd.",Standard Market(Domestic),Construction,1.458322225382687,0.0901358814561072,10217906400.0,0.1022489229674716,0.1954681747447527,False,False,pass,15406673.333333334,False,False,False,,False,False,False,False,False,False,False,False,,
