code,ticker,company_name,market,sector,market_equity_final,market_equity_method,book_equity,net_income,pbr_raw,per_raw,bm_raw,bm_method,ep_raw,ep_method,bm_winsorized,ep_winsorized,bm_available,ep_available,value_metric_quality_flag,notes,anomaly_flags,gross_profitability,gross_profitability_available,available_signal_score,available_signal_max,sloan_accruals,sloan_accruals_winsorized,distress_review_flag,distress_exclusion_flag,distress_reason,avg_daily_value_60d,liquidity_flag,liquidity_exclusion_flag,anomaly_flags_review,microcap_flag,one_time_profit_suspected,bm_percentile,ep_percentile,gross_profitability_percentile,sloan_accruals_percentile,piotroski_available_ratio,phase1_final_candidate,selection_cell,distress_flags,liquidity,human_review_required,tie_break_reason,adoption_rationale,latest_price
9820,9820.T,MT GENEX CORPORATION,Standard Market(Domestic),Real Estate,3767400000.0,close_times_edinet_shares_outstanding,4128465000.0,264994000.0,,,1.0958393056219142,book_equity_over_market_equity,0.0703386951213038,net_income_over_market_equity,1.0958393056219142,0.0703386951213038,True,True,B_price_times_shares,,,0.1965652313147802,True,5.0,6,-0.0059887888529098,-0.0059887888529098,False,False,,4004808.3333333335,review,False,,False,False,0.6303010683068955,0.4694545454545454,0.3422090729783038,0.3771986970684039,0.8333333333333334,False,OtherValuexQualityMissingOrLow,,4004808.3333333335,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",3500.0
7887,7887.T,"NANKAI PLYWOOD CO.,LTD.",Standard Market(Domestic),Other Products,1513920720.0,close_times_edinet_shares_outstanding,24466020000.0,-395953000.0,,,16.160700938157447,book_equity_over_market_equity,,missing,4.561669803968577,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,extreme_high_bm_top1pct;book_equity_market_equity_scale_check;extreme_high_bm_top1pct,0.2177471945465322,True,4.0,6,-0.0868979482533648,-0.0868979482533648,False,False,,21440878.333333332,pass,False,extreme_high_bm_top1pct;book_equity_market_equity_scale_check;extreme_high_bm_top1pct,True,False,0.9951440595662028,,0.4020381328073635,0.89185667752443,0.6666666666666666,False,OtherValuexQualityMissingOrLow,,21440878.333333332,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1564.0
7921,7921.T,TAKARA & COMPANY LTD.,Prime Market (Domestic),Other Products,37759090537.0,close_times_edinet_shares_outstanding,30727178000.0,4110462000.0,,,0.8137690172884473,book_equity_over_market_equity,0.1088601960889967,net_income_over_market_equity,0.8137690172884473,0.1088601960889967,True,True,B_price_times_shares,,,0.3151958498921023,True,4.0,6,-0.0067186577540237,-0.0067186577540237,False,False,,94239528.33333331,pass,False,,False,False,0.4587245063127225,0.7647272727272727,0.6166995397764629,0.3840390879478828,0.6666666666666666,False,OtherValuexHighQuality,,94239528.33333331,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",2909.0
5631,5631.T,"The Japan Steel Works,Ltd.",Prime Market (Domestic),Machinery,552375287808.0,raw_market_cap,195101000000.0,18153000000.0,2.6002817,28.694887,0.3532037082510018,book_equity_over_market_equity,0.0328635266650629,net_income_over_market_equity,0.3532037082510018,0.0328635266650629,True,True,A_raw_market_cap,,,0.1532017823682188,True,3.0,6,0.0594066913584443,0.0594066913584443,False,False,,10766041570.0,pass,False,,False,False,0.1372612495953383,0.1330909090909091,0.2113740959894806,0.0892508143322475,0.5,False,OtherValuexQualityMissingOrLow,,10766041570.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",7504.0
9253,9253.T,Slogan Inc.,Growth Market(Domestic),Services,1870676375.0,close_times_edinet_shares_outstanding,1633716000.0,189575000.0,,,0.8733290385409395,book_equity_over_market_equity,0.1013403507594946,net_income_over_market_equity,0.8733290385409395,0.1013403507594946,True,True,B_price_times_shares,,,0.6712633210967993,True,5.0,6,-0.0629112662465012,-0.0629112662465012,False,False,,1681180.0,exclude,True,,True,False,0.4966008416963418,0.7149090909090909,0.8948060486522025,0.8205211726384365,0.8333333333333334,False,OtherValuexHighQuality,,1681180.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",745.0
2002,2002.T,NISSHIN SEIFUN GROUP INC.,Prime Market (Domestic),Foods,555102222147.0,close_times_edinet_shares_outstanding,502570000000.0,35930000000.0,,,0.905364777781256,book_equity_over_market_equity,0.0647268170915106,net_income_over_market_equity,0.905364777781256,0.0647268170915106,True,True,B_price_times_shares,,,0.2408203993096226,True,6.0,6,-0.0238540226365135,-0.0238540226365135,False,False,,1916750076.6666667,pass,False,,False,False,0.519585626416316,0.4047272727272727,0.4667981591058514,0.5381107491856678,1.0,False,OtherValuexQualityMissingOrLow,,1916750076.6666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1917.0
4072,4072.T,"Densan System Holdings Co.,Ltd.",Prime Market (Domestic),Information & Communication,32359331277.0,close_times_edinet_shares_outstanding,24881000000.0,2912000000.0,,,0.768897224328138,book_equity_over_market_equity,0.0899894987035705,net_income_over_market_equity,0.768897224328138,0.0899894987035705,True,True,B_price_times_shares,,,0.1593645097812246,True,4.0,6,-0.0191503832369191,-0.0191503832369191,False,False,,155785166.66666666,pass,False,,False,False,0.4325024279702169,0.6301818181818182,0.2264957264957265,0.5003257328990228,0.6666666666666666,False,OtherValuexQualityMissingOrLow,,155785166.66666666,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",2997.0
9009,9009.T,"Keisei Electric Railway Co.,Ltd.",Prime Market (Domestic),Land Transportation,525094007400.0,close_times_edinet_shares_outstanding,524658000000.0,72061000000.0,,,0.9991696583966766,book_equity_over_market_equity,0.137234474178842,net_income_over_market_equity,0.9991696583966766,0.137234474178842,True,True,B_price_times_shares,,,,False,4.0,6,0.0286444747354657,0.0286444747354657,False,False,,2677283185.0,pass,False,,False,False,0.5733247005503399,0.8650909090909091,,0.1736156351791531,0.6666666666666666,False,OtherValuexQualityMissingOrLow,,2677283185.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1080.0
7254,7254.T,UNIVANCE CORPORATION,Standard Market(Domestic),Transportation Equipment,15247623684.0,close_times_edinet_shares_outstanding,26643355000.0,2952560000.0,,,1.7473775292577585,book_equity_over_market_equity,0.1936406656663654,net_income_over_market_equity,1.7473775292577585,0.1936406656663654,True,True,B_price_times_shares,,,0.1908737390448099,True,6.0,6,-0.0815717843010955,-0.0815717843010955,False,False,,22847433.333333332,pass,False,,False,False,0.8494658465522823,0.9389090909090908,0.3264299802761341,0.8817589576547231,1.0,False,HighValuexQualityMissingOrLow,,22847433.333333332,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",732.0
2108,2108.T,"Nippon Beet Sugar Manufacturing Co.,Ltd.",Prime Market (Domestic),Foods,51928351140.0,close_times_edinet_shares_outstanding,73829000000.0,2973000000.0,,,1.4217474342860486,book_equity_over_market_equity,0.0572519622659445,net_income_over_market_equity,1.4217474342860486,0.0572519622659445,True,True,B_price_times_shares,,,0.130613051425184,True,3.0,6,0.0593721999441825,0.0593721999441825,True,False,operating_income_negative,130737350.0,pass,False,,False,False,0.7588216251213985,0.3356363636363636,0.1499013806706114,0.0899022801302931,0.5,False,OtherValuexQualityMissingOrLow,operating_income_negative,130737350.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",4170.0
7916,7916.T,"MITSUMURA PRINTING CO.,LTD.",Standard Market(Domestic),Other Products,5661015360.0,close_times_edinet_shares_outstanding,17770462000.0,265119000.0,,,3.139094468028435,book_equity_over_market_equity,0.04683241135032,net_income_over_market_equity,3.139094468028435,0.04683241135032,True,True,B_price_times_shares,,,0.0936658714785721,True,6.0,6,-0.0219857508371185,-0.0219857508371185,True,False,operating_income_negative,2391068.3333333335,exclude,True,,False,False,0.966979605050178,0.2363636363636363,0.0634451019066403,0.5221498371335505,1.0,False,OtherValuexQualityMissingOrLow,operating_income_negative,2391068.3333333335,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1848.0
6390,6390.T,"KATO WORKS CO.,LTD.",Prime Market (Domestic),Machinery,14137887835.0,close_times_edinet_shares_outstanding,44603000000.0,-6103000000.0,,,3.1548559813567087,book_equity_over_market_equity,,missing,3.1548559813567087,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,,0.08276306797948,True,0.0,6,0.0682735293421955,0.0682735293421955,True,False,two_year_ocf_loss,110727170.0,pass,False,,False,False,0.9682745224991908,,0.0463510848126232,0.0732899022801303,0.0,False,OtherValuexQualityMissingOrLow,two_year_ocf_loss,110727170.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1205.0
4422,4422.T,VALUENEX Japan Inc.,Growth Market(Domestic),Information & Communication,2014030900.0,close_times_edinet_shares_outstanding,794326000.0,-82265000.0,,,0.3943961336442256,book_equity_over_market_equity,,missing,0.3943961336442256,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,,0.5274718921359783,True,0.0,6,0.0321021171440267,0.0321021171440267,True,True,two_year_net_loss;operating_income_negative,813743218.3333334,pass,False,,True,False,0.1647782453868566,,0.8310322156476002,0.158957654723127,0.0,False,OtherValuexHighQuality,two_year_net_loss;operating_income_negative,813743218.3333334,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",707.0
8041,8041.T,OUG Holdings Inc.,Standard Market(Domestic),Wholesale Trade,22971859960.0,close_times_edinet_shares_outstanding,35555000000.0,4527000000.0,,,1.5477632225649351,book_equity_over_market_equity,0.1970671947279274,net_income_over_market_equity,1.5477632225649351,0.1970671947279274,True,True,B_price_times_shares,,,0.3472471474465492,True,5.0,6,0.0199647227428067,0.0199647227428067,False,False,,24689816.666666668,pass,False,,False,False,0.8025250890255746,0.9429090909090908,0.6587771203155819,0.2107491856677524,0.8333333333333334,False,HighValuexHighQuality,,24689816.666666668,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",4255.0
8892,8892.T,ES-CON JAPAN Ltd.,Prime Market (Domestic),Real Estate,104596502799.0,close_times_edinet_shares_outstanding,78946000000.0,11203000000.0,,,0.7547671087216767,book_equity_over_market_equity,0.1071068314925258,net_income_over_market_equity,0.7547671087216767,0.1071068314925258,True,True,B_price_times_shares,,,0.0793068129182097,True,1.0,6,0.0836909846278778,0.0836909846278778,True,False,two_year_ocf_loss,295480576.6666667,pass,False,,False,False,0.4260278407251537,0.7505454545454545,0.0427350427350427,0.0570032573289902,0.1666666666666666,False,OtherValuexQualityMissingOrLow,two_year_ocf_loss,295480576.6666667,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1077.0
3401,3401.T,TEIJIN LIMITED,Prime Market (Domestic),Textiles and Apparels,311623238619.0,close_times_edinet_shares_outstanding,460748000000.0,-56000000.0,,,1.4785418508640955,book_equity_over_market_equity,,missing,1.4785418508640955,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,,0.3192478868495256,True,1.0,6,,,True,False,operating_income_negative,2122011092.5,pass,False,,False,False,0.7798640336678537,,0.6236028928336621,,0.1666666666666666,False,OtherValuexHighQuality,operating_income_negative,2122011092.5,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1617.0
1815,1815.T,TEKKEN CORPORATION,Prime Market (Domestic),Construction,62804354340.0,close_times_edinet_shares_outstanding,70116000000.0,3436000000.0,,,1.1164194065337796,book_equity_over_market_equity,0.0547095824184218,net_income_over_market_equity,1.1164194065337796,0.0547095824184218,True,True,B_price_times_shares,,,0.0660322875851836,True,1.0,6,0.1087189170732378,0.1087189170732378,False,False,,531203658.3333333,pass,False,,False,False,0.6435739721592748,0.3109090909090909,0.0309007232084155,0.0374592833876221,0.1666666666666666,False,OtherValuexQualityMissingOrLow,,531203658.3333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",4515.0
5199,5199.T,"FUJI LATEX CO.,LTD.",Standard Market(Domestic),Rubber Products,2446659070.0,close_times_edinet_shares_outstanding,4068064000.0,298156000.0,,,1.6627016202956304,book_equity_over_market_equity,0.1218625037120517,net_income_over_market_equity,1.6627016202956304,0.1218625037120517,True,True,B_price_times_shares,,,0.138149880127048,True,5.0,6,-0.0299734118504015,-0.0299734118504015,False,False,,1489710.0,exclude,True,,False,False,0.8303658141793461,0.8225454545454546,0.1725838264299802,0.5925081433224756,0.8333333333333334,False,HighValuexQualityMissingOrLow,,1489710.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1930.0
1808,1808.T,HASEKO Corporation,Prime Market (Domestic),Construction,737793622968.5,close_times_edinet_shares_outstanding,532033000000.0,37469000000.0,,,0.7211135789699216,book_equity_over_market_equity,0.0507852044711963,net_income_over_market_equity,0.7211135789699216,0.0507852044711963,True,True,B_price_times_shares,,,0.121978196649143,True,4.0,6,0.0247037108208776,0.0247037108208776,False,False,,2806570245.8333335,pass,False,,False,False,0.3985108449336355,0.2683636363636363,0.1288625904010519,0.1869706840390879,0.6666666666666666,False,OtherValuexQualityMissingOrLow,,2806570245.8333335,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",2660.5
1969,1969.T,"Takasago Thermal Engineering Co.,Ltd.",Prime Market (Domestic),Construction,296874392880.0,close_times_edinet_shares_outstanding,184283000000.0,28024000000.0,,,0.6207440062858142,book_equity_over_market_equity,0.0943968246238321,net_income_over_market_equity,0.6207440062858142,0.0943968246238321,True,True,B_price_times_shares,,,0.2137442384283775,True,5.0,6,0.0655552758983166,0.0655552758983166,False,False,,3151319321.6666665,pass,False,,False,False,0.3266429265134348,0.6690909090909091,0.3902038132807363,0.0771986970684038,0.8333333333333334,False,OtherValuexQualityMissingOrLow,,3151319321.6666665,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",4440.0
4534,4534.T,"Mochida Pharmaceutical Co.,Ltd.",Prime Market (Domestic),Pharmaceutical,119290932500.0,close_times_edinet_shares_outstanding,130694000000.0,5685000000.0,,,1.095590396193776,book_equity_over_market_equity,0.0476565978726002,net_income_over_market_equity,1.095590396193776,0.0476565978726002,True,True,B_price_times_shares,,,0.3359147144971615,True,6.0,6,-0.0230088329084632,-0.0230088329084632,False,False,,411554175.0,pass,False,,False,False,0.6299773389446423,0.2407272727272727,0.6416831032215647,0.5315960912052118,1.0,False,OtherValuexHighQuality,,411554175.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",3365.0
6694,6694.T,ZOOM CORPORATION,Standard Market(Domestic),Electric Appliances,2798549328.0,close_times_edinet_shares_outstanding,7420327000.0,-1728030000.0,,,2.651490515374614,book_equity_over_market_equity,,missing,2.651490515374614,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,,0.3452347226903776,True,3.0,6,-0.1200035929450751,-0.1200035929450751,True,False,operating_income_negative,2640751.6666666665,exclude,True,,False,False,0.9391388798964068,,0.6548323471400395,0.9456026058631922,0.5,False,OtherValuexHighQuality,operating_income_negative,2640751.6666666665,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",647.0
7818,7818.T,"TRANSACTION CO.,Ltd.",Prime Market (Domestic),Other Products,74176254800.0,close_times_edinet_shares_outstanding,19663355000.0,6000175000.0,,,0.2650896173312864,book_equity_over_market_equity,0.080890778540628,net_income_over_market_equity,0.2650896173312864,0.080890778540628,True,True,B_price_times_shares,,,0.4535074565184022,True,5.0,6,0.0760105711286381,0.0760105711286381,False,False,,215627161.66666663,pass,False,,False,False,0.0841696341858206,0.5658181818181818,0.7751479289940828,0.0661237785016286,0.8333333333333334,False,OtherValuexHighQuality,,215627161.66666663,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1301.0
2222,2222.T,"Kotobuki Spirits Co.,Ltd.",Prime Market (Domestic),Foods,318913342332.0,close_times_edinet_shares_outstanding,40274000000.0,12122000000.0,,,0.1262850895654072,book_equity_over_market_equity,0.0380103256620118,net_income_over_market_equity,0.1262850895654072,0.0380103256620118,True,True,B_price_times_shares,,,0.8619469026548673,True,6.0,6,-0.0219716762958417,-0.0219716762958417,False,False,,1111039233.3333333,pass,False,,False,False,0.0194237617351893,0.1694545454545454,0.9500328731097962,0.5218241042345277,1.0,False,OtherValuexHighQuality,,1111039233.3333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",2066.0
5445,5445.T,"TOKYO TEKKO CO.,LTD.",Prime Market (Domestic),Iron and Steel,15695891420.0,close_times_edinet_shares_outstanding,59713000000.0,11063000000.0,,,3.8043713735119606,book_equity_over_market_equity,0.7048341316825955,net_income_over_market_equity,3.8043713735119606,0.4713793788347592,True,True,B_price_times_shares,,extreme_high_ep_top1pct;extreme_high_ep_top1pct,0.2863197089768872,True,4.0,6,0.0360054008101215,0.0360054008101215,False,False,,497459840.8247884,pass,False,extreme_high_ep_top1pct;extreme_high_ep_top1pct,False,True,0.98154742635157,0.9950909090909092,0.561801446416831,0.145928338762215,0.6666666666666666,False,HighValuexHighQuality,,497459840.8247884,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1804.0
4238,4238.T,"Miraial Co.,Ltd.",Standard Market(Domestic),Chemicals,14741467300.0,close_times_edinet_shares_outstanding,22989620000.0,606384000.0,,,1.5595204691733773,book_equity_over_market_equity,0.0411345755249207,net_income_over_market_equity,1.5595204691733773,0.0411345755249207,True,True,B_price_times_shares,,,0.0878795603269396,True,4.0,6,-0.0169095875134358,-0.0169095875134358,False,False,,61861653.333333336,pass,False,,False,False,0.8064098413726125,0.1901818181818181,0.0555555555555555,0.4758957654723127,0.6666666666666666,False,OtherValuexQualityMissingOrLow,,61861653.333333336,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1631.0
3169,3169.T,"Misawa & Co.,Ltd.",Standard Market(Domestic),Retail Trade,4681774500.0,close_times_edinet_shares_outstanding,3240816000.0,124830000.0,,,0.6922195846895232,book_equity_over_market_equity,0.0266629672146746,net_income_over_market_equity,0.6922195846895232,0.0266629672146746,True,True,B_price_times_shares,,,1.1235619272336494,True,3.0,6,-0.0955372477184704,-0.0955372477184704,False,False,,2382180.0,exclude,True,,False,False,0.3771447070249271,0.0941818181818181,0.9809335963182118,0.9127035830618891,0.5,False,OtherValuexHighQuality,,2382180.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",663.0
3698,3698.T,"CRI Middleware Co.,Ltd.",Standard Market(Domestic),Information & Communication,5571075900.0,close_times_edinet_shares_outstanding,4098049000.0,429315000.0,,,0.7355938194990307,book_equity_over_market_equity,0.0770614164491997,net_income_over_market_equity,0.7355938194990307,0.0770614164491997,True,True,B_price_times_shares,,,0.3550729352923388,True,4.0,6,-0.0750651292665718,-0.0750651292665718,False,False,,18297555.0,pass,False,,False,False,0.4104888313370022,0.5312727272727272,0.6686390532544378,0.8609120521172638,0.6666666666666666,False,OtherValuexHighQuality,,18297555.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1066.0
4811,4811.T,DreamArts Corporation,Growth Market(Domestic),Information & Communication,9204297900.0,close_times_edinet_shares_outstanding,2916247000.0,771393000.0,,,0.3168353557961221,book_equity_over_market_equity,0.0838079132575663,net_income_over_market_equity,0.3168353557961221,0.0838079132575663,True,True,B_price_times_shares,,,0.6649861275989809,True,6.0,6,-0.0637787569057802,-0.0637787569057802,False,False,,17756260.0,pass,False,,False,False,0.1162188410488831,0.5905454545454546,0.8928336620644313,0.8250814332247557,1.0,False,OtherValuexHighQuality,,17756260.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",763.0
5962,5962.T,"ASAKA INDUSTRIAL CO.,LTD.",Standard Market(Domestic),Other Products,1688875440.0,close_times_edinet_shares_outstanding,4222910000.0,227649000.0,,,2.5004271481382903,book_equity_over_market_equity,0.1347932444325201,net_income_over_market_equity,2.5004271481382903,0.1347932444325201,True,True,B_price_times_shares,,,0.3345633379065271,True,5.0,6,-0.0009034310269853,-0.0009034310269853,False,False,,2455466.6666666665,exclude,True,,True,False,0.9307219164778244,0.8610909090909091,0.6403681788297173,0.3381107491856677,0.8333333333333334,False,HighValuexHighQuality,,2455466.6666666665,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1758.0
7981,7981.T,"TAKARA STANDARD CO.,LTD.",Prime Market (Domestic),Other Products,199576315792.0,close_times_edinet_shares_outstanding,194509000000.0,11090000000.0,,,0.9746096335535064,book_equity_over_market_equity,0.0555677158183343,net_income_over_market_equity,0.9746096335535064,0.0555677158183343,True,True,B_price_times_shares,,,0.3051741695977812,True,6.0,6,-0.0449972415133003,-0.0449972415133003,False,False,,426282983.3333333,pass,False,,False,False,0.5629653609582389,0.3196363636363636,0.5963182117028271,0.7143322475570033,1.0,False,OtherValuexHighQuality,,426282983.3333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",2968.0
9846,9846.T,"TENMAYA STORE CO.,LTD.",Standard Market(Domestic),Retail Trade,11215050000.0,close_times_edinet_shares_outstanding,27750371000.0,1353679000.0,,,2.4743867392477075,book_equity_over_market_equity,0.1207020031118898,net_income_over_market_equity,2.4743867392477075,0.1207020031118898,True,True,B_price_times_shares,,,0.4173299272078011,True,3.0,6,-0.0363364464399442,-0.0363364464399442,False,False,,5837218.333333333,review,False,,False,False,0.9300744577533182,0.8174545454545454,0.7380013149243918,0.6407166123778502,0.5,False,HighValuexHighQuality,,5837218.333333333,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",971.0
7087,7087.T,"WILLTEC Co.,Ltd.",Standard Market(Domestic),Services,8224846735.0,close_times_edinet_shares_outstanding,8076000000.0,710000000.0,,,0.9819027952987138,book_equity_over_market_equity,0.0863237970111548,net_income_over_market_equity,0.9819027952987138,0.0863237970111548,True,True,B_price_times_shares,,,0.4292376317923763,True,6.0,6,-0.0244982141958851,-0.0244982141958851,False,False,,4908076.666666667,review,False,,False,False,0.5668501133052768,0.6065454545454545,0.752465483234714,0.5436482084690554,1.0,False,OtherValuexHighQuality,,4908076.666666667,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",1295.0
3109,3109.T,SHIKIBO LTD.,Prime Market (Domestic),Textiles and Apparels,12633046355.0,close_times_edinet_shares_outstanding,35238000000.0,1446000000.0,,,2.789350961738001,book_equity_over_market_equity,0.1144617030101921,net_income_over_market_equity,2.789350961738001,0.1144617030101921,True,True,B_price_times_shares,,,0.084498487343916,True,5.0,6,-0.0078266532472914,-0.0078266532472914,False,False,,54882281.666666664,pass,False,,False,False,0.947879572677242,0.7923636363636364,0.0496383957922419,0.3921824104234528,0.8333333333333334,False,HighValuexQualityMissingOrLow,,54882281.666666664,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens.",995.0
