rank,code,ticker,company_name,sector,exploratory_weighted_score,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flags,is_phase1_top5,phase1_top5_name,phase3_handoff_note
119,9684,9684.T,"SQUARE ENIX HOLDINGS CO.,LTD.",Information & Communication,0.8774710118486291,0.6529621236646164,0.5694545454545454,0.7064431295200526,0.6666666666666666,0.7087947882736156,1.0,0.9461116489190061,0.0,0.0,0.0,0.0,1.1419701429032374,0.0812038123146788,0.3908712995001922,0.6666666666666666,-0.0443535710658302,3615485590.8333335,False,,False,,Secondary Phase3 candidate pool.
120,2003,2003.T,"NITTO FUJI FLOUR MILLING CO.,LTD.",Foods,0.8768607274374035,0.9702168986727095,0.9596363636363636,0.5276134122287969,0.8333333333333334,0.5309446254071661,1.0,0.42529848338173604,0.0,0.0,0.0,0.0,3.20206674191644,0.230893980257156,0.2692783053552152,0.8333333333333334,-0.0229623070111269,44604015.0,False,,False,,Secondary Phase3 candidate pool.
121,5244,5244.T,"jig.jp co.,ltd.",Information & Communication,0.876677408520746,0.2809970864357397,0.8869090909090909,0.9986850756081526,0.6666666666666666,0.8677524429967427,1.0,0.5450145208131656,0.0,0.0,0.0,0.0,0.5616804512360857,0.1477647329871077,1.936449232902824,0.6666666666666666,-0.0771500993614101,94936770.0,False,,False,,Secondary Phase3 candidate pool.
122,9503,9503.T,"The Kansai Electric Power Company,Incorporated",Electric Power and Gas,0.8764264751414202,0.6824214956296536,0.9254545454545454,0.5001643655489809,0.8333333333333334,0.4149837133550489,1.0,0.9816069699903195,0.0,0.0,0.0,0.16666666666666666,1.2188312850108118,0.1769487958063141,,0.8333333333333334,-0.0101556344725725,10170685626.666666,False,,False,,Secondary Phase3 candidate pool.
123,2935,2935.T,"PICKLES HOLDINGS CO.,LTD.",Foods,0.8762647015515529,0.7818064098413726,0.724,0.57922419460881,0.8333333333333334,0.9074918566775244,1.0,0.4178767344304614,0.0,0.0,0.0,0.0,1.4834338722570743,0.1023823108364729,0.2947291749437161,0.8333333333333334,-0.0930417231909472,42765180.0,False,,False,,Secondary Phase3 candidate pool.
124,9048,9048.T,"Nagoya Railroad Co., Ltd.",Land Transportation,0.8757894041152806,0.7565555195856264,0.7512727272727273,0.5001643655489809,0.8333333333333334,0.5902280130293159,1.0,0.9028718941594063,0.0,0.0,0.0,0.16666666666666666,1.4152900765177812,0.1071682954164074,,0.8333333333333334,-0.0297923813448067,1709724983.3333333,False,,False,,Secondary Phase3 candidate pool.
125,3375,3375.T,ZOA CORPORATION,Retail Trade,0.8754579599774847,0.7277436063450955,0.8625454545454545,0.7672583826429981,1.0,0.8758957654723127,1.0,0.005808325266214908,0.0,0.0,0.0,0.0,1.3378589597762935,0.1354518471212213,0.4450505340304019,1.0,-0.0797526385589792,982270.0,False,,False,,Secondary Phase3 candidate pool.
126,6547,6547.T,"GREENS CO.,LTD.",Services,0.8751563055161439,0.1599223049530592,0.9421818181818182,0.8477975016436555,0.8333333333333334,0.8276872964169382,1.0,0.6266537592771861,0.0,0.0,0.0,0.0,0.3896073908403707,0.1969756704940743,0.5595306920591736,0.8333333333333334,-0.064371016976383,154029598.33333334,False,,False,,Secondary Phase3 candidate pool.
127,3184,3184.T,"International Conglomerate of Distribution for Automobile Holdings Co.,Ltd.",Retail Trade,0.875052664792564,0.6571706053739074,0.8705454545454545,0.6742274819197897,1.0,0.9876221498371336,1.0,0.04743465634075508,0.0,0.0,0.0,0.0,1.152608459898318,0.1397851271067542,0.3598791929411572,1.0,-0.2223186134734713,2253258.3333333335,False,,False,,Secondary Phase3 candidate pool.
128,5283,5283.T,"TAKAMISAWA CO.,LTD.",Wholesale Trade,0.8749406409604544,0.9507931369375202,0.8501818181818181,0.6229454306377383,0.8333333333333334,0.8726384364820847,1.0,0.10648596321393998,0.0,0.0,0.0,0.0,2.8384166646698823,0.1304886424360035,0.3187820133329901,0.8333333333333334,-0.0785005625447478,3895175.0,False,,False,,Secondary Phase3 candidate pool.
129,5021,5021.T,"COSMO ENERGY HOLDINGS COMPANY,LIMITED",Oil and Coal Products,0.8748724073595001,0.9158303658141792,0.9734545454545456,0.1827744904667981,0.6666666666666666,0.5534201954397394,1.0,0.9438528557599225,0.0,0.0,0.0,0.0,2.317108126436069,0.2652364451583565,0.1422708377287449,0.6666666666666666,-0.0256991626735388,3314935555.0,False,,False,,Secondary Phase3 candidate pool.
130,3382,3382.T,"Seven & i Holdings Co.,Ltd.",Retail Trade,0.8747232645801666,0.4878601489155066,0.4709090909090909,0.6505588428665352,1.0,0.6374592833876221,1.0,0.9883833494675702,0.0,0.0,0.0,0.0,0.8604768900717785,0.0705447196568325,0.3423436203407716,1.0,-0.0358170180935637,14576106490.833334,False,,False,,Secondary Phase3 candidate pool.
131,7537,7537.T,MARUBUN CORPORATION,Wholesale Trade,0.8744821290014174,0.7015215280025898,0.6850909090909091,0.2915844838921762,1.0,0.893485342019544,1.0,0.6621490803484995,0.0,0.0,0.0,0.0,1.260569271908032,0.0966799686218494,0.1796284026282369,1.0,-0.0876053777930991,192274855.0,False,,False,,Secondary Phase3 candidate pool.
132,3020,3020.T,"Applied Co.,Ltd.",Retail Trade,0.8741127984009788,0.6076400129491745,0.8985454545454545,0.8044049967126891,0.8333333333333334,0.8022801302931596,1.0,0.2855759922555663,0.0,0.0,0.0,0.0,1.0528865634304037,0.1567922766590913,0.4906396255850234,0.8333333333333334,-0.0597221510227097,15546500.0,False,,False,,Secondary Phase3 candidate pool.
133,8167,8167.T,"RETAIL PARTNERS CO.,LTD.",Retail Trade,0.8723118863994292,0.840401424409194,0.6730909090909091,0.8399079552925707,0.6666666666666666,0.6241042345276873,1.0,0.5776056792513714,0.0,0.0,0.0,0.0,1.6951559961607254,0.0949794605105048,0.5440065765812053,0.6666666666666666,-0.0341313521500169,116230200.0,False,,False,,Secondary Phase3 candidate pool.
134,3946,3946.T,"TOMOKU CO.,LTD.",Pulp and Paper,0.8716001893875416,0.7801877630301068,0.7338181818181818,0.2899408284023668,1.0,0.7794788273615635,1.0,0.6343981929654727,0.0,0.0,0.0,0.0,1.4798969446118466,0.1042272473012766,0.1786147709416173,1.0,-0.0550511553079432,160153341.66666666,False,,False,,Secondary Phase3 candidate pool.
135,7377,7377.T,"DN HOLDINGS CO.,LTD.",Services,0.871532034674419,0.5885399805762382,0.8407272727272728,0.7882971729125575,1.0,0.711400651465798,1.0,0.2884801548886738,0.0,0.0,0.0,0.0,1.0221206250307733,0.1267915283850892,0.4703224361100268,1.0,-0.0446237894995077,16078621.666666666,False,,False,,Secondary Phase3 candidate pool.
136,5233,5233.T,TAIHEIYO CEMENT CORPORATION,Glass and Ceramics Products,0.8709370140649245,0.737131757850437,0.8105454545454546,0.2064431295200526,0.8333333333333334,0.6931596091205212,1.0,0.9335269441755405,0.0,0.0,0.0,0.0,1.362145359284772,0.1184849123389437,0.1512270492094485,0.8333333333333334,-0.0424618711635711,2753052776.6666665,False,,False,,Secondary Phase3 candidate pool.
137,9788,9788.T,"NAC CO.,LTD.",Services,0.8706024138482693,0.674975720297831,0.5530909090909091,0.9188034188034188,0.8333333333333334,0.8348534201954397,1.0,0.39722491126169734,0.0,0.0,0.0,0.0,1.195658172404163,0.0796678450954974,0.7367442591186405,0.8333333333333334,-0.0664591193309236,37110626.666666664,False,,False,,Secondary Phase3 candidate pool.
138,3131,3131.T,SHINDEN HIGHTEX CORPORATION,Wholesale Trade,0.8704130999210888,0.5707348656523147,0.8483636363636363,0.4112426035502958,1.0,0.9439739413680782,1.0,0.43691513391416587,0.0,0.0,0.0,0.0,0.991873166204802,0.1296896398742356,0.220035943667336,1.0,-0.1192608641463498,47403175.0,False,,False,,Secondary Phase3 candidate pool.
139,7649,7649.T,"SUGI HOLDINGS Co.,LTD.",Retail Trade,0.8698797275870539,0.2958886370993849,0.6312727272727273,0.8270874424720579,0.6666666666666666,0.862214983713355,1.0,0.9251371410132301,0.0,0.0,0.0,0.0,0.5816520826533422,0.090073032291746,0.5227154743829466,0.6666666666666666,-0.0753364473431632,2393207116.6666665,False,,False,,Secondary Phase3 candidate pool.
140,6419,6419.T,Mars Group Holdings Corporation,Machinery,0.8697513949344527,0.759792813208158,0.9007272727272728,0.4641683103221565,0.8333333333333334,0.5276872964169381,1.0,0.7218457566957083,0.0,0.0,0.0,0.0,1.4243868130896205,0.1587026516418462,0.2396333941204467,0.8333333333333334,-0.0226435415364907,281123513.3333333,False,,False,,Secondary Phase3 candidate pool.
141,2730,2730.T,EDION Corporation,Retail Trade,0.8696977265771448,0.5270314017481386,0.3421818181818182,0.8182117028270874,1.0,0.6537459283387622,1.0,0.8660858341400451,0.0,0.0,0.0,0.0,0.9167135613737252,0.0580187103903182,0.5125359335832395,1.0,-0.0380347226389574,1040772180.0,False,,False,,Secondary Phase3 candidate pool.
142,9934,9934.T,"INABA DENKISANGYO CO.,LTD.",Wholesale Trade,0.869572562214362,0.6506960181288443,0.8290909090909091,0.4480604865220249,1.0,0.47361563517915306,1.0,0.8050984188447886,0.0,0.0,0.0,0.0,1.1388876800512058,0.123635165812648,0.2332973693737611,1.0,-0.0165983988599676,532289361.6666667,False,,False,,Secondary Phase3 candidate pool.
143,7081,7081.T,"Koyou Rentia Co.,Ltd.",Services,0.8692206108100509,0.4930398187115571,0.8574545454545455,0.8839579224194609,0.8333333333333334,0.9657980456026058,1.0,0.17102291061632785,0.0,0.0,0.0,0.0,0.8700044990392174,0.1334833931712439,0.6322832489801371,0.8333333333333334,-0.1435144695275209,6572961.666666667,False,,False,,Secondary Phase3 candidate pool.
144,3245,3245.T,"DEAR LIFE CO.,LTD.",Real Estate,0.869116207595943,0.3007445775331822,0.7716363636363637,0.430637738330046,1.0,0.9801302931596091,1.0,0.7208777024846724,0.0,0.0,0.0,0.0,0.5895486783465781,0.110328286990873,0.2277102330293819,1.0,-0.1864907506432724,278794800.0,False,,False,,Secondary Phase3 candidate pool.
145,6850,6850.T,Chino Corporation,Electric Appliances,0.8687880120251809,0.8572353512463581,0.9025454545454544,0.4835634451019066,1.0,0.396742671009772,1.0,0.5621168118747983,0.0,0.0,0.0,0.0,1.7894848890007036,0.1598405389607946,0.2480074142724745,1.0,-0.0082643515714381,105882811.66666669,False,,False,,Secondary Phase3 candidate pool.
146,9474,9474.T,"ZENRIN CO.,LTD.",Information & Communication,0.8684707316111724,0.6144383295564908,0.3316363636363636,0.68310322156476,1.0,0.9084690553745929,1.0,0.6627944498225234,0.0,0.0,0.0,0.0,1.0673954531983694,0.0568954945964264,0.3662822921876901,1.0,-0.0934962343096234,193094326.66666663,False,,False,,Secondary Phase3 candidate pool.
147,2742,2742.T,"HALOWS CO.,LTD.",Retail Trade,0.8684546421213825,0.5649077371317579,0.7865454545454545,0.7777777777777778,0.5,0.962214983713355,1.0,0.6089060987415296,0.0,0.0,0.0,0.0,0.9788873420909998,0.1131640559226619,0.4568708183221822,0.5,-0.1383242459186994,139080066.66666666,False,,False,,Secondary Phase3 candidate pool.
148,9997,9997.T,"BELLUNA CO.,LTD.",Retail Trade,0.868338166487475,0.8141793460666883,0.6996363636363636,0.7347140039447732,0.8333333333333334,0.35146579804560263,1.0,0.7663762504033559,0.0,0.0,0.0,0.0,1.5811978557981228,0.0985513911789237,0.4136535002656323,0.8333333333333334,-0.0028051726078156,389976626.6666667,False,,False,,Secondary Phase3 candidate pool.
149,7800,7800.T,"Amifa Co.,Ltd.",Other Products,0.8682029969528909,0.4292651343476853,0.4563636363636363,0.9293228139381986,1.0,0.8973941368078175,1.0,0.48660858341400454,0.0,0.0,0.0,0.0,0.7619824755687669,0.0692103516023781,0.7826509061875943,1.0,-0.0890976904337066,64909250.0,False,,False,,Secondary Phase3 candidate pool.
150,4112,4112.T,"Hodogaya Chemical Co.,Ltd.",Chemicals,0.8675959954277843,0.8148268047911945,0.8294545454545454,0.4661406969099276,1.0,0.4452768729641694,1.0,0.6398838334946757,0.0,0.0,0.0,0.0,1.582145902423277,0.1237225661266246,0.2404267574945528,1.0,-0.0135639536689128,164561026.66666666,False,,False,,Secondary Phase3 candidate pool.
151,6770,6770.T,"ALPS ALPINE CO.,LTD.",Electric Appliances,0.8671174764088523,0.5228229200388476,0.6778181818181818,0.4549638395792242,1.0,0.5915309446254071,1.0,0.9457889641819942,0.0,0.0,0.0,0.0,0.912588054476894,0.0954504093656446,0.2364863679012845,1.0,-0.0299149530609404,3605413966.6666665,False,,False,,Secondary Phase3 candidate pool.
152,7888,7888.T,SANKO GOSEI LTD.,Chemicals,0.8666365419387971,0.730980899967627,0.904,0.3458251150558843,0.8333333333333334,0.8130293159609121,1.0,0.5630848660858342,0.0,0.0,0.0,0.0,1.3441169298980058,0.1606592675597299,0.1974133852058251,0.8333333333333334,-0.061557206616605,106535446.66666669,False,,False,,Secondary Phase3 candidate pool.
153,2209,2209.T,"IMURAYA GROUP CO.,LTD.",Foods,0.8660399728207328,0.4418905794755584,0.5370909090909091,0.8001314924391848,1.0,0.9260586319218241,1.0,0.48176831235882545,0.0,0.0,0.0,0.0,0.7836563850776576,0.0778737616053828,0.4852014032639456,1.0,-0.1035246773638518,62597641.666666664,False,,False,,Secondary Phase3 candidate pool.
154,3167,3167.T,TOKAI Holdings Corporation,Wholesale Trade,0.8655610657094258,0.3635480738102946,0.4109090909090909,0.7666009204470743,1.0,0.8739413680781759,1.0,0.7692804130364633,0.0,0.0,0.0,0.0,0.6713090381250351,0.0653205299524511,0.4440207660316227,1.0,-0.0789692974556632,400618005.0,False,,False,,Secondary Phase3 candidate pool.
155,9980,9980.T,MRK HOLDINGS INC.,Retail Trade,0.8654943247776137,0.7850437034639042,0.0916363636363636,0.9142011834319528,1.0,0.8273615635179153,1.0,0.5656663439819296,0.0,0.0,0.0,0.0,1.4912064348118683,0.0262058710745443,0.725931156290591,1.0,-0.0643025174109509,107800986.66666669,False,,False,,Secondary Phase3 candidate pool.
156,9274,9274.T,"KPP GROUP HOLDINGS CO.,LTD.",Wholesale Trade,0.8651049803898883,0.7196503722887666,0.8247272727272728,0.6844181459566075,0.8333333333333334,0.40325732899022804,1.0,0.7163601161665053,0.0,0.0,0.0,0.0,1.3190651041412866,0.1222739202966637,0.3667703495391083,0.8333333333333334,-0.0091214863113105,270670861.6666667,False,,False,,Secondary Phase3 candidate pool.
157,4750,4750.T,"DAISAN CO.,LTD.",Services,0.8646957292958083,0.7954030430560052,0.6487272727272727,0.616370808678501,1.0,0.9205211726384365,1.0,0.1984511132623427,0.0,0.0,0.0,0.0,1.5254906486406834,0.0918743500338632,0.3149434679116785,1.0,-0.1010813524747107,7762866.666666667,False,,False,,Secondary Phase3 candidate pool.
158,2915,2915.T,"KENKO Mayonnaise Co.,Ltd.",Foods,0.8644580481168247,0.7452249919067659,0.8207272727272727,0.6078238001314924,1.0,0.4677524429967427,1.0,0.5366247176508551,0.0,0.0,0.0,0.0,1.3861844250270172,0.1215074954550369,0.3105174030058363,1.0,-0.0159899165329288,89062971.66666667,False,,False,,Secondary Phase3 candidate pool.
159,7240,7240.T,NOK CORPORATION,Transportation Equipment,0.8641159390615739,0.7186791842020072,0.6156363636363636,0.2067718606180144,1.0,0.7716612377850163,1.0,0.8635043562439496,0.0,0.0,0.0,0.0,1.317035445261267,0.0879451743697778,0.1513920061602351,1.0,-0.0539856924139108,993844125.8333334,False,,False,,Secondary Phase3 candidate pool.
160,9543,9543.T,"SHIZUOKA GAS CO.,LTD.",Electric Power and Gas,0.8638879953320531,0.7992877954030431,0.8050909090909091,0.4395134779750164,0.5,0.957328990228013,1.0,0.6737657308809293,0.0,0.0,0.0,0.0,1.5364845616290397,0.1179755346412786,0.230486080266295,0.5,-0.1306289694734685,209472231.66666663,False,,False,,Secondary Phase3 candidate pool.
161,5410,5410.T,"Godo Steel,Ltd.",Iron and Steel,0.8631459751483295,0.9789575914535448,0.9774545454545456,0.1844181459566075,0.6666666666666666,0.5889250814332248,1.0,0.7744433688286544,0.0,0.0,0.0,0.0,3.543764964759882,0.298414838367115,0.1425879075696709,0.6666666666666666,-0.0296815830177609,409730553.3333333,False,,False,,Secondary Phase3 candidate pool.
162,7050,7050.T,FRONTIER INTERNATIONAL INC.,Services,0.8631023750727865,0.7986403366785367,0.889090909090909,0.5266272189349113,0.6666666666666666,0.8091205211726384,1.0,0.4804775734107777,0.0,0.0,0.0,0.0,1.5336327718949478,0.1488084940361556,0.2688831486142287,0.6666666666666666,-0.0610555552874105,62174396.666666664,False,,False,,Secondary Phase3 candidate pool.
163,3607,3607.T,"KURAUDIA HOLDINGS CO.,LTD.",Textiles and Apparels,0.8619415145507864,0.6814503075428942,0.6792727272727273,0.9414858645627876,1.0,0.6977198697068404,1.0,0.1642465311390771,0.0,0.0,0.0,0.0,1.2162393223176144,0.0957400358694843,0.8378574015186485,1.0,-0.0430272824719469,6141038.333333333,False,,False,,Secondary Phase3 candidate pool.
164,3979,3979.T,"ULURU.CO.,LTD.",Information & Communication,0.8616877847014162,0.6461638070573001,0.9123636363636364,0.921104536489152,0.8333333333333334,0.6045602605863192,1.0,0.2452404001290739,0.0,0.0,0.0,0.0,1.1221044806760332,0.1697464505222403,0.74921720509571,0.8333333333333334,-0.0315390211206545,11534126.666666666,False,,False,,Secondary Phase3 candidate pool.
165,4979,4979.T,"OAT Agrio Co.,Ltd.",Chemicals,0.8616023119783243,0.4273227581741664,0.6592727272727272,0.7324128862590401,0.8333333333333334,0.8390879478827362,1.0,0.6708615682478218,0.0,0.0,0.0,0.0,0.7583011259597562,0.0934386885515654,0.4118687680926343,0.8333333333333334,-0.0678328771310666,206192960.0,False,,False,,Secondary Phase3 candidate pool.
166,9842,9842.T,ARCLANDS CORPORATION,Retail Trade,0.8615228781789644,0.6678536743282616,0.46,0.7435897435897436,0.8333333333333334,0.7058631921824104,1.0,0.7512100677637947,0.0,0.0,0.0,0.0,1.1778426978400742,0.0696389498359479,0.4217230433288178,0.8333333333333334,-0.0442146236880373,359585696.6666667,False,,False,,Secondary Phase3 candidate pool.
167,6637,6637.T,"TERASAKI ELECTRIC CO.,LTD.",Electric Appliances,0.8612400699240883,0.6714146973130463,0.7247272727272728,0.3445101906640368,1.0,0.7387622149837134,1.0,0.680864795095192,0.0,0.0,0.0,0.0,1.185451137419454,0.1026022607123083,0.1971703954098794,1.0,-0.0492719708391692,221875950.0,False,,False,,Secondary Phase3 candidate pool.
168,5975,5975.T,Topre Corporation,Metal Products,0.8607960251899207,0.8268047911945613,0.7374545454545455,0.1420118343195266,0.8333333333333334,0.9250814332247557,1.0,0.6931268151016456,0.0,0.0,0.0,0.0,1.6396325584090234,0.1050947648263352,0.1275634219560964,0.8333333333333334,-0.1030014485257483,237861173.33333337,False,,False,,Secondary Phase3 candidate pool.
169,9247,9247.T,TRE HOLDINGS CORPORATION,Services,0.8603580763765458,0.5069601812884429,0.8818181818181818,0.3754109138724523,0.8333333333333334,0.7172638436482084,1.0,0.840593739916102,0.0,0.0,0.0,0.0,0.8867004360241063,0.1466430838035253,0.2090509534301567,0.8333333333333334,-0.0456238649816227,730388958.3333334,False,,False,,Secondary Phase3 candidate pool.
170,6088,6088.T,SIGMAXYZ Holdings Inc.,Services,0.860348884320463,0.1074781482680479,0.6672727272727272,0.8658777120315582,1.0,0.760586319218241,1.0,0.7541142303969022,0.0,0.0,0.0,0.0,0.3062789542254113,0.0943097668212431,0.5942888419585195,1.0,-0.0523408924412119,364978625.0,False,,False,,Secondary Phase3 candidate pool.
171,6430,6430.T,"DAIKOKU DENKI CO.,LTD.",Machinery,0.8603051401950285,0.7743606345095501,0.9676363636363636,0.7853385930309007,0.6666666666666666,0.32410423452768733,1.0,0.6369796708615683,0.0,0.0,0.0,0.0,1.4680010753754904,0.2504875349508444,0.4661222776211255,0.6666666666666666,0.0010428298740779,161995896.66666666,False,,True,"DAIKOKU DENKI CO.,LTD.",Secondary Phase3 candidate pool.
172,6626,6626.T,SEMITEC Corporation,Electric Appliances,0.8595540213238603,0.5658789252185173,0.8727272727272727,0.5029585798816568,1.0,0.750814332247557,1.0,0.4585350112939658,0.0,0.0,0.0,0.0,0.9804073738817364,0.1406557338682596,0.2584802614393923,1.0,-0.0508719933800111,53840140.0,False,,False,,Secondary Phase3 candidate pool.
173,2212,2212.T,"YAMAZAKI BAKING CO.,LTD.",Foods,0.8592311359625894,0.4749109744253804,0.4829090909090909,0.774819197896121,0.8333333333333334,0.6612377850162867,1.0,0.9219102936431107,0.0,0.0,0.0,0.0,0.8400760054843739,0.0714683279819037,0.4531366515798815,0.8333333333333334,-0.0388169447605016,2279715938.3333335,False,,False,,Secondary Phase3 candidate pool.
174,2112,2112.T,"Ensuiko Sugar Refining Co.,Ltd.",Foods,0.859117666920788,0.7575267076723858,0.9309090909090908,0.3793556870479947,0.8333333333333334,0.778827361563518,1.0,0.46853823814133594,0.0,0.0,0.0,0.0,1.417954602278069,0.1822572530067369,0.2104404012922972,0.8333333333333334,-0.0549971886421141,57909498.333333336,False,,False,,Secondary Phase3 candidate pool.
175,9101,9101.T,Nippon Yusen Kabushiki Kaisha,Marine Transportation,0.8582291313554263,0.7500809323405633,0.9585454545454546,0.071663379355687,1.0,0.3710097719869707,1.0,0.9922555663117134,0.0,0.0,0.0,0.0,1.395165378282858,0.2286358618174065,0.0978776267942344,1.0,-0.0050799515583391,23408384221.666668,False,,False,,Secondary Phase3 candidate pool.
176,2330,2330.T,"Forside Co.,Ltd.",Information & Communication,0.8581024932291021,0.5273551311103917,0.8523636363636363,0.7508218277449047,0.8333333333333334,0.7811074918566775,1.0,0.3978702807357212,0.0,0.0,0.0,0.0,0.917007875090904,0.1312587447064168,0.4285142808878076,0.8333333333333334,-0.055136002485787,37373433.333333336,False,,False,,Secondary Phase3 candidate pool.
177,4559,4559.T,"ZERIA PHARMACEUTICAL CO.,LTD.",Pharmaceutical,0.8571699800852153,0.5241178374878601,0.7156363636363636,0.722550953320184,1.0,0.4986970684039088,1.0,0.6766698935140368,0.0,0.0,0.0,0.0,0.9135231319553476,0.1014065103396637,0.401828508397943,1.0,-0.0190764708175425,212655758.33333337,False,,False,,Secondary Phase3 candidate pool.
178,4751,4751.T,"CyberAgent,Inc.",Services,0.8570340000065664,0.1673680802848818,0.3752727272727272,0.7922419460881,1.0,0.8449511400651466,1.0,0.9570829299774121,0.0,0.0,0.0,0.0,0.4015090602001421,0.0611174734647609,0.4739214088541573,1.0,-0.0697006901582157,5048035577.5,False,,False,,Secondary Phase3 candidate pool.
179,5915,5915.T,KOMAIHALTEC Inc.,Metal Products,0.8567134982930987,0.9653609582389122,0.8912727272727273,0.0253122945430637,0.8333333333333334,0.9013029315960912,1.0,0.5185543723781865,0.0,0.0,0.0,0.0,3.1063994639624015,0.1497419184331102,0.0613351797357336,0.8333333333333334,-0.0906839267631845,77801481.66666667,False,,False,,Secondary Phase3 candidate pool.
180,3675,3675.T,Cross Marketing Group Inc.,Information & Communication,0.8566962999452392,0.4208481709291032,0.8385454545454546,0.8957922419460881,1.0,0.6403908794788273,1.0,0.33946434333656017,0.0,0.0,0.0,0.0,0.7477243249939219,0.1262293553169231,0.6742773282712646,1.0,-0.0363033119230749,24115630.0,False,,False,,Secondary Phase3 candidate pool.
181,6835,6835.T,ALLIED TELESIS HOLDINGS K.K.,Electric Appliances,0.8565186708143784,0.3897701521528002,0.6894545454545454,0.7603550295857988,0.8333333333333334,0.7957654723127036,1.0,0.6653759277186189,0.0,0.0,0.0,0.0,0.7103285180629278,0.0972913819087009,0.436822480699688,0.8333333333333334,-0.0575418262934674,196985018.33333337,False,,False,,Secondary Phase3 candidate pool.
182,4849,4849.T,en Inc.,Services,0.8562451714203178,0.5367432826157332,0.8832727272727273,0.9585798816568049,0.6666666666666666,0.395114006514658,1.0,0.6921587608906099,0.0,0.0,0.0,0.0,0.9300906506250386,0.1469283682134656,0.9208844086965684,0.6666666666666666,-0.0081385248687639,236035853.33333337,False,,False,,Secondary Phase3 candidate pool.
183,9438,9438.T,MTI Ltd.,Information & Communication,0.8561657124023255,0.3978633862091291,0.7898181818181819,0.8938198553583169,0.8333333333333334,0.8374592833876222,1.0,0.3797999354630526,0.0,0.0,0.0,0.0,0.7208469068366858,0.1138845060931649,0.6664059294667941,0.8333333333333334,-0.0671210834536926,32933113.333333332,False,,False,,Secondary Phase3 candidate pool.
184,2173,2173.T,Hakuten Corporation,Services,0.856064409409807,0.209129168015539,0.9192727272727272,0.9184746877054568,0.8333333333333334,0.8912052117263843,1.0,0.3601161665053243,0.0,0.0,0.0,0.0,0.4512555612406822,0.1731830192721464,0.7356140027840586,0.8333333333333334,-0.0867791944432049,28267111.666666668,False,,False,,Secondary Phase3 candidate pool.
185,4204,4204.T,"Sekisui Chemical Co.,Ltd.",Chemicals,0.8555023163066429,0.5160246034315312,0.6367272727272727,0.6111111111111112,0.8333333333333334,0.5596091205211726,1.0,0.9716037431429493,0.0,0.0,0.0,0.0,0.8996711203175161,0.0905803435205945,0.3118542980560914,0.8333333333333334,-0.026291472692984,7323462598.333333,False,,False,,Secondary Phase3 candidate pool.
186,5947,5947.T,RINNAI CORPORATION,Metal Products,0.8554754312057546,0.5655551958562641,0.5447272727272727,0.5009861932938856,1.0,0.6260586319218241,1.0,0.8909325588899645,0.0,0.0,0.0,0.0,0.9799956703305742,0.0789314668006302,0.2572792646055135,1.0,-0.0343236397859545,1455609815.0,False,,False,,Secondary Phase3 candidate pool.
187,2060,2060.T,"FEED ONE CO.,LTD.",Foods,0.8553910248873929,0.6846876011654257,0.8196363636363636,0.4993425378040763,1.0,0.5400651465798045,1.0,0.5840593739916102,0.0,0.0,0.0,0.0,1.223206887994532,0.1212885865776644,0.2566923299938795,1.0,-0.0241526585948826,120609050.0,False,,False,,Secondary Phase3 candidate pool.
188,2734,2734.T,SALA CORPORATION,Retail Trade,0.8552364550781802,0.7724182583360311,0.6636363636363637,0.5404339250493096,0.6666666666666666,0.7319218241042345,1.0,0.7518554372378187,0.0,0.0,0.0,0.0,1.4609311671228422,0.0940571927148246,0.2758401743617917,0.6666666666666666,-0.0477535434721669,360192615.0,False,,False,,Secondary Phase3 candidate pool.
189,3916,3916.T,Digital Information Technologies Corporation,Information & Communication,0.8545279585278608,0.3418582065393331,0.917818181818182,0.8405654174884944,1.0,0.5006514657980456,1.0,0.5221039044853178,0.0,0.0,0.0,0.0,0.6440792461528135,0.172239602977785,0.5447504454724286,1.0,-0.0191566643340715,79438595.0,False,,False,,Secondary Phase3 candidate pool.
190,5290,5290.T,Vertex Corporation,Glass and Ceramics Products,0.8531518188789968,0.5516348332793785,0.8381818181818181,0.4967126890203813,1.0,0.5905537459283388,1.0,0.638270409809616,0.0,0.0,0.0,0.0,0.9552521026052214,0.1261873883384868,0.2552037697709357,1.0,-0.0298451302107344,162595723.33333334,False,,False,,Secondary Phase3 candidate pool.
191,3222,3222.T,United Super Markets Holdings Inc.,Retail Trade,0.8528795082863431,0.6756231790223374,0.5001818181818182,0.9243918474687706,0.5,0.8628664495114007,1.0,0.7441110035495321,0.0,0.0,0.0,0.16666666666666666,1.1977148317760906,,0.7624541482182743,0.5,-0.0755774039629043,333229565.0,False,,False,,Secondary Phase3 candidate pool.
192,7646,7646.T,"PLANT Co.,Ltd.",Retail Trade,0.8527430997529215,0.6892198122369699,0.7596363636363637,0.8704799474030244,1.0,0.5456026058631922,1.0,0.24814456276218136,0.0,0.0,0.0,0.0,1.2342279706596049,0.1083504092772775,0.6029074009024832,1.0,-0.0245908162453245,11644305.0,False,,False,,Secondary Phase3 candidate pool.
