ticker,shares_live,last_price,market_cap_live,status,code
8343.T,17797773.0,8770.0,156086469210.0,ok,8343
9564.T,22073732.0,578.0,12758617096.0,ok,9564
9007.T,342573752.0,1702.0,583060525904.0,ok,9007
7806.T,39334482.0,8230.0,323722786860.0,ok,7806
4979.T,10086833.0,2700.0,27234449100.0,ok,4979
9142.T,153833866.0,3471.0,533957348886.0,ok,9142
4719.T,14038644.0,3465.0,48643901460.0,ok,4719
5162.T,4487675.0,799.0,3585652325.0,ok,5162
3850.T,4871583.0,3370.0,16417234710.0,ok,3850
7164.T,133080515.0,3139.0,417739736585.0,ok,7164
7811.T,8848685.0,1952.0,17272633120.0,ok,7811
1979.T,62999513.0,4140.0,260817983820.0,ok,1979
5302.T,10828591.0,5020.0,54359526820.0,ok,5302
9272.T,9793850.0,1414.0,13848503900.0,ok,9272
5851.T,31809471.0,2842.0,90402516582.0,ok,5851
2809.T,135394597.0,4652.0,629855665244.0,ok,2809
7609.T,21083146.0,4700.0,99090786200.0,ok,7609
1801.T,163010347.0,12925.0,2106908734975.0,ok,1801
3201.T,65133052.0,1973.0,128507511596.0,ok,3201
9533.T,355906283.0,1185.0,421748945355.0,ok,9533
8358.T,169120304.0,2903.0,490956242512.0,ok,8358
7575.T,70154478.0,1515.0,106284034170.0,ok,7575
3744.T,8669062.0,470.0,4074459140.0,ok,3744
3843.T,21822315.0,1712.0,37359803280.0,ok,3843
9450.T,20121358.0,730.0,14688591340.0,ok,9450
9850.T,22874025.0,984.0,22508040600.0,ok,9850
1871.T,46819446.0,2321.0,108667934166.0,ok,1871
1780.T,18545682.0,1470.0,27262152540.0,ok,1780
3276.T,16702070.0,2244.0,37479445080.0,ok,3276
8316.T,3812000785.0,6918.0,26371421430630.0,ok,8316
8023.T,12670043.0,1013.0,12834753559.0,ok,8023
7962.T,28160155.0,809.0,22781565395.0,ok,7962
1720.T,106273199.0,1145.0,121682812855.0,ok,1720
1967.T,22386289.0,2160.0,48354384240.0,ok,1967
5702.T,39572274.0,1859.0,73564857366.0,ok,5702
5368.T,8667257.0,1014.0,8788598598.0,ok,5368
7874.T,33460148.0,957.0,32021361636.0,ok,7874
3388.T,12601218.0,2102.0,26487760236.0,ok,3388
1799.T,17707127.0,3285.0,58167912195.0,ok,1799
5644.T,2862640.0,7660.0,21927822400.0,ok,5644
8850.T,47403345.0,4680.0,221847654600.0,ok,8850
5189.T,1934642.0,3615.0,6993730830.0,ok,5189
9837.T,25301091.0,1860.0,47060029260.0,ok,9837
4554.T,26119761.0,1836.0,47955881196.0,ok,4554
9832.T,78528152.0,1525.0,119755431800.0,ok,9832
1952.T,45473249.0,3165.0,143922833085.0,ok,1952
3687.T,32303258.0,2322.0,75008165076.0,ok,3687
7840.T,33372544.0,1271.0,42416503424.0,ok,7840
4569.T,57446295.0,1117.0,64167511515.0,ok,4569
5463.T,221407994.0,1777.5,393552709335.0,ok,5463
1921.T,33564195.0,1835.0,61590297825.0,ok,1921
4829.T,38534900.0,109.0,4200304100.0,ok,4829
9343.T,18418700.0,771.0,14200817700.0,ok,9343
2908.T,28473316.0,1585.0,45130205860.0,ok,2908
5563.T,124877664.0,444.0,55445682816.0,ok,5563
9616.T,90918900.0,3206.0,291485993400.0,ok,9616
4768.T,379201179.0,3437.0,1303314452223.0,ok,4768
3002.T,31344956.0,4240.0,132902613440.0,ok,3002
2810.T,89211866.0,3769.0,336239522954.0,ok,2810
4839.T,28337561.0,1010.0,28620936610.0,ok,4839
3963.T,28042588.0,373.0,10459885324.0,ok,3963
2730.T,105739714.0,2473.0,261494312722.0,ok,2730
7463.T,33580645.0,946.0,31767290170.0,ok,7463
6036.T,27291114.0,3175.0,86649286950.0,ok,6036
1975.T,25875683.0,3940.0,101950191020.0,ok,1975
7417.T,12124346.0,1868.0,22648278328.0,ok,7417
3597.T,2881877.0,9080.0,26167443160.0,ok,3597
8704.T,26380323.0,1340.0,35349632820.0,ok,8704
9044.T,108199677.0,2931.5,317187353125.5,ok,9044
5132.T,7788423.0,1989.0,15491173347.0,ok,5132
3708.T,34897108.0,2112.0,73702692096.0,ok,3708
7490.T,6676444.0,2186.0,14594706584.0,ok,7490
7180.T,421764893.0,1541.0,649939700113.0,ok,7180
9301.T,339778274.0,1498.5,509157743589.0,ok,9301
7949.T,17600864.0,2770.0,48754393280.0,ok,7949
2211.T,25775502.0,2451.0,63175755402.0,ok,2211
4530.T,,,,error:YFRateLimitError,4530
4667.T,5280163.0,2002.0,10570886326.0,ok,4667
7800.T,3218561.0,1015.0,3266839415.0,ok,7800
3191.T,60273477.0,2258.0,136097511066.0,ok,3191
2009.T,23294420.0,1087.0,25321034540.0,ok,2009
8160.T,28159799.0,2386.0,67189280414.0,ok,8160
3087.T,42022363.0,3150.0,132370443450.0,ok,3087
9467.T,29061174.0,1201.0,34902469974.0,ok,9467
2004.T,32497581.0,3600.0,116991291600.0,ok,2004
8804.T,207139048.0,3360.0,695987201280.0,ok,8804
2875.T,96127587.0,10590.0,1017991146330.0,ok,2875
7611.T,36003019.0,2888.0,103976718872.0,ok,7611
8151.T,21604929.0,2108.0,45543190332.0,ok,8151
2229.T,121587854.0,3006.0,365493089124.0,ok,2229
7384.T,28315189.0,4765.0,134921875585.0,ok,7384
8200.T,25914402.0,2305.0,59732696610.0,ok,8200
2670.T,247616620.0,2785.0,689612286700.0,ok,2670
1879.T,58489508.0,2314.0,135344721512.0,ok,1879
5304.T,19756145.0,2572.0,50812804940.0,ok,5304
1417.T,87916008.0,3552.0,312277660416.0,ok,1417
8541.T,39075801.0,3190.0,124651805190.0,ok,8541
1798.T,10904700.0,1002.0,10926509400.0,ok,1798
9381.T,23493592.0,2338.0,54928018096.0,ok,9381
8795.T,476441399.0,4938.0,2352667628262.0,ok,8795
1982.T,41265040.0,3010.0,124207770400.0,ok,1982
9324.T,28710650.0,2571.0,73815081150.0,ok,9324
8591.T,1086195958.0,6353.0,6900602921174.0,ok,8591
7466.T,20193320.0,1409.0,28452387880.0,ok,7466
9351.T,7173025.0,1854.0,13298788350.0,ok,9351
8739.T,39518738.0,2515.0,99389626070.0,ok,8739
2220.T,63249150.0,1345.0,85070106750.0,ok,2220
3844.T,31893228.0,1317.0,42003381276.0,ok,3844
5805.T,29628293.0,14680.0,434943341240.0,ok,5805
6071.T,37868294.0,940.0,35596196360.0,ok,6071
9221.T,11592992.0,1191.0,13807253472.0,ok,9221
9438.T,55540186.0,591.0,32824249926.0,ok,9438
7283.T,57302099.0,2305.0,132081338195.0,ok,7283
3796.T,13802754.0,296.0,4085615184.0,ok,3796
2418.T,47043766.0,601.0,28273303366.0,ok,2418
2462.T,19190064.0,1543.0,29610268752.0,ok,2462
8012.T,407832532.0,1229.5,501430098094.0,ok,8012
5133.T,17106232.0,305.0,5217400760.0,ok,5133
6966.T,182749385.0,977.0,178546149145.0,ok,6966
8737.T,30267857.0,657.0,19885982049.0,ok,8737
4440.T,3999341.0,1193.0,4771213813.0,ok,4440
9039.T,40259728.0,2983.0,120094768624.0,ok,9039
9338.T,10008263.0,4530.0,45337431390.0,ok,9338
3937.T,12123241.0,1218.0,14766107538.0,ok,3937
3935.T,5675658.0,688.0,3904852704.0,ok,3935
2753.T,20545770.0,1388.0,28517528760.0,ok,2753
4439.T,29747368.0,773.0,22994715464.0,ok,4439
8338.T,82410346.0,769.0,63373556074.0,ok,8338
7984.T,417833171.0,864.7000122070312,361300348064.2026,ok,7984
9663.T,15498622.0,5220.0,80902806840.0,ok,9663
9936.T,52531261.0,2820.0,148138156020.0,ok,9936
4406.T,37282274.0,255.0,9506979870.0,ok,4406
5363.T,44431759.0,705.0,31324390095.0,ok,5363
8081.T,22295661.0,2514.0,56051291754.0,ok,8081
1899.T,16400060.0,4875.0,79950292500.0,ok,1899
1867.T,6575169.0,2701.0,17759531469.0,ok,1867
4980.T,167510141.0,3199.0,535864941059.0,ok,4980
6099.T,60485953.0,752.0,45485436656.0,ok,6099
1716.T,11248607.0,1423.0,16006767761.0,ok,1716
1332.T,303272679.0,1292.0,391828301268.0,ok,1332
7887.T,4845955.0,1555.0,7535460025.0,ok,7887
7921.T,12907691.0,4215.0,54405917565.0,ok,7921
2002.T,279751650.0,2011.0,562580568150.0,ok,2002
7254.T,20868367.0,822.0,17153797674.0,ok,7254
4072.T,10715400.0,3160.0,33860664000.0,ok,4072
7182.T,3561985721.0,3277.0,11672627207717.0,ok,7182
3401.T,192915902.0,1749.5,337506370549.0,ok,3401
1808.T,264856526.0,2806.0,743187411956.0,ok,1808
8041.T,5397587.0,4520.0,24397093240.0,ok,8041
4534.T,35271309.0,3195.0,112691832255.0,ok,4534
1969.T,130862824.0,4373.0,572263129352.0,ok,1969
9009.T,482239218.0,1280.0,617266199040.0,ok,9009
7818.T,56543188.0,1198.0,67738739224.0,ok,7818
2222.T,154433036.0,2704.0,417586929344.0,ok,2222
5445.T,25036113.0,2022.0,50623020486.0,ok,5445
4238.T,8779467.0,1787.0,15688907529.0,ok,4238
7981.T,63231130.0,2985.0,188744923050.0,ok,7981
5659.T,30712819.0,1438.0,44165033722.0,ok,5659
4716.T,128155291.0,9160.0,1173902465560.0,ok,4716
8282.T,154510458.0,1912.0,295423995696.0,ok,8282
4974.T,,,,error:YFRateLimitError,4974
7456.T,25841906.0,6930.0,179084408580.0,ok,7456
8802.T,1200688080.0,3675.0,4412528694000.0,ok,8802
3878.T,9806207.0,887.0,8698105609.0,ok,3878
9554.T,6360215.0,1724.0,10965010660.0,ok,9554
7068.T,23867258.0,593.0,14153283994.0,ok,7068
5726.T,36798441.0,3140.0,115547104740.0,ok,5726
3109.T,12695030.0,1076.0,13659852280.0,ok,3109
8059.T,31806830.0,3580.0,113868451400.0,ok,8059
9948.T,53280352.0,3605.0,192075668960.0,ok,9948
9068.T,19278724.0,7370.0,142084195880.0,ok,9068
8306.T,11276872492.0,3649.0,41149307723308.0,ok,8306
3661.T,69139472.0,792.0,54758461824.0,ok,3661
1803.T,679201277.0,2423.5,1646044294809.5,ok,1803
3001.T,31649539.0,2903.0,91878611717.0,ok,3001
8130.T,58791486.0,3130.0,184017351180.0,ok,8130
5532.T,6497730.0,3610.0,23456805300.0,ok,5532
2676.T,18679534.0,2084.0,38928148856.0,ok,2676
1946.T,93465373.0,2167.0,202539463291.0,ok,1946
7419.T,292414771.0,1298.0,379554372758.0,ok,7419
5367.T,11955254.0,1330.0,15900487820.0,ok,5367
9882.T,84877870.0,1755.0,148960661850.0,ok,9882
1663.T,53421872.0,1945.0,103905541040.0,ok,1663
8914.T,50887417.0,920.0,46816423640.0,ok,8914
1726.T,,,,error:YFRateLimitError,1726
8132.T,10839944.0,8800.0,95391507200.0,ok,8132
3198.T,22803137.0,2225.0,50736979825.0,ok,3198
8917.T,13913583.0,1148.0,15972793284.0,ok,8917
3565.T,42956754.0,452.0,19416452808.0,ok,3565
4404.T,10200951.0,2073.0,21146571423.0,ok,4404
9956.T,58072271.0,3210.0,186411989910.0,ok,9956
5451.T,143249540.0,1420.0,203414346800.0,ok,5451
4771.T,14792503.0,2676.0,39584738028.0,ok,4771
2819.T,9739037.0,2528.0,24620285536.0,ok,2819
8613.T,66310521.0,1209.0,80169419889.0,ok,8613
5994.T,4279107.0,1033.0,4420317531.0,ok,5994
7630.T,159605320.0,936.0,149390579520.0,ok,7630
5949.T,44798688.0,1318.0,59044670784.0,ok,5949
3392.T,16243672.0,814.0,13222349008.0,ok,3392
4493.T,10099687.0,1902.0,19209604674.0,ok,4493
7482.T,23390636.0,1467.0,34314063012.0,ok,7482
2353.T,311642923.0,264.0,82273731672.0,ok,2353
9029.T,13074975.0,1941.0,25378526475.0,ok,9029
3551.T,8129102.0,1609.0,13079725118.0,ok,3551
8344.T,30868991.0,4655.0,143695153105.0,ok,8344
8364.T,11318754.0,3185.0,36050231490.0,ok,8364
9332.T,33672734.0,651.0,21920949834.0,ok,9332
5284.T,6058826.0,2260.0,13692946760.0,ok,5284
7914.T,27646282.0,1742.0,48159823244.0,ok,7914
4848.T,34811579.0,1844.0,64192551676.0,ok,4848
5599.T,5571204.0,986.0,5493207144.0,ok,5599
3930.T,2997755.0,743.0,2227331965.0,ok,3930
2003.T,36419148.0,1776.0,64680406848.0,ok,2003
4384.T,,,,error:YFRateLimitError,4384
9991.T,33646255.0,1772.0,59621163860.0,ok,9991
2475.T,19182966.0,1841.0,35315840406.0,ok,2475
4347.T,7127169.0,1676.0,11945135244.0,ok,4347
9119.T,105802797.0,1645.0,174045601065.0,ok,9119
1942.T,199013954.0,5740.0,1142340095960.0,ok,1942
7539.T,23231428.0,793.0,18422522404.0,ok,7539
3665.T,39672600.0,416.0,16503801600.0,ok,3665
7438.T,25634960.0,1601.0,41041570960.0,ok,7438
9960.T,41006207.0,3860.0,158283959020.0,ok,9960
8125.T,49728793.0,1948.0,96871688764.0,ok,8125
7458.T,103376893.0,1827.5,188921271957.5,ok,7458
3946.T,16525801.0,4715.0,77919151715.0,ok,3946
1333.T,151183299.0,1282.5,193892580967.5,ok,1333
2206.T,61308712.0,5151.0,315801175512.0,ok,2206
9006.T,263506481.0,1516.0,399475825196.0,ok,9006
8381.T,149309514.0,2639.0,394027807446.0,ok,8381
7487.T,8415962.0,1795.0,15106651790.0,ok,7487
3992.T,37859856.0,466.0,17642692896.0,ok,3992
8163.T,41354126.0,1465.0,60583794590.0,ok,8163
4343.T,19781771.0,2802.0,55428522342.0,ok,4343
2602.T,91502775.0,1996.0,182639538900.0,ok,2602
8098.T,53381913.0,4170.0,222602577210.0,ok,8098
9368.T,41126078.0,926.0,38082748228.0,ok,9368
7685.T,61829982.0,3400.0,210221938800.0,ok,7685
7231.T,21615040.0,2998.0,64801889920.0,ok,7231
3765.T,52366884.0,2421.0,126780226164.0,ok,3765
2175.T,82080449.0,2286.0,187635906414.0,ok,2175
8005.T,33935901.0,1850.0,62781416850.0,ok,8005
7846.T,105009627.0,1940.0,203718676380.0,ok,7846
5137.T,37349352.0,285.0,10644565320.0,ok,5137
9076.T,162612172.0,2799.0,455151469428.0,ok,9076
9341.T,17338032.0,628.0,10888284096.0,ok,9341
3547.T,10823117.0,1842.0,19936181514.0,ok,3547
4763.T,21175231.0,1483.0,31402867573.0,ok,4763
1929.T,41769808.0,1174.0,49037754592.0,ok,1929
3950.T,54704446.0,1464.0,80087308944.0,ok,3950
3776.T,61589928.0,254.0,15643841712.0,ok,3776
4392.T,30374273.0,1230.0,37360355790.0,ok,4392
1930.T,27502538.0,1545.0,42491421210.0,ok,1930
9065.T,50145134.0,8500.0,426233639000.0,ok,9065
2792.T,27877797.0,1423.0,39670105131.0,ok,2792
8253.T,143673658.0,4705.0,675984560890.0,ok,8253
1893.T,270329637.0,1464.5,395897753386.5,ok,1893
4673.T,875066.0,4905.0,4292198730.0,ok,4673
8551.T,8192606.0,7420.0,60789136520.0,ok,8551
1963.T,242075962.0,2355.5,570209928491.0,ok,1963
4228.T,45597568.0,652.0,29729614336.0,ok,4228
2294.T,9583076.0,2605.0,24963912980.0,ok,2294
8084.T,21531736.0,4720.0,101629793920.0,ok,8084
8085.T,5004103.0,4260.0,21317478780.0,ok,8085
8218.T,46957644.0,3825.0,179612988300.0,ok,8218
1852.T,80520639.0,920.0,74078987880.0,ok,1852
4055.T,7478660.0,1626.0,12160301160.0,ok,4055
2053.T,28696273.0,1982.0,56876013086.0,ok,2053
2924.T,8149622.0,1964.0,16005857608.0,ok,2924
9509.T,205350180.0,1057.0,217055140260.0,ok,9509
3391.T,453091961.0,2371.0,1074281039531.0,ok,3391
8066.T,83624174.0,3150.0,263416148100.0,ok,8066
9069.T,167256205.0,2310.0,386361833550.0,ok,9069
9110.T,23565487.0,10440.0,246023684280.0,ok,9110
3399.T,19699696.0,3800.0,74858844800.0,ok,3399
3302.T,25625700.0,3270.0,83796039000.0,ok,3302
3148.T,64602264.0,3345.0,216094573080.0,ok,3148
3668.T,128567663.0,415.0,53355580145.0,ok,3668
9424.T,167699235.0,114.0,19117712790.0,ok,9424
1418.T,15253949.0,611.0,9320162839.0,ok,1418
9418.T,180374910.0,1726.0,311327094660.0,ok,9418
9913.T,9066784.0,3235.0,29331046240.0,ok,9913
6092.T,8117595.0,900.0,7305835500.0,ok,6092
3106.T,15760057.0,10720.0,168947811040.0,ok,3106
1904.T,6220360.0,5130.0,31910446800.0,ok,1904
9763.T,9517515.0,1316.0,12525049740.0,ok,9763
1786.T,128632331.0,357.0,45921742167.0,ok,1786
1812.T,460951595.0,4981.0,2295999894695.0,ok,1812
9081.T,12271086.0,3870.0,47489102820.0,ok,9081
2815.T,31848237.0,5330.0,169751103210.0,ok,2815
8227.T,207618153.0,3347.0,694897958091.0,ok,8227
7932.T,2799931.0,11640.0,32591196840.0,ok,7932
8289.T,22970511.0,952.0,21867926472.0,ok,8289
4549.T,32965573.0,2342.0,77205371966.0,ok,4549
3626.T,210989135.0,3745.0,790154310575.0,ok,3626
8860.T,35765953.0,766.0,27396719998.0,ok,8860
3446.T,5904515.0,1642.0,9695213630.0,ok,3446
7381.T,221041262.0,1270.0,280722402740.0,ok,7381
3271.T,28305924.0,1270.0,35948523480.0,ok,3271
4657.T,4788589.0,479.0,2293734131.0,ok,4657
7447.T,29922774.0,1785.0,53412151590.0,ok,7447
3355.T,19718967.0,1795.0,35395545765.0,ok,3355
5537.T,8126500.0,2947.0,23948795500.0,ok,5537
3050.T,136631153.0,1562.0,213417860986.0,ok,3050
7819.T,12637374.0,973.0,12296164902.0,ok,7819
8018.T,37263231.0,854.0,31822799274.0,ok,8018
8524.T,374117080.0,1311.0,490467491880.0,ok,8524
3023.T,10540067.0,2120.0,22344942040.0,ok,3023
3333.T,26041919.0,1371.0,35703470949.0,ok,3333
1861.T,169939127.0,1313.0,223130073751.0,ok,1861
3544.T,13780275.0,1248.0,17197783200.0,ok,3544
9861.T,64726665.0,3733.0,241624640445.0,ok,9861
7039.T,3607121.0,1392.0,5021112432.0,ok,7039
2664.T,22334247.0,3810.0,85093481070.0,ok,2664
4113.T,14328625.0,743.0,10646168375.0,ok,4113
2915.T,14397735.0,2033.0,29270595255.0,ok,2915
5282.T,30634899.0,410.0,12560308590.0,ok,5282
9048.T,196130264.0,1860.0,364802291040.0,ok,9048
3480.T,21093822.0,8960.0,189000645120.0,ok,3480
8439.T,488761866.0,2519.5,1231435521387.0,ok,8439
2871.T,250617252.0,2159.0,541082647068.0,ok,2871
8174.T,106526019.0,2866.0,305303570454.0,ok,8174
8366.T,229879370.0,2765.0,635616458050.0,ok,8366
1934.T,68686811.0,2498.0,171579653878.0,ok,1934
9908.T,11353098.0,2721.0,30891779658.0,ok,9908
7191.T,22373023.0,1185.0,26512032255.0,ok,7191
9193.T,9953175.0,890.0,8858325750.0,ok,9193
7826.T,24599305.0,9160.0,225329633800.0,ok,7826
8141.T,28549899.0,1566.0,44709141834.0,ok,8141
9887.T,20594737.0,4750.0,97825000750.0,ok,9887
6184.T,41194972.0,578.0,23810693816.0,ok,6184
8511.T,80765286.0,2476.0,199974848136.0,ok,8511
3048.T,171252728.0,1716.0,293869681248.0,ok,3048
7955.T,35264724.0,971.0,34242047004.0,ok,7955
2882.T,11357595.0,2087.0,23703300765.0,ok,2882
1766.T,11100980.0,13260.0,147198994800.0,ok,1766
5621.T,9593157.0,1585.0,15205153845.0,ok,5621
5852.T,24940307.0,678.0,16909528146.0,ok,5852
5288.T,38088756.0,1565.0,59608903140.0,ok,5288
4553.T,49227867.0,3715.0,182881525905.0,ok,4553
3232.T,100521944.0,554.0,55689156976.0,ok,3232
2296.T,56750572.0,5060.0,287157894320.0,ok,2296
3539.T,50957792.0,1433.0,73022515936.0,ok,3539
7241.T,89303044.0,1097.0,97965439268.0,ok,7241
7510.T,16026990.0,2879.0,46141704210.0,ok,7510
8424.T,90201481.0,4358.0,393098054198.0,ok,8424
8410.T,1167997856.0,335.6000061035156,391980087602.49316,ok,8410
3917.T,7829184.0,455.0,3562278720.0,ok,3917
8255.T,87247963.0,1202.0,104872051526.0,ok,8255
4498.T,16363604.0,1301.0,21289048804.0,ok,4498
9075.T,35222315.0,6370.0,224366146550.0,ok,9075
1820.T,39484430.0,5527.0,218230444610.0,ok,1820
2692.T,,,,error:YFRateLimitError,2692
2269.T,271166783.0,4195.0,1137544654685.0,ok,2269
1972.T,19277535.0,1312.0,25292125920.0,ok,1972
6062.T,26884688.0,1430.0,38445103840.0,ok,6062
1810.T,28520861.0,1460.0,41640457060.0,ok,1810
2734.T,63257842.0,1207.0,76352215294.0,ok,2734
7050.T,8958200.0,1397.0,12514605400.0,ok,7050
7856.T,14089226.0,1864.0,26262317264.0,ok,7856
9259.T,5610429.0,838.0,4701539502.0,ok,9259
7271.T,10303330.0,817.0,8417820610.0,ok,7271
4922.T,56750446.0,5631.0,319561761426.0,ok,4922
7628.T,25576909.0,1208.0,30896906072.0,ok,7628
4714.T,170301620.0,204.0,34741530480.0,ok,4714
8233.T,293014400.0,2245.0,657817328000.0,ok,8233
4431.T,19262297.0,3350.0,64528694950.0,ok,4431
6199.T,13088895.0,1418.0,18560053110.0,ok,6199
2653.T,34181024.0,2836.0,96937384064.0,ok,2653
8558.T,35436531.0,1528.0,54147019368.0,ok,8558
8252.T,178710317.0,2944.5,526212528406.5,ok,8252
4125.T,4320314.0,3985.0,17216451290.0,ok,4125
7823.T,32717560.0,839.0,27450032840.0,ok,7823
8052.T,18376740.0,2800.0,51454872000.0,ok,8052
9045.T,100900435.0,3107.0,313497651545.0,ok,9045
8037.T,30599358.0,4340.0,132801213720.0,ok,8037
7550.T,156462209.0,11360.0,1777410694240.0,ok,7550
2935.T,12528230.0,1178.0,14758254940.0,ok,2935
8566.T,30824441.0,6540.0,201591844140.0,ok,8566
5139.T,20763035.0,963.0,19994802705.0,ok,5139
5351.T,45633120.0,2043.0,93228464160.0,ok,5351
8074.T,21057907.0,5980.0,125926283860.0,ok,8074
9031.T,75540670.0,3021.0,228208364070.0,ok,9031
5254.T,6823753.0,4280.0,29205662840.0,ok,5254
5034.T,3743471.0,2115.0,7917441165.0,ok,5034
4548.T,54602739.0,707.0,38604136473.0,ok,4548
1898.T,36632141.0,1484.0,54362097244.0,ok,1898
9831.T,664975433.0,685.2000122070312,455641174808.9759,ok,9831
3288.T,110132723.0,8191.0,902097134093.0,ok,3288
4098.T,2976436.0,1029.0,3062752644.0,ok,4098
5244.T,41208200.0,183.0,7541100600.0,ok,5244
4784.T,304247024.0,541.0,164597639984.0,ok,4784
2531.T,191444354.0,2091.5,400405866391.0,ok,2531
5932.T,31339497.0,667.0,20903444499.0,ok,5932
5471.T,199853804.0,2528.5,505330343414.0,ok,5471
2384.T,39717367.0,4935.0,196005206145.0,ok,2384
6551.T,8336036.0,622.0,5185014392.0,ok,6551
2270.T,60150111.0,3680.0,221352408480.0,ok,2270
8203.T,33325196.0,775.0,25827026900.0,ok,8203
5194.T,10855999.0,635.0,6893559365.0,ok,5194
5253.T,63770316.0,1538.0,98078746008.0,ok,5253
3183.T,27498836.0,1280.0,35198510080.0,ok,3183
8179.T,98535364.0,1291.0,127209154924.0,ok,8179
3918.T,9921480.0,1160.0,11508916800.0,ok,3918
8537.T,9529900.0,3105.0,29590339500.0,ok,8537
4379.T,15450900.0,446.0,6891101400.0,ok,4379
9994.T,10841414.0,2084.0,22593506776.0,ok,9994
1882.T,46211288.0,1620.0,74862286560.0,ok,1882
3156.T,28117729.0,5070.0,142556886030.0,ok,3156
7291.T,18827996.0,454.0,8547910184.0,ok,7291
7911.T,280840121.0,5433.0,1525804377393.0,ok,7911
8841.T,88217483.0,976.0,86100263408.0,ok,8841
9312.T,6528538.0,2823.0,18430062774.0,ok,9312
3168.T,14153884.0,1570.0,22221597880.0,ok,3168
9248.T,8891202.0,1700.0,15115043400.0,ok,9248
9233.T,18198534.0,1142.0,20782725828.0,ok,9233
3107.T,85927986.0,3784.0,325151499024.0,ok,3107
2698.T,16001234.0,3625.0,58004473250.0,ok,2698
2910.T,26140617.0,1404.0,36701426268.0,ok,2910
7120.T,4703898.0,1006.0,4732121388.0,ok,7120
8152.T,1937786.0,7600.0,14727173600.0,ok,8152
5391.T,5529663.0,1526.0,8438265738.0,ok,5391
9468.T,146548290.0,3523.0,516289625670.0,ok,9468
3652.T,3145123.0,2529.0,7954016067.0,ok,3652
3321.T,7971134.0,1715.0,13670494810.0,ok,3321
8769.T,15703546.0,502.0,7883180092.0,ok,8769
4577.T,28743822.0,1316.0,37826869752.0,ok,4577
2395.T,41631814.0,1467.0,61073871138.0,ok,2395
7607.T,13414559.0,3115.0,41786351285.0,ok,7607
9025.T,53099618.0,2920.0,155050884560.0,ok,9025
2492.T,266507867.0,568.0,151376468456.0,ok,2492
8624.T,32160433.0,1639.0,52710949687.0,ok,8624
9990.T,29268436.0,751.0,21980595436.0,ok,9990
3683.T,11107526.0,1122.0,12462644172.0,ok,3683
8079.T,16573321.0,4400.0,72922612400.0,ok,8079
2146.T,566491710.0,225.0,127460634750.0,ok,2146
1383.T,1600356.0,3030.0,4849078680.0,ok,1383
7994.T,94672975.0,2334.0,220966723650.0,ok,7994
7162.T,13145971.0,266.0,3496828286.0,ok,7162
9001.T,195531351.0,2925.5,572026967350.5,ok,9001
4886.T,28396114.0,2118.0,60142969452.0,ok,4886
4476.T,3805946.0,1134.0,4315942764.0,ok,4476
5592.T,11243082.0,2710.0,30468752220.0,ok,5592
8051.T,87392976.0,1933.0,168930622608.0,ok,8051
2752.T,51267463.0,1107.0,56753081541.0,ok,2752
4075.T,5840000.0,903.0,5273520000.0,ok,4075
3289.T,713231306.0,1317.5,939682245655.0,ok,3289
9982.T,8434335.0,2515.0,21212352525.0,ok,9982
6615.T,28139734.0,239.0,6725396426.0,ok,6615
3546.T,30023130.0,1455.0,43683654150.0,ok,3546
8043.T,57142351.0,1499.0,85656384149.0,ok,8043
7976.T,50009235.0,2859.0,142976402865.0,ok,7976
7504.T,19553496.0,4820.0,94247850720.0,ok,7504
7459.T,204698556.0,2817.5,576738181530.0,ok,7459
8173.T,25879676.0,4080.0,105589078080.0,ok,8173
9989.T,116982899.0,3700.0,432836726300.0,ok,9989
9216.T,14183148.0,1678.0,23799322344.0,ok,9216
7421.T,49352326.0,1566.0,77285742516.0,ok,7421
8076.T,9805093.0,2110.0,20688746230.0,ok,8076
2060.T,38269144.0,1402.0,53653339888.0,ok,2060
2217.T,20060598.0,1505.0,30191199990.0,ok,2217
7095.T,12455744.0,1238.0,15420211072.0,ok,7095
1813.T,15150694.0,2877.0,43588546638.0,ok,1813
7475.T,8355309.0,2527.0,21113865843.0,ok,7475
3176.T,57650546.0,1132.0,65260418072.0,ok,3176
3178.T,19292905.0,1177.0,22707749185.0,ok,3178
6630.T,55021182.0,787.0,43301670234.0,ok,6630
6070.T,11876642.0,2544.0,30214177248.0,ok,6070
2264.T,322795236.0,1192.0,384771921312.0,ok,2264
8214.T,84157964.0,1700.0,143068538800.0,ok,8214
7082.T,9754972.0,1406.0,13715490632.0,ok,7082
5243.T,19369477.0,2573.0,49837664321.0,ok,5243
3031.T,19388533.0,650.0,12602546450.0,ok,3031
9558.T,3941199.0,1970.0,7764162030.0,ok,9558
3036.T,30061058.0,3650.0,109722861700.0,ok,3036
8276.T,49454870.0,2745.0,135753618150.0,ok,8276
2782.T,62671538.0,4070.0,255073159660.0,ok,2782
5344.T,12339847.0,61980.0,764823717060.0,ok,5344
7864.T,53343865.0,3280.0,174967877200.0,ok,7864
5602.T,60702264.0,1730.0,105014916720.0,ok,5602
8057.T,49320511.0,2167.0,106877547337.0,ok,8057
1938.T,24780549.0,2510.0,62199177990.0,ok,1938
8078.T,192766064.0,1810.0,348906575840.0,ok,8078
2784.T,175410054.0,2250.0,394672621500.0,ok,2784
