code,company_name,sector_33,market_cap,moat_p,change_p,future_p,price_p,total_p
6167,"Fuji Die Co.,Ltd.",Machinery,,30.20886398369842,8.711156393275598,88.18135506877228,51.069791136016306,44.54279164544065
6391,KAJI TECHNOLOGY CORPORATION,Machinery,,22.669383596535912,84.10596026490066,88.18135506877228,51.069791136016306,61.50662251655629
4078,"Sakai Chemical Industry Co.,Ltd.",Chemicals,,59.09322465613857,39.58227203260316,78.62964849719816,51.069791136016306,57.09373408048905
7988,NIFCO INC.,Chemicals,,90.26999490575649,53.74426897605705,78.62964849719816,51.069791136016306,68.428425878757
6588,TOSHIBA TEC CORPORATION,Electric Appliances,,43.14824248599083,53.43861436576668,95.72083545593479,51.069791136016306,60.84437086092716
4462,"ISHIHARA CHEMICAL CO.,LTD.",Chemicals,,85.8889454915945,66.37799286805908,78.62964849719816,51.069791136016306,70.49159449821701
4220,RIKEN TECHNOS CORPORATION,Chemicals,,62.302598064187464,47.784004075394805,78.62964849719816,51.069791136016306,59.94651044319919
6899,ASTI CORPORATION,Electric Appliances,,16.148751910341314,16.09780947529292,95.72083545593479,51.069791136016306,44.75929699439634
9757,Funai Soken Holdings Incorporated,Services,,97.809475292919,46.816097809475295,54.3555781966378,51.069791136016306,62.5127356087621
6844,"Shindengen Electric Manufacturing Co.,Ltd.",Electric Appliances,,6.775343861436577,20.12226184411615,95.72083545593479,51.069791136016306,43.422058074375954
5019,"Idemitsu Kosan Co.,Ltd.",Oil and Coal Products,1644286967808.0,16.658176260825268,97.35099337748345,22.69485481406011,99.13397860417727,58.95950076413652
3635,"KOEI TECMO HOLDINGS CO.,LTD.",Information & Communication,,99.33774834437085,25.267447784004077,66.17422312786552,51.069791136016306,60.462302598064184
4119,Nippon Pigment Holdings Company Limited,Chemicals,,40.44829342842588,27.61079979623026,78.62964849719816,51.069791136016306,49.43963321446765
8593,Mitsubishi HC Capital Inc.,Other Financing Business,1823620726784.0,79.52114111054507,94.90575649516046,22.69485481406011,98.11512990320938,73.80922058074376
9709,"NCS&A CO.,LTD.",Information & Communication,,77.63627101375445,45.033112582781456,66.17422312786552,51.069791136016306,59.97834946510443
4095,"NIHON PARKERIZING CO.,LTD.",Chemicals,,82.5776872134488,46.867040244523686,78.62964849719816,51.069791136016306,64.78604177279674
6455,MORITA HOLDINGS CORPORATION,Transportation Equipment,,80.539989811513,90.57564951604687,47.809475292919004,51.069791136016306,67.49872643912379
4668,"MEIKO NETWORK JAPAN CO.,LTD.",Services,,90.83036169128884,67.24401426388181,54.3555781966378,51.069791136016306,65.87493632195618
9347,"NIPPON KANZAI Holdings Co.,Ltd.",Services,,79.97962302598064,70.86092715231787,54.3555781966378,51.069791136016306,64.06647987773815
3101,"TOYOBO CO.,LTD.",Chemicals,,25.674987264391234,51.19714722363729,78.62964849719816,51.069791136016306,51.642893530310744
7925,"MAEZAWA KASEI INDUSTRIES CO.,LTD.",Chemicals,,81.20224146714213,30.820173204279165,78.62964849719816,51.069791136016306,60.43046357615894
6289,GIKEN LTD.,Machinery,,71.52317880794702,13.754457463066736,88.18135506877228,51.069791136016306,56.13219561895059
4923,"COTA CO.,LTD.",Chemicals,,94.90575649516046,29.13907284768212,78.62964849719816,51.069791136016306,63.43606724401426
2207,"MEITO CO.,LTD.",Foods,,89.40397350993378,88.94549159449822,22.69485481406011,51.069791136016306,63.0285277636271
2485,TEAR Corporation,Services,,82.17014773306164,86.39836984207845,54.3555781966378,51.069791136016306,68.49847172694855
4635,"TOKYO PRINTING INK MFG.CO.,LTD.",Chemicals,,36.271013754457464,74.78349465104432,78.62964849719816,51.069791136016306,60.188487009679065
4686,JUSTSYSTEMS CORPORATION,Information & Communication,,98.67549668874173,32.39938869077942,66.17422312786552,51.069791136016306,62.07972491085074
9534,"HOKKAIDO GAS CO.,LTD.",Electric Power and Gas,,72.89862455425369,25.776872134488027,78.62964849719816,51.069791136016306,57.09373408048904
3837,Ad-Sol Nissin Corporation,Information & Communication,,88.63983698420785,67.60061130922058,66.17422312786552,51.069791136016306,68.37111563932756
6266,"TAZMO CO.,LTD.",Machinery,,39.37850229240958,64.59500764136526,88.18135506877228,51.069791136016306,60.80616403464086
7942,JSP Corporation,Chemicals,,57.97249108507386,70.55527254202751,78.62964849719816,51.069791136016306,64.55680081507896
7280,MITSUBA Corporation,Electric Appliances,,12.175241976566479,85.07386653082017,95.72083545593479,51.069791136016306,61.00993377483444
4094,"NIHON KAGAKU SANGYO CO.,LTD.",Chemicals,,88.43606724401425,32.654100866021395,78.62964849719816,51.069791136016306,62.69740193581253
6472,NTN CORPORATION,Machinery,,4.228222109016811,37.39174732552216,88.18135506877228,51.069791136016306,45.21777890983189
6539,"MATCHING SERVICE JAPAN CO.,LTD.",Services,,95.31329597554763,86.75496688741721,54.3555781966378,51.069791136016306,71.87340804890474
6469,"HODEN SEIMITSU KAKO KENKYUSHO CO.,LTD.",Machinery,,17.93173713703515,76.41365257259297,88.18135506877228,51.069791136016306,58.39913397860417
4041,"Nippon Soda Co.,Ltd.",Chemicals,,76.41365257259297,13.295975547631178,78.62964849719816,51.069791136016306,54.85226693835965
9605,"TOEI COMPANY,LTD.",Information & Communication,,92.56240448293428,27.559857361181866,66.17422312786552,51.069791136016306,59.341569026999494
4206,"Aica Kogyo Company,Limited",Chemicals,,88.84360672440143,41.41619969434539,78.62964849719816,51.069791136016306,64.98981151299031
2180,SUNNY SIDE UP GROUP Inc.,Services,,55.42536933265411,35.04839531329598,54.3555781966378,51.069791136016306,48.97478349465105
5333,NGK Corporation,Glass and Ceramics Products,1827767320576.0,79.3683138053999,2.750891492613347,22.69485481406011,1.8848700967906264,26.674732552215993
9759,"NSD CO.,LTD.",Information & Communication,,92.86805909322466,79.26642893530311,66.17422312786552,51.069791136016306,72.34462557310239
2121,"MIXI,Inc.",Information & Communication,,96.38308711156394,36.83138053998981,66.17422312786552,51.069791136016306,62.614620478858896
8377,"Hokuhoku Financial Group, Inc.",Banks,,92.61334691798268,43.96332144676516,22.69485481406011,51.069791136016306,52.58532857870606
4008,"Sumitomo Seika Chemicals Company,Limited.",Chemicals,,60.468670402445234,29.597554763117678,78.62964849719816,51.069791136016306,54.941416199694345
6666,RIVER ELETEC CORPORATION,Electric Appliances,,1.0697911360163017,17.065715741212433,95.72083545593479,51.069791136016306,41.23153336729496
6521,OXIDE Corporation,Electric Appliances,61808689152.0,3.616912888436067,8.099847172694854,95.72083545593479,0.10188487009679062,26.88487009679063
4401,ADEKA CORPORATION,Chemicals,,60.9271523178808,36.52572592969944,78.62964849719816,51.069791136016306,56.788079470198674
6413,RISO KAGAKU CORPORATION,Machinery,,47.27457972491085,34.64085583290881,88.18135506877228,51.069791136016306,55.29164544065206
6728,"ULVAC, Inc.",Electric Appliances,441187270656.0,44.5236882322975,3.4640855832908817,95.72083545593479,1.8339276617422313,36.38563423331635
2359,CORE CORPORATION,Information & Communication,,83.95313295975548,42.07845134997453,66.17422312786552,51.069791136016306,60.81889964340296
6337,TESEC Corporation,Machinery,,62.964849719816606,3.0056036678553237,88.18135506877228,51.069791136016306,51.30539989811513
4218,"NICHIBAN CO.,LTD.",Chemicals,,81.66072338257769,47.885888945491594,78.62964849719816,51.069791136016306,64.81151299032094
6730,AXELL CORPORATION,Electric Appliances,,28.731533367294958,28.833418237391744,95.72083545593479,51.069791136016306,51.08889454915945
4229,"Gun Ei Chemical Industry Co.,Ltd.",Chemicals,,62.098828323993885,29.648497198166073,78.62964849719816,51.069791136016306,55.3616912888436
4951,S.T.CORPORATION,Chemicals,,81.76260825267447,19.409067753438613,78.62964849719816,51.069791136016306,57.717778909831885
7769,"RHYTHM CO.,LTD.",Precision Instruments,,20.020376974019356,35.25216505348956,95.72083545593479,51.069791136016306,50.515792154865004
6658,"Shirai Electronics Industrial Co.,Ltd.",Electric Appliances,,27.81456953642384,13.346917982679571,95.72083545593479,51.069791136016306,46.988028527763625
4116,"Dainichiseika Color & Chemicals Mfg.Co.,Ltd.",Chemicals,,56.24044829342842,76.87213448802854,78.62964849719816,51.069791136016306,65.70300560366786
9367,"DAITO KOUN CO.,LTD.",Warehousing and Harbor Transportation Service,,57.56495160468671,17.62608252674478,22.69485481406011,51.069791136016306,37.23892002037698
9405,ASAHI BROADCASTING GROUP HOLDINGS CORPORATION,Information & Communication,,55.06877228731534,32.04279164544065,66.17422312786552,51.069791136016306,51.08889454915945
5959,"OKABE CO.,LTD.",Metal Products,,67.24401426388181,18.79775853285787,78.62964849719816,51.069791136016306,53.93530310748854
1961,"SANKI ENGINEERING CO.,LTD.",Construction,,72.33825776872135,93.4793683138054,22.69485481406011,51.069791136016306,59.89556800815079
4216,ASAHI YUKIZAI CORPORATION,Chemicals,,70.35150280183393,36.01630157921549,78.62964849719816,51.069791136016306,59.01681100356597
7173,"Tokyo Kiraboshi Financial Group,Inc.",Banks,,92.40957717778909,66.42893530310748,22.69485481406011,51.069791136016306,58.15078960774324
3913,"GreenBee,Inc.",Information & Communication,,71.62506367804382,97.65664798777381,66.17422312786552,51.069791136016306,71.63143148242486
5801,"Furukawa Electric Co.,Ltd.",Nonferrous Metals,3667335577600.0,5.348955680081509,1.1716760061130922,84.66632705043301,0.20376974019358124,22.8476821192053
2173,Hakuten Corporation,Services,,73.45899133978604,94.80387162506368,54.3555781966378,51.069791136016306,68.42205807437595
4246,DaikyoNishikawa Corporation,Chemicals,,43.25012735608762,82.98522669383597,78.62964849719816,51.069791136016306,63.98369842078451
6072,"Jibannet Holdings Co.,Ltd.",Services,,3.4640855832908817,14.875191034131433,54.3555781966378,51.069791136016306,30.941161487519103
4665,"DUSKIN CO.,LTD.",Services,,83.18899643402955,40.34640855832909,54.3555781966378,51.069791136016306,57.24019358125319
4629,"DAISHIN CHEMICAL CO.,LTD.",Chemicals,,53.08201732042792,14.00916963830871,78.62964849719816,51.069791136016306,49.19765664798777
9678,"KANAMOTO CO.,LTD.",Services,,74.42689760570556,53.99898115129903,54.3555781966378,51.069791136016306,58.462812022414674
4977,Nitta Gelatin Inc.,Chemicals,,70.55527254202751,51.80845644421803,78.62964849719816,51.069791136016306,63.015792154865004
6145,"NITTOKU CO.,LTD.",Machinery,,21.242995415180847,21.599592460519613,88.18135506877228,51.069791136016306,45.52343352012226
6223,"Seibu Giken Co.,Ltd.",Machinery,,31.73713703515028,53.69332654100866,88.18135506877228,51.069791136016306,56.17040244523688
4521,"KAKEN PHARMACEUTICAL CO.,LTD.",Pharmaceutical,,97.96230259806418,88.43606724401425,22.69485481406011,51.069791136016306,65.04075394803871
7871,"FUKUVI CHEMICAL INDUSTRY CO.,LTD.",Chemicals,,70.91186958736627,36.169128884360674,78.62964849719816,51.069791136016306,59.195109526235356
5186,Nitta Corporation,Rubber Products,,81.91543555781966,31.584309730005096,47.809475292919004,51.069791136016306,53.09475292919002
9385,SHOEI CORPORATION,Chemicals,,60.01018848700967,60.21395822720326,78.62964849719816,51.069791136016306,62.48089658685685
9708,"Imperial Hotel,Ltd.",Services,,82.47580234335202,79.72491085073867,54.3555781966378,51.069791136016306,66.90652063168619
7595,ARGO GRAPHICS Inc.,Information & Communication,,79.82679572083545,74.12124299541519,66.17422312786552,51.069791136016306,67.79801324503312
4471,"SANYO CHEMICAL INDUSTRIES,LTD.",Chemicals,,74.78349465104432,9.882832399388692,78.62964849719816,51.069791136016306,53.59144167091187
7224,"ShinMaywa Industries,LTD.",Transportation Equipment,,37.79928680590932,69.23076923076923,47.809475292919004,51.069791136016306,51.477330616403464
4994,"Taisei Lamick Group Head Quarter & Innovation Co.,Ltd.",Chemicals,,83.74936321956189,29.393785022924096,78.62964849719816,51.069791136016306,60.71064696892511
5942,"NIPPON FILCON CO.,LTD.",Metal Products,,51.75751400916964,25.36933265410087,78.62964849719816,51.069791136016306,51.70657157412124
4465,"Niitaka Co., Ltd.",Chemicals,,69.38359653591442,78.45134997452878,78.62964849719816,51.069791136016306,69.38359653591442
6040,"Nippon Ski Resort Development Co.,Ltd.",Services,,93.98879266428935,90.77941925624044,54.3555781966378,51.069791136016306,72.54839531329597
5393,NICHIAS CORPORATION,Glass and Ceramics Products,,87.87570045848192,49.77075904228222,22.69485481406011,51.069791136016306,52.85277636271014
7317,"Matsuya R&D Co.,Ltd",Transportation Equipment,,92.46051961283749,83.80030565461028,47.809475292919004,51.069791136016306,68.78502292409577
9716,"NOMURA Co.,Ltd.",Services,,68.26286296484973,84.41161487519103,54.3555781966378,51.069791136016306,64.52496179317372
5975,Topre Corporation,Metal Products,,47.98777381558838,92.20580743759552,78.62964849719816,51.069791136016306,67.4732552215996
6262,"PEGASUS CO.,LTD.",Machinery,,42.74070300560367,8.965868568517575,88.18135506877228,51.069791136016306,47.739429444727456
4071,"Plus Alpha Consulting Co.,LTD.",Information & Communication,,97.7585328578706,87.62098828323994,66.17422312786552,51.069791136016306,75.65588385124809
5903,"SHINPO CO.,LTD.",Metal Products,,85.73611818644932,47.47834946510443,78.62964849719816,51.069791136016306,65.72847682119206
5902,HOKKAN HOLDINGS LIMITED,Metal Products,,62.65919510952623,30.871115639327563,78.62964849719816,51.069791136016306,55.807437595517065
4631,DIC Corporation,Chemicals,,31.227712684666326,64.49312277126846,78.62964849719816,51.069791136016306,56.35506877228731
4625,"ATOMIX CO.,LTD.",Chemicals,,57.66683647478349,51.96128374936322,78.62964849719816,51.069791136016306,59.83188996434029
7912,"Dai Nippon Printing Co.,Ltd.",Other Products,1184930332672.0,62.45542536933265,96.02649006622516,22.69485481406011,98.67549668874173,69.96306673458992
7272,"Yamaha Motor Co.,Ltd.",Transportation Equipment,1240628461568.0,31.788079470198678,71.8288334182374,47.809475292919004,99.33774834437085,62.691034131431486
4318,"QUICK CO.,LTD.",Services,,91.2888436067244,51.65562913907284,54.3555781966378,51.069791136016306,62.092460519612835
6635,KK DI-NIKKO ENGINEERING,Electric Appliances,,4.177279673968416,22.41467142129394,95.72083545593479,51.069791136016306,43.345644421803364
4042,TOSOH CORPORATION,Chemicals,,63.779928680590935,36.37289862455425,78.62964849719816,51.069791136016306,57.463066734589916
8368,"The Hyakugo Bank,Ltd.",Banks,,39.836984207845134,25.82781456953642,22.69485481406011,51.069791136016306,34.85736118186449
6197,Solasto Corporation,Services,,28.222109016811004,15.741212429954151,54.3555781966378,51.069791136016306,37.34717269485482
6018,"THE HANSHIN DIESEL WORKS,LTD.",Transportation Equipment,,17.52419765664799,79.3683138053999,47.809475292919004,51.069791136016306,48.94294447274579
9743,"TANSEISHA CO.,LTD.",Services,,62.60825267447784,85.73611818644932,54.3555781966378,51.069791136016306,63.44243504839531
5121,FUJIKURA COMPOSITES Inc.,Rubber Products,,72.23637289862455,31.27865511971472,47.809475292919004,51.069791136016306,50.59857361181865
6460,SEGA SAMMY HOLDINGS INC.,Machinery,,50.280183392766176,39.735099337748345,88.18135506877228,51.069791136016306,57.31660723382578
9761,"TOKAI LEASE CO.,LTD.",Services,,48.700967906265916,94.09067753438615,54.3555781966378,51.069791136016306,62.054253693326544
4681,"RESORTTRUST,INC.",Services,,73.20427916454406,86.55119714722363,54.3555781966378,51.069791136016306,66.29521141110544
4832,"JFE Systems, Inc.",Information & Communication,,85.48140601120734,52.266938359653594,66.17422312786552,51.069791136016306,63.748089658685686
6073,ASANTE INCORPORATED,Services,,89.96434029546613,20.22414671421294,54.3555781966378,51.069791136016306,53.903464085583295
5715,"FURUKAWA CO.,LTD.",Nonferrous Metals,,26.133469179826797,21.242995415180847,78.62964849719816,51.069791136016306,44.268976057055525
3984,"User Local,Inc.",Information & Communication,,98.42078451349975,80.89658685685175,66.17422312786552,51.069791136016306,74.14034640855833
3922,PR TIMES Corporation,Information & Communication,,98.06418746816098,87.77381558838513,66.17422312786552,51.069791136016306,75.77050433010699
9733,Nagase Brothers Inc.,Services,,78.40040753948038,28.782475802343356,54.3555781966378,51.069791136016306,53.15206316861946
3861,Oji Holdings Corporation,Pulp and Paper,662417571840.0,31.17677024961793,97.91136016301579,22.69485481406011,98.47172694854814,62.56367804381049
4118,KANEKA CORPORATION,Chemicals,,53.89709628120224,40.550178298522674,78.62964849719816,51.069791136016306,56.03667855323484
4765,"SBI Global Asset Management Co.,Ltd.",Services,,92.20580743759552,73.45899133978604,54.3555781966378,51.069791136016306,67.77254202750892
7322,"San ju San Financial Group,Inc.",Banks,,67.54966887417218,26.388181355068774,22.69485481406011,51.069791136016306,41.92562404482934
3901,"MarkLines Co.,Ltd.",Information & Communication,,98.62455425369333,37.952114111054506,66.17422312786552,51.069791136016306,63.45517065715741
5844,"Kyoto Financial Group,Inc.",Banks,1229082460160.0,96.12837493632196,23.892002037697402,22.69485481406011,96.99439633214467,59.92740703005604
8544,"The Keiyo Bank,Ltd.",Banks,,32.80692817116658,26.031584309730004,22.69485481406011,51.069791136016306,33.15078960774325
9632,"Subaru Enterprise Co.,Ltd.",Services,,91.54355578196638,26.235354049923586,54.3555781966378,51.069791136016306,55.801069791136015
3649,FINDEX Inc.,Information & Communication,,97.19816607233825,55.985736118186445,66.17422312786552,51.069791136016306,67.60697911360162
4107,ISE CHEMICALS CORPORATION,Chemicals,,67.85532348446256,87.16250636780438,78.62964849719816,51.069791136016306,71.17931737137036
4619,"Nihon Tokushu Toryo Co.,Ltd.",Chemicals,,57.25929699439634,79.57208354559347,78.62964849719816,51.069791136016306,66.63270504330107
9543,"SHIZUOKA GAS CO.,LTD.",Electric Power and Gas,,80.69281711665818,14.97707590422822,78.62964849719816,51.069791136016306,56.34233316352521
5998,Advanex Inc.,Metal Products,,1.2226184411614875,94.44727457972492,78.62964849719816,51.069791136016306,56.34233316352522
4410,"HARIMA CHEMICALS GROUP,INC.",Chemicals,,37.54457463066734,47.63117677024962,78.62964849719816,51.069791136016306,53.71879775853286
7917,ZACROS Corporation,Chemicals,,45.848191543555785,73.81558838512481,78.62964849719816,51.069791136016306,62.34080489047376
6927,"Helios Techno Holding Co.,Ltd.",Electric Appliances,,20.52980132450331,77.07590422822211,95.72083545593479,51.069791136016306,61.099083036169134
5184,"NICHIRIN CO.,LTD.",Rubber Products,,85.37952114111054,25.98064187468161,47.809475292919004,51.069791136016306,52.55985736118187
6616,TOREX SEMICONDUCTOR LTD.,Electric Appliances,,2.9037187977585326,11.258278145695364,95.72083545593479,51.069791136016306,40.23815588385125
5038,"eWeLL Co.,Ltd.",Information & Communication,,98.57361181864493,90.62659195109526,66.17422312786552,51.069791136016306,76.6110545084055
9691,"RYOMO SYSTEMS CO.,LTD.",Information & Communication,,75.95517065715741,69.33265410086602,66.17422312786552,51.069791136016306,65.6329597554763
4058,"Toyokumo,Inc.",Information & Communication,,97.50382068262863,95.10952623535405,66.17422312786552,51.069791136016306,77.46434029546613
6358,"SAKAI HEAVY INDUSTRIES,LTD.",Machinery,,27.865511971472234,8.201732042791646,88.18135506877228,51.069791136016306,43.82959755476311
9682,DTS CORPORATION,Information & Communication,,86.9077941925624,58.17626082526745,66.17422312786552,51.069791136016306,65.58201732042792
7389,"Aichi Financial Group,Inc.",Banks,,44.11614875191034,15.180845644421803,22.69485481406011,51.069791136016306,33.26541008660214
7085,"CURVES HOLDINGS Co.,Ltd.",Services,,87.77381558838513,76.56647987773816,54.3555781966378,51.069791136016306,67.44141619969434
5957,"NITTOSEIKO CO.,LTD.",Metal Products,,51.553744268976054,54.40652063168619,78.62964849719816,51.069791136016306,58.91492613346918
4221,"Okura Industrial Co.,Ltd.",Chemicals,,68.41569026999491,48.39531329597555,78.62964849719816,51.069791136016306,61.62761079979623
4044,"Central Glass Co.,Ltd.",Chemicals,,61.28374936321956,7.997962302598065,78.62964849719816,51.069791136016306,49.74528782475802
1847,"ICHIKEN Co.,Ltd.",Construction,,73.15333672949566,75.03820682628628,22.69485481406011,51.069791136016306,55.48904737646459
3940,"Nomura System Corporation Co,Ltd.",Information & Communication,,88.18135506877228,53.336729495669886,66.17422312786552,51.069791136016306,64.690524707081
6405,"Suzumo Machinery Co.,Ltd.",Machinery,,67.70249617931738,68.00815078960774,88.18135506877228,51.069791136016306,68.74044829342843
4634,"artience Co.,Ltd.",Chemicals,,43.75955170657158,56.29139072847682,78.62964849719816,51.069791136016306,57.437595517065716
5831,"Shizuoka Financial Group,Inc.",Banks,1492969324544.0,98.77738155883851,5.348955680081509,22.69485481406011,3.769740193581253,32.647733061640345
6367,"DAIKIN INDUSTRIES,LTD.",Machinery,6919847149568.0,51.502801833927656,4.126337238920021,88.18135506877228,3.107488537952114,36.72949566989302
5976,"Neturen Co.,Ltd.",Metal Products,,52.87824758023434,14.926133469179828,78.62964849719816,51.069791136016306,49.37595517065716
3436,SUMCO CORPORATION,Metal Products,1528946229248.0,12.429954151808456,1.782985226693836,78.62964849719816,1.3245033112582782,23.541772796739682
9507,"Shikoku Electric Power Company,Incorporated",Electric Power and Gas,,46.10290371879776,35.8634742740703,78.62964849719816,51.069791136016306,52.91645440652063
5946,"CHOFU SEISAKUSHO CO.,LTD.",Metal Products,,78.2985226693836,9.526235354049923,78.62964849719816,51.069791136016306,54.381049414162
4367,"KOEI CHEMICAL COMPANY,LIMITED",Chemicals,,73.05145185939888,21.344880285277636,78.62964849719816,51.069791136016306,56.02394294447275
1717,Meiho Facility Works Ltd.,Services,,87.62098828323994,62.50636780438105,54.3555781966378,51.069791136016306,63.888181355068774
7963,KOKEN LTD.,Other Products,,96.63779928680592,46.35761589403973,22.69485481406011,51.069791136016306,54.19001528273051
6962,DAISHINKU CORP.,Electric Appliances,,5.603667855323485,9.016811003565971,95.72083545593479,51.069791136016306,40.35277636271014
6638,"MIMAKI ENGINEERING CO.,LTD.",Electric Appliances,,19.816607233825778,77.73815588385125,95.72083545593479,51.069791136016306,61.086347427407034
4366,Daito Chemix Corporation,Chemicals,,23.178807947019866,26.693835965359142,78.62964849719816,51.069791136016306,44.89302088639837
4633,SAKATA INX CORPORATION,Chemicals,,47.07080998471727,59.04228222109017,78.62964849719816,51.069791136016306,58.95313295975548
7022,Sanoyas Holdings Corporation,Machinery,,12.379011716760061,77.33061640346408,88.18135506877228,51.069791136016306,57.24019358125318
8345,"The Bank of Iwate,Ltd.",Banks,,24.707080998471728,22.72032603158431,22.69485481406011,51.069791136016306,30.298013245033115
3835,"eBASE Co.,Ltd.",Information & Communication,,97.09628120224146,57.56495160468671,66.17422312786552,51.069791136016306,67.9763117677025
4998,FUMAKILLA LIMITED,Chemicals,,41.41619969434539,71.42129393785022,78.62964849719816,51.069791136016306,60.63423331635252
6383,"DAIFUKU CO.,LTD.",Machinery,2656703610880.0,70.50433010697913,0.6622516556291391,88.18135506877228,0.6113092205807438,39.98981151299032
2335,CUBE SYSTEM INC.,Information & Communication,,71.42129393785022,39.174732552216,66.17422312786552,51.069791136016306,56.96001018848701
4212,Sekisui Jushi Corporation,Chemicals,,65.71574121242996,23.841059602649008,78.62964849719816,51.069791136016306,54.81406011207336
9536,"SAIBU GAS HOLDINGS CO.,LTD.",Electric Power and Gas,,44.014263881813555,21.701477330616402,78.62964849719816,51.069791136016306,48.85379521141111
4369,Tri Chemical Laboratories Inc.,Chemicals,,74.47784004075395,96.58685685175752,78.62964849719816,51.069791136016306,75.19103413143148
6494,"NFK HOLDINGS CO.,Ltd",Machinery,,27.203260315843096,18.186449312277126,88.18135506877228,51.069791136016306,46.1602139582272
7235,"TOKYO RADIATOR MFG.CO.,LTD.",Transportation Equipment,,41.518084564442184,70.19867549668875,47.809475292919004,51.069791136016306,52.649006622516566
3421,"INABA SEISAKUSHO Co.,Ltd.",Metal Products,,70.30056036678553,16.60723382577687,78.62964849719816,51.069791136016306,54.151808456444215
5965,FUJIMAK CORPORATION,Metal Products,,41.3143148242486,72.18543046357617,78.62964849719816,51.069791136016306,60.79979623025981
3040,SOLITON SYSTEMS K.K.,Information & Communication,,79.26642893530311,29.546612328069283,66.17422312786552,51.069791136016306,56.514263881813555
4027,TAYCA CORPORATION,Chemicals,,38.15588385124809,20.93734080489047,78.62964849719816,51.069791136016306,47.19816607233825
4825,WEATHERNEWS INC.,Information & Communication,,92.76617422312786,56.34233316352522,66.17422312786552,51.069791136016306,66.58813041263373
7380,"Juroku Financial Group,Inc.",Banks,,68.61946001018848,33.46917982679572,22.69485481406011,51.069791136016306,43.96332144676515
7236,"T.RAD Co., Ltd.",Transportation Equipment,,8.660213958227203,81.20224146714213,47.809475292919004,51.069791136016306,47.18543046357616
2332,"Quest Co.,Ltd.",Information & Communication,,71.01375445746307,35.557819663779924,66.17422312786552,51.069791136016306,55.9538970962812
4641,Altech Corporation,Services,,87.11156393275598,47.93683138053999,54.3555781966378,51.069791136016306,60.11844116148752
7184,"THE FIRST BANK OF TOYAMA,LTD.",Banks,,29.750382068262866,72.59296994396333,22.69485481406011,51.069791136016306,44.02699949057565
8628,"MATSUI SECURITIES CO.,LTD.",Securities and Commodities Futures,,77.2287315333673,88.79266428935303,22.69485481406011,51.069791136016306,59.94651044319918
9702,ISB CORPORATION,Information & Communication,,43.96332144676516,36.984207845134996,66.17422312786552,51.069791136016306,49.547885888945494
4202,Daicel Corporation,Chemicals,,70.65715741212429,49.21039225674988,78.62964849719816,51.069791136016306,62.39174732552216
5943,NORITZ CORPORATION,Metal Products,,39.27661742231279,31.482424859908303,78.62964849719816,51.069791136016306,50.11462047885889
5830,"Iyogin Holdings,Inc.",Banks,,90.77941925624044,50.993377483443716,22.69485481406011,51.069791136016306,53.884360672440145
4611,"Dai Nippon Toryo Company,Limited",Chemicals,,58.481915435557816,31.329597554763115,78.62964849719816,51.069791136016306,54.87773815588385
5933,ALINCO INCORPORATED,Metal Products,,49.87264391237901,25.11462047885889,78.62964849719816,51.069791136016306,51.17167600611309
4205,ZEON CORPORATION,Chemicals,,47.63117677024962,38.15588385124809,78.62964849719816,51.069791136016306,53.871625063678046
4025,"TAKI CHEMICAL CO.,LTD.",Chemicals,,43.55578196637799,82.78145695364239,78.62964849719816,51.069791136016306,64.00916963830872
8386,"The Hyakujushi Bank,Ltd.",Banks,,34.131431482424865,26.133469179826797,22.69485481406011,51.069791136016306,33.50738665308202
7240,NOK CORPORATION,Transportation Equipment,,57.20835455934794,72.28731533367295,47.809475292919004,51.069791136016306,57.09373408048904
4531,"Yuki Gosei Kogyo Co.,Ltd.",Chemicals,,41.82373917473255,62.60825267447784,78.62964849719816,51.069791136016306,58.532857870606215
4801,"CENTRAL SPORTS CO.,LTD.",Services,,63.881813550687724,36.57666836474783,54.3555781966378,51.069791136016306,51.470962812022414
2705,"OOTOYA Holdings Co.,Ltd.",Retail Trade,,86.85685175751401,82.88334182373917,22.69485481406011,51.069791136016306,60.8762098828324
6977,"JAPAN RESISTOR MFG. CO.,LTD.",Electric Appliances,,1.9867549668874174,16.40346408558329,95.72083545593479,51.069791136016306,41.295211411105456
4958,"T.HASEGAWA CO.,LTD.",Chemicals,,69.6383087111564,48.95568008150789,78.62964849719816,51.069791136016306,62.073357106469686
9511,"The Okinawa Electric Power Company,Incorporated",Electric Power and Gas,,29.80132450331126,87.26439123790118,78.62964849719816,51.069791136016306,61.69128884360673
5947,RINNAI CORPORATION,Metal Products,,80.4890473764646,34.488028527763625,78.62964849719816,51.069791136016306,61.169128884360674
5958,"SANYO INDUSTRIES,LTD.",Metal Products,,50.331125827814574,38.25776872134488,78.62964849719816,51.069791136016306,54.57208354559348
9409,TV Asahi Holdings Corporation,Information & Communication,,58.430973000509425,49.617931737137035,66.17422312786552,51.069791136016306,56.32322975038207
3854,I'LL INC,Information & Communication,,94.75292919001528,66.83647478349465,66.17422312786552,51.069791136016306,69.70835455934794
5727,"TOHO TITANIUM COMPANY,LIMITED",Nonferrous Metals,,14.060112073357105,22.363728986245544,78.62964849719816,51.069791136016306,41.530820173204276
