code,company_name_ja,sector_33,per,pbr,altman_z,moat_p,change_p,future_p,price_p,total
3002,グンゼ株式会社,Textiles and Apparels,20.995673529225908,1.0985321241176373,4.232582502673558,45.250737463126846,87.05014749262537,77.99410029498524,41.71091445427729,63.001474926253685
7940,ウェーブロックホールディングス株式会社,Chemicals,16.722988472908618,0.5344279490730383,2.5266462202769304,26.430678466076696,87.05014749262537,81.35693215339232,57.05014749262537,62.97197640117994
2269,明治ホールディングス株式会社,Foods,21.03253498539336,1.4366873937492974,3.952558991998089,41.29793510324484,87.05014749262537,84.33628318584071,38.99705014749262,62.92035398230089
6597,ＨＰＣシステムズ株式会社,Electric Appliances,34.21626829648085,5.568890893752187,7.968335813157828,93.74631268436579,96.99115044247787,52.094395280235986,8.672566371681416,62.87610619469027
1663,Ｋ＆Ｏエナジーグループ株式会社,Mining,11.248840645231136,0.9542423503049005,5.551991927406229,59.823008849557525,68.58407079646017,37.99410029498525,85.01474926253687,62.85398230088495
9441,株式会社ベルパーク,Information & Communication,8.737527001322738,1.3384907684696097,6.01620109680527,76.8731563421829,68.58407079646017,17.551622418879056,88.37758112094394,62.84660766961652
3539,株式会社ＪＭホールディングス,Retail Trade,11.253277228540608,1.6103053330099015,5.628370616977415,75.22123893805309,87.05014749262537,17.551622418879056,71.56342182890856,62.84660766961652
8850,スターツコーポレーション株式会社,Real Estate,8.906325207756232,1.2446639321360644,2.7869909756843754,61.06194690265486,87.05014749262537,17.551622418879056,85.6637168141593,62.83185840707964
4044,セントラル硝子株式会社,Chemicals,17.827009547987615,0.9512607624129585,2.642079668824045,49.67551622418879,46.63716814159292,95.87020648967551,59.05604719764012,62.809734513274336
5959,岡部株式会社,Metal Products,12.606974279671332,0.6691842064258715,3.2299407674422826,22.772861356932154,68.58407079646017,72.86135693215338,86.96165191740413,62.794985250737454
9672,東京都競馬株式会社,Services,12.537669120080299,1.3856959361436145,4.3397635781487125,77.5811209439528,87.05014749262537,17.551622418879056,68.73156342182891,62.72861356932154
4221,大倉工業株式会社,Chemicals,16.877328260869565,1.0206487677004468,2.7940618620700066,37.876106194690266,68.58407079646017,81.76991150442477,62.65486725663717,62.7212389380531
9629,ピー・シー・エー株式会社,Information & Communication,17.333980847581554,1.5982895787481202,2.960452460601744,69.14454277286136,27.079646017699115,89.38053097345133,65.19174041297934,62.69911504424779
7956,ピジョン株式会社,Other Products,28.724254781034286,2.955467527099561,9.050231172911497,85.25073746312685,68.58407079646017,80.7669616519174,15.929203539823009,62.63274336283186
4776,サイボウズ株式会社,Information & Communication,18.70023485312809,7.432857872298625,9.754562645772664,99.9410029498525,46.63716814159292,80.53097345132744,23.421828908554573,62.63274336283186
4743,株式会社アイティフォー,Information & Communication,15.0461201083197,2.302460313014614,8.42084457041962,74.51327433628319,68.58407079646017,62.418879056047196,44.955752212389385,62.61799410029498
6165,パンチ工業株式会社,Machinery,16.93802508934708,0.6709726791451129,3.1564020180774004,38.64306784660767,46.63716814159292,82.38938053097345,82.71386430678466,62.59587020648968
7417,株式会社南陽,Wholesale Trade,11.112992310107948,0.8825265295561704,3.060493410280946,54.80825958702064,87.05014749262537,17.551622418879056,90.79646017699115,62.55162241887905
7840,フランスベッドホールディングス株式会社,Other Products,14.3979984467074,1.044561366857931,3.0011535260028936,77.75811209439529,46.63716814159292,52.15339233038348,73.6283185840708,62.54424778761062
4026,神島化学工業株式会社,Glass and Ceramics Products,10.665996291695743,1.1789858597655045,2.014311970835098,61.41592920353982,27.079646017699115,95.04424778761062,66.54867256637168,62.522123893805315
6391,株式会社加地テック,Machinery,14.101032690464057,1.0441168723380825,3.302536209170328,28.49557522123894,68.58407079646017,90.85545722713864,62.064896755162245,62.5
4595,株式会社ミズホメディー,Pharmaceutical,9.499297576642336,1.7413345215157354,8.509101677612753,77.46312684365782,4.3657817109144545,93.27433628318585,74.86725663716814,62.49262536873157
3925,株式会社ダブルスタンダード,Information & Communication,10.093724928610765,2.8226885677544047,13.636879853620066,95.28023598820059,68.58407079646017,17.551622418879056,68.49557522123894,62.477876106194685
7039,ブリッジインターナショナル株式会社,Services,9.360639275773806,1.0699184766372625,7.053841247702466,70.97345132743362,68.58407079646017,17.551622418879056,92.8023598820059,62.477876106194685
7014,株式会社名村造船所,Transportation Equipment,11.82150416252073,2.983090947860988,3.7281434183635755,78.40707964601769,68.58407079646017,48.14159292035398,54.572271386430685,62.426253687315636
9262,株式会社シルバーライフ,Retail Trade,10.607874283355633,1.0689560613707958,3.9616658587959694,84.83775811209439,68.58407079646017,17.551622418879056,78.70206489675516,62.418879056047196
4625,アトミクス株式会社,Chemicals,18.593223290915766,0.41102261610343926,2.6813913358765795,28.200589970501476,46.63716814159292,84.57227138643067,90.20648967551622,62.40412979351033
6239,株式会社ナガオカ,Machinery,10.290017770467882,1.329976330410453,5.084506598257019,60.64896755162243,46.63716814159292,58.93805309734513,83.36283185840708,62.396755162241895
6899,ＡＳＴＩ株式会社,Electric Appliances,11.423664080589575,0.2942123605221724,2.717526443773939,21.5929203539823,68.58407079646017,71.74041297935104,87.61061946902655,62.382005899705014
9691,株式会社両毛システムズ,Information & Communication,11.479194843819885,1.3218518852745869,3.07913711490151,55.87020648967551,68.58407079646017,50.05899705014749,74.98525073746313,62.37463126843657
4471,三洋化成工業株式会社,Chemicals,28.542123540562578,1.0124774630157192,4.336137334368425,29.20353982300885,87.05014749262537,91.38643067846608,41.82890855457227,62.36725663716815
5817,ＪＭＡＣＳ株式会社,Nonferrous Metals,14.609220228270939,1.0349239828188135,2.3743801140444836,55.39823008849557,96.99115044247787,35.89970501474926,60.94395280235988,62.30825958702065
6961,株式会社エンプラス,Electric Appliances,26.412027947770387,1.9070446392486124,12.280277742501008,73.09734513274336,68.58407079646017,83.06784660766962,24.07079646017699,62.20501474926253
8920,株式会社　東　祥,Services,10.356451110187848,0.5968486633092791,2.028935410783889,46.902654867256636,87.05014749262537,17.551622418879056,97.22713864306785,62.18289085545723
1961,三機工業株式会社,Construction,22.438251115270592,3.628550798420756,4.997174764948518,74.21828908554572,96.99115044247787,59.41002949852508,17.75811209439528,62.09439528023599
7747,朝日インテック株式会社,Precision Instruments,85.10207139376173,7.192579629669517,17.927777884697086,92.15339233038348,68.58407079646017,85.72271386430678,1.592920353982301,62.01327433628318
6315,ＴＯＷＡ株式会社,Machinery,23.596809508130107,3.1217170212122665,7.494401513747118,76.93215339233038,87.05014749262537,68.49557522123894,15.280235988200591,61.93952802359882
4346,株式会社ＮＥＸＹＺ．Ｇｒｏｕｐ,Other Financing Business,8.701943230946883,1.4080498576233185,2.1901025665818956,76.7551622418879,68.58407079646017,17.551622418879056,84.77876106194691,61.91740412979351
9413,株式会社テレビ東京ホールディングス,Information & Communication,14.89267118519132,0.8823067315505397,3.464830905065471,38.525073746312685,87.05014749262537,44.424778761061944,77.6401179941003,61.91002949852508
6908,イリソ電子工業株式会社,Electric Appliances,22.786170061983473,0.8519689969239845,3.874196593250538,52.50737463126843,46.63716814159292,84.48377581120944,63.952802359882014,61.8952802359882
7261,マツダ株式会社,Transportation Equipment,6.455814796237563,0.41047267520299396,2.111588766082134,38.34808259587021,12.448377581120944,97.10914454277287,99.64601769911503,61.88790560471976
6947,株式会社図研,Electric Appliances,19.89924667432425,2.614120576089751,4.6557438723001106,76.8141592920354,46.63716814159292,97.93510324483776,26.135693215339234,61.88053097345133
9699,ニシオホールディングス株式会社,Services,10.309699638514624,0.894508222312512,2.140104367233415,71.09144542772862,68.58407079646017,17.551622418879056,90.2654867256637,61.87315634218288
7917,ＺＡＣＲＯＳ株式会社,Chemicals,12.605857388210017,0.932278861611798,3.27875486526118,25.663716814159294,46.63716814159292,92.92035398230088,82.12389380530973,61.836283185840706
7914,共同印刷株式会社,Other Products,14.549795541993957,0.7654987561235357,2.081989544356221,16.047197640117993,96.99115044247787,74.69026548672566,59.528023598820056,61.81415929203539
6136,オーエスジー株式会社,Machinery,21.973654026707234,1.6764436829982925,4.835832899123782,65.95870206489676,87.05014749262537,62.56637168141593,31.327433628318584,61.72566371681416
7846,株式会社パイロットコーポレーション,Other Products,16.77939843340746,1.3945787990060172,6.291526182122889,73.21533923303835,46.63716814159292,74.45427728613569,52.56637168141592,61.71828908554572
7800,株式会社アミファ,Other Products,16.795830475622484,1.5255538938793656,5.4714032499096525,84.18879056047197,96.99115044247787,17.551622418879056,48.14159292035398,61.71828908554572
5393,ニチアス株式会社,Glass and Ceramics Products,20.930019237385036,3.1123194097785007,8.346395759631745,65.78171091445427,87.05014749262537,73.33333333333333,20.589970501474927,61.68879056047198
9534,北海道瓦斯株式会社,Electric Power and Gas,6.585787159570388,0.7761294272540289,2.031161104440533,76.99115044247787,27.079646017699115,48.61356932153392,94.04129793510324,61.68141592920354
1871,ピーエス・コンストラクション株式会社,Construction,13.2247698875502,1.8774694914651002,3.0835076431034807,61.120943952802364,68.58407079646017,59.14454277286135,57.817109144542776,61.666666666666664
7224,新明和工業株式会社,Transportation Equipment,14.623823708743169,1.1834502585657933,2.499458781443183,31.740412979351035,87.05014749262537,67.78761061946904,59.823008849557525,61.60029498525074
8035,東京エレクトロン株式会社,Electric Appliances,50.208295338896924,14.726098443700952,24.533427436980197,92.7433628318584,68.58407079646017,83.65781710914455,1.415929203539823,61.600294985250734
7735,株式会社ＳＣＲＥＥＮホールディングス,Electric Appliances,27.78191520417806,6.568961452243198,9.372666985477979,75.57522123893806,87.05014749262537,73.09734513274336,10.265486725663717,61.49705014749262
9556,ＩＮＴＬＯＯＰ株式会社,Services,13.607800108573628,3.1281348726750586,5.499118307045521,84.36578171091446,68.58407079646017,44.60176991150443,48.37758112094395,61.48230088495575
8059,第一実業株式会社,Wholesale Trade,12.82157993469204,1.425993730902169,3.2410616084572226,38.4070796460177,87.05014749262537,47.72861356932153,72.56637168141593,61.43805309734513
5134,株式会社ＰＯＰＥＲ,Information & Communication,13.210293176511286,2.093195873463226,5.33610928445269,97.75811209439527,68.58407079646017,17.551622418879056,61.82890855457227,61.43067846607669
5368,日本インシュレーション株式会社,Glass and Ceramics Products,11.316661577863707,0.6416019887138888,3.5697792525623533,24.54277286135693,46.63716814159292,79.82300884955752,94.63126843657818,61.408554572271385
3553,共和レザー株式会社,Chemicals,18.185560296721313,0.5932188118181818,2.685166598351764,5.84070796460177,68.58407079646017,87.02064896755162,84.18879056047197,61.408554572271385
6231,木村工機株式会社,Machinery,19.409148433540913,4.118513697367277,5.104410434301521,78.82005899705014,87.05014749262537,57.46312684365782,22.24188790560472,61.39380530973452
5344,株式会社ＭＡＲＵＷＡ,Glass and Ceramics Products,39.74762067664484,5.98200851799709,34.696767233812565,90.56047197640117,87.05014749262537,62.92035398230088,5.014749262536873,61.38643067846608
7525,リックス株式会社,Wholesale Trade,10.434735545703983,1.1573926074202152,3.7168151081467142,53.56932153392331,46.63716814159292,61.71091445427729,83.59882005899705,61.379056047197636
9991,ジェコス株式会社,Wholesale Trade,13.12374287034999,0.8994397673752018,3.221127498404053,41.06194690265487,87.05014749262537,38.34808259587021,78.93805309734513,61.34955752212389
9906,藤井産業株式会社,Wholesale Trade,8.175024005605282,0.88092070006865,3.686247996312655,44.71976401179941,87.05014749262537,17.551622418879056,96.047197640118,61.342182890855455
