code,company_name_ja,sector_33,price_used,market_cap,per,pbr,moat_p,change_p,future_p,price_p,total
3010,ポラリス・ホールディングス株式会社,Services,192.0,44911281792.0,17.202958392321978,1.5853229683727035,56.40305543951433,42.766662765499206,54.453650958052826,43.759709994821335,49.34576978947193
8117,中央自動車工業株式会社,Wholesale Trade,2166.0,119703641274.0,13.787735148774582,2.1490130840755057,86.52706326938771,42.52457533426154,22.760227861211806,45.49456240290006,49.326607216940275
5985,サンコール株式会社,Metal Products,2358.0,71426852388.0,,2.6860278425090254,18.907467183484126,88.29339147325312,78.6380113930606,11.418953909891249,49.31445598992227
2395,株式会社新日本科学,Services,1467.0,61073871138.0,12.401168754446838,1.5235866838432464,52.23191187570304,33.64581294491149,54.453650958052826,56.86172967374417,49.298276363102886
3393,スターティアホールディングス株式会社,Wholesale Trade,3000.0,28048827000.0,14.14795342934504,3.6666163820290376,69.94594705707736,67.82273395850395,22.760227861211806,36.63904712584153,49.29198900065866
5726,株式会社大阪チタニウムテクノロジーズ,Nonferrous Metals,3140.0,115547104740.0,16.29719389844852,2.697303906344834,47.28970593308715,35.96416373878233,78.6380113930606,35.137234593474886,49.257278914601244
8059,第一実業株式会社,Wholesale Trade,3580.0,113868451400.0,12.82157993469204,1.425993730902169,38.588243477860495,78.02879804186558,22.760227861211806,57.6126359399275,49.247476330216344
9997,株式会社ベルーナ,Retail Trade,1027.0,98840982799.0,11.195037127534262,0.6977535917927938,38.71753244679483,52.68709926671895,22.760227861211806,82.72915587778354,49.22350386312728
2292,エスフーズ株式会社,Foods,2796.0,88558499268.0,9.07082856376114,0.6295389222304367,28.87628764323373,55.182276236881954,22.760227861211806,90.03107198342826,49.21246593118894
2157,株式会社コシダカホールディングス,Services,1026.0,85022572104.0,16.167623270404732,2.4219121356175073,66.86293178543785,37.84463648744935,54.453650958052826,37.5712066286898,49.18310646490745
5451,株式会社淀川製鋼所,Iron and Steel,1420.0,203414346800.0,13.535689832313016,0.9455854722945333,47.633633474764146,57.62492947537633,22.760227861211806,68.61729673744173,49.159021887198506
