code,ticker,company_name,sector,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,liquidity_score,distress_safety_score
1301,1301.T,"KYOKUYO CO.,LTD.","Fishery, Agriculture and Forestry",0.8181818181818182,0.9090909090909091,0.2727272727272727,0.5909090909090909,0.18181818181818177,0.7272727272727273,1.0
5288,5288.T,ASIA PILE HOLDINGS CORPORATION,Glass and Ceramics Products,0.29545454545454547,0.24390243902439024,0.36363636363636365,0.125,0.4545454545454546,0.6363636363636364,1.0
5138,5138.T,"Rebase,Inc.",Information & Communication,0.5645161290322581,0.9511002444987775,0.9714867617107943,0.7615230460921844,0.7195121951219512,0.10420841683366733,1.0
3068,3068.T,WDI Corporation,Retail Trade,0.2755102040816326,0.37065637065637064,0.7702702702702703,0.4814189189189189,0.12881355932203387,0.33783783783783783,1.0
6347,6347.T,"PLACO CO.,LTD.",Machinery,0.2553191489361702,0.5,0.43617021276595747,0.4095744680851064,0.8670212765957447,0.3191489361702128,0.0
4553,4553.T,"TOWA PHARMACEUTICAL CO.,LTD.",Pharmaceutical,0.6304347826086957,0.9259259259259259,0.375,0.8617021276595744,0.44680851063829785,0.7659574468085106,1.0
3232,3232.T,"Mie Kotsu Group Holdings,Inc.",Real Estate,0.6747967479674797,0.6271186440677966,0.8617886178861789,0.9349593495934959,0.680327868852459,0.4959349593495935,1.0
2789,2789.T,"Karula Co.,LTD.",Retail Trade,0.5612244897959183,0.7104247104247104,0.8006756756756757,0.4814189189189189,0.5661016949152542,0.013513513513513514,1.0
2296,2296.T,ITOHAM YONEKYU HOLDINGS INC.,Foods,0.5700934579439252,0.33,0.5607476635514018,0.17757009345794392,0.2149532710280374,0.8878504672897196,1.0
2877,2877.T,NittoBest Corporation,Foods,0.9065420560747663,0.35,0.37383177570093457,0.6728971962616822,0.20560747663551404,0.037383177570093455,1.0
5279,5279.T,"NIHON KOGYO CO.,LTD.",Glass and Ceramics Products,0.9318181818181818,0.7804878048780488,0.6136363636363636,0.6363636363636364,0.43181818181818177,0.11363636363636363,1.0
3539,3539.T,"JM HOLDINGS CO.,LTD.",Retail Trade,0.782312925170068,0.9691119691119691,0.6216216216216216,0.9273648648648649,0.2508474576271187,0.6385135135135135,1.0
4177,4177.T,"i-plug,Inc.",Information & Communication,0.13911290322580644,0.8508557457212714,0.9959266802443992,0.7615230460921844,0.6971544715447154,0.27655310621242485,1.0
7241,7241.T,"FUTABA INDUSTRIAL CO.,LTD.",Transportation Equipment,0.45454545454545453,0.7758620689655172,0.36363636363636365,0.22727272727272727,0.4285714285714286,0.6666666666666666,1.0
7510,7510.T,TAKEBISHI CORPORATION,Wholesale Trade,0.4372623574144487,0.3705179282868526,0.49242424242424243,0.7329545454545454,0.33333333333333337,0.571969696969697,1.0
6926,6926.T,"OKAYA ELECTRIC INDUSTRIES CO.,LTD.",Electric Appliances,0.7724867724867724,0.5,0.031578947368421054,0.02368421052631579,0.8888888888888888,0.11578947368421053,1.0
8255,8255.T,Axial Retailing Inc.,Retail Trade,0.6428571428571429,0.7606177606177607,0.47297297297297297,0.9273648648648649,0.40338983050847455,0.6621621621621622,1.0
3917,3917.T,"iRidge,Inc.",Information & Communication,0.6895161290322581,0.5,0.4663951120162933,0.7615230460921844,0.5426829268292683,0.3687374749498998,0.0
4498,4498.T,"Cybertrust Japan Co.,Ltd.",Information & Communication,0.6471774193548387,0.8410757946210269,0.49490835030549896,0.7615230460921844,0.8617886178861789,0.5851703406813628,1.0
9249,9249.T,"Japan Ecosystem Co.,Ltd.",Services,0.2505592841163311,0.08695652173913043,0.20135746606334842,0.21316964285714285,0.48974943052391795,0.29017857142857145,1.0
2479,2479.T,JTEC CORPORATION,Services,0.5749440715883669,0.8439897698209718,0.6923076923076923,0.6964285714285714,0.35079726651480636,0.34598214285714285,1.0
1820,1820.T,"Nishimatsu Construction Co.,Ltd.",Construction,0.4701492537313433,0.5939849624060151,0.05970149253731343,0.48880597014925375,0.5037593984962406,0.7761194029850746,1.0
9075,9075.T,"FUKUYAMA TRANSPORTING CO.,LTD.",Land Transportation,0.6111111111111112,0.07547169811320754,0.0625,0.5555555555555556,0.537037037037037,0.5740740740740741,1.0
2692,2692.T,"ITOCHU-SHOKUHIN Co.,Ltd.",Wholesale Trade,0.23193916349809887,0.20717131474103587,0.16666666666666666,0.45075757575757575,0.12121212121212122,0.9242424242424242,1.0
3656,3656.T,KLab Inc.,Information & Communication,0.5161290322580645,0.5,0.010183299389002037,0.24048096192384769,0.959349593495935,0.9739478957915831,0.0
2269,2269.T,"Meiji Holdings Co.,Ltd.",Foods,0.3925233644859813,0.41,0.5420560747663551,0.37383177570093457,0.39252336448598135,0.9906542056074766,1.0
1972,1972.T,"SANKO METAL INDUSTRIAL CO.,LTD.",Construction,0.9850746268656716,0.9924812030075187,0.8507462686567164,0.9514925373134329,0.7142857142857143,0.44029850746268656,1.0
6062,6062.T,CHARM CARE CORPORATION,Services,0.32662192393736017,0.6061381074168798,0.08597285067873303,0.4419642857142857,0.2984054669703873,0.7924107142857143,1.0
1810,1810.T,"MATSUI CONSTRUCTION CO.,LTD.",Construction,0.7611940298507462,0.45864661654135336,0.15671641791044777,0.7686567164179104,0.9022556390977443,0.40298507462686567,1.0
2734,2734.T,SALA CORPORATION,Retail Trade,0.8061224489795918,0.7374517374517374,0.10472972972972973,0.4814189189189189,0.6406779661016949,0.7736486486486487,1.0
7050,7050.T,FRONTIER INTERNATIONAL INC.,Services,0.930648769574944,0.9309462915601023,0.31221719457013575,0.4419642857142857,0.7425968109339407,0.6674107142857143,1.0
7856,7856.T,HAGIHARA INDUSTRIES INC.,Other Products,0.5306122448979592,0.47619047619047616,0.29591836734693877,0.7040816326530612,0.8571428571428572,0.6836734693877551,1.0
9259,9259.T,"TAKAYOSHI Holdings,INC.",Services,0.5212527964205816,0.629156010230179,0.9819004524886877,0.6964285714285714,0.6309794988610478,0.49330357142857145,1.0
2164,2164.T,"CHIIKISHINBUNSHA CO.,LTD.",Services,0.14317673378076062,0.058823529411764705,0.9479638009049773,0.21316964285714285,0.17767653758542146,0.4575892857142857,1.0
7271,7271.T,YASUNAGA CORPORATION,Transportation Equipment,0.25757575757575757,0.1896551724137931,0.30303030303030304,0.22727272727272727,0.4920634920634921,0.5303030303030303,1.0
4922,4922.T,KOSE Holdings Corporation,Chemicals,0.42162162162162165,0.31176470588235294,0.9513513513513514,0.32972972972972975,0.13661202185792354,0.8594594594594595,1.0
7628,7628.T,OHASHI TECHNICA INC.,Wholesale Trade,0.9315589353612167,0.701195219123506,0.14772727272727273,0.45075757575757575,0.6856060606060606,0.45454545454545453,1.0
7434,7434.T,OTAKE CORPORATION,Wholesale Trade,0.8783269961977186,0.8087649402390438,0.2727272727272727,0.45075757575757575,0.48863636363636365,0.2727272727272727,1.0
8127,8127.T,YAMATO INTERNATIONAL INC.,Textiles and Apparels,0.4634146341463415,0.05714285714285714,0.8536585365853658,0.13414634146341464,0.09999999999999998,0.36585365853658536,1.0
7357,7357.T,"GEOCODE CO.,Ltd.",Services,0.13870246085011187,0.04092071611253197,0.4321266968325792,0.21316964285714285,0.1708428246013668,0.20758928571428573,1.0
9927,9927.T,"WATT MANN CO.,LTD.",Retail Trade,0.25170068027210885,0.26640926640926643,0.625,0.7364864864864865,0.30847457627118646,0.3277027027027027,1.0
4714,4714.T,RISO KYOIKU GROUP CORPORATION,Services,0.21252796420581654,0.27877237851662406,0.5180995475113123,0.6964285714285714,0.3849658314350797,0.7544642857142857,1.0
8233,8233.T,"Takashimaya Company,Limited",Retail Trade,0.5476190476190477,0.5,0.060810810810810814,0.05912162162162162,0.7050847457627119,0.9594594594594594,1.0
2904,2904.T,"ICHIMASA KAMABOKO CO.,LTD.",Foods,0.5607476635514018,0.38,0.3364485981308411,0.6728971962616822,0.5700934579439252,0.08411214953271028,1.0
4431,4431.T,"Smaregi,Inc.",Information & Communication,0.06451612903225806,0.17359413202933985,0.8431771894093686,0.4909819639278557,0.8028455284552846,0.8416833667334669,1.0
9060,9060.T,JAPAN LOGISTIC SYSTEMS CORP.,Land Transportation,0.9444444444444444,0.5471698113207547,0.40625,0.5555555555555556,0.7592592592592593,0.1111111111111111,1.0
3396,3396.T,FELISSIMO CORPORATION,Retail Trade,0.9795918367346939,0.4671814671814672,0.44256756756756754,0.9273648648648649,0.35593220338983056,0.17229729729729729,1.0
6199,6199.T,"SERAKU Co.,Ltd.",Information & Communication,0.4879032258064516,0.8386308068459658,0.6822810590631364,0.7615230460921844,0.532520325203252,0.5110220440881763,1.0
2653,2653.T,"AEON KYUSHU CO.,LTD.",Retail Trade,0.43537414965986393,0.5173745173745173,0.6452702702702703,0.21621621621621623,0.8813559322033898,0.527027027027027,1.0
5658,5658.T,"NICHIA STEEL WORKS,LTD.",Iron and Steel,0.8,0.2727272727272727,0.14285714285714285,0.6571428571428571,0.47058823529411764,0.2,1.0
2903,2903.T,"SHINOBU FOODS PRODUCTS CO.,LTD.",Foods,0.45794392523364486,0.45,0.5700934579439252,0.6728971962616822,0.8598130841121495,0.21495327102803738,1.0
2975,2975.T,"Star Mica Holdings Co.,Ltd.",Real Estate,0.2601626016260163,0.3559322033898305,0.2601626016260163,0.6341463414634146,0.319672131147541,0.7886178861788617,1.0
8252,8252.T,"MARUI GROUP CO.,LTD.",Retail Trade,0.3129251700680272,0.41312741312741313,0.05405405405405406,0.05912162162162162,0.11525423728813555,0.9493243243243243,1.0
4125,4125.T,SANWAYUKA INDUSTRY CORPORATION,Chemicals,0.5081081081081081,0.3352941176470588,0.5783783783783784,0.6054054054054054,0.7759562841530054,0.5621621621621622,1.0
7619,7619.T,"TANAKA CO.,LTD.",Wholesale Trade,0.8593155893536122,0.7808764940239044,0.38257575757575757,0.45075757575757575,0.29166666666666663,0.2159090909090909,1.0
9346,9346.T,"Cocorport,Inc.",Services,0.3221476510067114,0.670076726342711,0.6266968325791855,0.4419642857142857,0.34851936218678814,0.27901785714285715,1.0
7823,7823.T,ARTNATURE INC.,Other Products,0.37755102040816324,0.11904761904761904,0.9285714285714286,0.7040816326530612,0.6632653061224489,0.4489795918367347,1.0
9215,9215.T,"CaSy Co.,Ltd.",Services,0.16778523489932887,0.10230179028132992,0.9592760180995475,0.21316964285714285,0.23234624145785876,0.12276785714285714,1.0
2373,2373.T,CARE TWENTYONE CORPORATION,Services,0.6263982102908278,0.6010230179028133,0.45248868778280543,0.6964285714285714,0.7198177676537585,0.21651785714285715,1.0
8052,8052.T,"TSUBAKIMOTO KOGYO CO.,LTD.",Wholesale Trade,0.3269961977186312,0.5577689243027888,0.29924242424242425,0.7329545454545454,0.33712121212121215,0.7310606060606061,1.0
9045,9045.T,"Keihan Holdings Co.,Ltd.",Land Transportation,0.46296296296296297,0.6037735849056604,0.5,0.24074074074074073,0.2777777777777778,0.6296296296296297,1.0
8037,8037.T,KAMEI CORPORATION,Wholesale Trade,0.752851711026616,0.6733067729083665,0.6628787878787878,0.928030303030303,0.9356060606060606,0.7234848484848485,1.0
7550,7550.T,"ZENSHO HOLDINGS CO.,LTD.",Retail Trade,0.061224489795918366,0.18532818532818532,0.6418918918918919,0.9273648648648649,0.6610169491525424,0.9662162162162162,1.0
7367,7367.T,"CELM,Inc.",Services,0.2371364653243848,0.618925831202046,0.7624434389140271,0.21316964285714285,0.8246013667425969,0.20089285714285715,1.0
6522,6522.T,Asterisk Inc.,Electric Appliances,0.1164021164021164,0.5,0.531578947368421,0.6973684210526315,0.9312169312169312,0.8157894736842105,0.0
2935,2935.T,"PICKLES HOLDINGS CO.,LTD.",Foods,0.7850467289719626,0.75,0.5887850467289719,0.6728971962616822,0.9252336448598131,0.40186915887850466,1.0
7129,7129.T,Miahelsa Holdings Corporation,Retail Trade,0.7210884353741497,0.7413127413127413,0.030405405405405407,0.9273648648648649,0.6779661016949152,0.037162162162162164,1.0
5139,5139.T,OpenWork Inc.,Information & Communication,0.2701612903225806,0.24449877750611246,0.5,0.4909819639278557,0.774390243902439,0.4529058116232465,1.0
5351,5351.T,"SHINAGAWA REFRA CO.,LTD.",Glass and Ceramics Products,0.5227272727272727,0.7317073170731707,0.5454545454545454,0.125,0.40909090909090906,0.5,1.0
8074,8074.T,"YUASA CO.,LTD.",Wholesale Trade,0.34600760456273766,0.4900398406374502,0.4128787878787879,0.7329545454545454,0.6742424242424243,0.7575757575757576,1.0
9031,9031.T,"Nishi-Nippon Railroad Co.,Ltd.",Land Transportation,0.6481481481481481,0.7169811320754716,0.5,0.24074074074074073,0.05555555555555558,0.5555555555555556,1.0
2982,2982.T,"A.D.Works Group Co.,Ltd.",Real Estate,0.6097560975609756,0.8220338983050848,0.5365853658536586,0.3983739837398374,0.15573770491803274,0.6910569105691057,1.0
5254,5254.T,Arent Inc.,Information & Communication,0.0907258064516129,0.11246943765281174,0.5763747454175153,0.4909819639278557,0.5630081300813008,0.7354709418837675,1.0
5034,5034.T,"unerry,Inc.",Information & Communication,0.16733870967741934,0.24205378973105135,0.780040733197556,0.4909819639278557,0.12195121951219512,0.5531062124248497,1.0
4548,4548.T,SEIKAGAKU CORPORATION,Pharmaceutical,0.9130434782608695,0.2222222222222222,0.525,0.6914893617021277,0.7234042553191489,0.3829787234042553,1.0
1898,1898.T,"SEIKITOKYU KOGYO CO.,LTD.",Construction,0.41044776119402987,0.47368421052631576,0.4552238805970149,0.2574626865671642,0.26315789473684215,0.5298507462686567,1.0
3931,3931.T,VALUE GOLF Inc.,Information & Communication,0.22580645161290322,0.007334963325183374,0.6863543788187373,0.02905811623246493,0.016260162601625994,0.11623246492985972,1.0
8093,8093.T,"Kyokuto Boeki Kaisha,Limited",Wholesale Trade,0.6692015209125475,0.900398406374502,0.29545454545454547,0.19507575757575757,0.04166666666666663,0.6287878787878788,1.0
9831,9831.T,"YAMADA HOLDINGS CO.,LTD.",Retail Trade,0.8197278911564626,0.4980694980694981,0.17905405405405406,0.4814189189189189,0.3728813559322034,0.9391891891891891,1.0
3288,3288.T,"Open House Group Co.,Ltd.",Real Estate,0.24390243902439024,0.576271186440678,0.5853658536585366,0.2073170731707317,0.42622950819672134,0.9349593495934959,1.0
9959,9959.T,"ASEED HOLDINGS CO.,LTD.",Retail Trade,0.4489795918367347,0.528957528957529,0.3141891891891892,0.4814189189189189,0.264406779661017,0.3581081081081081,1.0
4098,4098.T,"Titan Kogyo ,Ltd.",Chemicals,0.7405405405405405,0.5,0.010810810810810811,0.8810810810810811,0.6284153005464481,0.3837837837837838,1.0
5244,5244.T,"jig.jp co.,ltd.",Information & Communication,0.4939516129032258,0.9315403422982885,1.0,0.4909819639278557,0.7804878048780488,0.6513026052104208,1.0
4784,4784.T,"GMO internet,Inc.",Services,0.013422818791946308,0.19437340153452684,0.6719457013574661,0.6964285714285714,0.9840546697038725,0.9464285714285714,1.0
2531,2531.T,TAKARA HOLDINGS INC.,Foods,0.2803738317757009,0.25,0.4392523364485981,0.056074766355140186,0.28037383177570097,0.8598130841121495,1.0
5932,5932.T,"Sankyo Tateyama,Inc.",Metal Products,1.0,0.5,0.7317073170731707,0.06707317073170732,0.4878048780487805,0.6585365853658537,1.0
5471,5471.T,"Daido Steel Co.,Ltd.",Iron and Steel,0.05714285714285714,0.36363636363636365,0.8571428571428571,0.05714285714285714,0.5,0.9428571428571428,1.0
7614,7614.T,"OM2Network Co.,Ltd.",Retail Trade,0.9013605442176871,0.7142857142857143,0.47635135135135137,0.4814189189189189,0.4203389830508475,0.20270270270270271,1.0
2384,2384.T,"SBS Holdings,Inc.",Land Transportation,0.14814814814814814,0.37735849056603776,0.8125,0.8611111111111112,0.9259259259259259,0.5185185185185185,1.0
6551,6551.T,TSUNAGU GROUP HOLDINGS Inc.,Services,0.3131991051454139,0.8184143222506394,0.995475113122172,0.9084821428571429,0.9316628701594533,0.48214285714285715,1.0
2270,2270.T,"MEGMILK SNOW BRAND Co.,Ltd.",Foods,0.5794392523364486,0.55,0.308411214953271,0.37383177570093457,0.44859813084112155,0.8317757009345794,1.0
8039,8039.T,"TSUKIJI UOICHIBA COMPANY,LIMITED",Wholesale Trade,0.2623574144486692,0.07171314741035857,0.5643939393939394,0.45075757575757575,0.1477272727272727,0.2765151515151515,1.0
8203,8203.T,MrMax Holdings Ltd.,Retail Trade,0.8639455782312925,0.8648648648648649,0.27364864864864863,0.9273648648648649,0.34237288135593225,0.5135135135135135,1.0
5194,5194.T,"SAGAMI RUBBER INDUSTRIES CO.,LTD.",Rubber Products,1.0,0.45454545454545453,0.08333333333333333,0.16666666666666666,0.33333333333333337,0.16666666666666666,1.0
3524,3524.T,"NITTO SEIMO CO.,LTD.",Textiles and Apparels,0.7073170731707317,0.8571428571428571,0.34146341463414637,0.7317073170731707,0.5,0.3902439024390244,1.0
5253,5253.T,COVER Corporation,Information & Communication,0.05846774193548387,0.31295843520782396,0.8513238289205702,0.24048096192384769,0.282520325203252,0.9539078156312625,1.0
4256,4256.T,"CYND Co.,Ltd.",Information & Communication,0.5685483870967742,0.26405867970660146,0.4154786150712831,0.7615230460921844,0.5284552845528455,0.35671342685370744,1.0
3928,3928.T,Mynet Inc.,Information & Communication,0.657258064516129,0.9877750611246944,0.8533604887983707,0.4909819639278557,0.6443089430894309,0.19839679358717435,1.0
8179,8179.T,"ROYAL HOLDINGS Co., Ltd.",Retail Trade,0.2687074829931973,0.3204633204633205,0.7195945945945946,0.4814189189189189,0.8135593220338984,0.8141891891891891,1.0
3190,3190.T,"HOTMAN Co.,Ltd.",Retail Trade,0.9149659863945578,0.6525096525096525,0.48986486486486486,0.9273648648648649,0.5559322033898305,0.006756756756756757,1.0
3183,3183.T,"WIN-Partners Co.,Ltd.",Wholesale Trade,0.22053231939163498,0.24701195219123506,0.4015151515151515,0.928030303030303,0.43939393939393945,0.4772727272727273,1.0
4198,4198.T,"TENDA Co.,LTD.",Information & Communication,0.7439516129032258,0.6577017114914425,0.769857433808554,0.7615230460921844,0.8638211382113821,0.07615230460921844,1.0
3918,3918.T,"PCI Holdings,INC.",Information & Communication,0.7258064516129032,0.31784841075794623,0.09979633401221996,0.24048096192384769,0.35162601626016265,0.4288577154308617,1.0
7677,7677.T,"Yashima & Co.,Ltd.",Wholesale Trade,0.5551330798479087,0.5,0.13257575757575757,0.19507575757575757,0.8371212121212122,0.007575757575757576,1.0
4379,4379.T,Photosynth inc.,Information & Communication,0.3024193548387097,0.44987775061124696,0.8472505091649695,0.7615230460921844,0.589430894308943,0.5991983967935872,1.0
9994,9994.T,YAMAYA CORPORATION,Retail Trade,0.8605442176870748,0.9613899613899614,0.5743243243243243,0.21621621621621623,0.12203389830508471,0.47297297297297297,1.0
2747,2747.T,"Hokuyu Lucky Co.,Ltd.",Retail Trade,0.8231292517006803,0.16602316602316602,0.4797297297297297,0.7364864864864865,0.8169491525423729,0.07094594594594594,1.0
7481,7481.T,"OIE SANGYO CO.,LTD.",Wholesale Trade,0.23574144486692014,0.852589641434263,0.9545454545454546,0.7329545454545454,0.7083333333333333,0.24242424242424243,1.0
3173,3173.T,"Cominix Co.,Ltd.",Wholesale Trade,0.5361216730038023,0.33067729083665337,0.5871212121212122,0.022727272727272728,0.2537878787878788,0.12121212121212122,1.0
1882,1882.T,TOA ROAD CORPORATION,Construction,0.4253731343283582,0.3609022556390977,0.4701492537313433,0.48880597014925375,0.22556390977443608,0.664179104477612,1.0
3156,3156.T,Restar Corporation,Wholesale Trade,0.27756653992395436,0.8764940239043825,0.17424242424242425,0.928030303030303,0.5037878787878788,0.7424242424242424,1.0
1770,1770.T,"FUJITA ENGINEERING CO.,LTD.",Construction,0.746268656716418,0.8045112781954887,0.6940298507462687,0.7686567164179104,0.49624060150375937,0.1044776119402985,1.0
7291,7291.T,"NIHON PLAST CO.,LTD.",Transportation Equipment,0.9393939393939394,1.0,0.42424242424242425,0.6818181818181818,0.38095238095238093,0.3484848484848485,1.0
9857,9857.T,EIWA CORPORATION,Wholesale Trade,0.44866920152091255,0.7928286852589641,0.553030303030303,0.7329545454545454,0.18560606060606055,0.17803030303030304,1.0
7911,7911.T,TOPPAN Holdings Inc.,Other Products,0.4387755102040816,0.4642857142857143,0.19387755102040816,0.22448979591836735,0.26530612244897955,0.9693877551020408,1.0
8841,8841.T,"TOC Co.,Ltd.",Real Estate,0.6585365853658537,0.01694915254237288,0.016260162601626018,0.3983739837398374,0.5245901639344263,0.6747967479674797,1.0
9312,9312.T,"THE KEIHIN CO.,LTD.",Warehousing and Harbor Transportation Service,0.6333333333333333,0.8709677419354839,0.5161290322580645,0.8709677419354839,0.5483870967741935,0.6774193548387096,1.0
4496,4496.T,Commerce One Holdings Inc.,Information & Communication,0.4596774193548387,0.07090464547677261,0.8228105906313645,0.4909819639278557,0.8841463414634146,0.07014028056112225,1.0
3168,3168.T,MERF Inc.,Wholesale Trade,0.08365019011406843,0.5,0.01893939393939394,0.45075757575757575,0.9583333333333334,0.7840909090909091,1.0
3477,3477.T,"FORLIFE Co.,Ltd.",Real Estate,0.6910569105691057,0.8389830508474576,0.6422764227642277,0.2073170731707317,0.139344262295082,0.04878048780487805,1.0
9248,9248.T,"People, Dreams & Technologies Group Co.,Ltd.",Services,0.9395973154362416,0.8363171355498721,0.38009049773755654,0.21316964285714285,0.0546697038724373,0.5133928571428571,1.0
7442,7442.T,"NAKAYAMAFUKU CO.,LTD.",Wholesale Trade,0.9163498098859315,0.2589641434262948,0.5378787878787878,0.7329545454545454,0.3295454545454546,0.20454545454545456,1.0
4766,4766.T,"PA Co.,Ltd.",Services,0.1029082774049217,0.23785166240409208,0.7420814479638009,0.6964285714285714,0.38041002277904323,0.10714285714285714,1.0
9233,9233.T,"Asia Air Survey Co.,Ltd.",Air Transportation,1.0,0.5,1.0,0.25,0.0,0.5,1.0
3107,3107.T,"Daiwabo Holdings Co.,Ltd.",Wholesale Trade,0.09885931558935361,0.44621513944223107,0.2537878787878788,0.45075757575757575,0.13636363636363635,0.9356060606060606,1.0
2698,2698.T,"CAN DO CO.,LTD.",Retail Trade,0.08503401360544217,0.03474903474903475,0.8243243243243243,0.4814189189189189,0.9694915254237289,0.46621621621621623,1.0
2910,2910.T,"ROCK FIELD CO.,LTD.",Foods,0.4953271028037383,0.05,0.9532710280373832,0.6728971962616822,0.719626168224299,0.5981308411214953,1.0
7120,7120.T,SHINKO Inc.,Wholesale Trade,0.6045627376425855,0.9721115537848606,0.9659090909090909,0.928030303030303,0.8901515151515151,0.4015151515151515,1.0
8152,8152.T,SOMAR CORPORATION,Wholesale Trade,0.6577946768060836,0.8884462151394422,0.3939393939393939,0.45075757575757575,0.18939393939393945,0.42045454545454547,1.0
5391,5391.T,A&A Material Corporation,Glass and Ceramics Products,0.7954545454545454,0.5,0.75,0.125,0.8863636363636364,0.2727272727272727,1.0
6549,6549.T,"DM Solutions Co.,Ltd",Services,0.4161073825503356,0.6445012787723785,0.5316742081447964,0.9084821428571429,0.5466970387243736,0.21875,1.0
3652,3652.T,Digital Media Professionals Inc.,Information & Communication,0.25806451612903225,0.05134474327628362,0.37678207739307534,0.24048096192384769,0.23780487804878048,0.7595190380761523,1.0
9468,9468.T,KADOKAWA CORPORATION,Information & Communication,0.5100806451612904,0.08312958435207823,0.18126272912423624,0.4909819639278557,0.4186991869918699,0.9519038076152304,1.0
3321,3321.T,"MITACHI CO.,LTD.",Wholesale Trade,0.4752851711026616,0.7569721115537849,0.10227272727272728,0.07196969696969698,0.0037878787878787845,0.678030303030303,1.0
3577,3577.T,Tokai Senko K.K.,Textiles and Apparels,0.926829268292683,0.9428571428571428,0.3902439024390244,0.926829268292683,0.625,0.04878048780487805,1.0
8769,8769.T,"Advantage Risk Management Co.,Ltd.",Services,0.3512304250559284,0.7007672634271099,0.834841628959276,0.4419642857142857,0.929384965831435,0.515625,1.0
4577,4577.T,"Daito Pharmaceutical Co.,Ltd.",Pharmaceutical,0.8695652173913043,0.48148148148148145,0.225,0.6914893617021277,0.7872340425531915,0.40425531914893614,1.0
2395,2395.T,"SHIN NIPPON BIOMEDICAL LABORATORIES,LTD.",Services,0.6599552572706935,0.7647058823529411,0.1493212669683258,0.4419642857142857,0.4851936218678815,0.8995535714285714,1.0
3571,3571.T,"SOTOH CO.,LTD.",Textiles and Apparels,0.5853658536585366,0.22857142857142856,0.024390243902439025,0.2926829268292683,0.32499999999999996,0.2926829268292683,1.0
7461,7461.T,"KIMURA CO.,LTD.",Wholesale Trade,0.9429657794676806,0.952191235059761,0.7803030303030303,0.19507575757575757,0.44318181818181823,0.056818181818181816,1.0
7607,7607.T,"Shinwa Co.,Ltd.",Wholesale Trade,0.4866920152091255,0.47808764940239046,0.23106060606060605,0.45075757575757575,0.9696969696969697,0.5378787878787878,1.0
9025,9025.T,"Konoike Transport Co.,Ltd.",Land Transportation,0.5740740740740741,0.7358490566037735,0.75,0.8611111111111112,0.5925925925925926,0.46296296296296297,1.0
4261,4261.T,"AsiaQuest Co.,Ltd.",Information & Communication,0.2862903225806452,0.34963325183374083,0.9368635437881874,0.4909819639278557,0.05691056910569103,0.33266533066132264,1.0
2492,2492.T,Infomart Corporation,Services,0.026845637583892617,0.09974424552429667,0.8574660633484162,0.4419642857142857,0.9430523917995444,0.953125,1.0
1811,1811.T,THE ZENITAKA CORPORATION,Construction,0.8582089552238806,0.3458646616541353,0.029850746268656716,0.2574626865671642,0.30827067669172936,0.27611940298507465,1.0
9990,9990.T,SAC'S BAR HOLDINGS INC.,Retail Trade,0.7891156462585034,0.8841698841698842,0.5236486486486487,0.4814189189189189,0.3355932203389831,0.5337837837837838,1.0
3683,3683.T,"CYBERLINKS CO.,LTD.",Information & Communication,0.717741935483871,0.8484107579462102,0.4908350305498982,0.4909819639278557,0.4857723577235772,0.48697394789579157,1.0
7444,7444.T,"Harima-Kyowa Co.,LTD.",Wholesale Trade,0.9011406844106464,0.7768924302788844,0.3333333333333333,0.19507575757575757,0.7689393939393939,0.14772727272727273,1.0
3121,3121.T,"MBK Co.,Ltd.",Services,0.4988814317673378,0.5,0.011312217194570135,0.21316964285714285,0.9635535307517085,0.4375,1.0
8079,8079.T,SHOEI FOODS CORPORATION,Wholesale Trade,0.2965779467680608,0.16733067729083664,0.3560606060606061,0.022727272727272728,0.17045454545454541,0.803030303030303,1.0
2146,2146.T,"UT Group Co.,Ltd.",Services,0.9977628635346756,1.0,0.6538461538461539,0.6964285714285714,0.05011389521640086,0.9553571428571429,1.0
5542,5542.T,Shinhokoku Material Corp.,Iron and Steel,0.2,0.30303030303030304,0.8,0.37142857142857144,0.38235294117647056,0.14285714285714285,1.0
1383,1383.T,"Berg Earth co.,ltd.","Fishery, Agriculture and Forestry",0.09090909090909091,0.18181818181818182,0.8181818181818182,0.18181818181818182,0.6363636363636364,0.2727272727272727,1.0
7994,7994.T,OKAMURA CORPORATION,Other Products,0.30612244897959184,0.7142857142857143,0.6530612244897959,0.7040816326530612,0.04081632653061229,0.8061224489795918,1.0
4259,4259.T,ExaWizards Inc.,Information & Communication,0.0020161290322580645,0.5,0.9348268839103869,0.4909819639278557,0.9898373983739838,0.9478957915831663,0.0
7500,7500.T,"NISHIKAWA KEISOKU Co.,Ltd.",Wholesale Trade,0.1482889733840304,0.44223107569721115,0.5757575757575758,0.45075757575757575,0.4810606060606061,0.22727272727272727,1.0
7162,7162.T,"ASTMAX Co.,Ltd.",Electric Power and Gas,0.46153846153846156,0.5,0.5,0.038461538461538464,0.07999999999999996,0.4230769230769231,1.0
5458,5458.T,TAKASAGO TEKKO K.K.,Iron and Steel,0.3142857142857143,0.42424242424242425,0.8285714285714286,0.6571428571428571,0.08823529411764708,0.05714285714285714,1.0
9001,9001.T,"TOBU RAILWAY CO.,LTD.",Land Transportation,0.5370370370370371,0.660377358490566,0.5,0.24074074074074073,0.33333333333333337,0.7222222222222222,1.0
