code,ticker,company_name,market,sector,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,missing_metric_count
9535,9535.T,"HIROSHIMA GAS CO.,LTD.",Prime Market (Domestic),Electric Power and Gas,0.941728714794432,0.4116363636363636,0.3441814595660749,0.8333333333333334,0.5928338762214984,1.0,0.5498547918683446,0.0,0.0,0.0,0.0,0
6061,6061.T,"UNIVERSAL ENGEISHA CO.,LTD",Standard Market(Domestic),Services,0.6186468112657818,0.8723636363636363,0.9220907297830376,0.8333333333333334,0.7338762214983714,1.0,0.2723459180380768,0.0,0.0,0.0,0.0,0
9656,9656.T,GREENLAND RESORT COMPANY LIMITED,Standard Market(Domestic),Services,0.8543217869860796,0.5432727272727272,0.0348454963839579,0.5,0.4045602605863192,1.0,0.06679574056147145,0.0,0.0,0.0,0.0,0
3921,3921.T,NEOJAPAN Inc.,Prime Market (Domestic),Information & Communication,0.1269019100032373,0.5730909090909091,0.7652859960552268,0.8333333333333334,0.7022801302931596,1.0,0.42433042917070024,0.0,0.0,0.0,0.0,0
3974,3974.T,SCAT Inc.,Standard Market(Domestic),Information & Communication,0.706053739074134,0.4501818181818182,0.6479289940828402,0.8333333333333334,0.7631921824104234,1.0,0.049370764762826716,0.0,1.0,0.0,0.0,0
5331,5331.T,"NORITAKE CO.,LIMITED",Prime Market (Domestic),Glass and Ceramics Products,0.6720621560375526,0.7196363636363636,0.3346482577251808,0.8333333333333334,0.09641693811074914,1.0,0.8528557599225557,0.0,0.0,0.0,0.0,0
3741,3741.T,"Systems Engineering Consultants Co.,LTD.",Prime Market (Domestic),Information & Communication,0.2107478148268048,0.4105454545454545,0.5059171597633136,0.5,0.022149837133550454,1.0,0.7992900935785737,0.0,0.0,0.0,0.0,0
7292,7292.T,MURAKAMI CORPORATION,Standard Market(Domestic),Transportation Equipment,0.6801553900938815,0.64,0.202827087442472,0.5,0.5599348534201954,1.0,0.4091642465311391,0.0,0.0,0.0,0.0,0
5966,5966.T,"KYOTO TOOL CO.,LTD.",Standard Market(Domestic),Metal Products,0.8947879572677242,0.7185454545454546,0.3694937541091387,0.8333333333333334,0.5833876221498371,1.0,0.007744433688286544,0.0,0.0,0.0,0.0,0
9788,9788.T,"NAC CO.,LTD.",Prime Market (Domestic),Services,0.674975720297831,0.5530909090909091,0.9188034188034188,0.8333333333333334,0.8348534201954397,1.0,0.39722491126169734,0.0,0.0,0.0,0.0,0
6546,6546.T,Fulltech Co.Ltd.,Standard Market(Domestic),Services,0.6662350275169958,0.1967272727272727,0.7353714661406969,0.5,0.04527687296416938,1.0,0.03291384317521781,0.0,0.0,0.0,0.0,0
4337,4337.T,PIA CORPORATION,Prime Market (Domestic),Services,0.0365814179346066,0.1690909090909091,0.2501643655489809,0.8333333333333334,0.965472312703583,1.0,0.5992255566311714,1.0,0.0,0.0,0.0,0
7245,7245.T,"DAIDO METAL CO.,LTD.",Prime Market (Domestic),Transportation Equipment,0.8128844286176756,0.4690909090909091,0.2666009204470743,0.8333333333333334,0.6504885993485342,1.0,0.8092933204259438,0.0,0.0,0.0,0.0,0
5973,5973.T,TOAMI CORPORATION,Standard Market(Domestic),Metal Products,0.9621236646163808,0.0145454545454545,0.1653517422748192,0.8333333333333334,0.7156351791530944,1.0,0.05808325266214908,1.0,0.0,0.0,0.0,0
2488,2488.T,"JTP CO.,LTD.",Standard Market(Domestic),Services,0.2156037552606021,0.4792727272727273,0.6193293885601578,1.0,0.6511400651465797,1.0,0.40626008389803164,0.0,0.0,0.0,0.0,0
3350,3350.T,Metaplanet Inc.,Standard Market(Domestic),Wholesale Trade,0.7526707672385885,0.5001818181818182,0.0029585798816568,0.5,0.9957654723127036,1.0,0.9783801226202,0.0,0.0,0.0,0.16666666666666666,1
6255,6255.T,NPC Incorporated,Growth Market(Domestic),Machinery,0.3136937520233085,0.504,0.4654832347140039,0.8333333333333334,0.4224755700325733,1.0,0.6973217166828009,0.0,0.0,0.0,0.0,0
4491,4491.T,"Computer Management Co.,Ltd.",Standard Market(Domestic),Information & Communication,0.3088378115895112,0.4236363636363636,0.7084155161078238,1.0,0.4788273615635179,1.0,0.1600516295579219,0.0,0.0,0.0,0.0,0
1736,1736.T,OTEC CORPORATION,Standard Market(Domestic),Construction,0.3111039171252832,0.5287272727272727,0.514792899408284,0.8333333333333334,0.4925081433224756,1.0,0.2787996127783156,0.0,0.0,0.0,0.0,0
7058,7058.T,"Kyoei Security Service Co.,Ltd.",Standard Market(Domestic),Services,0.5914535448365167,0.5001818181818182,0.6873767258382643,0.6666666666666666,0.8547231270358306,1.0,0.05679251371410132,0.0,0.0,0.0,0.16666666666666666,1
9729,9729.T,TOKAI Corp.,Prime Market (Domestic),Services,0.6361281968274523,0.5301818181818182,0.6084812623274162,0.8333333333333334,0.6384364820846906,1.0,0.5772829945143595,0.0,0.0,0.0,0.0,0
5984,5984.T,KANEFUSA CORPORATION,Standard Market(Domestic),Metal Products,0.9611524765296212,0.836,0.1219592373438527,0.6666666666666666,0.5824104234527687,1.0,0.21716682800903517,0.0,0.0,0.0,0.0,0
4356,4356.T,"APPLIED TECHNOLOGY CO.,LTD.",Standard Market(Domestic),Information & Communication,0.3943023632243444,0.7345454545454545,0.5466798159105851,0.6666666666666666,0.7980456026058632,1.0,0.15392061955469508,0.0,0.0,0.0,0.0,0
7678,7678.T,"ASAKUMA CO.,LTD.",Standard Market(Domestic),Retail Trade,0.0106830689543541,0.0203636363636363,0.9822485207100592,0.6666666666666666,0.9433224755700326,1.0,0.49112616973217166,0.0,0.0,0.0,0.0,0
5071,5071.T,VIS co.ltd.,Standard Market(Domestic),Services,0.3123988345742959,0.808,0.7613412228796844,1.0,0.5042345276872964,1.0,0.1868344627299129,0.0,0.0,0.0,0.0,0
4097,4097.T,"KOATSU GAS KOGYO CO.,LTD.",Prime Market (Domestic),Chemicals,0.732923276141146,0.5712727272727273,0.3918474687705457,1.0,0.44136807817589574,1.0,0.6008389803162311,0.0,0.0,0.0,0.0,0
5901,5901.T,"Toyo Seikan Group Holdings,Ltd.",Prime Market (Domestic),Metal Products,0.6370993849142117,0.1770909090909091,0.0805391190006574,0.6666666666666666,0.798371335504886,1.0,0.8970635688931914,0.0,0.0,0.0,0.0,0
4992,4992.T,"HOKKO CHEMICAL INDUSTRY CO.,LTD.",Standard Market(Domestic),Chemicals,0.6710909679507931,0.7061818181818181,0.2432610124917817,0.5,0.7061889250814333,1.0,0.5617941271377864,0.0,0.0,0.0,0.0,0
4430,4430.T,"TOKAI SOFT CO.,LTD.",Standard Market(Domestic),Information & Communication,0.4179346066688248,0.7334545454545455,0.4293228139381985,0.3333333333333333,0.2615635179153094,1.0,0.40658276863504356,0.0,0.0,0.0,0.0,0
2326,2326.T,Digital Arts Inc.,Prime Market (Domestic),Information & Communication,0.120103593395921,0.3385454545454545,0.606508875739645,0.5,0.22833876221498373,1.0,0.8493062278154243,0.0,0.0,0.0,0.0,0
7833,7833.T,IFIS JAPAN LTD.,Standard Market(Domestic),Other Products,0.5662026545807705,0.6476363636363637,0.7241946088099934,0.8333333333333334,0.2824104234527687,1.0,0.11293965795417876,0.0,0.0,0.0,0.0,0
5192,5192.T,Mitsuboshi Belting Ltd.,Prime Market (Domestic),Rubber Products,0.4998381353188734,0.5821818181818181,0.3931623931623931,0.8333333333333334,0.2631921824104234,1.0,0.7160374314294934,0.0,0.0,0.0,0.0,0
4290,4290.T,Prestige International Inc.,Prime Market (Domestic),Services,0.3204920686306248,0.4403636363636363,0.3412228796844181,0.6666666666666666,0.6172638436482085,1.0,0.6937721845756696,0.0,0.0,0.0,0.0,0
2301,2301.T,"GAKUJO CO.,Ltd.",Prime Market (Domestic),Services,0.3904176108773066,0.6356363636363637,0.7412886259040106,0.8333333333333334,0.3338762214983714,1.0,0.6802194256211681,0.0,0.0,0.0,0.0,0
6240,6240.T,YAMASHIN-FILTER CORP.,Prime Market (Domestic),Machinery,0.2926513434768533,0.2810909090909091,0.6410256410256411,1.0,0.5726384364820847,1.0,0.7099064214262666,0.0,0.0,0.0,0.0,0
2818,2818.T,"PIETRO Co.,Ltd.",Standard Market(Domestic),Foods,0.2748462285529297,0.0174545454545454,0.8395792241946088,0.8333333333333334,0.6179153094462541,1.0,0.20974507905776058,0.0,0.0,0.0,0.0,0
6535,6535.T,"i-mobile Co.,Ltd.",Prime Market (Domestic),Services,0.3289090320492068,0.7789090909090909,0.9319526627218936,0.8333333333333334,0.8394136807817589,1.0,0.5876089060987415,0.0,0.0,0.0,0.0,0
9768,9768.T,"IDEA Consultants,Inc.",Standard Market(Domestic),Services,0.7529944966008417,0.764,0.3957922419460881,0.6666666666666666,0.16319218241042344,1.0,0.5659890287189416,0.0,0.0,0.0,0.0,0
9619,9619.T,"ICHINEN HOLDINGS CO.,LTD.",Prime Market (Domestic),Services,0.7183554548397539,0.8585454545454545,0.2495069033530572,0.6666666666666666,0.2446254071661238,1.0,0.5198451113262342,0.0,0.0,0.0,0.0,0
1379,1379.T,HOKUTO CORPORATION,Prime Market (Domestic),"Fishery, Agriculture and Forestry",0.5636128196827452,0.5243636363636364,0.4128862590401052,0.8333333333333334,0.8566775244299674,1.0,0.6631171345595354,0.0,0.0,0.0,0.0,0
6888,6888.T,ACMOS INC.,Standard Market(Domestic),Information & Communication,0.3797345419229524,0.5305454545454545,0.7521367521367521,0.6666666666666666,0.17589576547231267,1.0,0.22329783801226202,0.0,0.0,0.0,0.0,0
4481,4481.T,"BASE CO.,LTD.",Prime Market (Domestic),Information & Communication,0.0819035286500485,0.5112727272727273,0.6909927679158449,1.0,0.43680781758957654,1.0,0.707002258793159,0.0,0.0,0.0,0.0,0
2208,2208.T,BOURBON CORPORATION,Standard Market(Domestic),Foods,0.5024279702168987,0.5527272727272727,0.5930309007232084,1.0,0.41433224755700326,1.0,0.3626976444014198,0.0,0.0,0.0,0.0,0
2198,2198.T,IKK Holdings Inc.,Prime Market (Domestic),Services,0.2586597604402719,0.6258181818181818,0.8724523339907956,0.6666666666666666,0.2990228013029316,1.0,0.430784123910939,0.0,0.0,0.0,0.0,0
1941,1941.T,CHUDENKO CORPORATION,Prime Market (Domestic),Construction,0.4988669472321139,0.5261818181818182,0.1571334648257725,1.0,0.4055374592833876,1.0,0.7641174572442724,0.0,0.0,0.0,0.0,0
3150,3150.T,"grems,Inc.",Prime Market (Domestic),Electric Power and Gas,0.1022984784719974,0.5850909090909091,0.7439184746877054,0.8333333333333334,0.3599348534201955,1.0,0.6679574056147144,0.0,0.0,0.0,0.0,0
4463,4463.T,"NICCA CHEMICAL CO.,LTD.",Standard Market(Domestic),Chemicals,0.7147944318549693,0.6472727272727272,0.534845496383958,0.5,0.6866449511400652,1.0,0.38948047757341075,0.0,0.0,0.0,0.0,0
5930,5930.T,"Bunka Shutter Co.,Ltd.",Prime Market (Domestic),Metal Products,0.490773713175785,0.7087272727272728,0.5956607495069034,0.8333333333333334,0.2553745928338762,1.0,0.6669893514036787,0.0,0.0,0.0,0.0,0
6059,6059.T,"UCHIYAMA HOLDINGS Co.,Ltd.",Standard Market(Domestic),Services,0.8967303334412431,0.9950909090909092,0.0223537146614069,0.8333333333333334,0.041042345276873005,1.0,0.1442400774443369,1.0,0.0,1.0,0.0,0
4362,4362.T,"Nippon Fine Chemical Co.,Ltd.",Prime Market (Domestic),Chemicals,0.5085788280997087,0.4869090909090909,0.3011176857330703,1.0,0.3452768729641694,1.0,0.5646982897708939,0.0,0.0,0.0,0.0,0
9404,9404.T,"Nippon Television Holdings,Inc.",Prime Market (Domestic),Information & Communication,0.7507283910650696,0.4276363636363636,0.1564760026298488,1.0,0.3342019543973941,1.0,0.888351080993869,0.0,0.0,0.0,0.0,0
9699,9699.T,"NISHIO HOLDINGS CO.,LTD.",Prime Market (Domestic),Services,0.7335707348656523,0.8036363636363636,0.5762656147271532,1.0,0.8364820846905537,1.0,0.6473055824459503,0.0,0.0,0.0,0.0,0
3431,3431.T,"MIYAJI ENGINEERING GROUP,INC.",Prime Market (Domestic),Metal Products,0.6982842343800583,0.9156363636363636,0.1702827087442472,0.3333333333333333,0.043973941368078195,1.0,0.7399161019683769,0.0,0.0,0.0,0.0,0
3553,3553.T,"KYOWA LEATHER CLOTH CO.,LTD.",Standard Market(Domestic),Chemicals,0.8614438329556491,0.4061818181818182,0.2590401051939514,0.6666666666666666,0.33029315960912053,1.0,0.5459825750242013,0.0,0.0,0.0,0.0,0
3096,3096.T,OCEAN SYSTEM CORPORATION,Standard Market(Domestic),Retail Trade,0.4111362900615086,0.4538181818181818,0.940828402366864,0.8333333333333334,0.636156351791531,1.0,0.19296547273313971,0.0,0.0,0.0,0.0,0
7266,7266.T,"Imasen Electric Industrial Co.,Ltd.",Standard Market(Domestic),Transportation Equipment,0.9394626092586598,0.9094545454545454,0.047008547008547,0.8333333333333334,0.2899022801302932,1.0,0.4340109712810584,1.0,0.0,0.0,0.0,0
9928,9928.T,"MIROKU JYOHO SERVICE CO.,LTD.",Prime Market (Domestic),Information & Communication,0.2887665911298154,0.641090909090909,0.8767258382642998,1.0,0.6387622149837133,1.0,0.5140367860600193,0.0,0.0,0.0,0.0,0
7966,7966.T,LINTEC Corporation,Prime Market (Domestic),Other Products,0.3256717384266753,0.1581818181818181,0.4500328731097961,1.0,0.79185667752443,1.0,0.8825427557276541,0.0,0.0,0.0,0.0,0
4390,4390.T,"IPS,Inc.",Prime Market (Domestic),Information & Communication,0.1654257041113629,0.4076363636363636,0.3435239973701512,0.5,0.06970684039087949,1.0,0.755727654081962,0.0,0.0,0.0,0.0,0
7600,7600.T,"Japan Medical Dynamic Marketing,INC.",Prime Market (Domestic),Precision Instruments,0.6390417610877307,0.0763636363636363,0.7685733070348455,0.6666666666666666,0.46123778501628665,1.0,0.7431429493384963,0.0,0.0,0.0,0.0,0
3766,3766.T,"SYSTEMS DESIGN Co.,Ltd.",Standard Market(Domestic),Information & Communication,0.6118484946584655,0.4465454545454545,0.6413543721236029,0.6666666666666666,0.17817589576547233,1.0,0.07389480477573411,0.0,0.0,0.0,0.0,0
7377,7377.T,"DN HOLDINGS CO.,LTD.",Standard Market(Domestic),Services,0.5885399805762382,0.8407272727272728,0.7882971729125575,1.0,0.711400651465798,1.0,0.2884801548886738,0.0,0.0,0.0,0.0,0
3771,3771.T,"SYSTEM RESEARCH CO.,LTD.",Prime Market (Domestic),Information & Communication,0.171900291356426,0.5149090909090909,0.6528599605522682,0.8333333333333334,0.2723127035830619,1.0,0.521135850274282,0.0,0.0,0.0,0.0,0
9340,9340.T,"ASO INTERNATIONAL,INC.",Standard Market(Domestic),Services,0.2078342505665263,0.4283636363636364,0.8178829717291256,1.0,0.4211726384364821,1.0,0.164891900613101,0.0,0.0,0.0,0.0,0
9067,9067.T,MARUWN CORPORATION,Standard Market(Domestic),Land Transportation,0.5454839753965685,0.1927272727272727,0.1275476660092044,1.0,0.7954397394136807,1.0,0.20942239432074863,0.0,0.0,0.0,0.0,0
5122,5122.T,"OKAMOTO INDUSTRIES,INC.",Prime Market (Domestic),Rubber Products,0.5619941728714795,0.6323636363636363,0.2426035502958579,0.8333333333333334,0.25765472312703586,1.0,0.5663117134559535,0.0,0.0,0.0,0.0,0
5936,5936.T,"TOYO SHUTTER CO.,LTD.",Standard Market(Domestic),Metal Products,0.8348980252508903,0.8712727272727273,0.5943458251150558,0.5,0.10684039087947883,1.0,0.19619232010325913,0.0,0.0,0.0,0.0,0
2325,2325.T,"NJS Co.,Ltd.",Prime Market (Domestic),Services,0.3091615409517643,0.2290909090909091,0.5552268244575936,0.3333333333333333,0.3071661237785016,1.0,0.6021297192642788,0.0,0.0,0.0,0.0,0
7931,7931.T,"MIRAI INDUSTRY CO.,LTD.",Prime Market (Domestic),Chemicals,0.5969569439948204,0.6549090909090909,0.5193951347797502,0.5,0.6749185667752443,1.0,0.6156824782187803,0.0,0.0,0.0,0.0,0
9083,9083.T,"Shinki Bus Co.,Ltd.",Standard Market(Domestic),Land Transportation,0.9851084493363548,0.9509090909090908,0.2790927021696252,0.8333333333333334,0.6159609120521172,1.0,0.22555663117134558,0.0,0.0,0.0,0.0,0
9686,9686.T,"TOYO TEC CO.,LTD.",Standard Market(Domestic),Services,0.6979605050178052,0.1956363636363636,0.2587113740959895,0.6666666666666666,0.7768729641693811,1.0,0.2794449822523395,0.0,0.0,0.0,0.0,0
7081,7081.T,"Koyou Rentia Co.,Ltd.",Standard Market(Domestic),Services,0.4930398187115571,0.8574545454545455,0.8839579224194609,0.8333333333333334,0.9657980456026058,1.0,0.17102291061632785,0.0,0.0,0.0,0.0,0
9780,9780.T,HARIMA B.STEM CORPORATION,Standard Market(Domestic),Services,0.6396892198122369,0.7341818181818182,0.5078895463510849,0.8333333333333334,0.3237785016286645,1.0,0.15198451113262343,0.0,0.0,0.0,0.0,0
9539,9539.T,"KEIYO GAS CO.,LTD.",Standard Market(Domestic),Electric Power and Gas,0.9200388475234704,0.5316363636363637,0.3809993425378041,0.6666666666666666,0.801628664495114,1.0,0.1952242658922233,0.0,0.0,0.0,0.0,0
4685,4685.T,"Ryoyu Systems Co.,Ltd.",Standard Market(Domestic),Information & Communication,0.641955325348009,0.9370909090909092,0.5976331360946746,0.8333333333333334,0.21530944625407167,1.0,0.590190383994837,0.0,0.0,0.0,0.0,0
4189,4189.T,"KH Neochem Co.,Ltd.",Prime Market (Domestic),Chemicals,0.4195532534800906,0.5716363636363636,0.3277449046679816,0.6666666666666666,0.7110749185667753,1.0,0.7909002904162633,0.0,0.0,0.0,0.0,0
4709,4709.T,ID Holdings Corporation,Prime Market (Domestic),Information & Communication,0.1916477824538685,0.5723636363636364,0.7432610124917817,1.0,0.38078175895765476,1.0,0.5321071313326879,0.0,0.0,0.0,0.0,0
9889,9889.T,JBCC Holdings Inc.,Prime Market (Domestic),Information & Communication,0.093234056328909,0.3436363636363636,0.789612097304405,0.5,0.6762214983713355,1.0,0.7241045498547919,0.0,0.0,0.0,0.0,0
3252,3252.T,"JINUSHI Co.,Ltd.",Prime Market (Domestic),Real Estate,0.4914211719002913,0.9436363636363636,0.0673898750821827,0.5,0.03420195439739415,1.0,0.7783155856727977,1.0,0.0,0.0,0.0,0
2483,2483.T,HONYAKU Center Inc.,Standard Market(Domestic),Services,0.5490449983813532,0.7174545454545455,0.8694937541091388,0.5,0.18469055374592835,1.0,0.31752178121974833,0.0,0.0,0.0,0.0,0
4335,4335.T,"IPS HOLDINGS CO.,LTD.",Standard Market(Domestic),Information & Communication,0.3039818711557138,0.6810909090909091,0.6972386587771203,1.0,0.9162866449511401,1.0,0.12520167796063247,0.0,0.0,0.0,0.0,0
4112,4112.T,"Hodogaya Chemical Co.,Ltd.",Prime Market (Domestic),Chemicals,0.8148268047911945,0.8294545454545454,0.4661406969099276,1.0,0.4452768729641694,1.0,0.6398838334946757,0.0,0.0,0.0,0.0,0
4925,4925.T,"HABA LABORATORIES,INC.",Standard Market(Domestic),Chemicals,0.7449012625445128,0.6272727272727273,0.8888888888888888,0.8333333333333334,0.8889250814332248,1.0,0.08292997741206841,0.0,0.0,0.0,0.0,0
6897,6897.T,TWINBIRD CORPORATION,Standard Market(Domestic),Electric Appliances,0.7979928779540304,0.5001818181818182,0.3941485864562787,0.3333333333333333,0.9804560260586319,0.0,0.12391093901258471,1.0,0.0,0.0,0.16666666666666666,1
8864,8864.T,"AIRPORT FACILITIES Co.,LTD.",Standard Market(Domestic),Real Estate,0.7623826481061833,0.3629090909090909,0.0266272189349112,1.0,0.5377850162866449,1.0,0.5653436592449177,0.0,0.0,0.0,0.0,0
4671,4671.T,"FALCO HOLDINGS Co.,Ltd.",Standard Market(Domestic),Services,0.550663645192619,0.5734545454545454,0.688034188034188,0.8333333333333334,0.4348534201954397,1.0,0.4036786060019361,0.0,0.0,0.0,0.0,0
3371,3371.T,SOFTCREATE HOLDINGS CORP.,Prime Market (Domestic),Information & Communication,0.3224344448041437,0.7098181818181818,0.6761998685075609,0.5,0.5846905537459284,1.0,0.4924169086802194,0.0,0.0,0.0,0.0,0
2186,2186.T,Sobal Corporation,Standard Market(Domestic),Services,0.3376497248300421,0.4036363636363636,0.5700197238658777,0.6666666666666666,0.2342019543973941,1.0,0.06937721845756696,0.0,0.0,0.0,0.0,0
5970,5970.T,G-TEKT CORPORATION,Prime Market (Domestic),Metal Products,0.9093557785691162,0.8687272727272727,0.054240631163708,0.5,0.5433224755700325,1.0,0.7731526298806066,0.0,0.0,0.0,0.0,0
4012,4012.T,"AXIS CO.,LTD.",Standard Market(Domestic),Information & Communication,0.2984784719974102,0.6541818181818182,0.6946088099934253,0.5,0.3006514657980456,1.0,0.37141013230074216,0.0,0.0,0.0,0.0,0
2410,2410.T,"CAREER DESIGN CENTER CO.,LTD.",Prime Market (Domestic),Services,0.1298154742635157,0.5669090909090909,0.989809335963182,0.5,0.9576547231270358,1.0,0.45111326234269117,0.0,0.0,0.0,0.0,0
2702,2702.T,"McDonald's Holdings Company(Japan),Ltd.",Standard Market(Domestic),Retail Trade,0.0903204920686306,0.1334545454545454,0.4582511505588428,0.6666666666666666,0.7807817589576547,1.0,0.9490158115521136,0.0,0.0,0.0,0.0,0
6995,6995.T,"TOKAI RIKA CO.,LTD.",Prime Market (Domestic),Transportation Equipment,0.745548721269019,0.8203636363636364,0.2442472057856673,1.0,0.4820846905537459,1.0,0.7905776056792514,0.0,0.0,0.0,0.0,0
6540,6540.T,SEMBA CORPORATION,Standard Market(Domestic),Services,0.532211071544189,0.6825454545454546,0.5387902695595004,0.6666666666666666,0.01693811074918572,1.0,0.38754436915133916,0.0,0.0,0.0,0.0,0
4674,4674.T,CRESCO LTD.,Prime Market (Domestic),Information & Communication,0.2321139527355131,0.4607272727272727,0.5335305719921104,1.0,0.3993485342019544,1.0,0.6360116166505324,0.0,0.0,0.0,0.0,0
8803,8803.T,"HEIWA REAL ESTATE CO.,LTD.",Prime Market (Domestic),Real Estate,0.79281320815798,0.8265454545454546,0.0118343195266272,0.6666666666666666,0.46449511400651466,1.0,0.8170377541142304,0.0,0.0,0.0,0.0,0
9723,9723.T,"THE KYOTO HOTEL,LTD.",Standard Market(Domestic),Services,0.1366137908708319,0.7167272727272728,0.7961867192636424,0.8333333333333334,0.586970684039088,1.0,0.07841239109390126,0.0,0.0,0.0,0.0,0
2317,2317.T,Systena Corporation,Prime Market (Domestic),Information & Communication,0.0857882809970864,0.3287272727272727,0.7264957264957265,0.8333333333333334,0.26547231270358307,1.0,0.7857373346240722,0.0,0.0,0.0,0.0,0
6200,6200.T,"Insource Co.,Ltd.",Prime Market (Domestic),Services,0.070573000971188,0.5636363636363636,0.9026955950032872,0.8333333333333334,0.4892508143322476,1.0,0.7470151661826395,0.0,0.0,0.0,0.0,0
7219,7219.T,"HKS CO.,LTD.",Standard Market(Domestic),Transportation Equipment,0.9705406280349628,0.7625454545454545,0.5355029585798816,1.0,0.7302931596091204,1.0,0.09422394320748628,0.0,0.0,0.0,0.0,0
6428,6428.T,OIZUMI Corporation,Standard Market(Domestic),Machinery,0.935577856911622,0.5001818181818182,0.2419460880999342,0.6666666666666666,0.511400651465798,1.0,0.13004194901581156,0.0,0.0,0.0,0.16666666666666666,1
4985,4985.T,Earth Corporation,Prime Market (Domestic),Chemicals,0.4519261897054062,0.3130909090909091,0.7531229454306377,0.8333333333333334,0.6006514657980456,1.0,0.7089383672152307,0.0,0.0,0.0,0.0,0
2612,2612.T,KADOYA SESAME MILLS INCORPORATED,Standard Market(Domestic),Foods,0.937843962447394,0.9232727272727272,0.4464168310322156,0.8333333333333334,0.1169381107491857,1.0,0.3646337528234915,0.0,0.0,0.0,0.0,0
4231,4231.T,TIGERS POLYMER CORPORATION,Standard Market(Domestic),Chemicals,0.9248947879572678,0.9407272727272727,0.1446416831032215,1.0,0.47524429967426707,1.0,0.4085188770571152,0.0,0.0,0.0,0.0,0
7043,7043.T,"Alue Co.,Ltd.",Growth Market(Domestic),Services,0.306571706053739,0.8112727272727273,0.9608809993425378,0.6666666666666666,0.9436482084690554,1.0,0.07066795740561471,0.0,0.0,0.0,0.0,0
4372,4372.T,"YMIRLINK,Inc.",Growth Market(Domestic),Information & Communication,0.3781158951116866,0.6170909090909091,0.8448389217619987,0.8333333333333334,0.6133550488599349,1.0,0.16327847692804132,0.0,0.0,0.0,0.0,0
3443,3443.T,"KAWADA TECHNOLOGIES,INC.",Prime Market (Domestic),Metal Products,0.989640660407899,0.9950909090909092,0.1528599605522682,0.6666666666666666,0.27589576547231265,1.0,0.8186511777992901,1.0,0.0,1.0,0.0,0
6493,6493.T,NITTAN Corporation,Standard Market(Domestic),Transportation Equipment,0.9459371965037228,0.6814545454545454,0.0752794214332675,0.5,0.7205211726384364,1.0,0.4995159728944821,0.0,0.0,0.0,0.0,0
7314,7314.T,"ODAWARA AUTO-MACHINE MFG.CO.,LTD.",Standard Market(Domestic),Transportation Equipment,0.6500485594043379,0.0927272727272727,0.4930966469428008,0.8333333333333334,0.971986970684039,1.0,0.03420458212326557,0.0,0.0,0.0,0.0,0
7264,7264.T,MURO CORPORATION,Standard Market(Domestic),Transportation Equipment,0.9491744901262544,0.3821818181818182,0.1456278763971071,0.8333333333333334,0.3798045602605863,1.0,0.12294288480154889,0.0,0.0,0.0,0.0,0
9793,9793.T,"Daiseki Co.,Ltd.",Prime Market (Domestic),Services,0.198769828423438,0.2778181818181818,0.4365548980933596,0.8333333333333334,0.4120521172638436,1.0,0.8260729267505647,0.0,0.0,0.0,0.0,0
4613,4613.T,"KANSAI PAINT CO.,LTD.",Prime Market (Domestic),Chemicals,0.4677889284558109,0.7487272727272727,0.4510190664036818,0.3333333333333333,0.24234527687296414,1.0,0.9393352694417554,0.0,0.0,0.0,0.0,0
3848,3848.T,"Data Applications Company,Limited",Standard Market(Domestic),Information & Communication,0.480414373583684,0.3545454545454545,0.576594345825115,0.5,0.14039087947882734,1.0,0.20490480800258148,0.0,0.0,0.0,0.0,0
9322,9322.T,"KAWANISHI WAREHOUSE CO.,LTD.",Standard Market(Domestic),Warehousing and Harbor Transportation Service,0.7568792489478796,0.2843636363636364,0.0772518080210387,1.0,0.6732899022801303,1.0,0.26298806066473057,0.0,0.0,0.0,0.0,0
4847,4847.T,INTELLIGENT WAVE INC.,Prime Market (Domestic),Information & Communication,0.1560375526060213,0.3090909090909091,0.4871794871794871,0.5,0.9736156351791531,1.0,0.47757341077767024,0.0,0.0,0.0,0.0,0
3426,3426.T,"ATOM LIVIN TECH Co.,Ltd.",Standard Market(Domestic),Metal Products,0.8863709938491421,0.5116363636363637,0.4526627218934911,0.6666666666666666,0.029641693811074954,1.0,0.008712487899322363,0.0,0.0,0.0,0.0,0
7246,7246.T,"PRESS KOGYO CO.,LTD.",Prime Market (Domestic),Transportation Equipment,0.8028488183878277,0.6305454545454545,0.1489151873767258,0.6666666666666666,0.7947882736156352,1.0,0.7212003872216844,0.0,0.0,0.0,0.0,0
2874,2874.T,"YOKOREI CO.,LTD.",Prime Market (Domestic),Wholesale Trade,0.2771123340887018,0.0614545454545454,0.0315581854043392,0.6666666666666666,0.6648208469055374,1.0,0.7637947725072604,0.0,0.0,0.0,0.0,0
6055,6055.T,"JAPAN MATERIAL Co.,Ltd.",Prime Market (Domestic),Services,0.0751052120427322,0.1596363636363636,0.4786324786324786,0.6666666666666666,0.9228013029315961,1.0,0.89351403678606,0.0,0.0,0.0,0.0,0
4662,4662.T,Focus Systems Corporation,Prime Market (Domestic),Information & Communication,0.3062479766914859,0.424,0.356344510190664,1.0,0.44006514657980456,1.0,0.5385608260729268,0.0,0.0,0.0,0.0,0
