code,ticker,company_name,market,sector,gp_missing_review_flag,missing_metric_count,missingness_penalty,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,liquidity_score,distress_safety_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty
5537,5537.T,"AlbaLink Co.,Ltd.",Growth Market(Domestic),Real Estate,False,1,0.16666666666666666,0.01424409193913888,0.2978181818181818,0.9470742932281394,0.21022910616327847,0.5,0.6828009035172636,1.0,0.0,0.0,0.0
3050,3050.T,"DCM Holdings Co.,Ltd.",Prime Market (Domestic),Retail Trade,False,0,0.0,0.770152152800259,0.5945454545454546,0.2866535174227482,0.44062600838980315,0.4876221498371336,0.797999354630526,1.0,0.0,0.0,0.0
7819,7819.T,SHOBIDO Corporation,Standard Market(Domestic),Other Products,False,0,0.0,0.38070573000971186,0.6436363636363637,0.7557527942143327,0.44062600838980315,0.28208469055374596,0.3920619554695063,1.0,0.0,0.0,0.0
5571,5571.T,"Excite Holdings Co.,Ltd.",Standard Market(Domestic),Information & Communication,False,0,0.0,0.3998057623826481,0.9778181818181818,0.7708744247205785,0.07454017424975799,0.008143322475570036,0.23878670538883512,1.0,0.0,0.0,0.0
8018,8018.T,"SANKYO SEIKO CO.,LTD.",Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.8047911945613467,0.4818181818181818,0.1804733727810651,0.44062600838980315,0.21824104234527686,0.46498870603420456,1.0,0.0,0.0,0.0
9063,9063.T,"Okayamaken Freight Transportation CO.,LTD.",Standard Market(Domestic),Land Transportation,False,0,0.0,0.9579151829070897,0.8218181818181818,0.022682445759368838,0.44062600838980315,0.6296416938110749,0.13649564375605033,1.0,0.0,0.0,0.0
8928,8928.T,ANABUKI KOSAN INC.,Standard Market(Domestic),Real Estate,False,0,0.0,0.8310132729038524,0.8763636363636363,0.2564102564102564,0.07454017424975799,0.18762214983713354,0.38367215230719587,1.0,0.0,0.0,0.0
7486,7486.T,"SANRIN CO.,LTD.",Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.917125283263192,0.6461818181818182,0.4421433267587114,0.44062600838980315,0.33941368078175893,0.18263956114875765,1.0,0.0,0.0,0.0
1793,1793.T,"OHMOTO GUMI CO.,LTD.",Standard Market(Domestic),Construction,False,0,0.0,0.7300097118808676,0.16145454545454546,0.05161078238001315,0.21022910616327847,0.19413680781758957,0.2090997095837367,1.0,0.0,0.0,0.0
3023,3023.T,Rasa Corporation,Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.6659112981547426,0.8694545454545455,0.36817882971729127,0.44062600838980315,0.3879478827361563,0.5495321071313327,1.0,0.0,0.0,0.0
3333,3333.T,"ASAHI CO.,LTD.",Prime Market (Domestic),Retail Trade,False,0,0.0,0.6872774360634509,0.4592727272727273,0.903353057199211,0.21022910616327847,0.8550488599348534,0.6834462729912875,1.0,0.0,0.0,0.0
1861,1861.T,"Kumagai Gumi Co.,Ltd.",Prime Market (Domestic),Construction,False,0,0.0,0.9601812884428618,0.8981818181818182,0.04667981591058514,0.707647628267183,0.3127035830618893,0.8948047757341078,1.0,0.0,0.0,0.0
3538,3538.T,WILLPLUS Holdings Corporation,Standard Market(Domestic),Retail Trade,False,0,0.0,0.7523470378763354,0.9905454545454545,0.6397107166337935,0.21022910616327847,0.016612377850162896,0.2933204259438529,1.0,1.0,0.0,1.0
9890,9890.T,"MAKIYA CO.,LTD.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.7604402719326643,0.7261818181818182,0.8408941485864563,0.707647628267183,0.6840390879478828,0.25943852855759925,1.0,0.0,0.0,0.0
3544,3544.T,"SATUDORA HOLDINGS CO.,LTD.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.4995144059566203,0.45236363636363636,0.836620644312952,0.9209422394320749,0.6589576547231271,0.3372055501774766,1.0,0.0,0.0,0.0
9861,9861.T,"YOSHINOYA HOLDINGS CO.,LTD.",Prime Market (Domestic),Retail Trade,False,0,0.0,0.1252832631919715,0.07527272727272727,0.9806048652202498,0.9209422394320749,0.8824104234527688,0.883188125201678,1.0,0.0,0.0,0.0
7039,7039.T,BRIDGE International Group Corp.,Growth Market(Domestic),Services,False,0,0.0,0.4512787309809,0.6429090909090909,0.8228139381985535,0.44062600838980315,0.2798045602605863,0.3330106485963214,1.0,0.0,0.0,0.0
2664,2664.T,CAWACHI LIMITED,Prime Market (Domestic),Retail Trade,False,0,0.0,0.8060861120103593,0.44145454545454543,0.6400394477317555,0.707647628267183,0.4342019543973942,0.7689577282994514,1.0,0.0,0.0,0.0
5868,5868.T,Rococo Co.Ltd.,Standard Market(Domestic),Services,False,0,0.0,0.4807381029459372,0.6621818181818182,0.8819855358316897,0.707647628267183,0.8534201954397393,0.21232655695385608,1.0,0.0,0.0,0.0
4113,4113.T,"TAOKA CHEMICAL COMPANY,LIMITED",Standard Market(Domestic),Chemicals,False,0,0.0,0.848818387827776,0.868,0.2948717948717949,0.9209422394320749,0.9136807817589576,0.49596644078735075,1.0,0.0,0.0,0.0
2915,2915.T,"KENKO Mayonnaise Co.,Ltd.",Prime Market (Domestic),Foods,False,0,0.0,0.7452249919067659,0.8207272727272727,0.6078238001314924,0.9209422394320749,0.4677524429967427,0.5366247176508551,1.0,0.0,0.0,0.0
5282,5282.T,GEOSTR Corporation,Standard Market(Domestic),Glass and Ceramics Products,False,0,0.0,0.8879896406604079,0.6989090909090909,0.12984878369493755,0.707647628267183,0.2859934853420195,0.4143272023233301,1.0,0.0,0.0,0.0
9048,9048.T,"Nagoya Railroad Co., Ltd.",Prime Market (Domestic),Land Transportation,True,1,0.16666666666666666,0.7565555195856264,0.7512727272727273,0.5,0.707647628267183,0.5902280130293159,0.9028718941594063,1.0,0.0,0.0,0.0
3480,3480.T,"J.S.B.Co.,Ltd.",Prime Market (Domestic),Real Estate,False,0,0.0,0.09517643250242797,0.14909090909090908,0.21301775147928995,0.21022910616327847,0.5052117263843648,0.7708938367215231,1.0,0.0,0.0,0.0
2871,2871.T,NICHIREI CORPORATION,Prime Market (Domestic),Foods,False,0,0.0,0.2932988022013597,0.32981818181818184,0.4921104536489152,0.9209422394320749,0.7661237785016286,0.9244917715392061,1.0,0.0,0.0,0.0
8174,8174.T,"NIPPON GAS CO.,LTD.",Prime Market (Domestic),Retail Trade,False,0,0.0,0.06345095500161865,0.17781818181818182,0.7948717948717948,0.44062600838980315,0.9237785016286645,0.8593094546627944,1.0,0.0,0.0,0.0
6379,6379.T,RAIZNEXT Corporation,Prime Market (Domestic),Construction,False,0,0.0,0.4046617028164455,0.45890909090909093,0.2455621301775148,0.07454017424975799,0.06872964169381113,0.7363665698612456,1.0,0.0,0.0,0.0
1934,1934.T,YURTEC CORPORATION,Prime Market (Domestic),Construction,False,0,0.0,0.5292975072839107,0.5109090909090909,0.23898750821827744,0.9209422394320749,0.43713355048859937,0.7634720877702484,1.0,0.0,0.0,0.0
1992,1992.T,"KANDA TSUSHINKI CO.,LTD.",Standard Market(Domestic),Construction,False,0,0.0,0.5616704435092262,0.44945454545454544,0.44970414201183434,0.707647628267183,0.3651465798045602,0.0012907389480477573,1.0,0.0,0.0,0.0
9908,9908.T,"NIHON DENKEI CO.,LTD",Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.6235027516995791,0.8243636363636364,0.43326758711374097,0.21022910616327847,0.11726384364820852,0.3868989996773153,1.0,0.0,0.0,0.0
5952,5952.T,Amatei Incorporated,Standard Market(Domestic),Metal Products,False,0,0.0,0.39494982194885075,0.4461818181818182,0.3510848126232742,0.9209422394320749,0.8048859934853421,0.1803807679896741,1.0,0.0,0.0,0.0
3065,3065.T,"Life Foods Co.,Ltd.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.13143412107478147,0.011272727272727273,0.9960552268244576,0.707647628267183,0.9413680781758957,0.03323652791222975,1.0,0.0,0.0,0.0
9193,9193.T,"Tokyo Kisen Co.,Ltd.",Standard Market(Domestic),Warehousing and Harbor Transportation Service,False,0,0.0,0.943994820330204,0.9672727272727273,0.012491781722550954,0.44062600838980315,0.14951140065146584,0.3197805743788319,1.0,1.0,0.0,0.0
7826,7826.T,"FURUYA METAL CO.,LTD.",Prime Market (Domestic),Other Products,False,0,0.0,0.08999676270637746,0.09927272727272728,0.11209730440499671,0.21022910616327847,0.11335504885993486,0.9535333978702807,1.0,0.0,0.0,0.0
7097,7097.T,"SAKURASAKU PLUS,Co.,Ltd.",Growth Market(Domestic),Services,False,0,0.0,0.20071220459695693,0.23236363636363636,0.40039447731755423,0.9209422394320749,0.9478827361563518,0.271055179090029,1.0,0.0,0.0,0.0
6898,6898.T,"TOMITA ELECTRIC CO.,LTD.",Standard Market(Domestic),Electric Appliances,False,0,0.0,0.7342181935901586,0.19963636363636364,0.056870479947403026,0.44062600838980315,0.10162866449511399,0.2520167796063246,1.0,1.0,0.0,0.0
9854,9854.T,"AIGAN CO.,LTD.",Standard Market(Domestic),Retail Trade,False,1,0.16666666666666666,0.9663321463256718,0.5,0.9148586456278764,0.21022910616327847,0.26938110749185673,0.33688286544046464,0.0,1.0,0.0,0.0
8141,8141.T,"Shinko Shoji Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.6442214308837811,0.028363636363636365,0.11571334648257725,0.44062600838980315,0.995114006514658,0.819296547273314,1.0,0.0,0.0,0.0
3204,3204.T,Toabo Corporation,Standard Market(Domestic),Textiles and Apparels,False,0,0.0,0.964713499514406,0.8796363636363637,0.08448389217619987,0.44062600838980315,0.4182410423452769,0.2313649564375605,1.0,0.0,0.0,0.0
3143,3143.T,O'will Corporation,Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.9430236322434444,0.9901818181818182,0.46712689020381326,0.21022910616327847,0.03680781758957652,0.218134882220071,1.0,1.0,1.0,1.0
9887,9887.T,"MATSUYA FOODS HOLDINGS CO.,LTD.",Prime Market (Domestic),Retail Trade,False,0,0.0,0.2476529621236646,0.08072727272727273,0.960552268244576,0.44062600838980315,0.8201954397394137,0.7986447241045499,1.0,0.0,0.0,0.0
6184,6184.T,"Kamakura Shinsho,Ltd.",Prime Market (Domestic),Services,False,0,0.0,0.13111039171252833,0.19090909090909092,0.8510848126232742,0.44062600838980315,0.8723127035830619,0.5524362697644402,1.0,0.0,0.0,0.0
3048,3048.T,BIC CAMERA INC.,Prime Market (Domestic),Retail Trade,False,0,0.0,0.3852379410812561,0.43927272727272726,0.8241288625904011,0.9209422394320749,0.41270358306188926,0.8551145530816392,1.0,0.0,0.0,0.0
7955,7955.T,Cleanup Corporation,Prime Market (Domestic),Other Products,False,0,0.0,0.8533505988993202,0.29309090909090907,0.7758053911900066,0.9209422394320749,0.5830618892508144,0.5311390771216521,1.0,0.0,0.0,0.0
2882,2882.T,"EAT&HOLDINGS Co.,Ltd",Prime Market (Domestic),Foods,False,0,0.0,0.24894787957267725,0.04509090909090909,0.8300460223537146,0.21022910616327847,0.9648208469055375,0.4411100354953211,1.0,0.0,0.0,0.0
9895,9895.T,CONSEC CORPORATION,Standard Market(Domestic),Wholesale Trade,False,1,0.16666666666666666,0.9802525089025574,0.5,0.34155161078238,0.07454017424975799,0.18631921824104236,0.01419812842852533,1.0,0.0,0.0,0.0
7774,7774.T,"Japan Tissue Engineering Co.,Ltd.",Growth Market(Domestic),Precision Instruments,False,1,0.16666666666666666,0.06636451926189706,0.5,0.44148586456278766,0.21022910616327847,0.465472312703583,0.5872862213617296,1.0,1.0,0.0,0.0
9307,9307.T,"Sugimura Warehouse Co.,Ltd.",Standard Market(Domestic),Warehousing and Harbor Transportation Service,False,0,0.0,0.5853026869537067,0.32145454545454544,0.11965811965811966,0.9209422394320749,0.7221498371335504,0.25653436592449175,1.0,0.0,0.0,0.0
9996,9996.T,"Satoh&Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.782453868565879,0.5061818181818182,0.6042077580539119,0.44062600838980315,0.12703583061889245,0.05421103581800581,1.0,0.0,0.0,0.0
7813,7813.T,"PLATZ Co.,Ltd.",Standard Market(Domestic),Other Products,False,0,0.0,0.5581094205244416,0.35563636363636364,0.7245233399079553,0.707647628267183,0.36384364820846904,0.10035495321071314,1.0,0.0,0.0,0.0
7565,7565.T,MANSEI CORPORATION,Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.6752994496600842,0.6243636363636363,0.2869822485207101,0.707647628267183,0.8322475570032574,0.04485317844465957,1.0,0.0,0.0,0.0
7555,7555.T,"Ota Floriculture Auction Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.7076723858853998,0.30836363636363634,0.6827744904667982,0.707647628267183,0.2250814332247557,0.01871571474669248,1.0,0.0,0.0,0.0
1766,1766.T,TOKEN CORPORATION,Prime Market (Domestic),Construction,False,0,0.0,0.4664940110067983,0.6898181818181818,0.5447074293228139,0.707647628267183,0.604885993485342,0.8318812520167796,1.0,0.0,0.0,0.0
9731,9731.T,"Hakuyosha Company,Ltd.",Standard Market(Domestic),Services,False,0,0.0,0.5415992230495306,0.8992727272727272,0.33826429980276135,0.44062600838980315,0.5322475570032573,0.28267182962245885,1.0,0.0,0.0,0.0
5621,5621.T,"Human Technologies,Inc.",Growth Market(Domestic),Information & Communication,False,0,0.0,0.1246358044674652,0.26545454545454544,0.9092702169625246,0.44062600838980315,0.8332247557003257,0.5246853823814134,1.0,0.0,0.0,0.0
5852,5852.T,AHRESTY CORPORATION,Prime Market (Domestic),Nonferrous Metals,False,1,0.16666666666666666,0.954354159922305,0.5,0.10650887573964497,0.44062600838980315,0.9716612377850162,0.6418199419167473,0.0,1.0,0.0,0.0
9904,9904.T,"Verite Co.,Ltd.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.3671090967950793,0.6058181818181818,0.9151873767258383,0.707647628267183,0.20325732899022797,0.30009680542110356,1.0,0.0,0.0,0.0
1301,1301.T,"KYOKUYO CO.,LTD.",Prime Market (Domestic),"Fishery, Agriculture and Forestry",False,0,0.0,0.724830042084817,0.8963636363636364,0.3895463510848126,0.707647628267183,0.24690553745928334,0.7244272345918038,1.0,0.0,0.0,0.0
5288,5288.T,ASIA PILE HOLDINGS CORPORATION,Prime Market (Domestic),Glass and Ceramics Products,False,0,0.0,0.4619617999352541,0.17672727272727273,0.20216962524654833,0.21022910616327847,0.5280130293159608,0.7157147466924815,1.0,0.0,0.0,0.0
5138,5138.T,"Rebase,Inc.",Growth Market(Domestic),Information & Communication,False,0,0.0,0.33117513758497896,0.9087272727272727,0.9618671926364234,0.707647628267183,0.7938110749185667,0.10261374636979671,1.0,0.0,0.0,0.0
3068,3068.T,WDI Corporation,Standard Market(Domestic),Retail Trade,False,0,0.0,0.20394949821948852,0.272,0.9566074950690335,0.44062600838980315,0.19120521172638438,0.2839625685705066,1.0,0.0,0.0,0.0
6347,6347.T,"PLACO CO.,LTD.",Standard Market(Domestic),Machinery,False,1,0.16666666666666666,0.339592101003561,0.5,0.32084155161078237,0.44062600838980315,0.8052117263843648,0.45175863181671505,0.0,1.0,0.0,0.0
4553,4553.T,"TOWA PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),Pharmaceutical,False,0,0.0,0.5186144383295564,0.7756363636363637,0.35535831689677844,0.707647628267183,0.37166123778501625,0.8002581477896096,1.0,0.0,0.0,0.0
3232,3232.T,"Mie Kotsu Group Holdings,Inc.",Prime Market (Domestic),Real Estate,False,0,0.0,0.6940757526707673,0.8130909090909091,0.5854700854700855,0.9209422394320749,0.45798045602605864,0.5285575992255567,1.0,0.0,0.0,0.0
2789,2789.T,"Karula Co.,LTD.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.47361605697636777,0.6465454545454545,0.9635108481262328,0.44062600838980315,0.6566775244299674,0.0180703452726686,1.0,0.0,0.0,0.0
2296,2296.T,ITOHAM YONEKYU HOLDINGS INC.,Prime Market (Domestic),Foods,False,0,0.0,0.6086112010359339,0.24945454545454546,0.5598290598290598,0.21022910616327847,0.2827361563517915,0.8799612778315585,1.0,0.0,0.0,0.0
2877,2877.T,NittoBest Corporation,Standard Market(Domestic),Foods,False,0,0.0,0.8679184202007122,0.25745454545454544,0.44937541091387245,0.707647628267183,0.26514657980456025,0.041949015811552116,1.0,0.0,0.0,0.0
5279,5279.T,"NIHON KOGYO CO.,LTD.",Standard Market(Domestic),Glass and Ceramics Products,False,0,0.0,0.9239235998705082,0.8145454545454546,0.3175542406311637,0.707647628267183,0.47785016286644955,0.23975475959987091,1.0,0.0,0.0,0.0
3539,3539.T,"JM HOLDINGS CO.,LTD.",Prime Market (Domestic),Retail Trade,False,0,0.0,0.7601165425704112,0.9476363636363636,0.9181459566074951,0.9209422394320749,0.3462540716612378,0.6153597934817683,1.0,0.0,0.0,0.0
4177,4177.T,"i-plug,Inc.",Growth Market(Domestic),Information & Communication,False,0,0.0,0.06895435415992231,0.7563636363636363,0.9871794871794872,0.707647628267183,0.7732899022801303,0.24749919328815748,1.0,0.0,0.0,0.0
7241,7241.T,"FUTABA INDUSTRIAL CO.,LTD.",Prime Market (Domestic),Transportation Equipment,False,0,0.0,0.7504046617028165,0.881090909090909,0.15516107823800132,0.21022910616327847,0.6224755700325733,0.723136495643756,1.0,0.0,0.0,0.0
7510,7510.T,TAKEBISHI CORPORATION,Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.6137908708319845,0.46036363636363636,0.4260355029585799,0.707647628267183,0.2429967426710098,0.5298483381736044,1.0,0.0,0.0,0.0
6926,6926.T,"OKAYA ELECTRIC INDUSTRIES CO.,LTD.",Standard Market(Domestic),Electric Appliances,False,1,0.16666666666666666,0.735189381676918,0.5,0.028928336620644313,0.02032913843175218,0.8879478827361563,0.26137463697967084,1.0,1.0,0.0,0.0
8255,8255.T,Axial Retailing Inc.,Prime Market (Domestic),Retail Trade,False,0,0.0,0.5606992554224668,0.6938181818181818,0.8668639053254438,0.9209422394320749,0.5140065146579804,0.6431106808647951,1.0,0.0,0.0,0.0
3917,3917.T,"iRidge,Inc.",Growth Market(Domestic),Information & Communication,False,1,0.16666666666666666,0.4240854645516348,0.5,0.6748849441157133,0.707647628267183,0.575244299674267,0.3201032591158438,0.0,1.0,0.0,0.0
4498,4498.T,"Cybertrust Japan Co.,Ltd.",Growth Market(Domestic),Information & Communication,False,0,0.0,0.3991583036581418,0.7469090909090909,0.6926364234056541,0.707647628267183,0.9374592833876222,0.49661181026137463,1.0,0.0,0.0,0.0
9249,9249.T,"Japan Ecosystem Co.,Ltd.",Standard Market(Domestic),Services,False,0,0.0,0.17999352541275493,0.08472727272727272,0.3908612754766601,0.21022910616327847,0.5543973941368079,0.20296869958050984,1.0,0.0,0.0,0.0
2479,2479.T,JTEC CORPORATION,Standard Market(Domestic),Services,False,0,0.0,0.41825833603107804,0.8134545454545454,0.8221564760026299,0.707647628267183,0.42019543973941365,0.2468538238141336,1.0,0.0,1.0,0.0
1820,1820.T,"Nishimatsu Construction Co.,Ltd.",Prime Market (Domestic),Construction,False,0,0.0,0.48462285529297505,0.5832727272727273,0.03747534516765286,0.44062600838980315,0.211400651465798,0.8451113262342691,1.0,0.0,0.0,0.0
9075,9075.T,"FUKUYAMA TRANSPORTING CO.,LTD.",Prime Market (Domestic),Land Transportation,False,0,0.0,0.633538361929427,0.1741818181818182,0.00821827744904668,0.707647628267183,0.5811074918566775,0.8322039367537916,1.0,0.0,0.0,0.0
2692,2692.T,"ITOCHU-SHOKUHIN Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.38459048235674975,0.30218181818181816,0.20775805391190005,0.44062600838980315,0.11596091205211723,0.8325266214908035,1.0,0.0,0.0,0.0
3656,3656.T,KLab Inc.,Prime Market (Domestic),Information & Communication,False,1,0.16666666666666666,0.29718355454839757,0.5,0.02564102564102564,0.21022910616327847,0.9788273615635179,0.9506292352371732,0.0,1.0,0.0,0.0
2269,2269.T,"Meiji Holdings Co.,Ltd.",Prime Market (Domestic),Foods,False,0,0.0,0.4396244739397863,0.29454545454545455,0.5433925049309665,0.44062600838980315,0.4332247557003257,0.952565343659245,1.0,0.0,0.0,0.0
1972,1972.T,"SANKO METAL INDUSTRIAL CO.,LTD.",Standard Market(Domestic),Construction,False,0,0.0,0.995791518290709,0.9963636363636363,0.4625246548323471,0.9209422394320749,0.45993485342019547,0.585027428202646,1.0,1.0,0.0,1.0
6062,6062.T,CHARM CARE CORPORATION,Prime Market (Domestic),Services,False,0,0.0,0.2269342829394626,0.5738181818181818,0.17291255752794216,0.44062600838980315,0.35342019543973946,0.6047111971603744,1.0,0.0,0.0,0.0
1810,1810.T,"MATSUI CONSTRUCTION CO.,LTD.",Standard Market(Domestic),Construction,False,0,0.0,0.7180317254775008,0.4741818181818182,0.06180144641683103,0.707647628267183,0.8153094462540716,0.5634075508228461,1.0,0.0,0.0,0.0
2734,2734.T,SALA CORPORATION,Prime Market (Domestic),Retail Trade,False,0,0.0,0.7724182583360311,0.6636363636363637,0.5404339250493096,0.44062600838980315,0.7319218241042345,0.7518554372378187,1.0,0.0,0.0,0.0
7050,7050.T,FRONTIER INTERNATIONAL INC.,Growth Market(Domestic),Services,False,0,0.0,0.7986403366785367,0.889090909090909,0.5266272189349113,0.44062600838980315,0.8091205211726384,0.4804775734107777,1.0,0.0,0.0,0.0
7856,7856.T,HAGIHARA INDUSTRIES INC.,Prime Market (Domestic),Other Products,False,0,0.0,0.7319520880543865,0.54,0.3408941485864563,0.707647628267183,0.8221498371335505,0.6034204582123266,1.0,0.0,0.0,0.0
9259,9259.T,"TAKAYOSHI Holdings,INC.",Growth Market(Domestic),Services,False,0,0.0,0.3739074134023956,0.6003636363636363,0.9891518737672583,0.707647628267183,0.6986970684039088,0.34075508228460794,1.0,0.0,0.0,0.0
2164,2164.T,"CHIIKISHINBUNSHA CO.,LTD.",Standard Market(Domestic),Services,False,0,0.0,0.10132729038523794,0.05563636363636364,0.965483234714004,0.21022910616327847,0.22605863192182407,0.31203614069054536,1.0,0.0,0.0,0.0
7271,7271.T,YASUNAGA CORPORATION,Standard Market(Domestic),Transportation Equipment,False,0,0.0,0.5428941404985432,0.37672727272727274,0.14003944773175542,0.21022910616327847,0.6700325732899023,0.5408196192320103,1.0,0.0,0.0,0.0
4922,4922.T,KOSE Holdings Corporation,Prime Market (Domestic),Chemicals,False,0,0.0,0.5730009711880868,0.2869090909090909,0.8593030900723209,0.44062600838980315,0.24560260586319216,0.8999677315262988,1.0,0.0,0.0,0.0
7628,7628.T,OHASHI TECHNICA INC.,Prime Market (Domestic),Wholesale Trade,False,0,0.0,0.948203302039495,0.7621818181818182,0.19888231426692965,0.44062600838980315,0.5228013029315961,0.4181994191674734,1.0,0.0,0.0,0.0
7434,7434.T,OTAKE CORPORATION,Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.9087083198446099,0.8454545454545455,0.304404996712689,0.44062600838980315,0.36221498371335503,0.2207163601161665,1.0,0.0,0.0,0.0
8127,8127.T,YAMATO INTERNATIONAL INC.,Standard Market(Domestic),Textiles and Apparels,False,0,0.0,0.7636775655551958,0.02909090909090909,0.7889546351084813,0.07454017424975799,0.1214983713355049,0.2852533075185544,1.0,1.0,0.0,0.0
7357,7357.T,"GEOCODE CO.,Ltd.",Standard Market(Domestic),Services,False,0,0.0,0.09938491421171901,0.04581818181818182,0.6591058514135437,0.21022910616327847,0.21856677524429968,0.14746692481445628,1.0,1.0,0.0,0.0
9927,9927.T,"WATT MANN CO.,LTD.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.1832308190352865,0.1890909090909091,0.9191321499013807,0.707647628267183,0.41596091205211727,0.2707324943530171,1.0,0.0,0.0,0.0
4714,4714.T,RISO KYOIKU GROUP CORPORATION,Prime Market (Domestic),Services,False,0,0.0,0.15474263515700873,0.264,0.7205785667324129,0.707647628267183,0.46742671009771986,0.5572765408196192,1.0,0.0,0.0,0.0
8233,8233.T,"Takashimaya Company,Limited",Prime Market (Domestic),Retail Trade,False,1,0.16666666666666666,0.4651990935577857,0.5,0.4168310322156476,0.07454017424975799,0.7827361563517915,0.9390125847047435,1.0,0.0,0.0,0.0
2904,2904.T,"ICHIMASA KAMABOKO CO.,LTD.",Standard Market(Domestic),Foods,False,0,0.0,0.6040789899643898,0.2850909090909091,0.43852728468113084,0.707647628267183,0.576872964169381,0.1074540174249758,1.0,0.0,0.0,0.0
4431,4431.T,"Smaregi,Inc.",Growth Market(Domestic),Information & Communication,False,0,0.0,0.03302039494982195,0.14581818181818182,0.8849441157133465,0.44062600838980315,0.8938110749185668,0.7282994514359471,1.0,0.0,0.0,0.0
9060,9060.T,JAPAN LOGISTIC SYSTEMS CORP.,Standard Market(Domestic),Land Transportation,False,0,0.0,0.9501456782130139,0.5992727272727273,0.07396449704142012,0.707647628267183,0.6951140065146579,0.12036140690545337,1.0,0.0,0.0,0.0
3396,3396.T,FELISSIMO CORPORATION,Standard Market(Domestic),Retail Trade,False,0,0.0,0.9753965684687601,0.372,0.8523997370151216,0.9209422394320749,0.4726384364820847,0.15488867376573087,1.0,0.0,0.0,0.0
6199,6199.T,"SERAKU Co.,Ltd.",Standard Market(Domestic),Information & Communication,False,0,0.0,0.27581741663968923,0.7458181818181818,0.7998027613412229,0.707647628267183,0.5674267100977199,0.4301387544369151,1.0,0.0,0.0,0.0
2653,2653.T,"AEON KYUSHU CO.,LTD.",Standard Market(Domestic),Retail Trade,False,0,0.0,0.3279378439624474,0.42654545454545456,0.925706771860618,0.21022910616327847,0.8970684039087948,0.47854146498870603,1.0,0.0,0.0,0.0
5658,5658.T,"NICHIA STEEL WORKS,LTD.",Standard Market(Domestic),Iron and Steel,False,0,0.0,0.9718355454839754,0.38981818181818184,0.04930966469428008,0.707647628267183,0.4843648208469056,0.2494353017102291,1.0,0.0,0.0,0.0
2903,2903.T,"SHINOBU FOODS PRODUCTS CO.,LTD.",Standard Market(Domestic),Foods,False,0,0.0,0.4852703140174814,0.32836363636363636,0.5654174884944115,0.707647628267183,0.8560260586319218,0.2371732817037754,1.0,0.0,0.0,0.0
2975,2975.T,"Star Mica Holdings Co.,Ltd.",Prime Market (Domestic),Real Estate,False,0,0.0,0.29038523794108123,0.5683636363636364,0.08974358974358974,0.44062600838980315,0.054397394136807775,0.7563730235559858,1.0,1.0,0.0,0.0
8252,8252.T,"MARUI GROUP CO.,LTD.",Prime Market (Domestic),Retail Trade,False,0,0.0,0.2418258336031078,0.308,0.38231426692965154,0.07454017424975799,0.1654723127035831,0.9357857373346241,1.0,0.0,0.0,0.0
4125,4125.T,SANWAYUKA INDUSTRY CORPORATION,Standard Market(Domestic),Chemicals,False,0,0.0,0.6597604402719327,0.31018181818181817,0.40532544378698226,0.707647628267183,0.755700325732899,0.6753791545659891,1.0,0.0,0.0,0.0
7619,7619.T,"TANAKA CO.,LTD.",Standard Market(Domestic),Wholesale Trade,False,0,0.0,0.8918743930074458,0.8272727272727273,0.3796844181459566,0.44062600838980315,0.21628664495114003,0.16618263956114876,1.0,0.0,0.0,0.0
9346,9346.T,"Cocorport,Inc.",Growth Market(Domestic),Services,False,0,0.0,0.22596309485270313,0.6403636363636364,0.7840236686390533,0.44062600838980315,0.41726384364820845,0.20070990642142628,1.0,0.0,0.0,0.0
7823,7823.T,ARTNATURE INC.,Standard Market(Domestic),Other Products,False,0,0.0,0.5810942052444157,0.15054545454545454,0.8579881656804734,0.707647628267183,0.6117263843648209,0.32623426911907066,1.0,0.0,0.0,0.0
9215,9215.T,"CaSy Co.,Ltd.",Growth Market(Domestic),Services,False,0,0.0,0.11751375849789576,0.1,0.9720578566732413,0.21022910616327847,0.30618892508143325,0.08002581477896095,1.0,0.0,1.0,0.0
