code,net_income,operating_cash_flow,average_total_assets,sloan_accruals,sloan_accruals_winsorized,method,accruals_extreme
3804,627894000.0,1077824000.0,7161973000.0,-0.06282207430829466,-0.06282207430829466,CFO_based,False
3807,-8292000.0,32711000.0,2229548500.0,-0.018390719017774226,-0.018390719017774226,CFO_based,False
3815,-519594000.0,-220427000.0,2464428000.0,-0.12139409225994835,-0.12139409225994835,CFO_based,False
3816,417508000.0,277083000.0,6181316500.0,0.02271765246125158,0.02271765246125158,CFO_based,False
3817,3437000000.0,5778000000.0,49388500000.0,-0.0473996983103354,-0.0473996983103354,CFO_based,False
3825,816000000.0,-7967000000.0,20128500000.0,0.43634647390515935,0.19742227953923633,CFO_based,True
3826,458447000.0,693432000.0,5331747000.0,-0.04407279640237993,-0.04407279640237993,CFO_based,False
3834,1752000000.0,2462000000.0,14533000000.0,-0.04885433152136517,-0.04885433152136517,CFO_based,False
3835,1250789000.0,1166516000.0,8060456000.0,0.01045511569072519,0.01045511569072519,CFO_based,False
3836,3434688000.0,4469729000.0,23134980000.0,-0.044739221732631715,-0.044739221732631715,CFO_based,False
3837,1209503000.0,1027942000.0,10043196000.0,0.01807801022702335,0.01807801022702335,CFO_based,False
3839,324066000.0,1000702000.0,8974155000.0,-0.07539829655271164,-0.07539829655271164,CFO_based,False
3840,-276771000.0,-538514000.0,2464972500.0,0.10618495743867325,0.10618495743867325,CFO_based,False
3841,213428000.0,137866000.0,4394770500.0,0.017193616822539424,0.017193616822539424,CFO_based,False
3842,204883000.0,852293000.0,3427995500.0,-0.18885964115180431,-0.18885964115180431,CFO_based,False
3843,3914338000.0,4573382000.0,39371242500.0,-0.016739222796943735,-0.016739222796943735,CFO_based,False
3844,3863000000.0,3194000000.0,24526500000.0,0.027276619167023425,0.027276619167023425,CFO_based,False
3845,-110605000.0,26667000.0,1339577500.0,-0.10247410097586739,-0.10247410097586739,CFO_based,False
3848,338280000.0,103002000.0,6097057500.0,0.0385887782754222,0.0385887782754222,CFO_based,False
3850,341309000.0,1393757000.0,8901464500.0,-0.11823312894187243,-0.11823312894187243,CFO_based,False
3851,-382660000.0,404148000.0,10986209000.0,-0.07161778917550175,-0.07161778917550175,CFO_based,False
3854,3488354000.0,3366167000.0,14961461500.0,0.008166782369489771,0.008166782369489771,CFO_based,False
3856,2984000000.0,-10361000000.0,147987500000.0,0.09017653518033618,0.09017653518033618,CFO_based,False
3858,-458386000.0,137876000.0,3591466000.0,-0.1660218974647122,-0.1660218974647122,CFO_based,False
3861,47940000000.0,94420000000.0,2689223500000.0,-0.017283799580064655,-0.017283799580064655,CFO_based,False
3863,19022000000.0,72790000000.0,1717276500000.0,-0.03131004238397253,-0.03131004238397253,CFO_based,False
3864,9364000000.0,4854000000.0,224323500000.0,0.020104893156535093,0.020104893156535093,CFO_based,False
3865,15676000000.0,40932000000.0,429039500000.0,-0.05886637477435061,-0.05886637477435061,CFO_based,False
3877,1761000000.0,10360000000.0,132906000000.0,-0.06469986306111086,-0.06469986306111086,CFO_based,False
3878,1044000000.0,1799000000.0,45900000000.0,-0.01644880174291939,-0.01644880174291939,CFO_based,False
3880,-32663000000.0,44649000000.0,912778000000.0,-0.08469967505790017,-0.08469967505790017,CFO_based,False
3891,1781054000.0,3801015000.0,34622475000.0,-0.05834247840456235,-0.05834247840456235,CFO_based,False
3892,798698000.0,-1569292000.0,17208190000.0,0.1376083132508416,0.1376083132508416,CFO_based,False
3895,672450000.0,52404000.0,12702354500.0,0.0488134699751924,0.0488134699751924,CFO_based,False
3896,284062000.0,160868000.0,24217461000.0,0.005086990746057153,0.005086990746057153,CFO_based,False
3900,-396438000.0,1738297000.0,14613936000.0,-0.14607529415757672,-0.14607529415757672,CFO_based,False
3901,1525529000.0,1809198000.0,8781225500.0,-0.03230403318990043,-0.03230403318990043,CFO_based,False
3903,2063322000.0,-881114000.0,21608663500.0,0.1362618285022579,0.1362618285022579,CFO_based,False
3904,703937000.0,932685000.0,13215981500.0,-0.017308438272253937,-0.017308438272253937,CFO_based,False
3905,-682867000.0,-83408000.0,4832740000.0,-0.12404122712995112,-0.12404122712995112,CFO_based,False
3907,206000000.0,322000000.0,2873500000.0,-0.04036888811553854,-0.04036888811553854,CFO_based,False
3908,144924000.0,208583000.0,1743968000.0,-0.036502389952109214,-0.036502389952109214,CFO_based,False
3909,-793446000.0,-672970000.0,3473656000.0,-0.03468276651458867,-0.03468276651458867,CFO_based,False
3910,-118568000.0,276073000.0,2507969500.0,-0.15735478441823156,-0.15735478441823156,CFO_based,False
3911,1259669000.0,4530288000.0,8844280000.0,-0.3698004812149774,-0.26980696863040654,CFO_based,False
3912,488458000.0,864496000.0,4098915000.0,-0.09174086313085292,-0.09174086313085292,CFO_based,False
3913,203898000.0,262056000.0,1490866000.0,-0.0390095421050584,-0.0390095421050584,CFO_based,False
3914,418233000.0,458511000.0,5074066500.0,-0.007938011849076082,-0.007938011849076082,CFO_based,False
3915,1738272000.0,1763153000.0,20841267500.0,-0.0011938333405106,-0.0011938333405106,CFO_based,False
3916,2188090000.0,2394103000.0,10754116500.0,-0.019156664334071517,-0.019156664334071517,CFO_based,False
3917,-106129000.0,53911000.0,5739323000.0,-0.02788482195548151,-0.02788482195548151,CFO_based,False
3918,613989000.0,641176000.0,15701685500.0,-0.0017314701660531922,-0.0017314701660531922,CFO_based,False
3920,410714000.0,701470000.0,3534394500.0,-0.08226472738116812,-0.08226472738116812,CFO_based,False
3921,1809529000.0,2245350000.0,9966949000.0,-0.04372662085458649,-0.04372662085458649,CFO_based,False
3922,2397942000.0,3413728000.0,9913296000.0,-0.10246703013810947,-0.10246703013810947,CFO_based,False
3923,8003000000.0,9006000000.0,26444000000.0,-0.03792920889426713,-0.03792920889426713,CFO_based,False
3925,2220827000.0,1994562000.0,7055145000.0,0.032070921292191724,0.032070921292191724,CFO_based,False
3926,-213259000.0,-4685000.0,5232687000.0,-0.03985982727420922,-0.03985982727420922,CFO_based,False
3927,150094000.0,-14285000.0,4978183000.0,0.033019878939765775,0.033019878939765775,CFO_based,False
3928,573204000.0,803357000.0,4955506500.0,-0.04644389024613327,-0.04644389024613327,CFO_based,False
3929,177989000.0,158656000.0,1928817500.0,0.010023239627388283,0.010023239627388283,CFO_based,False
3930,230882000.0,711577000.0,3180074000.0,-0.15115843216227043,-0.15115843216227043,CFO_based,False
3931,15368000.0,-469956000.0,2916367500.0,0.16641386930830906,0.16641386930830906,CFO_based,False
3932,-2719000000.0,3639000000.0,53761000000.0,-0.11826416919328138,-0.11826416919328138,CFO_based,False
3933,473552000.0,-194434000.0,8366939500.0,0.07983636071469144,0.07983636071469144,CFO_based,False
3934,830895000.0,1209481000.0,11532134000.0,-0.032828789537131635,-0.032828789537131635,CFO_based,False
3935,476251000.0,257697000.0,2891803500.0,0.075577057708105,0.075577057708105,CFO_based,False
3936,-330476000.0,-542777000.0,1860425500.0,0.11411421741961718,0.11411421741961718,CFO_based,False
3937,1063938000.0,930831000.0,7377110500.0,0.018043243353884967,0.018043243353884967,CFO_based,False
3939,1111528000.0,1292904000.0,6644096500.0,-0.027298820840425782,-0.027298820840425782,CFO_based,False
3940,403659000.0,371993000.0,3838176500.0,0.008250271971599013,0.008250271971599013,CFO_based,False
3941,30561000000.0,77008000000.0,1322726500000.0,-0.035114590960413965,-0.035114590960413965,CFO_based,False
3943,944000000.0,2160000000.0,26382000000.0,-0.04609203244636494,-0.04609203244636494,CFO_based,False
3944,407776000.0,1059413000.0,20511157500.0,-0.03176987939369097,-0.03176987939369097,CFO_based,False
3945,976000000.0,801000000.0,15098500000.0,0.01159055535318078,0.01159055535318078,CFO_based,False
3946,6576000000.0,18142000000.0,210095500000.0,-0.05505115530794329,-0.05505115530794329,CFO_based,False
3947,3206040000.0,5108246000.0,80706279500.0,-0.023569491888174574,-0.023569491888174574,CFO_based,False
3948,151742000.0,257644000.0,11327181500.0,-0.00934936903765513,-0.00934936903765513,CFO_based,False
3950,6024000000.0,6862000000.0,103752000000.0,-0.008076952733441283,-0.008076952733441283,CFO_based,False
3951,1761973000.0,4530605000.0,69580713500.0,-0.03979022146704489,-0.03979022146704489,CFO_based,False
3953,-109789000.0,-148545000.0,7313332000.0,0.005299362862235708,0.005299362862235708,CFO_based,False
3954,1345800000.0,1974016000.0,33350710500.0,-0.018836660166505297,-0.018836660166505297,CFO_based,False
3955,1233000000.0,1032000000.0,25753000000.0,0.007804915932124412,0.007804915932124412,CFO_based,False
3958,706069000.0,56792000.0,14711652500.0,0.04413351933102009,0.04413351933102009,CFO_based,False
3963,659265000.0,439092000.0,5600697000.0,0.03931171423842425,0.03931171423842425,CFO_based,False
3964,6998664000.0,12745018000.0,47411203500.0,-0.12120244954338694,-0.12120244954338694,CFO_based,False
3965,418224000.0,434506000.0,6145566000.0,-0.0026493898202378757,-0.0026493898202378757,CFO_based,False
3967,-173230000.0,-14927000.0,7258663000.0,-0.021808837247300226,-0.021808837247300226,CFO_based,False
3968,1231664000.0,-2810300000.0,16140184000.0,0.25042861964894575,0.19742227953923633,CFO_based,True
3969,728342000.0,1148987000.0,5997127500.0,-0.07014108004207015,-0.07014108004207015,CFO_based,False
3970,152846000.0,73062000.0,6500041500.0,0.012274383171245906,0.012274383171245906,CFO_based,False
3974,125510000.0,282648000.0,2987313500.0,-0.052601777483347496,-0.052601777483347496,CFO_based,False
3976,-27673000.0,593829000.0,2092642000.0,-0.2969939435412268,-0.26980696863040654,CFO_based,False
3979,458072000.0,651913000.0,6146069000.0,-0.03153902112065452,-0.03153902112065452,CFO_based,False
3981,683683000.0,1539397000.0,17206159000.0,-0.04973300548948781,-0.04973300548948781,CFO_based,False
3984,1429454000.0,1806221000.0,9403262000.0,-0.040067691403259845,-0.040067691403259845,CFO_based,False
3985,85363000.0,223962000.0,1707445000.0,-0.08117333208390314,-0.08117333208390314,CFO_based,False
3986,91836000.0,114880000.0,2260238000.0,-0.010195386503545201,-0.010195386503545201,CFO_based,False
3987,-157579000.0,-295641000.0,2571588000.0,0.05368744915593011,0.05368744915593011,CFO_based,False
3988,423426000.0,564600000.0,7261644500.0,-0.019441050852874994,-0.019441050852874994,CFO_based,False
3991,1239091000.0,2064375000.0,6288498000.0,-0.13123706169581353,-0.13123706169581353,CFO_based,False
3992,887846000.0,795926000.0,6083397500.0,0.015109977607085514,0.015109977607085514,CFO_based,False
3993,3245678000.0,,34721510500.0,,,CFO_based,False
3994,-2870532000.0,1496692000.0,116879596500.0,-0.03736515295036974,-0.03736515295036974,CFO_based,False
3996,76224000.0,113044000.0,2970656500.0,-0.0123945666555524,-0.0123945666555524,CFO_based,False
3997,114960000.0,312098000.0,3459900500.0,-0.05697793910547427,-0.05697793910547427,CFO_based,False
3998,-9026000.0,239646000.0,2593837500.0,-0.09587030798960999,-0.09587030798960999,CFO_based,False
4004,1770000000.0,,1581025000000.0,,,CFO_based,False
4008,5961000000.0,13681000000.0,138918500000.0,-0.05557215201718994,-0.05557215201718994,CFO_based,False
4011,75714000.0,-38713000.0,2825130000.0,0.04050326887612252,0.04050326887612252,CFO_based,False
4012,642849000.0,622420000.0,5088501500.0,0.004014737934144266,0.004014737934144266,CFO_based,False
4013,1013085000.0,2201400000.0,13334035500.0,-0.08911893177425544,-0.08911893177425544,CFO_based,False
4014,-69919000.0,-115413000.0,902140000.0,0.05042897998093422,0.05042897998093422,CFO_based,False
4015,367996000.0,1408641000.0,8836245500.0,-0.11777004158610124,-0.11777004158610124,CFO_based,False
4016,94862000.0,308156000.0,2274806500.0,-0.09376357945170281,-0.09376357945170281,CFO_based,False
4017,37201000.0,545369000.0,3523205500.0,-0.1442345613958652,-0.1442345613958652,CFO_based,False
4019,215042000.0,962000.0,2308913000.0,0.0927189547635619,0.0927189547635619,CFO_based,False
4020,-101404000.0,17245000.0,952317500.0,-0.12458975079214653,-0.12458975079214653,CFO_based,False
4021,43043000000.0,59178000000.0,327110500000.0,-0.049325839433463615,-0.049325839433463615,CFO_based,False
4022,3131000000.0,5038000000.0,45080500000.0,-0.042302104013930635,-0.042302104013930635,CFO_based,False
4025,3292000000.0,2310000000.0,62027500000.0,0.015831687557938012,0.015831687557938012,CFO_based,False
4026,1433000000.0,3091000000.0,30239000000.0,-0.05482985548463904,-0.05482985548463904,CFO_based,False
4027,2466000000.0,5056000000.0,85527000000.0,-0.03028283466039964,-0.03028283466039964,CFO_based,False
4028,8462000000.0,18332000000.0,224710500000.0,-0.04392318115975889,-0.04392318115975889,CFO_based,False
4031,350000000.0,152000000.0,49370000000.0,0.004010532712173384,0.004010532712173384,CFO_based,False
4040,1051000000.0,181000000.0,21364500000.0,0.0407217580565892,0.0407217580565892,CFO_based,False
4041,15127000000.0,22636000000.0,289294500000.0,-0.025956248736149493,-0.025956248736149493,CFO_based,False
4042,71485000000.0,106244000000.0,1308623500000.0,-0.026561497634728398,-0.026561497634728398,CFO_based,False
4043,31677000000.0,52368000000.0,466783500000.0,-0.04432675962196607,-0.04432675962196607,CFO_based,False
4044,6943000000.0,23587000000.0,210017000000.0,-0.07925072732207393,-0.07925072732207393,CFO_based,False
4045,12840000000.0,22294000000.0,283562500000.0,-0.03334009257218426,-0.03334009257218426,CFO_based,False
4046,10332000000.0,17049000000.0,152238000000.0,-0.04412170417372798,-0.04412170417372798,CFO_based,False
4047,3406000000.0,13085000000.0,134427500000.0,-0.07200163656989828,-0.07200163656989828,CFO_based,False
4051,1586612000.0,,13417766000.0,,,CFO_based,False
4052,-38585000.0,22056000.0,747892000.0,-0.08108256272296,-0.08108256272296,CFO_based,False
4053,-556000000.0,1354000000.0,15042500000.0,-0.12697357487119826,-0.12697357487119826,CFO_based,False
4054,654742000.0,811131000.0,5645301500.0,-0.027702506234609434,-0.027702506234609434,CFO_based,False
4055,509237000.0,758945000.0,3292028000.0,-0.0758523317541649,-0.0758523317541649,CFO_based,False
4056,-221197000.0,150169000.0,3609312000.0,-0.10289107730226703,-0.10289107730226703,CFO_based,False
4057,137570000.0,376305000.0,1956659500.0,-0.12201152014440939,-0.12201152014440939,CFO_based,False
4058,1207000000.0,2020000000.0,5600500000.0,-0.14516561021337382,-0.14516561021337382,CFO_based,False
4059,14267000.0,100725000.0,981213000.0,-0.08811338618628167,-0.08811338618628167,CFO_based,False
4060,292467000.0,510975000.0,3603194000.0,-0.060642862971019604,-0.060642862971019604,CFO_based,False
4061,-17056000000.0,18620000000.0,635884000000.0,-0.05610457253209705,-0.05610457253209705,CFO_based,False
4062,45212000000.0,118895000000.0,1105837500000.0,-0.06663094713282919,-0.06663094713282919,CFO_based,False
4063,799524000000.0,881934000000.0,5392287500000.0,-0.015282938826982055,-0.015282938826982055,CFO_based,False
4064,2450000000.0,4105000000.0,62190000000.0,-0.026611995497668437,-0.026611995497668437,CFO_based,False
4068,96644000.0,464976000.0,3826405500.0,-0.09626057666914811,-0.09626057666914811,CFO_based,False
4069,-28803000.0,-348032000.0,3827850000.0,0.08339642357981635,0.08339642357981635,CFO_based,False
4071,3551553000.0,5154418000.0,16948236500.0,-0.0945741464016035,-0.0945741464016035,CFO_based,False
4072,2912000000.0,4165000000.0,65429500000.0,-0.019150383236919127,-0.019150383236919127,CFO_based,False
4074,288366000.0,576281000.0,6049391000.0,-0.047594047070192685,-0.047594047070192685,CFO_based,False
4075,133691000.0,420532000.0,1958998500.0,-0.14642226627534427,-0.14642226627534427,CFO_based,False
4076,427349000.0,443712000.0,5096683000.0,-0.0032105194692312626,-0.0032105194692312626,CFO_based,False
4078,6235000000.0,12005000000.0,131952000000.0,-0.04372802231114344,-0.04372802231114344,CFO_based,False
4082,2490000000.0,3498000000.0,66249000000.0,-0.01521532400489064,-0.01521532400489064,CFO_based,False
4092,2559000000.0,6367000000.0,75804000000.0,-0.05023481610469104,-0.05023481610469104,CFO_based,False
4093,1417778000.0,2231696000.0,33651113500.0,-0.024186955953181162,-0.024186955953181162,CFO_based,False
4094,2357304000.0,3304828000.0,53615999000.0,-0.017672411550141966,-0.017672411550141966,CFO_based,False
4095,14188000000.0,12010000000.0,268534500000.0,0.008110689687917194,0.008110689687917194,CFO_based,False
4097,4810000000.0,6421000000.0,121589000000.0,-0.013249553824770333,-0.013249553824770333,CFO_based,False
4098,233000000.0,817000000.0,14437000000.0,-0.0404516173720302,-0.0404516173720302,CFO_based,False
4099,8476000000.0,10981000000.0,140115000000.0,-0.017878171501980514,-0.017878171501980514,CFO_based,False
4100,-3563000000.0,3820000000.0,52193000000.0,-0.14145575077117623,-0.14145575077117623,CFO_based,False
4102,169817000.0,246920000.0,16940189000.0,-0.004551484047787188,-0.004551484047787188,CFO_based,False
4107,6498000000.0,7528000000.0,48133000000.0,-0.021399040159557892,-0.021399040159557892,CFO_based,False
4109,2892000000.0,7115000000.0,60036500000.0,-0.07034054283644116,-0.07034054283644116,CFO_based,False
4112,4577000000.0,5669000000.0,80507500000.0,-0.013563953668912835,-0.013563953668912835,CFO_based,False
4113,1478000000.0,4371000000.0,30063341500.0,-0.09623015458877052,-0.09623015458877052,CFO_based,False
4116,13182000000.0,4165000000.0,195818000000.0,0.046047860768672955,0.046047860768672955,CFO_based,False
4118,26805000000.0,41252000000.0,895174000000.0,-0.016138761849651576,-0.016138761849651576,CFO_based,False
4119,5026157000.0,-413957000.0,37588437000.0,0.14472839080805622,0.14472839080805622,CFO_based,False
4120,363122000.0,71851000.0,11429822500.0,0.025483422861553626,0.025483422861553626,CFO_based,False
4124,-32110000.0,206870000.0,1892723500.0,-0.12626249951458837,-0.12626249951458837,CFO_based,False
4125,591472000.0,1671379000.0,20879612000.0,-0.05172064500049139,-0.05172064500049139,CFO_based,False
4165,1540117000.0,1376503000.0,8474451500.0,0.019306736253077855,0.019306736253077855,CFO_based,False
4166,-137687000.0,-73855000.0,1013812500.0,-0.06296233277849701,-0.06296233277849701,CFO_based,False
4167,151534000.0,409779000.0,2325388500.0,-0.11105456142059703,-0.11105456142059703,CFO_based,False
4168,932235000.0,776575000.0,4402034500.0,0.035360922318986826,0.035360922318986826,CFO_based,False
4169,-3430474000.0,220927000.0,6498364500.0,-0.5618953815225354,-0.26980696863040654,CFO_based,False
4170,51845000.0,287090000.0,4344058500.0,-0.054153276250768725,-0.054153276250768725,CFO_based,False
4171,232163000.0,223908000.0,3174471000.0,0.0026004332690391565,0.0026004332690391565,CFO_based,False
4172,448093000.0,461223000.0,4548823500.0,-0.0028864606419659942,-0.0028864606419659942,CFO_based,False
4174,-736274000.0,-4609000.0,5732261500.0,-0.12763985034527822,-0.12763985034527822,CFO_based,False
4175,72693000.0,-469301000.0,6557719500.0,0.08264976871914086,0.08264976871914086,CFO_based,False
4176,431044000.0,255082000.0,7290002000.0,0.024137441937601662,0.024137441937601662,CFO_based,False
4177,631413000.0,821930000.0,3511554500.0,-0.054254319561322484,-0.054254319561322484,CFO_based,False
4178,23971000.0,114920000.0,2391129000.0,-0.03803600725849588,-0.03803600725849588,CFO_based,False
4182,50937000000.0,75440000000.0,1093849000000.0,-0.022400715272400486,-0.022400715272400486,CFO_based,False
4186,39188000000.0,35194000000.0,308611000000.0,0.012941858844953679,0.012941858844953679,CFO_based,False
4187,7024438000.0,7094146000.0,61839219000.0,-0.0011272458017298052,-0.0011272458017298052,CFO_based,False
4189,7953000000.0,13783000000.0,130781500000.0,-0.0445781704598892,-0.0445781704598892,CFO_based,False
4192,-40037000.0,78890000.0,4195515000.0,-0.028346222096691347,-0.028346222096691347,CFO_based,False
4193,345335000.0,1057539000.0,5341411000.0,-0.13333630383432393,-0.13333630383432393,CFO_based,False
4194,16061000000.0,19587000000.0,85859500000.0,-0.04106709216801868,-0.04106709216801868,CFO_based,False
4196,26630000.0,49220000.0,1742809000.0,-0.012961833453924097,-0.012961833453924097,CFO_based,False
4197,199926000.0,285624000.0,2433495500.0,-0.035216009234453075,-0.035216009234453075,CFO_based,False
4198,275062000.0,718378000.0,3891145000.0,-0.11392944750195637,-0.11392944750195637,CFO_based,False
4199,-131578000.0,-310079000.0,2065563500.0,0.08641758048106485,0.08641758048106485,CFO_based,False
4202,58758000000.0,93406000000.0,826500000000.0,-0.041921355111917726,-0.041921355111917726,CFO_based,False
4204,84106000000.0,119231000000.0,1335984500000.0,-0.026291472692984087,-0.026291472692984087,CFO_based,False
4205,26355000000.0,20781000000.0,533020000000.0,0.0104573937188098,0.0104573937188098,CFO_based,False
4206,18701000000.0,26751000000.0,281398500000.0,-0.02860711766409558,-0.02860711766409558,CFO_based,False
4208,9748000000.0,35837000000.0,827351500000.0,-0.03153315126642062,-0.03153315126642062,CFO_based,False
4212,3681000000.0,6211000000.0,136307000000.0,-0.018561042352923916,-0.018561042352923916,CFO_based,False
4216,7811000000.0,11335000000.0,103571500000.0,-0.034024804120824745,-0.034024804120824745,CFO_based,False
4218,1959000000.0,3690000000.0,67821000000.0,-0.025523068076259564,-0.025523068076259564,CFO_based,False
4220,9258306000.0,11547898000.0,116060057500.0,-0.019727648334139418,-0.019727648334139418,CFO_based,False
4221,4148000000.0,9904000000.0,103028500000.0,-0.05586803651416841,-0.05586803651416841,CFO_based,False
4222,-132850000.0,1438141000.0,14348557000.0,-0.1094877345505893,-0.1094877345505893,CFO_based,False
4224,13000000.0,1126000000.0,26164500000.0,-0.04253855414779568,-0.04253855414779568,CFO_based,False
4228,-8405000000.0,4753000000.0,141355500000.0,-0.09308445727262116,-0.09308445727262116,CFO_based,False
4229,2055000000.0,4330000000.0,62014000000.0,-0.036685264617666975,-0.036685264617666975,CFO_based,False
4231,3777543000.0,5070087000.0,76453182500.0,-0.01690634657360405,-0.01690634657360405,CFO_based,False
4234,241910000.0,-319186000.0,37625431000.0,0.014912679671363765,0.014912679671363765,CFO_based,False
4237,263660000.0,437183000.0,17200358500.0,-0.01008833624020104,-0.01008833624020104,CFO_based,False
4238,606384000.0,1074373000.0,27675956000.0,-0.01690958751343585,-0.01690958751343585,CFO_based,False
4240,100655000.0,148560000.0,1789602000.0,-0.026768521716001657,-0.026768521716001657,CFO_based,False
4241,40176000.0,132975000.0,5053775000.0,-0.01836231332024081,-0.01836231332024081,CFO_based,False
4242,-2802000000.0,2208000000.0,39131500000.0,-0.12802984807635792,-0.12802984807635792,CFO_based,False
4243,194094000.0,291215000.0,5948271000.0,-0.016327601751836795,-0.016327601751836795,CFO_based,False
4245,502000000.0,1925000000.0,37447500000.0,-0.0379998664797383,-0.0379998664797383,CFO_based,False
4246,6727000000.0,16783000000.0,182716500000.0,-0.055036080485342045,-0.055036080485342045,CFO_based,False
4247,172795000.0,483074000.0,7014998000.0,-0.04423080377214648,-0.04423080377214648,CFO_based,False
4248,1316502000.0,692899000.0,17531688000.0,0.03557004893082742,0.03557004893082742,CFO_based,False
4249,-7814000000.0,9348000000.0,132595000000.0,-0.12943172819487914,-0.12943172819487914,CFO_based,False
4251,2268882000.0,3549179000.0,31478080500.0,-0.04067265156145718,-0.04067265156145718,CFO_based,False
4255,174505000.0,549972000.0,3010275000.0,-0.1247284716512611,-0.1247284716512611,CFO_based,False
4256,281358000.0,417462000.0,5078168000.0,-0.02680179151221464,-0.02680179151221464,CFO_based,False
4258,752185000.0,1301692000.0,6177937000.0,-0.0889466823633844,-0.0889466823633844,CFO_based,False
4259,-2576000000.0,621000000.0,8477500000.0,-0.3771158950162194,-0.26980696863040654,CFO_based,False
4261,290954000.0,72409000.0,2846006500.0,0.07679005652306135,0.07679005652306135,CFO_based,False
4262,735222000.0,955796000.0,6659071000.0,-0.03312383964670147,-0.03312383964670147,CFO_based,False
4263,-298404000.0,-432477000.0,4717529000.0,0.028420175053507885,0.028420175053507885,CFO_based,False
4264,200680000.0,220003000.0,4520911000.0,-0.004274138553048268,-0.004274138553048268,CFO_based,False
4265,-336333000.0,-225078000.0,982882000.0,-0.11319263146542514,-0.11319263146542514,CFO_based,False
4270,454338000.0,296809000.0,5492484000.0,0.028680830021534882,0.028680830021534882,CFO_based,False
4272,17578000000.0,25530000000.0,368440500000.0,-0.021582860733279866,-0.021582860733279866,CFO_based,False
4274,219802000.0,-33501000.0,4434626000.0,0.0571193602346624,0.0571193602346624,CFO_based,False
4275,3457000000.0,4696000000.0,70535500000.0,-0.01756562298417109,-0.01756562298417109,CFO_based,False
4284,904045000.0,1880391000.0,13094360000.0,-0.07456233065228082,-0.07456233065228082,CFO_based,False
4287,508199000.0,694299000.0,4180869500.0,-0.044512271908989265,-0.044512271908989265,CFO_based,False
4288,-440466000.0,-161769000.0,1615117500.0,-0.1725552475284306,-0.1725552475284306,CFO_based,False
4290,5515005000.0,7840754000.0,69713557000.0,-0.03336150241193402,-0.03336150241193402,CFO_based,False
4299,1293000000.0,766000000.0,14010000000.0,0.03761598857958601,0.03761598857958601,CFO_based,False
4301,3312000000.0,433000000.0,59872500000.0,0.04808551505282058,0.04808551505282058,CFO_based,False
4308,614249000.0,2089136000.0,12843886000.0,-0.11483183516266027,-0.11483183516266027,CFO_based,False
4310,327000000.0,1230000000.0,17849000000.0,-0.05059106952770463,-0.05059106952770463,CFO_based,False
4316,-182192000.0,-250376000.0,1049113500.0,0.06499201468668547,0.06499201468668547,CFO_based,False
4317,1303847000.0,2341903000.0,10013745000.0,-0.10366311504836602,-0.10366311504836602,CFO_based,False
4318,3583794000.0,4158687000.0,23586588000.0,-0.024373724592976313,-0.024373724592976313,CFO_based,False
4320,1686053000.0,986057000.0,11998979500.0,0.058337961157446765,0.058337961157446765,CFO_based,False
4323,2689302000.0,1757556000.0,21466165500.0,0.04340533012288571,0.04340533012288571,CFO_based,False
4326,3505060000.0,6429839000.0,46120581000.0,-0.06341591837275423,-0.06341591837275423,CFO_based,False
4331,-510000000.0,1195000000.0,52574500000.0,-0.032430170519928865,-0.032430170519928865,CFO_based,False
4334,908364000.0,145629000.0,3594072000.0,0.21222028940989496,0.19742227953923633,CFO_based,True
4335,271969000.0,538811000.0,2750914000.0,-0.09700121486894901,-0.09700121486894901,CFO_based,False
4337,1591000000.0,15336000000.0,96210500000.0,-0.14286382463452535,-0.14286382463452535,CFO_based,False
4341,81000000.0,241000000.0,11900500000.0,-0.013444813243141044,-0.013444813243141044,CFO_based,False
4343,2790686000.0,11598281000.0,59169973000.0,-0.1488524424373153,-0.1488524424373153,CFO_based,False
4344,-2856477000.0,426253000.0,15877183000.0,-0.2067577101051238,-0.2067577101051238,CFO_based,False
4345,2190000000.0,2842000000.0,16895000000.0,-0.038591299200947025,-0.038591299200947025,CFO_based,False
4347,693014000.0,710588000.0,11595110500.0,-0.0015156388548431686,-0.0015156388548431686,CFO_based,False
4350,2670000000.0,4459000000.0,69367500000.0,-0.02579017551447003,-0.02579017551447003,CFO_based,False
4356,914874000.0,1363024000.0,7678393000.0,-0.05836507717174674,-0.05836507717174674,CFO_based,False
4360,-895000000.0,108000000.0,13372000000.0,-0.07500747831289262,-0.07500747831289262,CFO_based,False
4361,298393000.0,829948000.0,8699806500.0,-0.06109963480222232,-0.06109963480222232,CFO_based,False
4362,3968548000.0,4087848000.0,59623462500.0,-0.002000890169704586,-0.002000890169704586,CFO_based,False
4366,820000000.0,2746000000.0,25066500000.0,-0.07683561725809347,-0.07683561725809347,CFO_based,False
4367,288382000.0,4756908000.0,37261635500.0,-0.11992297010151366,-0.11992297010151366,CFO_based,False
4368,11622785000.0,22701537000.0,137621127000.0,-0.08050182585701394,-0.08050182585701394,CFO_based,False
4369,5515240000.0,3795166000.0,42109776500.0,0.04084737899285692,0.04084737899285692,CFO_based,False
4370,106402000.0,270208000.0,2096246000.0,-0.07814254624695766,-0.07814254624695766,CFO_based,False
4371,1501810000.0,1835427000.0,8285530500.0,-0.04026501380931492,-0.04026501380931492,CFO_based,False
4372,386583000.0,502169000.0,3511693000.0,-0.03291460842391405,-0.03291460842391405,CFO_based,False
