code,negative_book_equity,net_loss_current_year,net_loss_prior_year,two_year_net_loss,operating_cf_negative_current_year,operating_cf_negative_prior_year,two_year_ocf_loss,operating_income_negative,current_liabilities_gt_current_assets,liabilities_to_assets_high,equity_ratio_low,going_concern_flag_if_available,distress_exclusion_flag,distress_review_flag,distress_reason
7949,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9301,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2009,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4124,False,True,True,True,False,False,False,False,,False,False,False,True,False,two_year_net_loss
2211,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2004,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2429,False,False,False,False,False,True,False,False,,False,False,False,False,False,
8160,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7800,False,False,True,False,False,False,False,False,,False,False,False,False,False,
9602,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8804,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3241,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
2875,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3191,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8115,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9713,False,False,False,False,False,True,False,False,,False,False,False,False,False,
2229,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7611,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8151,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3087,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9467,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5304,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1879,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8200,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2670,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3177,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1417,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8935,False,False,False,False,True,False,False,False,,False,False,False,False,False,
1798,False,False,False,False,False,True,False,False,,False,False,False,False,False,
6769,False,True,False,False,True,True,True,True,,False,False,False,False,True,two_year_ocf_loss;operating_income_negative
1944,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9381,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1982,False,False,False,False,True,False,False,False,,False,False,False,False,False,
9324,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7466,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9351,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2220,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7472,False,False,False,False,True,False,False,False,,False,False,False,False,False,
4171,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2594,False,False,False,False,True,False,False,False,,False,False,False,False,False,
5805,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3844,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3768,False,True,False,False,False,False,False,False,,False,False,False,False,False,
6071,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6074,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8144,False,False,False,False,False,True,False,False,,False,False,False,False,False,
4059,False,False,True,False,False,False,False,False,,False,False,False,False,False,
1848,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
7283,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9438,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1960,False,False,True,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
9221,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3796,False,True,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
7883,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1853,False,False,False,False,True,False,False,False,,False,False,False,False,False,
8934,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
2462,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2418,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9955,False,False,False,False,False,True,False,False,,False,False,False,False,False,
8012,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8181,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1718,False,False,False,False,True,False,False,False,,False,False,False,False,False,
6966,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7562,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5133,False,False,False,False,True,False,False,False,,False,False,False,False,False,
3372,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4440,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7707,False,True,True,True,False,True,False,True,,False,False,False,True,True,two_year_net_loss;operating_income_negative
7875,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5388,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9039,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3937,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3242,False,False,False,False,True,False,False,False,,False,False,False,False,False,
9338,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2753,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3361,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2304,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3935,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3641,False,True,False,False,True,False,False,True,,False,False,False,False,True,operating_income_negative
1814,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
4439,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9663,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7984,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3075,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7902,False,False,False,False,True,False,False,False,,False,False,False,False,False,
9936,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5363,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4406,False,False,False,False,True,False,False,False,,False,False,False,False,False,
8081,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1867,False,False,False,False,False,True,False,False,,False,False,False,False,False,
1899,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7506,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3947,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4980,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1332,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4242,False,True,False,False,False,False,False,False,,False,False,False,False,False,
6099,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9993,False,False,True,False,False,False,False,False,,False,False,False,False,False,
1716,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2795,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9820,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7887,False,True,False,False,False,False,False,False,,False,False,False,False,False,
7921,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5631,False,False,False,False,True,False,False,False,,False,False,False,False,False,
9253,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2002,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4072,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9009,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7254,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2108,False,False,False,False,True,False,False,True,,False,False,False,False,True,operating_income_negative
7916,False,False,True,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
6390,False,True,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
4422,False,True,True,True,True,False,False,True,,False,False,False,True,True,two_year_net_loss;operating_income_negative
8041,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8892,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
3401,False,True,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
1815,False,False,False,False,True,False,False,False,,False,False,False,False,False,
5199,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1808,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1969,False,False,False,False,False,True,False,False,,False,False,False,False,False,
4534,False,False,False,False,False,True,False,False,,False,False,False,False,False,
6694,False,True,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
7818,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2222,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5445,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4238,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3169,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3698,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4811,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5962,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7981,False,False,False,False,False,True,False,False,,False,False,False,False,False,
9846,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7087,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3109,False,False,True,False,False,False,False,False,,False,False,False,False,False,
5659,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4716,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8282,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9306,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3489,False,False,False,False,False,True,False,False,,False,False,False,False,False,
8059,False,False,False,False,False,True,False,False,,False,False,False,False,False,
2894,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9948,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7456,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4391,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4974,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7068,False,False,True,False,False,False,False,False,,False,False,False,False,False,
9554,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8802,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3878,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5726,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9068,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3661,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1803,False,False,False,False,False,True,False,False,,False,False,False,False,False,
2916,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3001,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4679,False,True,True,True,True,True,True,False,,False,False,False,True,True,two_year_net_loss;two_year_ocf_loss
8130,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2676,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3622,False,True,False,False,False,False,False,False,,False,False,False,False,False,
7419,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5532,False,False,False,False,False,True,False,False,,False,False,False,False,False,
9929,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1897,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1946,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5367,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9882,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1726,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5033,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8914,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1663,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8132,False,False,True,False,False,True,False,False,,False,False,False,False,False,
3198,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7277,False,True,False,False,False,False,False,False,,False,False,False,False,False,
8917,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3439,False,True,False,False,False,False,False,False,,False,False,False,False,False,
4404,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3565,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9956,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5484,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3981,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5451,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2122,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4771,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2819,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5867,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9339,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7630,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7857,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5994,False,True,True,True,False,False,False,False,,False,False,False,True,False,two_year_net_loss
5949,False,True,False,False,False,False,False,False,,False,False,False,False,False,
3392,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4493,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7482,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7986,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2353,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8904,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7953,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5905,False,True,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
3484,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9029,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3551,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7914,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1380,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5284,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9332,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4848,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5599,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3930,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2003,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4384,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9991,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2475,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4840,False,True,False,False,True,True,True,True,,False,False,False,False,True,two_year_ocf_loss;operating_income_negative
4347,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9119,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7539,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1942,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9059,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7673,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3665,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7110,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7438,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9960,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8125,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7458,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4428,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2206,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3946,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9012,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1333,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7634,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4360,False,True,False,False,False,True,False,True,,False,False,False,False,True,operating_income_negative
3159,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9006,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7643,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7487,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3992,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8163,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4343,False,False,True,False,False,False,False,False,,False,False,False,False,False,
2602,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8098,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7231,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3386,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9368,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3765,False,False,False,False,True,False,False,False,,False,False,False,False,False,
7685,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2683,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2175,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7928,False,True,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
8005,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7846,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5137,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9076,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9341,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3547,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4763,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3202,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8030,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3950,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1929,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3776,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4392,False,False,True,False,False,False,False,False,,False,False,False,False,False,
1930,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1833,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
9065,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2792,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1762,False,False,False,False,False,True,False,False,,False,False,False,False,False,
1893,False,False,False,False,True,False,False,False,,False,False,False,False,False,
4673,False,False,False,False,True,False,False,False,,False,False,False,False,False,
1963,False,True,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
4228,False,True,False,False,False,False,False,False,,False,False,False,False,False,
3317,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2294,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8084,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8085,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8218,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1787,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1852,False,False,False,False,False,True,False,False,,False,False,False,False,False,
4055,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7872,False,True,True,True,False,False,False,True,,False,False,False,True,True,two_year_net_loss;operating_income_negative
2924,False,False,False,False,False,True,False,False,,False,False,False,False,False,
2053,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3020,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9509,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3391,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8066,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9110,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4449,False,False,True,False,False,True,False,False,,False,False,False,False,False,
9360,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9069,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3399,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3302,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3148,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9424,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1418,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7084,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3668,False,True,True,True,False,False,False,False,,False,False,False,True,False,two_year_net_loss
9418,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9913,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6092,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3106,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1904,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9763,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9218,False,False,True,False,False,False,False,False,,False,False,False,False,False,
7361,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1786,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1812,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9081,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2815,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8227,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7932,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4193,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8289,False,True,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
3979,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4549,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8860,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7464,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3626,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3248,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3446,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2445,False,False,False,False,True,True,True,False,,False,False,False,False,True,two_year_ocf_loss
3271,False,False,False,False,False,True,False,False,,False,False,False,False,False,
7425,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4657,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7447,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5969,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3355,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9051,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1885,False,False,False,False,True,False,False,False,,False,False,False,False,False,
5537,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3050,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7819,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5571,False,False,False,False,True,False,False,False,,False,False,False,False,False,
8018,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9063,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8928,False,False,False,False,False,True,False,False,,False,False,False,False,False,
7486,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1793,False,False,False,False,True,False,False,False,,False,False,False,False,False,
3023,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3333,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1861,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3538,False,False,False,False,True,False,False,False,,False,False,False,False,False,
9890,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3544,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9861,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7039,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2664,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5868,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4113,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2915,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5282,False,False,False,False,False,True,False,False,,False,False,False,False,False,
9048,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3480,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2871,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8174,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6379,False,False,False,False,True,False,False,False,,False,False,False,False,False,
1934,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1992,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9908,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5952,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3065,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9193,False,False,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
7826,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7097,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6898,False,False,True,False,True,True,True,True,,False,False,False,False,True,two_year_ocf_loss;operating_income_negative
9854,False,True,True,True,True,True,True,True,,False,False,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative
8141,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3204,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3143,False,False,False,False,True,False,False,False,,False,False,False,False,False,
9887,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6184,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3048,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7955,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2882,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9895,False,True,False,False,True,False,False,False,,False,False,False,False,False,
7774,False,True,False,False,True,False,False,True,,False,False,False,False,True,operating_income_negative
9307,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9996,False,False,False,False,True,False,False,False,,False,False,False,False,False,
7813,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7565,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7555,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1766,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9731,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5621,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5852,False,True,True,True,False,False,False,False,,False,False,False,True,False,two_year_net_loss
9904,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1301,False,False,False,False,False,True,False,False,,False,False,False,False,False,
5288,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5138,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3068,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6347,False,True,True,True,False,False,False,True,,False,False,False,True,True,two_year_net_loss;operating_income_negative
4553,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3232,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2789,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2296,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2877,False,False,False,False,False,False,False,False,,False,False,False,False,False,
5279,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3539,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4177,False,False,True,False,False,False,False,False,,False,False,False,False,False,
7241,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7510,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6926,False,True,False,False,True,False,False,True,,False,False,False,False,True,operating_income_negative
8255,False,False,False,False,False,False,False,False,,False,False,False,False,False,
3917,False,True,True,True,False,False,False,False,,False,False,False,True,False,two_year_net_loss
4498,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9249,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2479,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1820,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9075,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2692,False,False,False,False,True,False,False,False,,False,False,False,False,False,
3656,False,True,True,True,True,True,True,True,,False,False,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative
2269,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1972,False,False,False,False,False,False,False,False,,False,False,False,False,False,
6062,False,False,False,False,False,False,False,False,,False,False,False,False,False,
1810,False,False,False,False,False,True,False,False,,False,False,False,False,False,
2734,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7050,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7856,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9259,False,False,False,False,False,False,False,False,,False,False,False,False,False,
2164,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7271,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4922,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7628,False,False,False,False,False,False,False,False,,False,False,False,False,False,
7434,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8127,False,False,False,False,True,False,False,True,,False,False,False,False,True,operating_income_negative
7357,False,False,False,False,False,False,False,True,,False,False,False,False,True,operating_income_negative
9927,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4714,False,False,False,False,False,False,False,False,,False,False,False,False,False,
8233,False,True,False,False,False,False,False,False,,False,False,False,False,False,
2904,False,False,False,False,False,False,False,False,,False,False,False,False,False,
4431,False,False,False,False,False,False,False,False,,False,False,False,False,False,
9060,False,False,False,False,False,False,False,False,,False,False,False,False,False,
