code,ticker,company_name,market,sector,market_equity_final,market_equity_method,book_equity,net_income,pbr_raw,per_raw,bm_raw,bm_method,ep_raw,ep_method,bm_winsorized,ep_winsorized,bm_available,ep_available,value_metric_quality_flag,notes,anomaly_flags,gross_profitability,gross_profitability_available,available_signal_score,available_signal_max,sloan_accruals,sloan_accruals_winsorized,distress_review_flag,distress_exclusion_flag,distress_reason,avg_daily_value_60d,liquidity_flag,liquidity_exclusion_flag,anomaly_flags_review,microcap_flag,one_time_profit_suspected,bm_percentile,ep_percentile,gross_profitability_percentile,sloan_accruals_percentile,piotroski_available_ratio,phase1_final_candidate,selection_cell,distress_flags,liquidity,human_review_required,tie_break_reason,adoption_rationale
3480,3480.T,"J.S.B.Co.,Ltd.",Prime Market (Domestic),Real Estate,146239785000.0,close_times_edinet_shares_outstanding,41629349000.0,5151212000.0,,,0.2846650041231939,book_equity_over_market_equity,0.0352244226836082,net_income_over_market_equity,0.2846650041231939,0.0352244226836082,True,True,B_price_times_shares,,,0.15384567906279856,True,3.0,6,-0.0195826420726298,-0.0195826420726298,False,False,,403102833.3333333,pass,False,,False,False,0.09517643250242797,0.14909090909090908,0.21301775147928995,0.5052117263843648,0.5,False,OtherValuexQualityMissingOrLow,,403102833.3333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
2871,2871.T,NICHIREI CORPORATION,Prime Market (Domestic),Foods,476917369971.0,close_times_edinet_shares_outstanding,275966000000.0,27049000000.0,,,0.5786453112764182,book_equity_over_market_equity,0.0567163238395883,net_income_over_market_equity,0.5786453112764182,0.0567163238395883,True,True,B_price_times_shares,,,0.25284994020684226,True,6.0,6,-0.05311983811096957,-0.05311983811096957,False,False,,2371136350.8333335,pass,False,,False,False,0.2932988022013597,0.32981818181818184,0.4921104536489152,0.7661237785016286,1.0,False,OtherValuexQualityMissingOrLow,,2371136350.8333335,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
8174,8174.T,"NIPPON GAS CO.,LTD.",Prime Market (Domestic),Retail Trade,300037754550.0,close_times_edinet_shares_outstanding,67811000000.0,11733000000.0,,,0.2260082238707048,book_equity_over_market_equity,0.0391050786845051,net_income_over_market_equity,0.2260082238707048,0.0391050786845051,True,True,B_price_times_shares,,,0.4778551192811086,True,4.0,6,-0.10272271338707067,-0.10272271338707067,False,False,,944809907.5,pass,False,,False,False,0.06345095500161865,0.17781818181818182,0.7948717948717948,0.9237785016286645,0.6666666666666666,False,OtherValuexHighQuality,,944809907.5,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
6379,6379.T,RAIZNEXT Corporation,Prime Market (Domestic),Construction,117253674069.0,close_times_edinet_shares_outstanding,85654000000.0,8156000000.0,,,0.7305016297365265,book_equity_over_market_equity,0.0695585879483866,net_income_over_market_equity,0.7305016297365265,0.0695585879483866,True,True,B_price_times_shares,,,0.16429389909371853,True,2.0,6,0.07314266493170814,0.07314266493170814,False,False,,316485883.3333333,pass,False,,False,False,0.4046617028164455,0.45890909090909093,0.2455621301775148,0.06872964169381113,0.3333333333333333,False,OtherValuexQualityMissingOrLow,,316485883.3333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
1934,1934.T,YURTEC CORPORATION,Prime Market (Domestic),Construction,160324513770.0,close_times_edinet_shares_outstanding,147713000000.0,11987000000.0,,,0.9213375829220204,book_equity_over_market_equity,0.0747671065274299,net_income_over_market_equity,0.9213375829220204,0.0747671065274299,True,True,B_price_times_shares,,,0.16250564983358673,True,6.0,6,-0.01280524306555282,-0.01280524306555282,False,False,,384479453.3333333,pass,False,,False,False,0.5292975072839107,0.5109090909090909,0.23898750821827744,0.43713355048859937,1.0,False,OtherValuexQualityMissingOrLow,,384479453.3333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
1992,1992.T,"KANDA TSUSHINKI CO.,LTD.",Standard Market(Domestic),Construction,6286659666.0,close_times_edinet_shares_outstanding,6115618000.0,431625000.0,,,0.9727929178471294,book_equity_over_market_equity,0.0686572874835817,net_income_over_market_equity,0.9727929178471294,0.0686572874835817,True,True,B_price_times_shares,,,0.2340744307884077,True,5.0,6,-0.004225779503117063,-0.004225779503117063,False,False,,527945.0,exclude,True,,False,False,0.5616704435092262,0.44945454545454544,0.44970414201183434,0.3651465798045602,0.8333333333333334,False,OtherValuexQualityMissingOrLow,,527945.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9908,9908.T,"NIHON DENKEI CO.,LTD",Standard Market(Domestic),Wholesale Trade,28270243809.0,close_times_edinet_shares_outstanding,30699909000.0,3448782000.0,,,1.0859442602410985,book_equity_over_market_equity,0.1219933589289406,net_income_over_market_equity,1.0859442602410985,0.1219933589289406,True,True,B_price_times_shares,,,0.2283656205073966,True,3.0,6,0.04560784629506157,0.04560784629506157,False,False,,34894515.0,pass,False,,False,False,0.6235027516995791,0.8243636363636364,0.43326758711374097,0.11726384364820852,0.5,False,OtherValuexQualityMissingOrLow,,34894515.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
5952,5952.T,Amatei Incorporated,Standard Market(Domestic),Metal Products,2074275000.0,close_times_edinet_shares_outstanding,1484715000.0,142008000.0,,,0.7157753914018151,book_equity_over_market_equity,0.0684615106482988,net_income_over_market_equity,0.7157753914018151,0.0684615106482988,True,True,B_price_times_shares,,,0.19935082411427882,True,6.0,6,-0.06043038610395572,-0.06043038610395572,False,False,,7048400.0,review,False,,False,False,0.39494982194885075,0.4461818181818182,0.3510848126232742,0.8048859934853421,1.0,False,OtherValuexQualityMissingOrLow,,7048400.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3065,3065.T,"Life Foods Co.,Ltd.",Standard Market(Domestic),Retail Trade,5001358400.0,close_times_edinet_shares_outstanding,1710146000.0,35783000.0,,,0.3419363027452701,book_equity_over_market_equity,0.0071546562229973,net_income_over_market_equity,0.3419363027452701,0.0071546562229973,True,True,B_price_times_shares,,,1.6282549049795623,True,5.0,6,-0.11749338798506719,-0.11749338798506719,False,False,,1841943.3333333333,exclude,True,,False,False,0.13143412107478147,0.011272727272727273,0.9960552268244576,0.9413680781758957,0.8333333333333334,False,OtherValuexHighQuality,,1841943.3333333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9193,9193.T,"Tokyo Kisen Co.,Ltd.",Standard Market(Domestic),Warehousing and Harbor Transportation Service,9045913500.0,close_times_edinet_shares_outstanding,24794980000.0,2264596000.0,,,2.741014492345079,book_equity_over_market_equity,0.2503446445734861,net_income_over_market_equity,2.741014492345079,0.2503446445734861,True,True,B_price_times_shares,,,0.04555455617129849,True,4.0,6,0.034236737606722745,0.034236737606722745,True,False,operating_income_negative,20513038.333333332,pass,False,,False,False,0.943994820330204,0.9672727272727273,0.012491781722550954,0.14951140065146584,0.6666666666666666,False,HighValuexQualityMissingOrLow,operating_income_negative,20513038.333333332,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
7826,7826.T,"FURUYA METAL CO.,LTD.",Prime Market (Domestic),Other Products,234923360256.0,raw_market_cap,64580000000.0,6468000000.0,3.1766477,31.023619,0.2748981622331047,book_equity_over_market_equity,0.0275323832970536,net_income_over_market_equity,0.2748981622331047,0.0275323832970536,True,True,A_raw_market_cap,,,0.1145449848220629,True,3.0,6,0.04689223746222288,0.04689223746222288,False,False,,4455900400.0,pass,False,,False,False,0.08999676270637746,0.09927272727272728,0.11209730440499671,0.11335504885993486,0.5,False,OtherValuexQualityMissingOrLow,,4455900400.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
7097,7097.T,"SAKURASAKU PLUS,Co.,Ltd.",Growth Market(Domestic),Services,13170656400.0,close_times_edinet_shares_outstanding,5821000000.0,611000000.0,,,0.4419673418858607,book_equity_over_market_equity,0.0463910059942039,net_income_over_market_equity,0.4419673418858607,0.0463910059942039,True,True,B_price_times_shares,,,0.2170764821240006,True,6.0,6,-0.12187685901249257,-0.12187685901249257,False,False,,13735996.666666666,pass,False,,False,False,0.20071220459695693,0.23236363636363636,0.40039447731755423,0.9478827361563518,1.0,False,OtherValuexQualityMissingOrLow,,13735996.666666666,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
6898,6898.T,"TOMITA ELECTRIC CO.,LTD.",Standard Market(Domestic),Electric Appliances,2937039505.0,close_times_edinet_shares_outstanding,3981571000.0,123761000.0,,,1.355640941574601,book_equity_over_market_equity,0.0421380099890757,net_income_over_market_equity,1.355640941574601,0.0421380099890757,True,True,B_price_times_shares,,,0.08900023927218337,True,4.0,6,0.05100355161186095,0.05100355161186095,True,False,two_year_ocf_loss;operating_income_negative,11935008.333333334,pass,False,,False,False,0.7342181935901586,0.19963636363636364,0.056870479947403026,0.10162866449511399,0.6666666666666666,False,OtherValuexQualityMissingOrLow,two_year_ocf_loss;operating_income_negative,11935008.333333334,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9854,9854.T,"AIGAN CO.,LTD.",Standard Market(Domestic),Retail Trade,4560657690.0,close_times_edinet_shares_outstanding,14283000000.0,-32000000.0,,,3.131785143909803,book_equity_over_market_equity,,missing,3.131785143909803,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,,0.7283095134979067,True,3.0,6,0.008806787670497262,0.008806787670497262,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,23652885.0,pass,False,,False,False,0.9663321463256718,,0.9148586456278764,0.26938110749185673,0.5,False,OtherValuexHighQuality,two_year_net_loss;two_year_ocf_loss;operating_income_negative,23652885.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
8141,8141.T,"Shinko Shoji Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,47006684280.0,close_times_edinet_shares_outstanding,52539000000.0,551000000.0,,,1.1176921070851586,book_equity_over_market_equity,0.0117217372048178,net_income_over_market_equity,1.1176921070851586,0.0117217372048178,True,True,B_price_times_shares,,,0.11548887584165095,True,4.0,6,-0.34656184672863943,-0.26980696863040654,False,False,,606414443.3333334,pass,False,,False,False,0.6442214308837811,0.028363636363636365,0.11571334648257725,0.9964169381107492,0.6666666666666666,False,OtherValuexQualityMissingOrLow,,606414443.3333334,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3204,3204.T,Toabo Corporation,Standard Market(Domestic),Textiles and Apparels,4510877028.0,close_times_edinet_shares_outstanding,13975000000.0,656000000.0,,,3.098067163714311,book_equity_over_market_equity,0.1454262654308828,net_income_over_market_equity,3.098067163714311,0.1454262654308828,True,True,B_price_times_shares,,,0.10425835786528316,True,4.0,6,-0.010325230293126635,-0.010325230293126635,False,False,,9856486.666666666,review,False,,False,False,0.964713499514406,0.8796363636363637,0.08448389217619987,0.4182410423452769,0.6666666666666666,False,HighValuexQualityMissingOrLow,,9856486.666666666,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3143,3143.T,O'will Corporation,Standard Market(Domestic),Wholesale Trade,1934576200.0,close_times_edinet_shares_outstanding,5266175000.0,916372000.0,,,2.7221336642102805,book_equity_over_market_equity,0.4736810056900317,net_income_over_market_equity,2.7221336642102805,0.4713793788347592,True,True,B_price_times_shares,,extreme_high_ep_top1pct;extreme_high_ep_top1pct,0.2410454535442149,True,3.0,6,0.11203963904019583,0.11203963904019583,False,False,,9028146.666666666,review,False,extreme_high_ep_top1pct;extreme_high_ep_top1pct,True,True,0.9430236322434444,0.9950909090909091,0.46712689020381326,0.03680781758957652,0.5,False,HighValuexQualityMissingOrLow,,9028146.666666666,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9887,9887.T,"MATSUYA FOODS HOLDINGS CO.,LTD.",Prime Market (Domestic),Retail Trade,89597829600.0,close_times_edinet_shares_outstanding,45615389000.0,2185996000.0,,,0.5091126560056762,book_equity_over_market_equity,0.0243978677804936,net_income_over_market_equity,0.5091126560056762,0.0243978677804936,True,True,B_price_times_shares,,,0.9465455985545548,True,4.0,6,-0.06285059414239542,-0.06285059414239542,False,False,,510602966.6666667,pass,False,,False,False,0.2476529621236646,0.08072727272727273,0.960552268244576,0.8201954397394137,0.6666666666666666,False,OtherValuexHighQuality,,510602966.6666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
6184,6184.T,"Kamakura Shinsho,Ltd.",Prime Market (Domestic),Services,18826102204.0,close_times_edinet_shares_outstanding,6436725000.0,777265000.0,,,0.341904284288459,book_equity_over_market_equity,0.0412865600949969,net_income_over_market_equity,0.341904284288459,0.0412865600949969,True,True,B_price_times_shares,,,0.5654601192988529,True,4.0,6,-0.07841416493278558,-0.07841416493278558,False,False,,99566193.33333333,pass,False,,False,False,0.13111039171252833,0.19090909090909092,0.8510848126232742,0.8723127035830619,0.6666666666666666,False,OtherValuexHighQuality,,99566193.33333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
3048,3048.T,BIC CAMERA INC.,Prime Market (Domestic),Retail Trade,299975344608.0,close_times_edinet_shares_outstanding,211767000000.0,20397000000.0,,,0.7059480180837249,book_equity_over_market_equity,0.0679955881929372,net_income_over_market_equity,0.7059480180837249,0.0679955881929372,True,True,B_price_times_shares,,,0.5207210232485623,True,6.0,6,-0.010053827927051956,-0.010053827927051956,False,False,,891480108.3333334,pass,False,,False,False,0.3852379410812561,0.43927272727272726,0.8241288625904011,0.41270358306188926,1.0,False,OtherValuexHighQuality,,891480108.3333334,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
7955,7955.T,Cleanup Corporation,Prime Market (Domestic),Other Products,32314306304.0,close_times_edinet_shares_outstanding,57097000000.0,1719000000.0,,,1.7669263719559498,book_equity_over_market_equity,0.0531962525770579,net_income_over_market_equity,1.7669263719559498,0.0531962525770579,True,True,B_price_times_shares,,,0.4544731170912306,True,6.0,6,-0.028941473053826296,-0.028941473053826296,False,False,,86421141.66666667,pass,False,,False,False,0.8533505988993202,0.29309090909090907,0.7758053911900066,0.5830618892508144,1.0,False,OtherValuexHighQuality,,86421141.66666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
2882,2882.T,"EAT&HOLDINGS Co.,Ltd",Prime Market (Domestic),Foods,22488206400.0,close_times_edinet_shares_outstanding,11477000000.0,373000000.0,,,0.5103563972980967,book_equity_over_market_equity,0.0165864717428064,net_income_over_market_equity,0.5103563972980967,0.0165864717428064,True,True,B_price_times_shares,,,0.5266171988053819,True,3.0,6,-0.14132727567742984,-0.14132727567742984,False,False,,48179930.0,pass,False,,False,False,0.24894787957267725,0.04509090909090909,0.8300460223537146,0.9648208469055375,0.5,False,OtherValuexHighQuality,,48179930.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9895,9895.T,CONSEC CORPORATION,Standard Market(Domestic),Wholesale Trade,2228920337.0,close_times_edinet_shares_outstanding,8140348000.0,-232206000.0,,,3.652148470661112,book_equity_over_market_equity,,missing,3.652148470661112,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,,0.1963367716433343,True,2.0,6,0.02496437665586203,0.02496437665586203,False,False,,1283908.3333333333,exclude,True,,False,False,0.9802525089025574,,0.34155161078238,0.18631921824104236,0.3333333333333333,False,OtherValuexQualityMissingOrLow,,1283908.3333333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
7774,7774.T,"Japan Tissue Engineering Co.,Ltd.",Growth Market(Domestic),Precision Instruments,24690880000.0,close_times_edinet_shares_outstanding,5825035000.0,-255304000.0,,,0.2359184848818673,book_equity_over_market_equity,,missing,0.2359184848818673,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,,0.23203382778109594,True,3.0,6,-0.015840744957473705,-0.015840744957473705,True,False,operating_income_negative,122179730.0,pass,False,,False,False,0.06636451926189706,,0.44148586456278766,0.465472312703583,0.5,False,OtherValuexQualityMissingOrLow,operating_income_negative,122179730.0,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9307,9307.T,"Sugimura Warehouse Co.,Ltd.",Standard Market(Domestic),Warehousing and Harbor Transportation Service,16456158060.0,close_times_edinet_shares_outstanding,16775290000.0,917299000.0,,,1.019392858213711,book_equity_over_market_equity,0.0557419901203841,net_income_over_market_equity,1.019392858213711,0.0557419901203841,True,True,B_price_times_shares,,,0.1169934544915136,True,6.0,6,-0.04631479000679875,-0.04631479000679875,False,False,,12412300.0,pass,False,,False,False,0.5853026869537067,0.32145454545454544,0.11965811965811966,0.7221498371335504,1.0,False,OtherValuexQualityMissingOrLow,,12412300.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9996,9996.T,"Satoh&Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,17697989280.0,close_times_edinet_shares_outstanding,26268555000.0,1315196000.0,,,1.484267765360518,book_equity_over_market_equity,0.0743133007480271,net_income_over_market_equity,1.484267765360518,0.0743133007480271,True,True,B_price_times_shares,,,0.30814919055103174,True,4.0,6,0.042528902845279624,0.042528902845279624,False,False,,2416540.0,exclude,True,,False,False,0.782453868565879,0.5061818181818182,0.6042077580539119,0.12703583061889245,0.6666666666666666,False,HighValuexHighQuality,,2416540.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
7813,7813.T,"PLATZ Co.,Ltd.",Standard Market(Domestic),Other Products,3245522600.0,close_times_edinet_shares_outstanding,3133245000.0,192979000.0,,,0.9654053864853692,book_equity_over_market_equity,0.0594600696972499,net_income_over_market_equity,0.9654053864853692,0.0594600696972499,True,True,B_price_times_shares,,,0.4033945268139584,True,5.0,6,-0.004148758378659477,-0.004148758378659477,False,False,,3704156.6666666665,review,False,,False,False,0.5581094205244416,0.35563636363636364,0.7245233399079553,0.36384364820846904,0.8333333333333334,False,OtherValuexHighQuality,,3704156.6666666665,True,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
7565,7565.T,MANSEI CORPORATION,Standard Market(Domestic),Wholesale Trade,9807752000.0,close_times_edinet_shares_outstanding,11730460000.0,873064000.0,,,1.196039622535317,book_equity_over_market_equity,0.0890177484096253,net_income_over_market_equity,1.196039622535317,0.0890177484096253,True,True,B_price_times_shares,,,0.17774571856977722,True,5.0,6,-0.06568947937525607,-0.06568947937525607,False,False,,2215966.6666666665,exclude,True,,False,False,0.6752994496600842,0.6243636363636363,0.2869822485207101,0.8322475570032574,0.8333333333333334,False,OtherValuexQualityMissingOrLow,,2215966.6666666665,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
7555,7555.T,"Ota Floriculture Auction Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,4070160000.0,close_times_edinet_shares_outstanding,5201023000.0,221684000.0,,,1.2778423944021855,book_equity_over_market_equity,0.05446567211117,net_income_over_market_equity,1.2778423944021855,0.05446567211117,True,True,B_price_times_shares,,,0.36622372405674664,True,5.0,6,0.017037906203451785,0.017037906203451785,False,False,,1419853.3333333333,exclude,True,,False,False,0.7076723858853998,0.30836363636363634,0.6827744904667982,0.2250814332247557,0.8333333333333334,False,OtherValuexHighQuality,,1419853.3333333333,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
1766,1766.T,TOKEN CORPORATION,Prime Market (Domestic),Construction,161997790000.0,close_times_edinet_shares_outstanding,133751000000.0,15778000000.0,,,0.8256347200785887,book_equity_over_market_equity,0.0973963904075481,net_income_over_market_equity,0.8256347200785887,0.0973963904075481,True,True,B_price_times_shares,,,0.27776684465785895,True,5.0,6,-0.031623292542811814,-0.031623292542811814,False,False,,679098200.0,pass,False,,False,False,0.4664940110067983,0.6898181818181818,0.5447074293228139,0.604885993485342,0.8333333333333334,False,OtherValuexHighQuality,,679098200.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9731,9731.T,"Hakuyosha Company,Ltd.",Standard Market(Domestic),Services,13706033500.0,close_times_edinet_shares_outstanding,12890000000.0,2168000000.0,,,0.9404617316891865,book_equity_over_market_equity,0.1581785131343798,net_income_over_market_equity,0.9404617316891865,0.1581785131343798,True,True,B_price_times_shares,,,0.19541141481376575,True,4.0,6,-0.023097945869699373,-0.023097945869699373,False,False,,15277050.0,pass,False,,False,False,0.5415992230495306,0.8992727272727272,0.33826429980276135,0.5322475570032573,0.6666666666666666,False,OtherValuexQualityMissingOrLow,,15277050.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
5621,5621.T,"Human Technologies,Inc.",Growth Market(Domestic),Information & Communication,13286582000.0,close_times_edinet_shares_outstanding,4431379000.0,670296000.0,,,0.3335228729254822,book_equity_over_market_equity,0.0504490921743455,net_income_over_market_equity,0.3335228729254822,0.0504490921743455,True,True,B_price_times_shares,,,0.7107044457178923,True,4.0,6,-0.06600596725037719,-0.06600596725037719,False,False,,80775021.66666667,pass,False,,False,False,0.1246358044674652,0.26545454545454544,0.9092702169625246,0.8332247557003257,0.6666666666666666,False,OtherValuexHighQuality,,80775021.66666667,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
5852,5852.T,AHRESTY CORPORATION,Prime Market (Domestic),Nonferrous Metals,17931279891.0,close_times_edinet_shares_outstanding,51989000000.0,-5623000000.0,,,2.8993468573369445,book_equity_over_market_equity,,missing,2.8993468573369445,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,,0.1129754652944238,True,4.0,6,-0.1555849581137433,-0.1555849581137433,False,True,two_year_net_loss,166616380.0,pass,False,,False,False,0.954354159922305,,0.10650887573964497,0.9716612377850162,0.6666666666666666,False,OtherValuexQualityMissingOrLow,two_year_net_loss,166616380.0,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
9904,9904.T,"Verite Co.,Ltd.",Standard Market(Domestic),Retail Trade,6593665275.0,close_times_edinet_shares_outstanding,4467000000.0,569000000.0,,,0.6774684206274029,book_equity_over_market_equity,0.0862949476912899,net_income_over_market_equity,0.6774684206274029,0.0862949476912899,True,True,B_price_times_shares,,,0.728416313559322,True,5.0,6,0.02129757444291067,0.02129757444291067,False,False,,17622608.333333332,pass,False,,False,False,0.3671090967950793,0.6058181818181818,0.9151873767258383,0.20325732899022797,0.8333333333333334,False,OtherValuexHighQuality,,17622608.333333332,False,"Sequential tie-break: High Value x High Quality, gross profitability percentile, E/P percentile, B/M percentile, Piotroski ratio, lower Sloan accruals, liquidity, market equity.","Passes academic value, quality, financial strength, earnings quality, distress, and liquidity screens."
