code,company_name,sector,bm_raw,ep_raw,anomaly_flags,market_equity_final,gross_profitability,gross_profitability_review_flag,sloan_accruals,accruals_extreme,distress_review_flag,distress_exclusion_flag,distress_reason,avg_daily_value_60d,liquidity_flag,liquidity_exclusion_flag,gross_profitability_extreme,liquidity_review_flag,microcap_flag,one_time_profit_suspected
8098,"Inabata & Co.,Ltd.",Wholesale Trade,1.0471423723542117,0.1012786450968989,,206805689195.0,0.17857013566470273,False,0.0023973532483906445,False,False,False,,358874666.6666667,pass,False,False,False,False,False
7231,"TOPY INDUSTRIES,LIMITED",Transportation Equipment,2.2741160456511658,0.1082555954817595,,60116984910.0,0.15059041494085204,False,-0.03062536850779771,False,False,False,,236382251.66666666,pass,False,False,False,False,False
3386,"COSMO BIO COMPANY,LIMITED",Wholesale Trade,1.4357562880500656,0.0522093195654569,,6933628000.0,0.29237087347970303,False,-0.019110108673364774,False,False,False,,7809665.0,review,False,False,True,False,False
9368,"KIMURA UNITY CO.,LTD.",Warehousing and Harbor Transportation Service,1.0948074593970054,0.0952249280343124,,37605699200.0,0.19247393453035677,False,-0.01954200835525298,False,False,False,,22713811.666666668,pass,False,False,False,False,False
3765,"GungHo Online Entertainment,Inc.",Information & Communication,1.2154575097202505,0.0342565676898343,,125260651880.0,0.24976102529001498,False,0.026938174396558223,False,False,False,,709168105.0,pass,False,False,False,False,False
7685,"BuySell Technologies Co.,Ltd.",Wholesale Trade,0.170856510176788,0.0420181329791456,,125424111600.0,0.973859100699147,False,-0.044473784530129894,False,False,False,,1251450550.0,pass,False,False,False,False,False
2683,"UOKI CO.,LTD.",Retail Trade,0.3578141380054391,0.0189040821973552,,2523793512.0,1.4207802003272152,False,-0.13974711137078094,False,False,False,,1422493.3333333333,exclude,True,True,False,False,False
2175,"SMS CO.,LTD.",Services,0.2895441594570945,0.0381328412328299,,171794175000.0,0.7036059576691925,False,0.009998993389927189,False,False,False,,746426730.0,pass,False,False,False,False,False
7928,"ASAHI KAGAKU KOGYO CO.,LTD.",Chemicals,2.8099569629465817,,,1882935600.0,0.10180817599976598,False,-0.0237574897310049,False,True,False,operating_income_negative,3145396.6666666665,review,False,False,True,True,False
8005,Scroll Corporation,Retail Trade,0.6639733827243758,0.0487578480230559,,56770348000.0,0.6214169546655824,False,-0.07250130366765166,False,False,False,,289173661.6666667,pass,False,False,False,False,False
7846,PILOT CORPORATION,Other Products,0.79919417828574,0.0664230759970096,,182782863000.0,0.29494654560099587,False,-0.022500636854171974,False,False,False,,524889803.3333333,pass,False,False,False,False,False
5137,SmartDrive inc.,Information & Communication,0.1483207767694754,0.059625561981605,,7911824800.0,0.7325825572462275,False,-0.07787075137492817,False,False,False,,101441783.33333333,pass,False,False,False,False,False
9076,"SEINO HOLDINGS CO.,LTD.",Land Transportation,1.0237390046897836,0.1180039076447018,,413749010304.0,0.10498348534892882,False,-0.004906078370911783,False,False,False,,1150331653.3333333,pass,False,False,False,False,False
9341,"GENOVA,Inc.",Services,0.7181567066019321,0.1467277862874027,,9745304800.0,0.865371497441532,False,0.028107214838030404,False,False,False,,39066246.666666664,pass,False,False,False,False,False
3547,UNISIA HOLDINGS CO.,Retail Trade,0.2568677111967691,0.0689633366963562,,17685107166.0,1.2678474900405645,False,-0.09280278899456619,False,False,False,,95743170.0,pass,False,True,False,False,False
4763,"CREEK & RIVER Co.,Ltd.",Services,0.7101898563011514,0.1523300286413473,,27310866000.0,0.4289709285518503,False,0.04980596217647167,False,False,False,,72374811.66666667,pass,False,False,False,False,False
3202,"Daitobo Co.,Ltd.",Textiles and Apparels,1.1219951440491245,0.0124508537953938,,4495515000.0,0.06534860787476446,False,-0.021045231509827927,False,False,False,,9889438.333333334,review,False,False,True,False,False
8030,"Chuo Gyorui Co.,Ltd.",Wholesale Trade,2.421977784723775,0.2182652482935536,,13960078500.0,0.19605403959336543,False,-0.011385669985310919,False,False,False,,18277566.666666668,pass,False,False,False,False,False
3950,THE PACK CORPORATION,Pulp and Paper,1.1117449972983977,0.0869793870374891,,69257788600.0,0.24422331401374123,False,-0.008076952733441283,False,False,False,,148391510.0,pass,False,False,False,False,False
1929,"NITTOC CONSTRUCTION CO.,LTD.",Construction,0.7520169285961459,0.0533658554646439,,45965720565.0,0.22059494960137674,False,-0.036993472268364296,False,False,False,,132105578.33333333,pass,False,False,False,False,False
3776,"BroadBand Tower,Inc.",Information & Communication,0.7382879242429025,0.0183637850850889,,16347828000.0,0.17076115052908641,False,-0.05333470655707151,False,False,False,,184025450.0,pass,False,False,False,False,False
4392,"Future Innovation Group,Inc.",Information & Communication,0.1448104265951949,0.0128422650686926,,61204156416.0,0.2631713554987212,False,0.01769462501981925,False,False,False,,6319499200.0,pass,False,False,False,False,False
1930,"HOKURIKU ELECTRICAL CONSTRUCTION CO.,LTD.",Construction,0.9675114730980215,0.0720368109268724,,45532276593.0,0.170787553329929,False,-0.07003304821150855,False,False,False,,154086250.0,pass,False,False,False,False,False
1833,OKUMURA CORPORATION,Construction,0.84526371550409,0.0340938471198077,,204025083340.0,0.08053554817951233,False,0.04827451504466626,False,True,False,two_year_ocf_loss,669114400.0,pass,False,False,False,False,False
9065,SANKYU INC.,Land Transportation,0.6349806234319644,0.0665925623265079,,467830023528.0,0.13509810359343274,False,-0.0235718896931541,False,False,False,,1746423651.6666667,pass,False,False,False,False,False
2792,"HONEYS HOLDINGS CO.,LTD.",Retail Trade,1.2209874209982614,0.1128694970299521,,37658854800.0,0.5915147318703415,False,-0.012089028894539338,False,False,False,,156530006.66666666,pass,False,False,False,False,False
1762,"TAKAMATSU CONSTRUCTION GROUP CO.,LTD.",Construction,1.146780760613453,0.0538026950248609,,120124094100.0,0.1654499953656502,False,0.005170196980232057,False,False,False,,263385241.66666666,pass,False,False,False,False,False
1893,"PENTA-OCEAN CONSTRUCTION CO.,LTD.",Construction,0.3726199988829397,0.0269894639589219,,461920993280.0,0.07207855458116393,False,0.05839066023463591,False,False,False,,4410752068.333333,pass,False,False,False,False,False
4673,"Kawasaki Geological Engineering Co.,Ltd.",Services,1.2891718755166048,0.1524183354858481,,4071052200.0,0.26602995431190063,False,0.19146230781312748,False,False,False,,75247000.0,pass,False,False,False,False,False
1963,JGC HOLDINGS CORPORATION,Construction,0.6161100696795873,,,636671950848.0,0.02413491886377403,False,-0.06066207370766732,False,True,False,operating_income_negative,7475130711.666667,pass,False,False,False,False,False
4228,"Sekisui Kasei Co.,Ltd.",Chemicals,1.98708137469682,,,24996459950.0,0.20062684419912213,False,-0.09308445727262116,False,False,False,,150409473.33333334,pass,False,False,False,False,False
3317,"FLYING GARDEN CO.,LTD.",Retail Trade,1.6520494555018257,0.1784989044099465,,1972790820.0,1.1616371980464553,False,-0.0710421705863648,False,False,False,,6076041.666666667,review,False,False,True,True,False
2294,"Kakiyasu Honten Co.,Ltd.",Foods,0.7670982113645936,0.0292681292733279,,24155968200.0,1.0199520733486143,False,-0.050827972506909964,False,False,False,,139525793.33333334,pass,False,False,False,False,False
8084,RYODEN CORPORATION,Wholesale Trade,1.104426112357913,0.0582215148736088,,80777698935.0,0.19397161871896898,False,-0.09227506694136675,False,False,False,,218051925.0,pass,False,False,False,False,False
8085,"NARASAKI SANGYO CO.,LTD.",Wholesale Trade,1.3098765674365669,0.1119036872780078,,20383600000.0,0.21220276562970308,False,0.03790724677276142,False,False,False,,20717800.0,pass,False,False,False,False,False
8218,"KOMERI CO.,LTD.",Retail Trade,1.5069430685806602,0.0839318272376056,,163454084720.0,0.33667993410248254,False,-0.024755369237089077,False,False,False,,345641491.6666667,pass,False,False,False,False,False
1787,"Nakabohtec Corrosion Protecting Co.,Ltd.",Construction,0.6620261964442137,0.0794079715226501,,13187744000.0,0.31159362241144795,False,0.030221547519663675,False,False,False,,7024716.666666667,review,False,False,True,False,False
1852,ASANUMA CORPORATION,Construction,0.7236030985098721,0.0748571153753439,,63761473790.0,0.15611766747657063,False,-0.0037969245834699825,False,False,False,,383774358.3333333,pass,False,False,False,False,False
4055,T&S Group Inc.,Information & Communication,0.188314130206221,0.032919526423538,,15469147200.0,0.33822855735719604,False,-0.0758523317541649,False,False,False,,529030540.0,pass,False,False,False,False,False
7872,"ESTELLE HOLDINGS CO.,LTD.",Other Products,1.972994952891252,,,6202752816.0,0.5774183986034715,False,-0.017206703910614525,False,True,True,two_year_net_loss;operating_income_negative,3063338.3333333335,review,False,False,True,False,False
2924,"Ifuji Sangyo Co.,Ltd.",Foods,0.6470639922112534,0.1218643949133639,,17248680400.0,0.3620689655172414,False,-0.1218341438767132,False,False,False,,23827326.666666668,pass,False,False,False,False,False
2053,"CHUBU SHIRYO CO.,LTD.",Foods,1.3367775452489654,0.0693563360488043,,50507281664.0,0.18301470733003877,False,-0.08265581336475078,False,False,False,,157912838.33333334,pass,False,False,False,False,False
3020,"Applied Co.,Ltd.",Retail Trade,1.0528865634304037,0.1567922766590913,,11352600000.0,0.4906396255850234,False,-0.059722151022709793,False,False,False,,15546500.0,pass,False,False,False,False,False
9509,"Hokkaido Electric Power Company,Incorporated",Electric Power and Gas,2.188080492126544,0.3502016016352541,,186161341626.02023,,False,-0.020385455018012037,False,False,False,,3309542959.906718,pass,False,False,False,False,False
3391,TSURUHA HOLDINGS INC.,Retail Trade,1.0160114382977483,0.0514479246487493,,881590468608.0,0.2694139070778122,False,-0.03515909476938328,False,False,False,,5370741455.0,pass,False,False,False,False,False
8066,MITANI CORPORATION,Wholesale Trade,0.8936488447154483,0.1004466119400344,,215029651900.0,0.20131242725460555,False,-0.012761602825210185,False,False,False,,36159680.0,pass,False,False,False,False,False
9110,"NS United Kaiun Kaisha,Ltd.",Marine Transportation,0.8980131099386519,0.1027535186629283,,181220071510.0,0.09717293629905348,False,-0.05651094529615148,False,False,False,,518649916.6666667,pass,False,False,False,False,False
4449,giftee Inc.,Information & Communication,0.2926263323605543,0.0429854788956537,,34453495414.0,0.2331901758153268,False,-0.2237254194269481,False,False,False,,480679238.3333333,pass,False,False,False,False,False
9360,SUZUYO SHINWART CORPORATION,Information & Communication,0.5434478088268697,0.1332712364883631,,8298865000.0,0.3800674286654058,False,-0.05683060109289618,False,False,False,,6320718.333333333,review,False,False,True,False,False
9069,"SENKO Group Holdings Co.,Ltd.",Land Transportation,0.7335985122554897,0.062023000984761,,331538295044.0,0.18784844011525742,False,-0.034417986421713294,False,False,False,,729732463.3333334,pass,False,False,False,False,False
3399,Maruchiyo Yamaokaya Corporation,Retail Trade,0.1635189630028548,0.0595360156043138,,61949023000.0,1.6338686088588499,False,-0.08898677862346838,False,False,False,,534956868.3333333,pass,False,True,False,False,False
3302,"TEIKOKU SEN-I Co.,Ltd.",Textiles and Apparels,0.824673045807294,0.0426319564374174,,87778542500.0,0.10548691555586073,False,0.009606828074693726,False,False,False,,141838696.66666666,pass,False,False,False,False,False
3148,"CREATE SD HOLDINGS CO.,LTD.",Retail Trade,0.6860893892431892,0.0754015699991551,,208019541240.0,0.5039714914969078,False,-0.03505193778943232,False,False,False,,644299083.3333334,pass,False,False,False,False,False
9424,Japan Communications Inc.,Information & Communication,0.2051056357634322,0.0473191521850167,,19079504985.0,0.5163160344376314,False,-0.004616314911075148,False,False,False,,281194613.3333333,pass,False,False,False,False,False
1418,"INTERLIFE HOLDINGS CO.,LTD.",Construction,0.5763579669939914,0.1020608529427367,,8113110719.0,0.3928129909772653,False,-0.14977069020124578,False,False,False,,44587205.0,pass,False,False,False,False,False
7084,Smile Holdings Inc.,Services,0.8752547165327882,0.0278465289851222,,7423546400.0,0.12702309088509464,False,-0.049191051418083,False,False,False,,18915778.333333332,pass,False,False,False,False,False
3668,"COLOPL,Inc.",Information & Communication,1.3904121260347722,,,49582421434.0,0.10543687782208022,False,-0.042520910078625754,False,False,True,two_year_net_loss,208891755.0,pass,False,False,False,False,False
9418,"U-NEXT HOLDINGS Co.,Ltd.",Information & Communication,0.3838713239117887,0.0683855103476809,,283188644810.0,0.49589655942290073,False,-0.005340219010361253,False,False,False,,1030255606.6666666,pass,False,False,False,False,False
9913,NIPPO LTD.,Wholesale Trade,0.5200344675447405,0.0455226784354046,,31786354620.0,0.23288683602771362,False,-0.04178396330855606,False,False,False,,43031591.666666664,pass,False,False,False,False,False
6092,"EnBio Holdings,Inc",Services,1.457216079600447,0.0714656661882807,,6334356400.0,0.12519521014000023,False,0.02126963795103426,False,False,False,,71669373.33333333,pass,False,False,False,False,False
3106,KURABO INDUSTRIES LTD.,Textiles and Apparels,0.7134862789986054,0.0533310121566682,,169844892000.0,0.1661584325745687,False,-0.010383024016612839,False,False,False,,403914166.6666667,pass,False,False,False,False,False
1904,"TAISEI ONCHO CO.,LTD.",Construction,0.8994490967368246,0.0809762686726,,30717641610.0,0.1883638546530237,False,0.040064364570697196,False,False,False,,110884541.66666667,pass,False,False,False,False,False
9763,"Maruken Lease Co.,Ltd.",Wholesale Trade,4.512802781967637,0.3260150615858468,,3870986800.0,0.11376866949398098,False,0.035119072947250474,False,False,False,,37624251.63228353,pass,False,False,False,False,False
9218,"Mental Health Technologies Co.,Ltd.",Services,0.2151336019613148,0.0595764646775829,,7281768100.0,0.39616331854448195,False,-0.03965766255795296,False,False,False,,18805388.333333332,pass,False,False,False,False,False
7361,"Human Creation Holdings,Inc.",Services,0.4789045046531435,0.11105617661879,,3588112000.0,0.604453026846378,False,-0.16890634511106464,False,False,False,,8362513.333333333,review,False,False,True,False,False
1786,Oriental Shiraishi Corporation,Construction,1.217258265271589,0.0911495373405951,,42117602700.0,0.13614338256757547,False,-0.04786543581817414,False,False,False,,158868866.66666666,pass,False,False,False,False,False
1812,KAJIMA CORPORATION,Construction,0.4873487166347037,0.0482220448183588,,2622327619584.0,0.09355576577494534,False,0.02908217485330607,False,False,False,,13824471666.666666,pass,False,False,False,False,False
9081,"Kanagawa Chuo Kotsu Co.,Ltd.",Land Transportation,1.5656763212014533,0.1389061749906655,,40494960000.0,0.12481196940792696,False,-0.016744019460072528,False,False,False,,46495450.0,pass,False,False,False,False,False
2815,"ARIAKE JAPAN Co.,Ltd.",Foods,0.7492649903247586,0.0485905019816295,,171345914540.0,0.1353504981778238,False,-0.027232697235345677,False,False,False,,364391033.3333333,pass,False,False,False,False,False
8227,"SHIMAMURA Co.,Ltd.",Retail Trade,0.7090697487657511,0.064088067879215,,693732881506.0,0.43685752709719367,False,-0.006335527191881636,False,False,False,,2906437450.0,pass,False,False,False,False,False
7932,"Nippi,Incorporated",Other Products,1.220331408910197,0.0757123457868561,,33244248000.0,0.18773869919626063,False,-0.029951040219968295,False,False,False,,125096716.66666667,pass,False,False,False,False,False
4193,"Fabrica Holdings Co.,Ltd.",Information & Communication,0.307659343968762,0.0290009126593554,,11907728700.0,0.7889927461451987,False,-0.13333630383432393,False,False,False,,11699420.0,pass,False,False,False,False,False
8289,Olympic Group Corporation,Retail Trade,0.9770116518133636,,,21959819988.0,0.5699789629996288,False,-0.10786553646248075,False,True,False,operating_income_negative,178635290.0,pass,False,False,False,False,False
3979,"ULURU.CO.,LTD.",Information & Communication,1.1221044806760332,0.1697464505222403,,2698566000.0,0.74921720509571,False,-0.03153902112065452,False,False,False,,11534126.666666666,pass,False,False,False,False,False
4549,"EIKEN CHEMICAL CO.,LTD.",Pharmaceutical,0.4887044259004544,0.027980025659616,,89849810382.0,0.26389221843985233,False,-0.05665663087053823,False,False,False,,524698408.3333333,pass,False,False,False,False,False
8860,FUJI CORPORATION LIMITED,Real Estate,2.044950240855186,0.1781954616601639,,26736399208.0,0.1070503489905699,False,0.011527715677475521,False,False,False,,84990128.33333333,pass,False,False,False,False,False
7464,"SAFTEC CO.,LTD.",Wholesale Trade,2.9136224078686133,0.0825083644916477,,2787378000.0,0.3771483983658636,False,-0.07663588048988952,False,False,False,,2458158.3333333335,exclude,True,False,False,False,False
3626,TIS Inc.,Information & Communication,0.4738429855200302,0.0692192107285174,,751438790656.0,0.28708128826935175,False,-0.021659297078837514,False,False,False,,7694157528.333333,pass,False,False,False,False,False
3248,"EARLY AGE CO.,Ltd.",Real Estate,1.7343043713401236,0.10276220966355,,2726031300.0,0.06837055965181657,False,-0.01142579547032453,False,False,False,,4632951.666666667,review,False,False,True,False,False
3446,JTEC CORPORATION,Metal Products,0.2708012037869516,0.0057370449571642,,10519004200.0,0.319613375989085,False,-0.062049278042257884,False,False,False,,155157165.0,pass,False,False,False,False,False
2445,"Takamiya Co.,Ltd.",Services,1.252807194032424,0.0682350816392809,,18025918200.0,0.1881160424103575,False,0.025204657654092112,False,True,False,two_year_ocf_loss,54566161.666666664,pass,False,False,False,False,False
3271,The Global Ltd.,Real Estate,0.3067846233192727,0.1130167180609835,,35920314000.0,0.23311343358257744,False,-0.323398182271546,False,False,False,,303460510.0,pass,False,False,False,False,False
7425,"HATSUHO SHOUJI CO.,LTD.",Wholesale Trade,1.3438020091891114,0.1111272613249018,,8401952760.0,0.27867962628082477,False,-0.05575967506868369,False,False,False,,6650413.333333333,review,False,False,True,False,False
4657,"ENVIRONMENTAL CONTROL CENTER CO.,LTD.",Services,1.0922919502827664,0.0186436564732619,,2241083988.0,0.24661104038897197,False,-0.026759679866467396,False,False,False,,23624466.666666668,pass,False,False,False,False,False
7447,"NAGAILEBEN Co.,Ltd.",Wholesale Trade,0.9127572991446988,0.0517355057332088,,49743033600.0,0.15018311256317715,False,0.008588554945073577,False,False,False,,112065798.33333333,pass,False,False,False,False,False
5969,"LOBTEX Co.,Ltd.",Metal Products,2.1589533444560005,0.0586432515761694,,2242747400.0,0.19813803304003713,False,-0.01763257836001442,False,False,False,,379328.3333333333,exclude,True,False,False,False,False
3355,KURIYAMA HOLDINGS CORPORATION,Wholesale Trade,1.579664324670686,0.1265083898500015,,31181892400.0,0.2985063703211755,False,-0.003067851113547203,False,False,False,,77897028.33333333,pass,False,False,False,False,False
9051,"SENKON LOGISTICS CO.,LTD",Land Transportation,0.9548579845647294,0.0789596246538352,,6413493000.0,0.1902617506033842,False,-0.05257121510286086,False,False,False,,2147858.3333333335,exclude,True,False,False,False,False
1885,TOA CORPORATION,Construction,0.5860050670852132,0.0823219970391972,,184082026008.0,0.11698373246715885,False,0.10285114754098361,False,False,False,,1820299350.0,pass,False,False,False,False,False
5537,"AlbaLink Co.,Ltd.",Real Estate,0.1095922858650205,0.0533598552890869,,18396732800.0,0.8515017136669621,False,,False,False,False,,223835296.66666666,pass,False,False,False,False,False
3050,"DCM Holdings Co.,Ltd.",Retail Trade,1.454906962184349,0.0844613753421997,,204945751000.0,0.17770883928274395,False,-0.017953039791968415,False,False,False,,508394780.0,pass,False,False,False,False,False
7819,SHOBIDO Corporation,Other Products,0.696436940551025,0.0914408389488326,,11215120200.0,0.4328193594402686,False,0.006927232233532586,False,False,False,,35987888.333333336,pass,False,False,False,False,False
5571,"Excite Holdings Co.,Ltd.",Information & Communication,0.7226120331002631,0.3002340732316513,,5034685050.0,0.4500010177980175,False,0.20450746142310805,True,False,False,,10671568.333333334,pass,False,False,False,False,False
8018,"SANKYO SEIKO CO.,LTD.",Wholesale Trade,1.555138319765938,0.071378715720235,,32908969800.0,0.14151497357604229,False,0.018118517975592774,False,False,False,,55793758.333333336,pass,False,False,False,False,False
9063,"Okayamaken Freight Transportation CO.,LTD.",Land Transportation,2.964661976244891,0.1216618999881688,,7894386000.0,0.05777218388289341,False,-0.03478501010018018,False,False,False,,4953883.333333333,review,False,False,True,False,False
8928,ANABUKI KOSAN INC.,Real Estate,1.6669859379412633,0.142148087048274,,26187239500.0,0.16858487506451747,False,0.024537323421001334,False,False,False,,34113453.333333336,pass,False,False,False,False,False
7486,"SANRIN CO.,LTD.",Wholesale Trade,2.333689580759445,0.0916814597475119,,8954918500.0,0.23213820926600728,False,-0.0011418208684555193,False,False,False,,7123843.333333333,review,False,False,True,False,False
1793,"OHMOTO GUMI CO.,LTD.",Construction,1.3426696686338786,0.0370123241268751,,48308233600.0,0.08661067906233706,False,0.02261586276403202,False,False,False,,8362963.333333333,review,False,False,True,False,False
3023,Rasa Corporation,Wholesale Trade,1.1722419127643344,0.1395794199224904,,18648881056.0,0.20604949036351064,False,-0.007322223403770489,False,False,False,,97829025.0,pass,False,False,False,False,False
3333,"ASAHI CO.,LTD.",Retail Trade,1.2312420551992873,0.0695601177886431,,32616692900.0,0.691742225881895,False,-0.07294067782594521,False,False,False,,224447166.66666666,pass,False,False,False,False,False
1861,"Kumagai Gumi Co.,Ltd.",Construction,3.0457050432770667,0.1566830647191244,,59700134260.0,0.08283733268761365,False,0.0024113620108306938,False,False,False,,1539420790.0,pass,False,False,False,False,False
3538,WILLPLUS Holdings Corporation,Retail Trade,1.4024663698643778,0.4916576253206854,extreme_high_ep_top1pct;extreme_high_ep_top1pct,8702336300.0,0.333920135950694,False,0.16088614264014234,False,False,False,,16754046.666666666,pass,False,False,False,False,True
9890,"MAKIYA CO.,LTD.",Retail Trade,1.4262413817782107,0.1027303799560187,,14580516500.0,0.5452643565409993,False,-0.041234495098717065,False,False,False,,12632175.0,pass,False,False,False,False,False
3544,"SATUDORA HOLDINGS CO.,LTD.",Retail Trade,0.8761127423879456,0.0689623112079203,,11325026472.0,0.5350057489286087,False,-0.03864929540015953,False,False,False,,23715388.333333332,pass,False,False,False,False,False
9861,"YOSHINOYA HOLDINGS CO.,LTD.",Retail Trade,0.3356654014170914,0.0231700576161553,,204703850054.0,1.121418957892713,False,-0.08163583220257689,False,False,False,,1260047870.0,pass,False,False,False,False,False
7039,BRIDGE International Group Corp.,Services,0.8005774403329964,0.0913534585918688,,5871775500.0,0.5187241680363007,False,0.007430527251224417,False,False,False,,23250123.333333332,pass,False,False,False,False,False
2664,CAWACHI LIMITED,Retail Trade,1.5593440148400604,0.0681486779389143,,73926599200.0,0.33425183240564926,False,-0.012347114121095725,False,False,False,,400199793.3333333,pass,False,False,False,False,False
5868,Rococo Co.Ltd.,Services,0.848451392113364,0.0939428594358171,,3488940000.0,0.628267809398645,False,-0.0724314406238476,False,False,False,,8630936.666666666,review,False,False,True,False,False
4113,"TAOKA CHEMICAL COMPANY,LIMITED",Chemicals,1.739941017137596,0.1390146939472061,,10631969600.0,0.18058341829184069,False,-0.09623015458877052,False,False,False,,67990681.66666667,pass,False,False,False,False,False
2915,"KENKO Mayonnaise Co.,Ltd.",Foods,1.3861844250270172,0.1215074954550369,,28829497200.0,0.3105174030058363,False,-0.015989916532928822,False,False,False,,89062971.66666667,pass,False,False,False,False,False
5282,GEOSTR Corporation,Glass and Ceramics Products,2.0235984346015705,0.0983445261665105,,11731837500.0,0.12236206748647534,False,0.006150953218123176,False,False,False,,41818331.666666664,pass,False,False,False,False,False
9048,"Nagoya Railroad Co., Ltd.",Land Transportation,1.4152900765177812,0.1071682954164074,,352091071836.0,,False,-0.0297923813448067,False,False,False,,1709724983.3333333,pass,False,False,False,False,False
3480,"J.S.B.Co.,Ltd.",Real Estate,0.2846650041231939,0.0352244226836082,,146239785000.0,0.15384567906279856,False,-0.0195826420726298,False,False,False,,403102833.3333333,pass,False,False,False,False,False
2871,NICHIREI CORPORATION,Foods,0.5786453112764182,0.0567163238395883,,476917369971.0,0.25284994020684226,False,-0.05311983811096957,False,False,False,,2371136350.8333335,pass,False,False,False,False,False
8174,"NIPPON GAS CO.,LTD.",Retail Trade,0.2260082238707048,0.0391050786845051,,300037754550.0,0.4778551192811086,False,-0.10272271338707067,False,False,False,,944809907.5,pass,False,False,False,False,False
6379,RAIZNEXT Corporation,Construction,0.7305016297365265,0.0695585879483866,,117253674069.0,0.16429389909371853,False,0.07314266493170814,False,False,False,,316485883.3333333,pass,False,False,False,False,False
1934,YURTEC CORPORATION,Construction,0.9213375829220204,0.0747671065274299,,160324513770.0,0.16250564983358673,False,-0.01280524306555282,False,False,False,,384479453.3333333,pass,False,False,False,False,False
1992,"KANDA TSUSHINKI CO.,LTD.",Construction,0.9727929178471294,0.0686572874835817,,6286659666.0,0.2340744307884077,False,-0.004225779503117063,False,False,False,,527945.0,exclude,True,False,False,False,False
9908,"NIHON DENKEI CO.,LTD",Wholesale Trade,1.0859442602410985,0.1219933589289406,,28270243809.0,0.2283656205073966,False,0.04560784629506157,False,False,False,,34894515.0,pass,False,False,False,False,False
5952,Amatei Incorporated,Metal Products,0.7157753914018151,0.0684615106482988,,2074275000.0,0.19935082411427882,False,-0.06043038610395572,False,False,False,,7048400.0,review,False,False,True,False,False
3065,"Life Foods Co.,Ltd.",Retail Trade,0.3419363027452701,0.0071546562229973,,5001358400.0,1.6282549049795623,False,-0.11749338798506719,False,False,False,,1841943.3333333333,exclude,True,True,False,False,False
9193,"Tokyo Kisen Co.,Ltd.",Warehousing and Harbor Transportation Service,2.741014492345079,0.2503446445734861,,9045913500.0,0.04555455617129849,False,0.034236737606722745,False,True,False,operating_income_negative,20513038.333333332,pass,False,False,False,False,False
7826,"FURUYA METAL CO.,LTD.",Other Products,0.2748981622331047,0.0275323832970536,,234923360256.0,0.1145449848220629,False,0.04689223746222288,False,False,False,,4455900400.0,pass,False,False,False,False,False
7097,"SAKURASAKU PLUS,Co.,Ltd.",Services,0.4419673418858607,0.0463910059942039,,13170656400.0,0.2170764821240006,False,-0.12187685901249257,False,False,False,,13735996.666666666,pass,False,False,False,False,False
6898,"TOMITA ELECTRIC CO.,LTD.",Electric Appliances,1.355640941574601,0.0421380099890757,,2937039505.0,0.08900023927218337,False,0.05100355161186095,False,True,False,two_year_ocf_loss;operating_income_negative,11935008.333333334,pass,False,False,False,False,False
9854,"AIGAN CO.,LTD.",Retail Trade,3.131785143909803,,,4560657690.0,0.7283095134979067,False,0.008806787670497262,False,True,True,two_year_net_loss;two_year_ocf_loss;operating_income_negative,23652885.0,pass,False,False,False,False,False
8141,"Shinko Shoji Co.,Ltd.",Wholesale Trade,1.1176921070851586,0.0117217372048178,,47006684280.0,0.11548887584165095,False,-0.34656184672863943,False,False,False,,606414443.3333334,pass,False,False,False,False,False
3204,Toabo Corporation,Textiles and Apparels,3.098067163714311,0.1454262654308828,,4510877028.0,0.10425835786528316,False,-0.010325230293126635,False,False,False,,9856486.666666666,review,False,False,True,False,False
3143,O'will Corporation,Wholesale Trade,2.7221336642102805,0.4736810056900317,extreme_high_ep_top1pct;extreme_high_ep_top1pct,1934576200.0,0.2410454535442149,False,0.11203963904019583,False,False,False,,9028146.666666666,review,False,False,True,True,True
9887,"MATSUYA FOODS HOLDINGS CO.,LTD.",Retail Trade,0.5091126560056762,0.0243978677804936,,89597829600.0,0.9465455985545548,False,-0.06285059414239542,False,False,False,,510602966.6666667,pass,False,False,False,False,False
6184,"Kamakura Shinsho,Ltd.",Services,0.341904284288459,0.0412865600949969,,18826102204.0,0.5654601192988529,False,-0.07841416493278558,False,False,False,,99566193.33333333,pass,False,False,False,False,False
3048,BIC CAMERA INC.,Retail Trade,0.7059480180837249,0.0679955881929372,,299975344608.0,0.5207210232485623,False,-0.010053827927051956,False,False,False,,891480108.3333334,pass,False,False,False,False,False
7955,Cleanup Corporation,Other Products,1.7669263719559498,0.0531962525770579,,32314306304.0,0.4544731170912306,False,-0.028941473053826296,False,False,False,,86421141.66666667,pass,False,False,False,False,False
2882,"EAT&HOLDINGS Co.,Ltd",Foods,0.5103563972980967,0.0165864717428064,,22488206400.0,0.5266171988053819,False,-0.14132727567742984,False,False,False,,48179930.0,pass,False,False,False,False,False
9895,CONSEC CORPORATION,Wholesale Trade,3.652148470661112,,,2228920337.0,0.1963367716433343,False,0.02496437665586203,False,False,False,,1283908.3333333333,exclude,True,False,False,False,False
7774,"Japan Tissue Engineering Co.,Ltd.",Precision Instruments,0.2359184848818673,,,24690880000.0,0.23203382778109594,False,-0.015840744957473705,False,True,False,operating_income_negative,122179730.0,pass,False,False,False,False,False
