code,ticker,company_name,market,sector,is_financial_excluded,is_common_stock,has_price,has_fundamentals,universe_inclusion_status,exclusion_reason
4326,4326.T,INTAGE HOLDINGS Inc.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
4421,4421.T,"D.I.System Co.,Ltd.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
2288,2288.T,"MARUDAI FOOD CO.,LTD.",Prime Market (Domestic),Foods,False,True,True,True,included,
7821,7821.T,"MAEDA KOSEN CO.,LTD.",Prime Market (Domestic),Other Products,False,True,True,True,included,
7148,7148.T,"Financial Partners Group Co.,Ltd.",Prime Market (Domestic),Securities and Commodities Futures,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
8923,8923.T,TOSEI CORPORATION,Prime Market (Domestic),Real Estate,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
7255,7255.T,SAKURAI LTD.,Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
4361,4361.T,"KAWAGUCHI CHEMICAL INDUSTRY CO.,LTD.",Standard Market(Domestic),Chemicals,False,True,True,True,included,
9824,9824.T,"SENSHU ELECTRIC CO.,LTD.",Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
5252,5252.T,"Nihon Knowledge Co,Ltd.",Growth Market(Domestic),Information & Communication,False,True,True,True,included,
4524,4524.T,"MORISHITA JINTAN CO.,LTD.",Standard Market(Domestic),Pharmaceutical,False,True,True,True,included,
4526,4526.T,"RIKEN VITAMIN CO.,LTD.",Prime Market (Domestic),Foods,False,True,True,True,included,
3153,3153.T,"Yashima Denki Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
9629,9629.T,PCA CORPORATION,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
2499,2499.T,"NIHONWASOU HOLDINGS,INC.",Standard Market(Domestic),Services,False,True,True,True,included,
3934,3934.T,"BENEFIT JAPAN Co.,LTD.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
9900,9900.T,Sagami Holdings Corporation,Prime Market (Domestic),Retail Trade,False,True,True,True,included,
2674,2674.T,"HARD OFF CORPORATION Co.,Ltd.",Prime Market (Domestic),Retail Trade,False,True,True,True,included,
9034,9034.T,"NANSO Transport Co.,Ltd.",Standard Market(Domestic),Land Transportation,False,True,True,True,included,
1719,1719.T,HAZAMA ANDO CORPORATION,Prime Market (Domestic),Construction,False,True,True,True,included,
6089,6089.T,"WILL GROUP,INC.",Prime Market (Domestic),Services,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
9304,9304.T,Shibusawa Logistics Corporation,Prime Market (Domestic),Warehousing and Harbor Transportation Service,False,True,True,True,included,
2201,2201.T,"Morinaga & Co.,Ltd.",Prime Market (Domestic),Foods,False,True,True,True,included,
9214,9214.T,"Recovery International Co.,Ltd.",Growth Market(Domestic),Services,False,True,True,True,included,
5195,5195.T,"Bando Chemical Industries,Ltd.",Prime Market (Domestic),Rubber Products,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
8006,8006.T,"YUASA FUNASHOKU Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,False,True,True,True,included,
6082,6082.T,"RIDE ON EXPRESS HOLDINGS Co.,Ltd.",Standard Market(Domestic),Services,False,True,True,True,included,
4687,4687.T,TDC SOFT Inc.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
4452,4452.T,Kao Corporation,Prime Market (Domestic),Chemicals,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
5357,5357.T,"YOTAI REFRACTORIES CO.,LTD.",Prime Market (Domestic),Glass and Ceramics Products,False,True,True,True,included,
5136,5136.T,"tripla Co.,Ltd.",Growth Market(Domestic),Information & Communication,False,True,True,True,included,
7186,7186.T,"Yokohama Financial Group,Inc.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
7564,7564.T,"WORKMAN CO.,LTD.",Standard Market(Domestic),Retail Trade,False,True,True,True,included,
3495,3495.T,"Koryojyuhan Co.,Ltd.",Standard Market(Domestic),Real Estate,False,True,True,True,included,
2922,2922.T,"NATORI CO.,LTD.",Prime Market (Domestic),Foods,False,True,True,True,included,
5334,5334.T,"Niterra Co.,Ltd.",Prime Market (Domestic),Glass and Ceramics Products,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
5967,5967.T,"TONE CO.,LTD.",Standard Market(Domestic),Metal Products,False,True,True,True,included,
8616,8616.T,"Tokai Tokyo Financial Holdings,Inc.",Prime Market (Domestic),Securities and Commodities Futures,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
8061,8061.T,SEIKA CORPORATION,Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
7804,7804.T,"B&P Co.,Ltd.",Standard Market(Domestic),Other Products,False,True,True,True,included,
9003,9003.T,"Sotetsu Holdings,Inc.",Prime Market (Domestic),Land Transportation,False,True,True,True,included,
7030,7030.T,SPRIX Inc.,Standard Market(Domestic),Services,False,True,True,True,included,
2226,2226.T,KOIKE-YA Inc.,Standard Market(Domestic),Foods,False,True,True,True,included,
2415,2415.T,"Human Holdings Co.,Ltd.",Standard Market(Domestic),Services,False,True,True,True,included,
1994,1994.T,TAKAHASHI CURTAIN WALL CORPORATION,Standard Market(Domestic),Construction,False,True,True,True,included,
9726,9726.T,"KNT-CT Holdings Co.,Ltd.",Standard Market(Domestic),Services,False,True,True,True,included,
7399,7399.T,"NANSIN CO.,LTD.",Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
7596,7596.T,"UORIKI CO.,LTD.",Prime Market (Domestic),Retail Trade,False,True,True,True,included,
2883,2883.T,"DAIREI CO.,LTD.",Standard Market(Domestic),Foods,False,True,True,True,included,
4258,4258.T,AMIYA Corporation,Growth Market(Domestic),Information & Communication,False,True,True,True,included,
7211,7211.T,MITSUBISHI MOTORS CORPORATION,Prime Market (Domestic),Transportation Equipment,False,True,True,True,included,
9504,9504.T,"The Chugoku Electric Power Company,Incorporated",Prime Market (Domestic),Electric Power and Gas,False,True,True,True,included,
9173,9173.T,"Tokai Kisen Co.,Ltd.",Standard Market(Domestic),Marine Transportation,False,True,True,True,included,
8346,8346.T,"The Toho Bank,Ltd.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
9782,9782.T,DMS INC.,Standard Market(Domestic),Services,False,True,True,True,included,
6022,6022.T,Akasaka Diesels Ltd.,Standard Market(Domestic),Machinery,False,True,True,True,included,
9273,9273.T,"KOA SHOJI HOLDINGS CO.,LTD.",Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
3245,3245.T,"DEAR LIFE CO.,LTD.",Prime Market (Domestic),Real Estate,False,True,True,True,included,
1860,1860.T,TODA CORPORATION,Prime Market (Domestic),Construction,False,True,True,True,included,
8150,8150.T,"SANSHIN ELECTRONICS CO.,LTD.",Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
7279,7279.T,HI-LEX CORPORATION,Standard Market(Domestic),Transportation Equipment,False,True,True,True,included,
7059,7059.T,"COPRO-HOLDINGS.Co.,Ltd.",Prime Market (Domestic),Services,False,True,True,True,included,
7509,7509.T,I.A GROUP CORPORATION,Standard Market(Domestic),Retail Trade,False,True,True,True,included,
8766,8766.T,"Tokio Marine Holdings,Inc.",Prime Market (Domestic),Insurance,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
7371,7371.T,Zenken Corporation,Growth Market(Domestic),Services,False,True,True,True,included,
4650,4650.T,"SD ENTERTAINMENT,Inc.",Standard Market(Domestic),Services,False,True,True,True,included,
6544,6544.T,"JAPAN ELEVATOR SERVICE HOLDINGS CO.,LTD.",Prime Market (Domestic),Services,False,True,True,True,included,
8032,8032.T,JAPAN PULP AND PAPER COMPANY LIMITED,Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
5161,5161.T,"NISHIKAWA RUBBER CO.,LTD.",Standard Market(Domestic),Rubber Products,False,True,True,True,included,
3941,3941.T,"Rengo Co.,Ltd.",Prime Market (Domestic),Pulp and Paper,False,True,True,True,included,
1939,1939.T,YONDENKO CORPORATION,Prime Market (Domestic),Construction,False,True,True,True,included,
8945,8945.T,SUNNEXTA GROUP Inc.,Standard Market(Domestic),Real Estate,False,True,True,True,included,
8343,8343.T,"THE AKITA BANK,LTD.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
2907,2907.T,"AHJIKAN CO.,LTD.",Standard Market(Domestic),Foods,False,True,True,True,included,
7937,7937.T,"TSUTSUMI JEWELRY CO.,LTD.",Standard Market(Domestic),Other Products,False,True,True,True,included,
5162,5162.T,ASAHI RUBBER INC.,Standard Market(Domestic),Rubber Products,False,True,True,True,included,
9564,9564.T,FCE Inc.,Standard Market(Domestic),Services,False,True,True,True,included,
9007,9007.T,"Odakyu Electric Railway Co.,Ltd.",Prime Market (Domestic),Land Transportation,False,True,True,True,included,
4719,4719.T,ALPHA SYSTEMS INC.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
6180,6180.T,"GMO Media,Inc.",Growth Market(Domestic),Services,False,True,True,True,included,
4979,4979.T,"OAT Agrio Co.,Ltd.",Standard Market(Domestic),Chemicals,False,True,True,True,included,
5858,5858.T,"STG CO.,LTD.",Growth Market(Domestic),Nonferrous Metals,False,True,True,True,included,
7806,7806.T,"MTG Co.,Ltd.",Growth Market(Domestic),Other Products,False,True,True,True,included,
3352,3352.T,"BUFFALO CO.,LTD.",Standard Market(Domestic),Retail Trade,False,True,True,True,included,
9142,9142.T,Kyushu Railway Company,Prime Market (Domestic),Land Transportation,False,True,True,True,included,
3850,3850.T,NTT DATA INTRAMART CORPORATION,Standard Market(Domestic),Information & Communication,False,True,True,True,included,
7164,7164.T,"ZENKOKU HOSHO Co.,Ltd.",Prime Market (Domestic),Other Financing Business,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
7811,7811.T,"NAKAMOTO PACKS CO.,LTD.",Standard Market(Domestic),Other Products,False,True,True,True,included,
1979,1979.T,Taikisha Ltd.,Prime Market (Domestic),Construction,False,True,True,True,included,
9778,9778.T,"SUBARU CO.,LTD.",Standard Market(Domestic),Services,False,True,True,True,included,
5302,5302.T,"Nippon Carbon Co.,Ltd.",Prime Market (Domestic),Glass and Ceramics Products,False,True,True,True,included,
7609,7609.T,"Daitron Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
5851,5851.T,RYOBI LIMITED,Prime Market (Domestic),Nonferrous Metals,False,True,True,True,included,
9533,9533.T,"TOHO GAS CO.,LTD.",Prime Market (Domestic),Electric Power and Gas,False,True,True,True,included,
9313,9313.T,Maruhachi Warehouse Company Limited,Standard Market(Domestic),Warehousing and Harbor Transportation Service,False,True,True,True,included,
9272,9272.T,"Boutiques,Inc.",Growth Market(Domestic),Services,False,True,True,True,included,
2809,2809.T,Kewpie Corporation,Prime Market (Domestic),Foods,False,True,True,True,included,
5938,5938.T,LIXIL Corporation,Prime Market (Domestic),Metal Products,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
1795,1795.T,MASARU CORPORATION,Standard Market(Domestic),Construction,False,True,True,True,included,
8358,8358.T,Suruga Bank Ltd.,Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
9720,9720.T,"HOTEL NEWGRAND CO.,LTD.",Standard Market(Domestic),Services,False,True,True,True,included,
3201,3201.T,"THE JAPAN WOOL TEXTILE CO.,LTD.",Prime Market (Domestic),Textiles and Apparels,False,True,True,True,included,
3583,3583.T,AuBEX CORPORATION,Standard Market(Domestic),Textiles and Apparels,False,True,True,True,included,
6740,6740.T,Japan Display Inc.,Prime Market (Domestic),Electric Appliances,False,True,True,True,excluded,missing_value_metrics
1801,1801.T,TAISEI CORPORATION,Prime Market (Domestic),Construction,False,True,True,True,included,
7575,7575.T,"Japan Lifeline Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
3744,3744.T,SIOS Corporation,Standard Market(Domestic),Information & Communication,False,True,True,True,included,
3843,3843.T,"FreeBit Co.,Ltd.",Prime Market (Domestic),Information & Communication,False,True,True,True,included,
8118,8118.T,"KING Co.,Ltd.",Standard Market(Domestic),Textiles and Apparels,False,True,True,True,included,
3951,3951.T,"ASAHI PRINTING CO.,LTD.",Standard Market(Domestic),Pulp and Paper,False,True,True,True,included,
9450,9450.T,Fibergate Inc.,Standard Market(Domestic),Information & Communication,False,True,True,True,included,
9850,9850.T,"GOURMET KINEYA CO.,LTD.",Prime Market (Domestic),Retail Trade,False,True,True,True,included,
1780,1780.T,YAMAURA CORPORATION,Prime Market (Domestic),Construction,False,True,True,True,included,
1871,1871.T,"PS Construction Co.,Ltd.",Prime Market (Domestic),Construction,False,True,True,True,included,
6568,6568.T,"KNC Laboratories Co.,Ltd.",Growth Market(Domestic),Services,False,True,True,True,included,
3276,3276.T,"Japan Property Management Center Co.,Ltd.",Prime Market (Domestic),Real Estate,False,True,True,True,included,
9685,9685.T,"KYCOM HOLDINGS CO.,LTD.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
4240,4240.T,"CLUSTER TECHNOLOGY CO.,LTD.",Standard Market(Domestic),Chemicals,False,True,True,True,included,
8023,8023.T,"DAIKO XTECH,LTD.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
7080,7080.T,"Sportsfield Co.,Ltd.",Growth Market(Domestic),Services,False,True,True,True,included,
8316,8316.T,"Sumitomo Mitsui Financial Group,Inc.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
7962,7962.T,"KING JIM CO.,LTD.",Prime Market (Domestic),Other Products,False,True,True,True,included,
1967,1967.T,YAMATO CORPORATION,Standard Market(Domestic),Construction,False,True,True,True,included,
5126,5126.T,PORTERS CORPORATION,Growth Market(Domestic),Information & Communication,False,True,True,True,included,
1720,1720.T,"TOKYU CONSTRUCTION CO., LTD.",Prime Market (Domestic),Construction,False,True,True,True,included,
5368,5368.T,"JAPAN INSULATION CO.,LTD.",Standard Market(Domestic),Glass and Ceramics Products,False,True,True,True,included,
5702,5702.T,"DAIKI ALUMINIUM INDUSTRY CO.,LTD.",Prime Market (Domestic),Nonferrous Metals,False,True,True,True,included,
7874,7874.T,"LEC,INC.",Prime Market (Domestic),Chemicals,False,True,True,True,included,
8850,8850.T,STARTS CORPORATION INC.,Prime Market (Domestic),Real Estate,False,True,True,True,included,
1799,1799.T,DAIICHI KENSETSU CORPORATION,Standard Market(Domestic),Construction,False,True,True,True,included,
5644,5644.T,METALART CORPORATION,Standard Market(Domestic),Iron and Steel,False,True,True,True,included,
9036,9036.T,"TOHBU NETWORK CO.,LTD.",Standard Market(Domestic),Land Transportation,False,True,True,True,included,
6867,6867.T,LEADER ELECTRONICS CORPORATION,Standard Market(Domestic),Electric Appliances,False,True,True,True,included,
5356,5356.T,"MINO CERAMIC CO.,LTD.",Standard Market(Domestic),Glass and Ceramics Products,False,True,True,True,included,
5928,5928.T,"ALMETAX MANUFACTURING CO,LTD.",Standard Market(Domestic),Metal Products,False,True,True,True,included,
3388,3388.T,"MEIJI ELECTRIC INDUSTRIES CO.,LTD.",Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
5189,5189.T,"SAKURA RUBBER CO.,LTD.",Standard Market(Domestic),Rubber Products,False,True,True,True,included,
8207,8207.T,"TEN ALLIED Co.,Ltd.",Standard Market(Domestic),Retail Trade,False,True,True,True,included,
4057,4057.T,"Interfactory,Inc.",Growth Market(Domestic),Information & Communication,False,True,True,True,included,
7840,7840.T,"FRANCE BED HOLDINGS CO.,LTD.",Prime Market (Domestic),Other Products,False,True,True,True,included,
9837,9837.T,"MORITO CO.,LTD.",Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
9251,9251.T,"AB&Company Co.,Ltd.",Growth Market(Domestic),Services,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
9832,9832.T,"AUTOBACS SEVEN CO.,LTD.",Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
4615,4615.T,"SHINTO PAINT COMPANY,LIMITED",Standard Market(Domestic),Chemicals,False,True,True,True,included,
4554,4554.T,"Fuji Pharma Co.,Ltd.",Prime Market (Domestic),Pharmaceutical,False,True,True,True,included,
9647,9647.T,"KYOWA ENGINEERING CONSULTANTS CO.,LTD.",Standard Market(Domestic),Services,False,True,True,True,included,
1952,1952.T,"Shin Nippon Air Technologies Co.,Ltd.",Prime Market (Domestic),Construction,False,True,True,True,included,
5463,5463.T,Maruichi Steel Tube Ltd.,Prime Market (Domestic),Iron and Steel,False,True,True,True,included,
3943,3943.T,"OHISHI SANGYO CO.,LTD.",Standard Market(Domestic),Pulp and Paper,False,True,True,True,included,
3687,3687.T,Fixstars Corporation,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
4569,4569.T,"KYORIN Pharmaceutical Co.,Ltd.",Prime Market (Domestic),Pharmaceutical,False,True,True,True,included,
2806,2806.T,YUTAKA FOODS CORPORATION,Standard Market(Domestic),Foods,False,True,True,True,included,
1921,1921.T,TOMOE CORPORATION,Standard Market(Domestic),Construction,False,True,True,True,included,
5563,5563.T,"Nippon Denko Co.,Ltd.",Prime Market (Domestic),Iron and Steel,False,True,True,True,included,
3002,3002.T,GUNZE LIMITED,Prime Market (Domestic),Textiles and Apparels,False,True,True,True,included,
2810,2810.T,House Foods Group Inc.,Prime Market (Domestic),Foods,False,True,True,True,included,
9767,9767.T,"NIKKEN KOGAKU CO.,LTD.",Standard Market(Domestic),Services,False,True,True,True,included,
4829,4829.T,"Nihon Enterprise Co.,Ltd.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
4667,4667.T,"AISAN TECHNOLOGY CO.,LTD.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
4839,4839.T,WOWOW INC.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
9343,9343.T,ibis inc.,Growth Market(Domestic),Services,False,True,True,True,included,
9361,9361.T,"FUSHIKI KAIRIKU UNSO CO.,LTD.",Standard Market(Domestic),Warehousing and Harbor Transportation Service,False,True,True,True,included,
4530,4530.T,"HISAMITSU PHARMACEUTICAL CO.,INC.",Prime Market (Domestic),Pharmaceutical,False,True,True,True,included,
2730,2730.T,EDION Corporation,Prime Market (Domestic),Retail Trade,False,True,True,True,included,
2300,2300.T,"Kyokuto Co.,Ltd.",Standard Market(Domestic),Services,False,True,True,True,included,
2908,2908.T,"FUJICCO CO.,LTD.",Prime Market (Domestic),Foods,False,True,True,True,included,
4768,4768.T,OTSUKA CORPORATION,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
2404,2404.T,"TETSUJIN Holdings,Inc.",Standard Market(Domestic),Services,False,True,True,True,included,
8927,8927.T,"MEIHO ENTERPRISE CO.,LTD.",Standard Market(Domestic),Real Estate,False,True,True,True,included,
9616,9616.T,"KYORITSU MAINTENANCE CO.,LTD.",Prime Market (Domestic),Services,False,True,True,True,included,
3963,3963.T,"Synchro Food Co.,Ltd.",Prime Market (Domestic),Information & Communication,False,True,True,True,included,
7463,7463.T,"ADVAN GROUP CO.,LTD.",Standard Market(Domestic),Retail Trade,False,True,True,True,included,
4547,4547.T,"KISSEI PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),Pharmaceutical,False,True,True,True,included,
6036,6036.T,"KeePer Technical Laboratory Co.,Ltd.",Prime Market (Domestic),Services,False,True,True,True,included,
1975,1975.T,"ASAHI KOGYOSHA CO.,LTD.",Prime Market (Domestic),Construction,False,True,True,True,included,
7621,7621.T,"UKAI CO.,LTD.",Standard Market(Domestic),Retail Trade,False,True,True,True,included,
3597,3597.T,"JICHODO Co.,Ltd.",Standard Market(Domestic),Textiles and Apparels,False,True,True,True,included,
6545,6545.T,internet infinity INC.,Growth Market(Domestic),Services,False,True,True,True,included,
8031,8031.T,"MITSUI & CO.,LTD.",Prime Market (Domestic),Wholesale Trade,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
7417,7417.T,NANYO CORPORATION,Standard Market(Domestic),Wholesale Trade,False,True,True,True,included,
9366,9366.T,SANRITSU CORPORATION,Standard Market(Domestic),Warehousing and Harbor Transportation Service,False,True,True,True,included,
9023,9023.T,"Tokyo Metro Co.,Ltd.",Prime Market (Domestic),Land Transportation,False,True,True,True,excluded,missing_value_metrics
9311,9311.T,ASAGAMI CORPORATION,Standard Market(Domestic),Warehousing and Harbor Transportation Service,False,True,True,True,included,
9044,9044.T,"NANKAI Co.,Ltd.",Prime Market (Domestic),Land Transportation,False,True,True,True,included,
8704,8704.T,"TRADERS HOLDINGS CO.,LTD.",Standard Market(Domestic),Securities and Commodities Futures,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
3708,3708.T,"Tokushu Tokai Paper Co.,Ltd.",Prime Market (Domestic),Pulp and Paper,False,True,True,True,included,
5132,5132.T,"pluszero,Inc.",Growth Market(Domestic),Information & Communication,False,True,True,True,included,
7490,7490.T,"NISSIN SHOJI CO.,LTD.",Standard Market(Domestic),Wholesale Trade,False,True,True,True,included,
5576,5576.T,O.B.System Inc.,Standard Market(Domestic),Information & Communication,False,True,True,True,included,
4494,4494.T,Vario Secure Inc.,Standard Market(Domestic),Information & Communication,False,True,True,True,included,
3845,3845.T,I-FREEK MOBILE INC.,Standard Market(Domestic),Information & Communication,False,True,True,True,included,
7949,7949.T,"KOMATSU WALL INDUSTRY CO.,LTD.",Prime Market (Domestic),Other Products,False,True,True,True,included,
7180,7180.T,"Kyushu Financial Group,Inc.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
9301,9301.T,Mitsubishi Logistics Corporation,Prime Market (Domestic),Warehousing and Harbor Transportation Service,False,True,True,True,included,
2009,2009.T,"THE TORIGOE CO.,LTD.",Standard Market(Domestic),Foods,False,True,True,True,included,
4124,4124.T,OSAKA YUKA INDUSTRY LTD.,Standard Market(Domestic),Chemicals,False,True,True,True,included,
2211,2211.T,"Fujiya Co.,Ltd.",Prime Market (Domestic),Foods,False,True,True,True,included,
2004,2004.T,"Showa Sangyo Co.,Ltd.",Prime Market (Domestic),Foods,False,True,True,True,included,
2429,2429.T,"WORLD HOLDINGS CO.,LTD.",Prime Market (Domestic),Services,False,True,True,True,included,
3762,3762.T,TECHMATRIX CORPORATION,Prime Market (Domestic),Information & Communication,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
8160,8160.T,"KISOJI CO.,LTD.",Prime Market (Domestic),Retail Trade,False,True,True,True,included,
7800,7800.T,"Amifa Co.,Ltd.",Standard Market(Domestic),Other Products,False,True,True,True,included,
9602,9602.T,"TOHO CO.,LTD",Prime Market (Domestic),Information & Communication,False,True,True,True,included,
8804,8804.T,"Tokyo Tatemono Co.,Ltd.",Prime Market (Domestic),Real Estate,False,True,True,True,included,
3241,3241.T,"WILL,Co.,Ltd.",Standard Market(Domestic),Real Estate,False,True,True,True,included,
2875,2875.T,"TOYO SUISAN KAISHA,LTD.",Prime Market (Domestic),Foods,False,True,True,True,included,
3191,3191.T,"JOYFUL HONDA CO.,LTD.",Prime Market (Domestic),Retail Trade,False,True,True,True,included,
8115,8115.T,"MOONBAT Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,False,True,True,True,included,
9713,9713.T,"THE ROYAL HOTEL,LIMITED",Standard Market(Domestic),Services,False,True,True,True,included,
2229,2229.T,"CALBEE,Inc.",Prime Market (Domestic),Foods,False,True,True,True,included,
7611,7611.T,HIDAY HIDAKA Corp.,Prime Market (Domestic),Retail Trade,False,True,True,True,included,
8151,8151.T,TOYO Corporation,Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
3087,3087.T,"DOUTOR・NICHIRES Holdings Co.,Ltd.",Prime Market (Domestic),Retail Trade,False,True,True,True,included,
9467,9467.T,"AlphaPolis Co.,Ltd.",Growth Market(Domestic),Information & Communication,False,True,True,True,included,
5304,5304.T,"SEC CARBON,LIMITED",Standard Market(Domestic),Glass and Ceramics Products,False,True,True,True,included,
2148,2148.T,ITmedia Inc.,Prime Market (Domestic),Services,False,True,True,False,excluded,missing_basic_fundamentals;missing_value_metrics
1879,1879.T,SHINNIHON CORPORATION,Prime Market (Domestic),Construction,False,True,True,True,included,
7384,7384.T,"Procrea Holdings,Inc.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
8200,8200.T,"RINGER HUT CO.,LTD.",Prime Market (Domestic),Retail Trade,False,True,True,True,included,
2670,2670.T,"ABC-MART,INC.",Prime Market (Domestic),Retail Trade,False,True,True,True,included,
3177,3177.T,"ARIGATOU SERVICES COMPANY,LIMITED",Standard Market(Domestic),Retail Trade,False,True,True,True,included,
8541,8541.T,"The Ehime Bank,Ltd.",Prime Market (Domestic),Banks,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
8795,8795.T,"T&D Holdings, Inc.",Prime Market (Domestic),Insurance,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
1417,1417.T,MIRAIT ONE Corporation,Prime Market (Domestic),Construction,False,True,True,True,included,
8935,8935.T,"FJ NEXT HOLDINGS CO.,LTD.",Prime Market (Domestic),Real Estate,False,True,True,True,included,
1798,1798.T,MORIYA CORPORATION,Standard Market(Domestic),Construction,False,True,True,True,included,
6769,6769.T,"THine Electronics,Inc.",Standard Market(Domestic),Electric Appliances,False,True,True,True,included,
1944,1944.T,KINDEN CORPORATION,Prime Market (Domestic),Construction,False,True,True,True,included,
9381,9381.T,AIT CORPORATION,Prime Market (Domestic),Warehousing and Harbor Transportation Service,False,True,True,True,included,
1982,1982.T,"Hibiya Engineering,Ltd.",Prime Market (Domestic),Construction,False,True,True,True,included,
9324,9324.T,Yasuda Logistics Corporation,Prime Market (Domestic),Warehousing and Harbor Transportation Service,False,True,True,True,included,
8591,8591.T,ORIX CORPORATION,Prime Market (Domestic),Other Financing Business,True,True,True,False,excluded,financial_sector_excluded;missing_basic_fundamentals;missing_value_metrics
7466,7466.T,SPK CORPORATION,Prime Market (Domestic),Wholesale Trade,False,True,True,True,included,
9351,9351.T,"TOYO WHARF & WAREHOUSE CO.,LTD.",Standard Market(Domestic),Warehousing and Harbor Transportation Service,False,True,True,True,included,
8739,8739.T,"SPARX Group Co.,Ltd.",Prime Market (Domestic),Securities and Commodities Futures,True,True,True,True,excluded,financial_sector_excluded;missing_value_metrics
2220,2220.T,"KAMEDA SEIKA CO.,LTD.",Prime Market (Domestic),Foods,False,True,True,True,included,
7472,7472.T,"TOBA,INC.",Standard Market(Domestic),Wholesale Trade,False,True,True,True,included,
4171,4171.T,"Global Information,Inc.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
2594,2594.T,KEY COFFEE INC,Prime Market (Domestic),Foods,False,True,True,True,included,
5805,5805.T,SWCC Corporation,Prime Market (Domestic),Nonferrous Metals,False,True,True,True,included,
3844,3844.T,COMTURE CORPORATION,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
3768,3768.T,Riskmonster.com,Standard Market(Domestic),Information & Communication,False,True,True,True,included,
6071,6071.T,"IBJ,Inc.",Prime Market (Domestic),Services,False,True,True,True,included,
6074,6074.T,JSS CORPORATION,Standard Market(Domestic),Services,False,True,True,True,included,
8144,8144.T,"Denkyo Group Holdings Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,False,True,True,True,included,
4059,4059.T,"Magmag,Inc.",Standard Market(Domestic),Information & Communication,False,True,True,True,included,
1848,1848.T,FUJI P.S CORPORATION,Standard Market(Domestic),Construction,False,True,True,True,included,
7283,7283.T,"AISAN INDUSTRY CO.,LTD.",Prime Market (Domestic),Transportation Equipment,False,True,True,True,included,
9438,9438.T,MTI Ltd.,Prime Market (Domestic),Information & Communication,False,True,True,True,included,
