code_n,code,company_name,sector,intangible_capital_score,innovation_capacity_score,bottleneck_pricing_power_score,ai_infrastructure_exposure_score,data_customer_base_score,trust_safety_infrastructure_score,evidence_level_bonus,theme_hype_penalty,financial_guardrail_penalty,emerging_score,emerging_grade,emerging_evidence_category,emerging_keyword_only_flag
4634,4634,"artience Co.,Ltd.",Chemicals,55.1,35.0,27.57521367521367,35.0,0.0,35.0,2,18,0,16.38153846153846,D,semiconductor,True
6432,6432,"TAKEUCHI MFG.CO.,LTD.",Machinery,36.8,35.0,39.08856837606837,35.0,0.0,35.0,2,18,0,15.159942307692305,D,factory_automation,True
7846,7846,PILOT CORPORATION,Other Products,47.43333333333334,17.5,50.52788461538462,0.0,0.0,0.0,0,0,0,20.258019230769232,C,,False
9882,9882,YELLOW HAT LTD.,Wholesale Trade,49.43333333333333,17.5,51.866559829059824,0.0,0.0,0.0,0,0,0,20.85898076923077,C,,False
7745,7745,"A&D HOLON Holdings Company,Limited",Precision Instruments,44.5,17.5,55.47051282051281,0.0,0.0,0.0,0,0,0,20.619692307692304,C,,False
6351,6351,"TSURUMI MANUFACTURING CO.,LTD.",Machinery,38.0,35.0,46.23365384615384,35.0,0.0,35.0,2,18,0,16.66205769230769,D,factory_automation,True
4617,4617,"Chugoku Marine Paints,Ltd.",Chemicals,43.03333333333333,35.0,49.525,35.0,0.0,35.0,2,18,0,18.1605,D,semiconductor,True
3191,3191,"JOYFUL HONDA CO.,LTD.",Retail Trade,41.2,17.5,40.58205128205128,0.0,0.0,0.0,0,0,0,17.345769230769232,C,,False
5715,5715,"FURUKAWA CO.,LTD.",Nonferrous Metals,46.46666666666667,35.0,16.71698717948718,35.0,0.0,0.0,2,18,0,8.323057692307692,D,optical_communication,True
6951,6951,JEOL Ltd.,Electric Appliances,48.33333333333334,35.0,65.78279914529914,35.0,0.0,35.0,2,18,0,22.04090384615385,D,factory_automation,True
5711,5711,Mitsubishi Materials Corporation,Nonferrous Metals,58.93333333333334,35.0,11.85886752136752,35.0,0.0,35.0,2,18,0,14.24259615384615,D,semiconductor,True
9678,9678,"KANAMOTO CO.,LTD.",Services,49.3,35.0,40.87297008547008,35.0,35.0,35.0,2,18,0,22.63113461538461,D,quality_assurance,True
4368,4368,"FUSO CHEMICAL CO.,LTD.",Chemicals,31.766666666666666,35.0,44.26901709401709,35.0,0.0,35.0,2,18,0,15.186423076923075,D,semiconductor,True
4553,4553,"TOWA PHARMACEUTICAL CO.,LTD.",Pharmaceutical,51.13333333333333,17.5,35.03739316239316,0.0,0.0,0.0,0,0,0,18.13573076923077,C,,False
9536,9536,"SAIBU GAS HOLDINGS CO.,LTD.",Electric Power and Gas,48.96666666666667,17.5,26.955235042735044,0.0,0.0,0.0,0,0,0,16.29094230769231,C,,False
4350,4350,"MEDICAL SYSTEM NETWORK Co.,Ltd.",Retail Trade,49.06666666666667,17.5,58.54722222222222,0.0,0.0,0.0,0,0,0,21.9955,C,,False
7283,7283,"AISAN INDUSTRY CO.,LTD.",Transportation Equipment,55.733333333333334,17.5,10.590491452991452,0.0,0.0,0.0,0,0,0,14.56328846153846,C,,False
9532,9532,"OSAKA GAS CO.,LTD.",Electric Power and Gas,59.333333333333336,17.5,11.374252136752135,0.0,0.0,0.0,0,0,0,15.352365384615384,C,,False
7373,7373,"Aidma Holdings,Inc.",Services,25.3,35.0,77.33878205128204,35.0,35.0,35.0,2,18,0,24.874980769230767,D,quality_assurance,True
6465,6465,HOSHIZAKI CORPORATION,Machinery,58.5,35.0,55.496688034188026,35.0,0.0,35.0,2,18,0,22.019403846153843,D,factory_automation,True
5975,5975,Topre Corporation,Metal Products,54.43333333333334,17.5,6.044230769230769,0.0,0.0,0.0,0,0,0,13.510961538461538,C,,False
7226,7226,"KYOKUTO KAIHATSU KOGYO CO.,LTD.",Transportation Equipment,48.1,17.5,10.132051282051282,0.0,0.0,0.0,0,0,0,13.106769230769231,C,,False
9076,9076,"SEINO HOLDINGS CO.,LTD.",Land Transportation,60.099999999999994,17.5,3.9322649572649566,0.0,0.0,0.0,0,0,0,14.15080769230769,C,,False
6670,6670,"MCJ Co.,Ltd.",Electric Appliances,43.8,35.0,49.385897435897434,35.0,0.0,35.0,2,18,0,18.27346153846154,D,factory_automation,True
4979,4979,"OAT Agrio Co.,Ltd.",Chemicals,27.43333333333333,35.0,65.99594017094017,35.0,0.0,35.0,2,18,0,18.317269230769227,D,semiconductor,True
8179,8179,"ROYAL HOLDINGS Co., Ltd.",Retail Trade,44.21666666666667,17.5,66.89935897435898,0.0,0.0,0.0,0,0,0,22.625884615384617,C,,False
2003,2003,"NITTO FUJI FLOUR MILLING CO.,LTD.",Foods,31.033333333333335,17.5,30.745405982905982,0.0,0.0,0.0,0,0,0,13.745173076923075,C,,False
2915,2915,"KENKO Mayonnaise Co.,Ltd.",Foods,32.916666666666664,17.5,32.37425213675213,0.0,0.0,0.0,0,0,0,14.377365384615382,C,,False
4526,4526,"RIKEN VITAMIN CO.,LTD.",Foods,41.3,17.5,40.632905982905974,0.0,0.0,0.0,0,0,0,17.372923076923072,C,,False
8005,8005,Scroll Corporation,Retail Trade,32.4,17.5,57.495726495726494,0.0,0.0,0.0,0,0,0,18.80623076923077,C,,False
4681,4681,"RESORTTRUST,INC.",Services,55.96666666666666,35.0,70.49957264957266,35.0,35.0,35.0,2,18,0,29.163923076923076,D,quality_assurance,True
9746,9746,TKC Corporation,Information & Communication,46.9,35.0,70.91014957264957,35.0,35.0,0.0,2,18,0,23.05582692307692,D,business_data,True
3034,3034,"Qol Holdings Co.,Ltd.",Retail Trade,53.76666666666667,17.5,18.703311965811963,0.0,0.0,0.0,0,0,0,15.669596153846154,C,,False
7575,7575,"Japan Lifeline Co.,Ltd.",Wholesale Trade,35.93333333333334,17.5,59.82457264957265,0.0,0.0,0.0,0,0,0,19.86142307692307,C,,False
7762,7762,"Citizen Watch Co.,Ltd.",Precision Instruments,57.53333333333334,17.5,49.43376068376068,0.0,0.0,0.0,0,0,0,21.879076923076923,C,,False
2585,2585,"LIFEDRINK COMPANY,INC.",Foods,29.100000000000005,17.5,58.106730769230765,0.0,0.0,0.0,0,0,0,18.322211538461534,C,,False
3907,3907,Silicon Studio Corp.,Information & Communication,23.0,35.0,69.21100427350426,35.0,35.0,0.0,2,18,0,18.447980769230767,D,business_data,True
3089,3089,"Techno Alpha Co.,Ltd.",Wholesale Trade,21.25,17.5,50.4568376068376,0.0,0.0,0.0,0,0,0,15.532230769230768,C,,False
4064,4064,"Nippon Carbide Industries Company,Incorporated",Chemicals,47.8,35.0,47.73536324786324,35.0,0.0,35.0,2,18,0,18.696365384615383,D,semiconductor,True
8007,8007,"Takashima & Co.,Ltd.",Wholesale Trade,35.5,17.5,16.414850427350427,0.0,0.0,0.0,0,0,0,11.969673076923076,C,,False
5943,5943,NORITZ CORPORATION,Metal Products,53.3,17.5,38.737072649572646,0.0,0.0,0.0,0,0,0,19.191673076923077,C,,False
4443,4443,"Sansan,Inc.",Information & Communication,43.733333333333334,35.0,78.24444444444444,35.0,35.0,0.0,2,18,0,23.805999999999997,D,business_data,True
3097,3097,The Monogatari Corporation,Retail Trade,42.71666666666667,17.5,66.72660256410256,0.0,0.0,0.0,0,0,0,22.32478846153846,C,,False
7309,7309,SHIMANO INC.,Transportation Equipment,56.46666666666667,17.5,32.08333333333333,0.0,0.0,0.0,0,0,0,18.564,C,,False
9039,9039,"Sakai Moving Service Co.,Ltd.",Land Transportation,54.46666666666666,17.5,49.44049145299145,0.0,0.0,0.0,0,0,0,21.32828846153846,C,,False
6413,6413,RISO KAGAKU CORPORATION,Machinery,46.13333333333334,35.0,72.10074786324785,35.0,0.0,35.0,2,18,0,22.782134615384617,D,factory_automation,True
2331,2331,"ALSOK CO.,LTD.",Services,60.86666666666667,35.0,37.073824786324785,35.0,35.0,35.0,2,18,0,24.029288461538457,D,quality_assurance,True
6835,6835,ALLIED TELESIS HOLDINGS K.K.,Electric Appliances,41.233333333333334,35.0,69.26260683760684,35.0,0.0,35.0,2,18,0,21.38926923076923,D,factory_automation,True
4685,4685,"Ryoyu Systems Co.,Ltd.",Information & Communication,42.333333333333336,35.0,41.71805555555555,35.0,35.0,0.0,2,18,0,16.97925,D,business_data,True
7906,7906,"YONEX CO.,LTD.",Other Products,45.8,17.5,56.866773504273496,0.0,0.0,0.0,0,0,0,21.10501923076923,C,,False
4045,4045,"TOAGOSEI CO.,LTD.",Chemicals,45.53333333333333,35.0,35.298397435897435,35.0,0.0,35.0,2,18,0,16.049711538461537,D,semiconductor,True
1873,1873,"NIHON HOUSE HOLDINGS CO.,LTD.",Construction,32.13333333333333,35.0,60.77061965811965,35.0,0.0,0.0,2,18,0,13.672711538461536,D,power_grid,True
7483,7483,"DOSHISHA CO.,LTD.",Wholesale Trade,36.03333333333333,17.5,38.857478632478625,0.0,0.0,0.0,0,0,0,16.105346153846153,C,,False
6703,6703,"Oki Electric Industry Company,Limited",Electric Appliances,58.06666666666666,35.0,43.147970085470085,35.0,0.0,35.0,2,18,0,19.71863461538461,D,factory_automation,True
3415,3415,"TOKYO BASE Co.,Ltd.",Retail Trade,24.716666666666665,17.5,63.13162393162393,0.0,0.0,0.0,0,0,0,18.437692307692306,C,,False
4985,4985,Earth Corporation,Chemicals,51.53333333333333,35.0,64.03429487179486,35.0,0.0,35.0,2,18,0,22.302173076923076,D,semiconductor,True
3636,3636,"Mitsubishi Research Institute,Inc.",Information & Communication,51.03333333333333,35.0,36.195833333333326,35.0,35.0,0.0,2,18,0,17.551249999999996,D,business_data,True
7241,7241,"FUTABA INDUSTRIAL CO.,LTD.",Transportation Equipment,56.53333333333334,17.5,3.970405982905983,0.0,0.0,0.0,0,0,0,13.515673076923076,C,,False
8153,8153,"MOS FOOD SERVICES,INC.",Wholesale Trade,36.73333333333333,17.5,59.31228632478632,0.0,0.0,0.0,0,0,0,19.913211538461535,C,,False
6637,6637,"TERASAKI ELECTRIC CO.,LTD.",Electric Appliances,43.5,35.0,38.54711538461538,35.0,0.0,35.0,2,18,0,16.26848076923077,D,factory_automation,True
3099,3099,Isetan Mitsukoshi Holdings Ltd.,Retail Trade,55.833333333333336,17.5,47.92606837606838,0.0,0.0,0.0,0,0,0,21.301692307692303,C,,False
7246,7246,"PRESS KOGYO CO.,LTD.",Transportation Equipment,52.5,17.5,6.7861111111111105,0.0,0.0,0.0,0,0,0,13.296499999999998,C,,False
4031,4031,Katakura & Co-op Agri Corporation,Chemicals,30.733333333333334,35.0,17.775213675213674,35.0,0.0,35.0,2,18,0,10.231538461538465,D,semiconductor,True
3399,3399,Maruchiyo Yamaokaya Corporation,Retail Trade,30.133333333333333,17.5,68.26645299145298,0.0,0.0,0.0,0,0,0,20.336961538461537,C,,False
3355,3355,KURIYAMA HOLDINGS CORPORATION,Wholesale Trade,41.6,17.5,39.78707264957264,0.0,0.0,0.0,0,0,0,17.274673076923076,C,,False
6644,6644,"Osaki Electric Co.,Ltd.",Electric Appliances,45.166666666666664,35.0,37.90096153846153,35.0,0.0,35.0,2,18,0,16.452173076923074,D,factory_automation,True
8130,8130,Sangetsu Corporation,Wholesale Trade,47.0,17.5,40.947008547008544,0.0,0.0,0.0,0,0,0,18.455461538461535,C,,False
5253,5253,COVER Corporation,Information & Communication,28.566666666666663,35.0,71.69839743589743,35.0,35.0,0.0,2,18,0,19.897711538461536,D,business_data,True
2875,2875,"TOYO SUISAN KAISHA,LTD.",Foods,51.06666666666667,17.5,35.57435897435898,0.0,0.0,0.0,0,0,0,18.220384615384617,C,,False
6140,6140,"Asahi Diamond Industrial Co.,Ltd.",Machinery,42.6,35.0,31.871688034188033,35.0,0.0,35.0,2,18,0,14.904903846153845,D,factory_automation,True
3696,3696,CERES INC.,Information & Communication,24.116666666666667,35.0,61.697222222222216,35.0,35.0,0.0,2,18,0,17.2965,D,business_data,True
3911,3911,Aiming Inc.,Information & Communication,28.65,35.0,76.3628205128205,35.0,35.0,0.0,2,18,0,20.75230769230769,D,business_data,True
6272,6272,"RHEON AUTOMATIC MACHINERY CO.,LTD.",Machinery,33.71666666666667,35.0,63.05608974358974,35.0,0.0,35.0,2,18,0,18.919096153846148,D,factory_automation,True
6961,6961,ENPLAS CORPORATION,Electric Appliances,37.916666666666664,35.0,58.27799145299145,35.0,0.0,35.0,2,18,0,18.815038461538457,D,factory_automation,True
6257,6257,"FUJISHOJI CO.,LTD.",Machinery,25.683333333333337,35.0,63.245299145299136,35.0,0.0,35.0,2,18,0,17.50715384615384,D,factory_automation,True
5632,5632,"Mitsubishi Steel Mfg.Co.,Ltd.",Iron and Steel,49.0,17.5,11.76239316239316,0.0,0.0,0.0,0,0,0,13.56223076923077,C,,False
9405,9405,ASAHI BROADCASTING GROUP HOLDINGS CORPORATION,Information & Communication,39.900000000000006,35.0,47.02115384615384,35.0,35.0,0.0,2,18,0,17.495807692307693,D,business_data,True
3946,3946,"TOMOKU CO.,LTD.",Pulp and Paper,48.93333333333334,17.5,14.310363247863243,0.0,0.0,0.0,0,0,0,14.008865384615383,C,,False
8035,8035,Tokyo Electron Limited,Electric Appliances,59.099999999999994,35.0,66.6017094017094,35.0,0.0,35.0,2,18,0,24.12630769230769,D,factory_automation,True
6238,6238,FURYU CORPORATION,Machinery,26.616666666666667,35.0,66.23824786324786,35.0,0.0,35.0,2,18,0,18.213884615384615,D,factory_automation,True
9332,9332,"NISSO HOLDINGS Co.,Ltd.",Services,44.266666666666666,35.0,46.81100427350427,35.0,35.0,35.0,2,18,0,22.793980769230764,D,quality_assurance,True
5142,5142,Achilles Corporation,Chemicals,39.78333333333334,35.0,26.833333333333332,35.0,0.0,35.0,2,18,0,13.491,D,semiconductor,True
9602,9602,"TOHO CO.,LTD",Information & Communication,49.56666666666667,35.0,39.43333333333333,35.0,35.0,0.0,2,18,0,17.869999999999997,D,business_data,True
4044,4044,"Central Glass Co.,Ltd.",Chemicals,47.83333333333333,35.0,36.59145299145299,35.0,0.0,35.0,2,18,0,16.696461538461534,D,semiconductor,True
9823,9823,Mammy Mart Holdings Corporation,Retail Trade,34.8,17.5,39.448290598290605,0.0,0.0,0.0,0,0,0,15.989692307692309,C,,False
7965,7965,Zojirushi Corporation,Electric Appliances,38.25,35.0,49.747115384615384,35.0,0.0,35.0,2,18,0,17.339480769230768,D,factory_automation,True
9304,9304,Shibusawa Logistics Corporation,Warehousing and Harbor Transportation Service,36.16666666666667,17.5,1.575,0.0,0.0,0.0,0,0,0,9.418500000000002,C,,False
6592,6592,"MABUCHI MOTOR CO.,LTD.",Electric Appliances,58.7,35.0,32.280021367521364,35.0,0.0,35.0,2,18,0,17.876403846153842,D,factory_automation,True
5301,5301,"TOKAI CARBON CO.,LTD.",Glass and Ceramics Products,50.23333333333333,17.5,15.660256410256409,0.0,0.0,0.0,0,0,0,14.48584615384615,C,,False
3395,3395,"Saint Marc Holdings Co.,Ltd.",Retail Trade,33.9,17.5,66.5284188034188,0.0,0.0,0.0,0,0,0,20.702115384615382,C,,False
7482,7482,"SHIMOJIMA Co.,Ltd.",Wholesale Trade,31.0,17.5,49.05010683760683,0.0,0.0,0.0,0,0,0,17.034019230769232,C,,False
4021,4021,Nissan Chemical Corporation,Chemicals,47.766666666666666,35.0,62.97606837606837,35.0,0.0,35.0,2,18,0,21.433692307692304,D,semiconductor,True
6777,6777,santec Holdings Corporation,Electric Appliances,24.066666666666663,35.0,70.25202991452991,35.0,0.0,35.0,2,18,0,18.477365384615386,D,factory_automation,True
6958,6958,CMK CORPORATION,Electric Appliances,50.38333333333333,35.0,16.165811965811965,35.0,0.0,35.0,2,18,0,13.478846153846153,D,factory_automation,True
7780,7780,"Menicon Co.,Ltd.",Precision Instruments,50.06666666666667,17.5,54.15726495726495,0.0,0.0,0.0,0,0,0,21.38530769230769,C,,False
3064,3064,"MonotaRO Co.,Ltd.",Retail Trade,38.43333333333333,17.5,47.943269230769225,0.0,0.0,0.0,0,0,0,18.17278846153846,C,,False
7014,7014,"Namura Shipbuilding Co.,Ltd.",Transportation Equipment,43.99999999999999,17.5,19.19989316239316,0.0,0.0,0.0,0,0,0,14.000980769230766,C,,False
9856,9856,"KU HOLDINGS CO.,LTD.",Retail Trade,37.16666666666667,17.5,26.1542735042735,0.0,0.0,0.0,0,0,0,14.022769230769232,C,,False
6535,6535,"i-mobile Co.,Ltd.",Services,22.433333333333337,35.0,78.6909188034188,35.0,35.0,35.0,2,18,0,24.602365384615386,D,quality_assurance,True
7276,7276,"KOITO MANUFACTURING CO.,LTD.",Electric Appliances,59.53333333333334,35.0,13.919230769230769,35.0,0.0,35.0,2,18,0,14.72146153846154,D,factory_automation,True
8032,8032,JAPAN PULP AND PAPER COMPANY LIMITED,Wholesale Trade,51.2,17.5,20.4017094017094,0.0,0.0,0.0,0,0,0,15.513307692307691,C,,False
2222,2222,"Kotobuki Spirits Co.,Ltd.",Foods,40.43333333333333,17.5,65.48888888888888,0.0,0.0,0.0,0,0,0,21.690999999999995,C,,False
9064,9064,"YAMATO HOLDINGS CO.,LTD.",Land Transportation,60.93333333333333,17.5,0.7,0.0,0.0,0.0,0,0,0,13.718999999999998,C,,False
5988,5988,"PIOLAX,INC.",Metal Products,46.4,17.5,14.849572649572648,0.0,0.0,0.0,0,0,0,13.649923076923075,C,,False
2060,2060,"FEED ONE CO.,LTD.",Foods,31.9,17.5,19.086217948717948,0.0,0.0,0.0,0,0,0,11.802519230769231,C,,False
5232,5232,"Sumitomo Osaka Cement Co.,Ltd.",Glass and Ceramics Products,46.86666666666667,17.5,15.379807692307692,0.0,0.0,0.0,0,0,0,13.829365384615384,C,,False
5981,5981,"TOKYO ROPE MFG.CO.,LTD",Metal Products,37.66666666666667,17.5,16.589850427350427,0.0,0.0,0.0,0,0,0,12.391173076923078,C,,False
6445,6445,JANOME Corporation,Machinery,44.31666666666666,35.0,57.75747863247863,35.0,0.0,35.0,2,18,0,19.87334615384615,D,factory_automation,True
6088,6088,SIGMAXYZ Holdings Inc.,Services,29.366666666666664,35.0,69.17286324786323,35.0,35.0,35.0,2,18,0,24.137115384615377,D,quality_assurance,True
8051,8051,YAMAZEN CORPORATION,Wholesale Trade,47.73333333333334,17.5,21.67980769230769,0.0,0.0,0.0,0,0,0,15.119365384615383,C,,False
7735,7735,"SCREEN Holdings Co.,Ltd.",Electric Appliances,53.900000000000006,57.49999999999999,72.55950854700855,80.0,0.0,80.0,4,0,0,63.38771153846154,B,semiconductor,False
3176,3176,"Sanyo Trading Co.,Ltd.",Wholesale Trade,29.766666666666666,17.5,25.106517094017093,0.0,0.0,0.0,0,0,0,12.502173076923077,C,,False
3231,3231,"Nomura Real Estate Holdings,Inc.",Real Estate,55.666666666666664,17.5,3.0916666666666663,0.0,0.0,0.0,0,0,0,13.2015,C,,False
8150,8150,"SANSHIN ELECTRONICS CO.,LTD.",Wholesale Trade,27.583333333333332,17.5,12.343482905982906,0.0,0.0,0.0,0,0,0,9.811826923076923,C,,False
9743,9743,"TANSEISHA CO.,LTD.",Services,38.9,35.0,44.60032051282051,35.0,35.0,35.0,2,18,0,21.430057692307685,D,quality_assurance,True
3320,3320,CROSS PLUS INC.,Wholesale Trade,29.01666666666667,17.5,46.63226495726496,0.0,0.0,0.0,0,0,20,0.0,D,,False
3105,3105,Nisshinbo Holdings Inc.,Electric Appliances,58.833333333333336,35.0,28.10844017094017,35.0,0.0,35.0,2,18,0,17.14951923076923,D,factory_automation,True
6845,6845,Azbil Corporation,Electric Appliances,55.86666666666667,35.0,64.67297008547008,35.0,0.0,35.0,2,18,0,23.197134615384613,D,factory_automation,True
6750,6750,"ELECOM CO.,LTD.",Electric Appliances,41.9,35.0,61.84679487179488,35.0,0.0,35.0,2,18,0,20.174423076923077,D,factory_automation,True
4886,4886,"ASKA Pharmaceutical Holdings Co.,Ltd.",Pharmaceutical,39.4,17.5,51.097008547008535,0.0,0.0,0.0,0,0,0,18.914461538461538,C,,False
7991,7991,"MAMIYA-OP CO.,LTD",Machinery,39.166666666666664,35.0,48.0352564102564,35.0,0.0,35.0,2,18,0,17.19634615384615,D,factory_automation,True
7537,7537,MARUBUN CORPORATION,Wholesale Trade,35.333333333333336,17.5,11.37724358974359,0.0,0.0,0.0,0,0,0,11.032903846153848,C,,False
9278,9278,BOOKOFF GROUP HOLDINGS LIMITED,Retail Trade,41.06666666666667,17.5,65.52179487179485,0.0,0.0,0.0,0,0,0,21.810923076923075,C,,False
9627,9627,AIN HOLDINGS INC.,Retail Trade,57.833333333333336,17.5,20.685149572649568,0.0,0.0,0.0,0,0,0,16.758326923076922,C,,False
3186,3186,"NEXTAGE Co.,Ltd.",Retail Trade,54.833333333333336,17.5,34.97158119658119,0.0,0.0,0.0,0,0,0,18.789884615384615,C,,False
8801,8801,"Mitsui Fudosan Co.,Ltd.",Real Estate,59.7,17.5,1.1666666666666663,0.0,0.0,0.0,0,0,0,13.581,C,,False
9828,9828,Genki Global Dining Concepts Corporation,Retail Trade,27.73333333333333,17.5,66.09166666666665,0.0,0.0,0.0,0,0,0,19.513499999999997,C,,False
3289,3289,Tokyu Fudosan Holdings Corporation,Real Estate,59.43333333333334,17.5,1.5166666666666666,0.0,0.0,0.0,0,0,0,13.596,C,,False
6920,6920,Lasertec Corporation,Electric Appliances,35.13333333333333,57.49999999999999,83.23301282051281,80.0,80.0,80.0,4,0,0,73.13094230769231,B,quality_assurance,False
6638,6638,"MIMAKI ENGINEERING CO.,LTD.",Electric Appliances,42.96666666666666,35.0,68.46388888888887,35.0,0.0,35.0,2,18,0,21.557499999999997,D,factory_automation,True
9416,9416,VISION INC.,Information & Communication,30.233333333333334,35.0,73.44540598290598,35.0,35.0,0.0,2,18,0,20.512173076923077,D,business_data,True
2910,2910,"ROCK FIELD CO.,LTD.",Foods,39.3,17.5,64.29754273504274,0.0,0.0,0.0,0,0,0,21.272557692307693,C,,False
7747,7747,"ASAHI INTECC CO.,LTD.",Precision Instruments,56.166666666666664,17.5,59.8844017094017,0.0,0.0,0.0,0,0,0,23.514192307692305,C,,False
4216,4216,ASAHI YUKIZAI CORPORATION,Chemicals,40.733333333333334,35.0,57.32072649572649,35.0,0.0,35.0,2,18,0,19.149730769230764,D,semiconductor,True
6674,6674,GS Yuasa Corporation,Electric Appliances,57.666666666666664,35.0,33.87222222222222,35.0,0.0,35.0,2,18,0,17.976999999999997,D,factory_automation,True
6146,6146,DISCO CORPORATION,Machinery,52.233333333333334,57.49999999999999,84.65694444444443,80.0,0.0,80.0,4,0,0,65.26525,B,precision_processing,False
3635,3635,"KOEI TECMO HOLDINGS CO.,LTD.",Information & Communication,45.56666666666666,35.0,59.75277777777778,35.0,35.0,0.0,2,18,0,20.807499999999997,D,business_data,True
5901,5901,"Toyo Seikan Group Holdings,Ltd.",Metal Products,59.06666666666667,17.5,4.594871794871795,0.0,0.0,0.0,0,0,0,14.084076923076925,C,,False
8097,8097,"SAN-AI OBBLI CO.,LTD.",Wholesale Trade,41.11666666666667,17.5,20.845192307692308,0.0,0.0,0.0,0,0,0,13.778134615384616,C,,False
3569,3569,"SEIREN CO.,LTD.",Textiles and Apparels,53.733333333333334,17.5,29.743269230769226,0.0,0.0,0.0,0,0,0,17.65078846153846,C,,False
6890,6890,Ferrotec Corporation,Electric Appliances,58.36666666666667,35.0,28.818910256410252,35.0,0.0,35.0,2,18,0,17.193403846153842,D,factory_automation,True
7980,7980,"SHIGEMATSU WORKS CO.,LTD.",Other Products,24.516666666666666,17.5,36.400747863247865,0.0,0.0,0.0,0,0,0,13.590134615384615,C,,False
9616,9616,"KYORITSU MAINTENANCE CO.,LTD.",Services,53.7,35.0,32.630021367521366,35.0,35.0,35.0,2,18,0,21.939403846153844,D,quality_assurance,True
4694,4694,"BML,INC.",Services,50.6,35.0,48.81602564102564,35.0,35.0,35.0,2,18,0,24.29488461538461,D,quality_assurance,True
2301,2301,"GAKUJO CO.,Ltd.",Services,24.6,35.0,69.93643162393161,35.0,35.0,35.0,2,18,0,23.41655769230769,D,quality_assurance,True
7305,7305,"ARAYA INDUSTRIAL CO.,LTD.",Iron and Steel,26.0,17.5,12.186431623931623,0.0,0.0,0.0,0,0,0,9.498557692307692,C,,False
5959,5959,"OKABE CO.,LTD.",Metal Products,32.36666666666667,17.5,37.067094017094014,0.0,0.0,0.0,0,0,0,15.123076923076924,C,,False
3003,3003,"Hulic Co.,Ltd.",Real Estate,48.13333333333334,17.5,1.6916666666666669,0.0,0.0,0.0,0,0,0,11.593500000000002,C,,False
7050,7050,FRONTIER INTERNATIONAL INC.,Services,25.366666666666664,35.0,37.17852564102564,35.0,35.0,35.0,2,18,0,17.65813461538461,D,quality_assurance,True
4919,4919,"Milbon Co.,Ltd.",Chemicals,35.766666666666666,35.0,73.57553418803417,35.0,0.0,35.0,2,18,0,21.18159615384615,D,semiconductor,True
6136,6136,OSG Corporation,Machinery,54.883333333333326,35.0,48.74049145299145,35.0,0.0,35.0,2,18,0,20.152288461538458,D,factory_automation,True
3964,3964,AUCNET INC.,Information & Communication,34.4,35.0,67.01303418803418,35.0,35.0,0.0,2,18,0,20.10434615384615,D,business_data,True
3182,3182,Oisix ra daichi Inc.,Retail Trade,57.233333333333334,17.5,48.6642094017094,0.0,0.0,0.0,0,0,0,21.68655769230769,C,,False
7611,7611,HIDAY HIDAKA Corp.,Retail Trade,33.93333333333333,17.5,67.97254273504272,0.0,0.0,0.0,0,0,0,20.96805769230769,C,,False
4246,4246,DaikyoNishikawa Corporation,Chemicals,53.13333333333333,35.0,16.406623931623933,35.0,0.0,35.0,2,18,0,14.017192307692312,D,semiconductor,True
5290,5290,Vertex Corporation,Glass and Ceramics Products,33.333333333333336,17.5,39.52083333333333,0.0,0.0,0.0,0,0,0,15.73875,C,,False
4716,4716,ORACLE CORPORATION JAPAN,Information & Communication,43.833333333333336,35.0,64.34540598290597,35.0,35.0,0.0,2,18,0,21.32217307692308,D,business_data,True
4825,4825,WEATHERNEWS INC.,Information & Communication,34.46666666666667,35.0,65.80448717948717,35.0,35.0,0.0,2,18,0,19.89880769230769,D,business_data,True
8850,8850,STARTS CORPORATION INC.,Real Estate,51.0,17.5,36.738034188034185,0.0,0.0,0.0,0,0,0,18.417846153846153,C,,False
7059,7059,"COPRO-HOLDINGS.Co.,Ltd.",Services,51.9,35.0,58.41933760683761,35.0,35.0,35.0,2,18,0,26.257480769230767,D,quality_assurance,True
8125,8125,"Wakita & Co.,LTD.",Wholesale Trade,43.2,17.5,27.72179487179487,0.0,0.0,0.0,0,0,0,15.390923076923077,C,,False
3549,3549,"KUSURI NO AOKI HOLDINGS CO.,LTD.",Retail Trade,52.8,17.5,40.35844017094017,0.0,0.0,0.0,0,0,0,19.39351923076923,C,,False
6332,6332,"TSUKISHIMA HOLDINGS CO.,LTD.",Machinery,48.16666666666667,35.0,24.985363247863248,35.0,0.0,35.0,2,18,0,14.66736538461538,D,factory_automation,True
8804,8804,"Tokyo Tatemono Co.,Ltd.",Real Estate,51.733333333333334,17.5,1.0499999999999998,0.0,0.0,0.0,0,0,0,12.126,C,,False
5121,5121,FUJIKURA COMPOSITES Inc.,Rubber Products,44.06666666666666,17.5,38.46634615384615,0.0,0.0,0.0,0,0,0,17.480942307692306,C,,False
7475,7475,"ALBIS Co.,Ltd.",Retail Trade,32.766666666666666,17.5,49.942307692307686,0.0,0.0,0.0,0,0,0,17.512615384615383,C,,False
7466,7466,SPK CORPORATION,Wholesale Trade,27.96666666666667,17.5,27.92147435897436,0.0,0.0,0.0,0,0,0,12.684865384615383,C,,False
9755,9755,OYO Corporation,Services,45.63333333333334,35.0,43.4508547008547,35.0,35.0,35.0,2,18,0,22.435153846153845,D,quality_assurance,True
