code_n,code,company_name,sector,valuation_gap_score,capital_efficiency_improvement_score,fcf_proxy_score,execution_reliability_score,quality_trap_resistance_score,phase2_confidence_score,value_trap_penalty,value_trap_penalty_reasons,transformation_partial_score,transformation_lite_score,transformation_score,transformation_score_type,transformation_fullness_score,transformation_grade
4994,4994,"Taisei Lamick Group Head Quarter & Innovation Co.,Ltd.",Chemicals,84.55219084463728,24.22705628632173,27.666666666666668,93.76887377488016,70.125,1.08,0,none,65.09922125886433,68.32393417472247,68.32393417472247,lite,0.35,D
7949,7949,"KOMATSU WALL INDUSTRY CO.,LTD.",Other Products,61.93222518107302,63.95145653826789,27.416666666666668,72.00589622641512,56.94444444444444,0.8800000000000001,5,outlier_sensitive,56.78727820755286,57.88919366281406,56.78727820755286,partial,0.8,C
6405,6405,"Suzumo Machinery Co.,Ltd.",Machinery,78.77730856426717,66.02599213993204,13.0,63.357656404345654,53.666666666666664,1.08,0,none,64.28647263535316,65.62734652055994,64.28647263535316,partial,0.8,C
4182,4182,"Mitsubishi Gas Chemical Company,Inc.",Chemicals,54.95514606444221,25.789602532507377,97.33333333333334,72.40889849225513,32.27777777777778,1.08,0,none,56.02919806654457,52.23672382226496,52.23672382226496,lite,0.5,C
9069,9069,"SENKO Group Holdings Co.,Ltd.",Land Transportation,59.5012159240048,45.497472639584494,88.75,90.3125,59.59722222222222,0.7300000000000001,10,outlier_sensitive;gross_profitability_proxy,55.312830128700526,53.6749855677446,55.312830128700526,partial,0.6499999999999999,C
4427,4427,"EduLab,Inc.",Information & Communication,65.43802622358785,94.7767499148968,5.083333333333333,65.79684823831661,47.27777777777778,1.08,0,none,66.87717802762114,67.1982739623655,66.87717802762114,partial,0.8,B
2735,2735,"WATTS CO.,LTD.",Retail Trade,82.5271064557282,52.82515323667244,2.9166666666666665,42.25,43.861111111111114,1.08,22,high_sloan_accrual;negative_cfo,33.56662645968786,35.58364238203275,33.56662645968786,partial,0.8,D
4403,4403,NOF CORPORATION,Chemicals,54.95834779286466,36.21764550604284,82.08333333333333,59.206981628192864,40.30555555555556,1.08,0,none,55.915732169359266,52.85929845157522,55.915732169359266,partial,0.6499999999999999,C
3196,3196,"HOTLAND HOLDINGS Co.,Ltd.",Retail Trade,46.21947073862403,17.41745246962275,21.583333333333332,83.89583333333334,64.66666666666666,1.08,0,none,51.772903973388566,54.720922624602665,54.720922624602665,lite,0.5,C
6823,6823,"RION CO.,LTD.",Electric Appliances,62.441840712442264,64.91596290928511,28.166666666666668,68.50292731874707,54.30555555555555,0.8800000000000001,5,outlier_sensitive,56.15311852789576,57.25244137045023,56.15311852789576,partial,0.8,C
3950,3950,THE PACK CORPORATION,Pulp and Paper,72.31689739750703,41.20858329205574,46.58333333333333,68.75971115537848,47.833333333333336,0.8800000000000001,5,outlier_sensitive,53.48819209217971,53.64706144207229,53.48819209217971,partial,0.6499999999999999,C
8014,8014,"CHORI CO.,LTD.",Wholesale Trade,74.80179840147247,64.14419993844032,48.25,51.97952972834443,33.25,0.8800000000000001,5,outlier_sensitive,54.352318984651625,52.78195212046535,54.352318984651625,partial,0.8,C
6381,6381,ANEST IWATA Corporation,Machinery,67.67441282571994,46.83502826240723,57.08333333333333,85.86979749037147,63.44444444444445,0.8300000000000001,5,outlier_sensitive,59.990240142801966,59.54240515988788,59.990240142801966,partial,0.6499999999999999,C
4097,4097,"KOATSU GAS KOGYO CO.,LTD.",Chemicals,74.01500747795102,42.57347512439332,44.75,76.87409043659044,55.59722222222222,1.08,0,none,63.52700932732727,63.380884042450745,63.52700932732727,partial,0.8,C
4092,4092,"Nippon Chemical Industrial Co.,Ltd.",Chemicals,60.565195587775776,67.1814893972657,44.583333333333336,94.25,58.04166666666667,0.8300000000000001,5,outlier_sensitive,62.70335503010898,64.42025049517981,62.70335503010898,partial,0.8,C
6651,6651,NITTO KOGYO CORPORATION,Electric Appliances,60.183472306258935,45.56718666234526,81.58333333333333,81.25787385302142,60.0,0.8800000000000001,5,outlier_sensitive,59.561239333217,57.12838712828436,59.561239333217,partial,0.8,C
2124,2124,"JAC Recruitment Co.,Ltd.",Services,52.72932784240353,53.636629323190256,56.666666666666664,77.25595238095238,76.77777777777777,1.08,0,none,66.14860752075879,64.74946115819604,66.14860752075879,partial,0.8,B
8154,8154,"KAGA ELECTRONICS CO.,LTD.",Wholesale Trade,61.91582443339308,34.336555533133165,79.66666666666666,73.01493077913716,41.24999999999999,0.8800000000000001,5,outlier_sensitive,52.57160891020979,50.51587792580531,52.57160891020979,partial,0.6499999999999999,C
9468,9468,KADOKAWA CORPORATION,Information & Communication,50.093985441537015,42.22136864248717,66.0,68.53418695914671,38.99999999999999,0.8800000000000001,5,outlier_sensitive,49.32995892398148,48.17097341945455,49.32995892398148,partial,0.6499999999999999,C
6200,6200,"Insource Co.,Ltd.",Services,58.4040749719971,57.23357457789845,33.83333333333333,70.6982097216502,66.72222222222221,1.08,0,none,63.187702849502735,63.85278137171088,63.187702849502735,partial,0.8,C
4095,4095,"NIHON PARKERIZING CO.,LTD.",Chemicals,75.46633664583692,44.3172432279277,62.16666666666667,57.68529156094352,25.13888888888889,0.8300000000000001,5,outlier_sensitive,50.40642835210003,48.6117463353637,50.40642835210003,partial,0.8,C
6877,6877,Obara Group Incorporated,Electric Appliances,64.68956614485096,29.678499574993733,38.25,55.058613941810655,26.583333333333332,0.8800000000000001,5,outlier_sensitive,42.34342829272495,43.67929254681616,42.34342829272495,partial,0.6499999999999999,C
4967,4967,"KOBAYASHI PHARMACEUTICAL CO.,LTD.",Chemicals,47.83932710119229,13.759920380120713,80.0,85.41666666666666,55.41666666666667,0.8800000000000001,5,outlier_sensitive,49.06869952015794,48.028782206381834,48.028782206381834,lite,0.35,C
4113,4113,"TAOKA CHEMICAL COMPANY,LIMITED",Chemicals,84.94182238128072,81.62703253896912,33.75,98.77083333333331,70.06944444444444,1.08,0,none,80.46073166252728,81.13926635349118,80.46073166252728,partial,0.8,A
6277,6277,HOSOKAWA MICRON CORPORATION,Machinery,61.40723375393775,39.39266553331661,56.58333333333333,85.79166666666667,54.13888888888888,0.8800000000000001,5,outlier_sensitive,55.72688670941785,55.36181434395576,55.72688670941785,partial,0.6499999999999999,C
5563,5563,"Nippon Denko Co.,Ltd.",Iron and Steel,61.90234447544394,44.889244589578475,67.0,95.16666666666669,56.97222222222222,0.8300000000000001,5,outlier_sensitive,59.88294458710661,59.628223977720594,59.88294458710661,partial,0.6499999999999999,C
3360,3360,"SHIP HEALTHCARE HOLDINGS,INC.",Wholesale Trade,65.7946266980967,55.51769789290657,74.5,77.1346069099242,51.236111111111114,0.8800000000000001,5,outlier_sensitive,60.331072389442994,58.58273785888405,60.331072389442994,partial,0.8,C
6315,6315,TOWA CORPORATION,Machinery,48.36960166077679,48.093838734072456,58.666666666666664,79.27842343354615,62.65277777777778,0.8800000000000001,5,outlier_sensitive,55.345060990697704,56.35755515397899,55.345060990697704,partial,0.6499999999999999,C
2753,2753,"AMIYAKI TEI CO.,LTD.",Retail Trade,61.89915699503354,60.83059372458371,22.833333333333332,85.13181643625191,82.09722222222223,1.08,0,none,68.77795469840352,69.88659781754588,68.77795469840352,partial,0.8,B
6135,6135,"Makino Milling Machine Co.,Ltd.",Machinery,54.69689797319497,43.02164627248101,65.41666666666667,60.087594696969695,27.69444444444445,1.08,0,none,53.96523930091248,51.866397383828435,53.96523930091248,partial,0.6499999999999999,C
8848,8848,LEOPALACE21 CORPORATION,Real Estate,58.10756794521961,46.63280834357629,80.16666666666666,71.05988540275922,50.5,0.8800000000000001,5,outlier_sensitive,55.862984989569945,53.44997579949967,55.862984989569945,partial,0.6499999999999999,C
5698,5698,ENVIPRO HOLDINGS Inc.,Iron and Steel,55.760887185831095,46.63672359916099,28.499999999999996,97.125,77.375,0.8800000000000001,5,outlier_sensitive,59.172708844681466,62.47227754224821,59.172708844681466,partial,0.6499999999999999,C
3501,3501,"SUMINOE Co.,Ltd.",Textiles and Apparels,83.59498682614543,51.04891597921648,19.833333333333332,66.54674369747899,30.944444444444446,1.08,0,none,59.37367706493643,60.178941114495856,59.37367706493643,partial,0.8,C
7414,7414,"ONOKEN CO.,LTD.",Wholesale Trade,88.62017805710487,29.21186511503707,41.25,64.01482751664314,25.25,1.08,0,none,56.01313757134955,56.02798285255841,56.01313757134955,partial,0.6499999999999999,C
7871,7871,"FUKUVI CHEMICAL INDUSTRY CO.,LTD.",Chemicals,80.00024644570716,46.77498160344572,34.166666666666664,90.91666666666669,60.972222222222214,1.08,0,none,68.18145384328659,69.14193894126997,68.18145384328659,partial,0.6499999999999999,B
6544,6544,"JAPAN ELEVATOR SERVICE HOLDINGS CO.,LTD.",Services,45.76773162605145,78.98956543363889,40.583333333333336,69.75207071606697,68.0138888888889,1.08,0,none,66.34050676443408,65.73218207129196,66.34050676443408,partial,0.8,B
4784,4784,"GMO internet,Inc.",Services,46.41060557786992,56.6325428420587,65.58333333333334,95.75,81.75,1.08,0,none,70.49365866074062,69.14628115086362,70.49365866074062,partial,0.8,B
7856,7856,HAGIHARA INDUSTRIES INC.,Other Products,73.50275336165721,36.69878980229565,34.833333333333336,92.25,59.55555555555555,0.8800000000000001,5,outlier_sensitive,57.59553751433776,60.02669508006741,57.59553751433776,partial,0.6499999999999999,C
6925,6925,USHIO INC.,Electric Appliances,60.77893637660983,31.123057660202896,74.58333333333333,70.0625,27.166666666666668,0.8800000000000001,5,outlier_sensitive,48.257149841302855,46.84995911169019,48.257149841302855,partial,0.6499999999999999,C
2053,2053,"CHUBU SHIRYO CO.,LTD.",Foods,71.15692024811976,64.90892431626989,69.91666666666667,93.875,60.36111111111111,0.8800000000000001,5,outlier_sensitive,67.77960873493556,65.62608315991213,67.77960873493556,partial,0.8,B
6547,6547,"GREENS CO.,LTD.",Services,70.78295986281964,69.52819615924791,47.91666666666667,84.18052915082383,78.58333333333333,1.08,0,none,74.59469531336993,74.03155726328448,74.59469531336993,partial,0.8,B
3546,3546,"Alleanza Holdings Co.,Ltd.",Retail Trade,58.95848525062303,49.747294534439774,58.916666666666664,92.14583333333334,75.77777777777777,1.08,0,none,69.33076037269554,67.468317613388,69.33076037269554,partial,0.8,B
7839,7839,"SHOEI CO.,LTD.",Other Products,54.22271369568061,32.97231955579201,57.166666666666664,84.6782610324788,67.55555555555556,0.8800000000000001,5,outlier_sensitive,54.60999624784156,55.32470800413613,54.60999624784156,partial,0.6499999999999999,C
4548,4548,SEIKAGAKU CORPORATION,Pharmaceutical,66.20071054992043,20.408509501998655,34.08333333333333,83.16666666666666,47.02777777777777,1.08,0,none,55.18315819742176,55.98989486335566,55.98989486335566,lite,0.5,C
6309,6309,"TOMOE ENGINEERING CO.,LTD.(TOMOE KOGYO CO.,LTD.)",Machinery,65.96234629839903,49.131275467252095,20.166666666666664,56.69207142692698,42.3888888888889,0.8800000000000001,5,outlier_sensitive,48.30668404352404,50.443651046133304,48.30668404352404,partial,0.8,C
7224,7224,"ShinMaywa Industries,LTD.",Transportation Equipment,61.32492490232019,40.61709228445456,74.66666666666667,92.77083333333334,60.68055555555555,0.8800000000000001,5,outlier_sensitive,60.113891182335095,59.52784037203142,60.113891182335095,partial,0.8,C
9119,9119,"IINO KAIUN KAISHA,LTD.",Marine Transportation,71.89889694317077,26.800112519645076,83.0,79.4237773907996,34.75,0.8300000000000001,5,outlier_sensitive,52.95151880801086,51.6913410044341,51.6913410044341,lite,0.35,D
9143,9143,"SG HOLDINGS CO.,LTD.",Land Transportation,59.48266377283168,9.171025783713596,96.16666666666669,82.85416666666667,35.52777777777778,0.8300000000000001,5,gross_profitability_proxy,48.04754787467989,46.46145378354172,46.46145378354172,lite,0.35,C
3236,3236,"PROPERST CO.,LTD.",Real Estate,85.16637130694022,56.467097686212874,50.416666666666664,99.72916666666669,70.04166666666666,1.08,0,none,76.30647028373309,76.70658850508222,76.30647028373309,partial,0.6499999999999999,B
4189,4189,"KH Neochem Co.,Ltd.",Chemicals,64.6675342919686,55.62828207778124,65.83333333333333,81.5173755186722,45.0,0.8800000000000001,5,outlier_sensitive,59.03410616959492,57.73355847354794,59.03410616959492,partial,0.8,C
1379,1379,HOKUTO CORPORATION,"Fishery, Agriculture and Forestry",68.87814208394293,89.96876713529468,62.74999999999999,93.16666666666666,63.44444444444445,0.8800000000000001,5,outlier_sensitive,72.94180648204927,70.6835849411307,72.94180648204927,partial,0.8,B
5578,5578,"AR advanced technology,Inc.",Information & Communication,75.61863014874184,36.39994159985813,11.25,90.9375,72.5,1.08,0,none,64.28401643487098,68.17883494035175,64.28401643487098,partial,0.6499999999999999,C
4722,4722,Future Corporation,Information & Communication,61.54094992961174,19.453464871244503,54.166666666666664,57.621926229508205,48.44444444444444,0.8800000000000001,5,outlier_sensitive,44.74756505270251,45.303752087922945,44.74756505270251,partial,0.6499999999999999,C
2195,2195,"AMITA HOLDINGS CO.,LTD.",Services,68.26773259669218,24.90600328997658,7.5,63.32401245140855,26.36111111111111,0.8800000000000001,15,high_sloan_accrual;outlier_sensitive,30.362441979897973,35.361045149506914,35.361045149506914,lite,0.35,C
5243,5243,note inc.,Information & Communication,42.654933870199,61.89152657767016,6.416666666666666,53.90684614721247,41.24999999999999,1.08,0,none,51.00113262143135,53.16107894846047,51.00113262143135,partial,0.8,C
1419,1419,"Tama Home Co.,Ltd.",Construction,46.314861159922685,34.39941161602263,19.333333333333332,65.00940860215054,44.30555555555556,0.8800000000000001,5,outlier_sensitive,42.169044013637745,44.84566683605589,42.169044013637745,partial,0.6499999999999999,C
7715,7715,"NAGANO KEIKI CO.,LTD.",Precision Instruments,66.50789477375602,73.64430338720823,43.5,60.98631816697121,40.22222222222222,0.8800000000000001,5,outlier_sensitive,57.069462488766675,56.00210385407381,57.069462488766675,partial,0.8,C
9991,9991,GECOSS CORPORATION,Wholesale Trade,77.4561041306746,66.1071968747261,54.41666666666667,85.45246349695503,53.0,1.03,0,none,71.57281661843761,69.8930814953568,71.57281661843761,partial,0.8,B
6858,6858,"ONO SOKKI Co.,Ltd.",Electric Appliances,69.91150817498578,62.330270638284006,7.666666666666666,70.87714872944694,50.722222222222214,1.08,0,none,61.79808756338952,63.34347167957728,61.79808756338952,partial,0.6499999999999999,C
8283,8283,PALTAC CORPORATION,Wholesale Trade,57.53478352046911,50.50071547817792,75.0,63.26158298343832,36.861111111111114,0.8800000000000001,5,outlier_sensitive,52.56268680406258,50.3351169706862,52.56268680406258,partial,0.8,C
6489,6489,"Maezawa Industries,Inc.",Machinery,72.04288737727751,67.21304483867088,40.166666666666664,85.1133950817896,56.222222222222214,0.8300000000000001,5,outlier_sensitive,62.85865386668095,63.35782591444706,62.85865386668095,partial,0.8,C
6258,6258,HIRATA Corporation,Machinery,57.81052666028381,47.106417696567945,56.166666666666664,89.8101144492985,54.84722222222223,0.8800000000000001,5,outlier_sensitive,57.581898935534696,58.52507553836955,57.581898935534696,partial,0.6499999999999999,C
6590,6590,SHIBAURA MECHATRONICS CORPORATION,Electric Appliances,44.92103966072561,41.913920433119095,47.16666666666667,56.5409243480506,45.63888888888889,0.8800000000000001,15,high_sloan_accrual;outlier_sensitive,35.138224900846225,36.0825586322294,36.0825586322294,lite,0.5,C
1435,1435,robot home Inc.,Real Estate,73.8444495555087,51.136838259125405,16.416666666666664,58.458837362807834,41.19444444444444,0.8800000000000001,5,outlier_sensitive,50.2739885874852,52.582192213261486,50.2739885874852,partial,0.6499999999999999,C
6458,6458,SINKO INDUSTRIES LTD.,Machinery,67.42829297157422,73.38012835800815,41.0,57.6914619000698,41.30555555555556,0.8800000000000001,5,outlier_sensitive,56.53880729056974,55.88308372086564,56.53880729056974,partial,0.8,C
9110,9110,"NS United Kaiun Kaisha,Ltd.",Marine Transportation,69.53956894710296,32.22485634380459,85.0,93.91579063960044,58.513888888888886,0.8300000000000001,5,outlier_sensitive,60.3451897736806,59.57800513131696,59.57800513131696,lite,0.5,C
1899,1899,FUKUDA CORPORATION,Construction,78.32927037409509,57.63110169370603,21.916666666666668,51.03002942750133,19.000000000000004,0.8800000000000001,5,outlier_sensitive,48.48097585240728,49.88100733647,48.48097585240728,partial,0.8,C
5344,5344,"MARUWA CO.,LTD.",Glass and Ceramics Products,44.3426833291347,59.45008622429323,79.75,84.92686571042512,73.04166666666667,0.8800000000000001,5,outlier_sensitive,61.9719135207832,60.644862052350746,61.9719135207832,partial,0.6499999999999999,C
5902,5902,HOKKAN HOLDINGS LIMITED,Metal Products,86.45314762117039,79.01735442261318,63.24999999999999,96.89583333333334,65.31944444444444,1.08,0,none,82.01940046737758,79.72906163552022,82.01940046737758,partial,0.8,A
6505,6505,"TOYO DENKI SEIZO K.K.(TOYO ELECTRIC MFG.CO.,LTD.)",Electric Appliances,79.67736767741546,67.56588361554972,7.75,52.21781015037594,35.13888888888889,1.03,0,none,58.90489736968958,60.65287834933907,58.90489736968958,partial,0.8,C
6455,6455,MORITA HOLDINGS CORPORATION,Transportation Equipment,69.28554281808918,74.45061671772856,61.16666666666667,75.00974806606733,55.23611111111112,0.8300000000000001,5,outlier_sensitive,64.11262107402558,62.39768529713544,64.11262107402558,partial,0.8,C
8074,8074,"YUASA CO.,LTD.",Wholesale Trade,69.00711716238429,41.757394803304656,69.08333333333333,76.96971532893886,48.47222222222222,0.8800000000000001,5,outlier_sensitive,56.721778176615544,55.12950161960844,56.721778176615544,partial,0.6499999999999999,C
6498,6498,KITZ CORPORATION,Machinery,55.45334753485032,44.991673648184495,65.5,65.76586301642891,40.22222222222222,0.8800000000000001,5,outlier_sensitive,50.821149031744106,49.30695603782222,50.821149031744106,partial,0.6499999999999999,C
2982,2982,"A.D.Works Group Co.,Ltd.",Real Estate,80.78010357758262,71.62280693708072,1.4166666666666663,37.708333333333336,11.638888888888888,0.8800000000000001,27,high_sloan_accrual;negative_cfo;outlier_sensitive,24.75248534085644,27.42803690513538,24.75248534085644,partial,0.8,C
7729,7729,"TOKYO SEIMITSU CO.,LTD.",Precision Instruments,47.48422083755921,38.65190304964929,82.0,74.20382742904495,60.45833333333333,1.08,0,none,60.771189404922104,58.48800325609752,58.48800325609752,lite,0.5,C
6249,6249,"Gamecard Holdings,Inc.",Machinery,87.89533373876452,67.73989769273575,46.33333333333333,66.40806255693896,44.02777777777778,1.08,0,none,69.04395972499339,67.36700530287743,69.04395972499339,partial,0.8,B
4974,4974,TAKARA BIO INC.,Chemicals,52.50504109047461,32.754026348350216,42.0,87.20833333333333,53.94444444444445,0.8800000000000001,5,outlier_sensitive,50.94068647461957,52.79537315236798,50.94068647461957,partial,0.6499999999999999,C
4366,4366,Daito Chemix Corporation,Chemicals,86.2920924608728,38.11101479674101,23.333333333333332,97.5625,60.81944444444445,1.08,0,none,67.57478015523611,70.99947716225651,67.57478015523611,partial,0.6499999999999999,B
5381,5381,Mipox Corporation,Glass and Ceramics Products,55.994192568212206,77.10305892401051,14.499999999999998,89.61309741178826,71.73611111111113,0.8800000000000001,5,outlier_sensitive,62.88159181866888,66.43871125984566,62.88159181866888,partial,0.8,C
4951,4951,S.T.CORPORATION,Chemicals,75.4451307749059,48.02440473642476,27.250000000000004,62.625649688149686,44.69444444444444,1.03,0,none,58.63615032583566,59.00509052142707,58.63615032583566,partial,0.8,C
6965,6965,HAMAMATSU PHOTONICS K.K.,Electric Appliances,46.495432108406206,5.000714968578074,86.33333333333333,82.16666666666667,43.638888888888886,0.8800000000000001,5,outlier_sensitive,44.83472221186366,43.955717070681914,43.955717070681914,lite,0.35,C
9768,9768,"IDEA Consultants,Inc.",Services,81.29117139389108,54.668506831695474,11.916666666666668,50.65580022846872,27.111111111111107,1.03,0,none,55.01562419546812,56.593753234240566,55.01562419546812,partial,0.8,C
8095,8095,"Astena Holdings Co.,Ltd.",Wholesale Trade,80.7059162293832,59.8584703647308,27.916666666666668,72.30967078189299,45.47222222222223,1.08,0,none,65.02247923914447,65.17810511834175,65.02247923914447,partial,0.8,B
6262,6262,"PEGASUS CO.,LTD.",Machinery,78.33754212402464,24.7952703019481,20.75,84.91666666666667,45.61111111111111,1.08,0,none,57.66108373571256,60.39579649557682,57.66108373571256,partial,0.6499999999999999,C
6859,6859,ESPEC CORP.,Electric Appliances,59.82779587696184,77.52095117829674,34.25,58.77662210561386,47.02777777777777,0.8800000000000001,5,outlier_sensitive,56.29637979917776,55.98007564209289,56.29637979917776,partial,0.8,C
4071,4071,"Plus Alpha Consulting Co.,LTD.",Information & Communication,45.144388563858584,41.460046862801455,38.666666666666664,89.33439062558499,82.58333333333333,1.08,0,none,62.86054886190835,64.21546164259244,62.86054886190835,partial,0.6499999999999999,C
5302,5302,"Nippon Carbon Co.,Ltd.",Glass and Ceramics Products,76.24883321896793,30.453228926517745,44.166666666666664,70.15989235337788,36.30555555555557,0.8300000000000001,5,outlier_sensitive,49.48330897515533,51.039445938841226,49.48330897515533,partial,0.6499999999999999,C
1719,1719,HAZAMA ANDO CORPORATION,Construction,65.78528458350323,64.86378549108098,60.583333333333336,48.74119523017193,20.194444444444446,0.8800000000000001,15,high_sloan_accrual;outlier_sensitive,41.10293071210554,39.457970408190434,41.10293071210554,partial,0.8,C
9364,9364,"Kamigumi Co.,Ltd.",Warehousing and Harbor Transportation Service,61.354762693957746,42.3692264885921,90.5,78.13909892879649,40.972222222222214,0.7300000000000001,10,outlier_sensitive;gross_profitability_proxy,49.973619149035365,48.0082201542913,49.973619149035365,partial,0.8,C
2935,2935,"PICKLES HOLDINGS CO.,LTD.",Foods,79.9790037468205,41.353945118135435,32.58333333333333,94.5,72.11111111111111,1.08,0,none,69.14462058194593,70.83746994565303,69.14462058194593,partial,0.8,B
5991,5991,"NHK SPRING CO.,LTD.",Metal Products,59.5623076422587,65.0741523825831,90.83333333333331,68.60746338371202,38.97222222222222,1.08,0,none,66.20791836925574,61.55855079947199,66.20791836925574,partial,0.8,B
3632,3632,"GREE Holdings,Inc.",Information & Communication,65.9555494734921,13.421885478646749,8.333333333333332,43.84778056951424,18.38888888888889,0.8800000000000001,5,outlier_sensitive,32.3996294571116,35.78920916279094,35.78920916279094,lite,0.5,C
6323,6323,RORZE CORPORATION,Machinery,45.806933576099105,51.11930496696774,83.08333333333333,83.57285104297914,57.333333333333336,1.08,0,none,64.68912025139879,61.76043551724335,64.68912025139879,partial,0.6499999999999999,C
6273,6273,SMC CORPORATION,Machinery,50.82833358674488,30.83924010509987,97.83333333333334,71.71146434529174,42.083333333333336,0.8800000000000001,5,outlier_sensitive,51.00838126312703,48.10864096610178,48.10864096610178,lite,0.5,C
9025,9025,"Konoike Transport Co.,Ltd.",Land Transportation,74.35883810842037,63.02213344992976,78.33333333333333,84.606237148732,53.486111111111114,0.8800000000000001,5,outlier_sensitive,66.1044902097185,63.576381107814015,66.1044902097185,partial,0.8,B
6597,6597,HPC SYSTEMS Inc.,Electric Appliances,42.91464689032974,96.34143902841733,12.75,99.77083333333331,89.84722222222223,0.8800000000000001,5,outlier_sensitive,69.17247323824824,72.62045965056016,69.17247323824824,partial,0.8,B
7071,7071,"Amvis Holdings,Inc.",Services,75.4803442327845,11.170725629406764,43.083333333333336,72.3688524590164,31.36111111111111,0.8800000000000001,5,outlier_sensitive,44.63915443600427,46.54507444307554,46.54507444307554,lite,0.5,C
8084,8084,RYODEN CORPORATION,Wholesale Trade,64.93268823401775,46.688680870233455,72.5,90.27083333333331,52.47222222222222,0.8800000000000001,5,outlier_sensitive,60.384780375895474,58.19532042202979,60.384780375895474,partial,0.6499999999999999,C
7840,7840,"FRANCE BED HOLDINGS CO.,LTD.",Other Products,66.76868350661034,45.68101292141359,49.25,87.89583333333333,65.77777777777777,1.08,0,none,66.74142973521981,65.53562076757895,66.74142973521981,partial,0.8,B
9876,9876,"COX CO.,LTD.",Retail Trade,86.85454223936583,38.8166948984979,8.0,47.37245059295934,37.666666666666664,1.08,0,none,53.595895659881144,55.8157826791921,53.595895659881144,partial,0.6499999999999999,D
4251,4251,KEIWA Incorporated,Chemicals,71.81231059992854,72.55795016521226,28.916666666666668,82.44940090537983,62.416666666666664,0.8300000000000001,5,outlier_sensitive,63.47729641339147,64.78039066682426,63.47729641339147,partial,0.8,C
4725,4725,CAC Holdings Corporation,Information & Communication,81.65605768943,44.12883601280931,14.249999999999998,44.03485961937065,21.666666666666668,0.8300000000000001,15,high_sloan_accrual;outlier_sensitive,33.91864927835677,36.227283705992264,33.91864927835677,partial,0.8,C
4475,4475,HENNGE K.K.,Information & Communication,46.25728398777645,61.388722249740624,23.083333333333332,99.5,94.54166666666669,1.08,0,none,70.0730776354304,72.50568722203863,70.0730776354304,partial,0.8,B
8141,8141,"Shinko Shoji Co.,Ltd.",Wholesale Trade,58.10189100679561,31.891340573727884,83.41666666666666,91.625,46.83333333333333,0.8800000000000001,5,outlier_sensitive,55.76383775918973,53.70466875011759,53.70466875011759,lite,0.5,C
9744,9744,MEITEC Group Holdings Inc.,Services,50.014765550690264,30.47529459966856,65.33333333333333,63.40299581371009,46.6388888888889,0.8800000000000001,5,outlier_sensitive,46.72541392709568,45.92453219232726,46.72541392709568,partial,0.6499999999999999,C
3640,3640,"DENSAN CO.,LTD.",Information & Communication,77.38150698727082,46.635032237286,25.083333333333336,90.31249450391674,76.875,1.08,0,none,69.09910343636838,71.62138168684604,69.09910343636838,partial,0.6499999999999999,B
3299,3299,"MUGEN ESTATE Co.,Ltd.",Real Estate,77.99603716505341,60.350299950466905,1.3333333333333337,29.395833333333332,9.180555555555554,0.8800000000000001,27,high_sloan_accrual;negative_cfo;outlier_sensitive,19.536672386646032,22.421648917387188,19.536672386646032,partial,0.8,C
6016,6016,Japan Engine Corporation,Transportation Equipment,52.13728991760781,89.78650263666958,46.166666666666664,92.58958813989987,76.65277777777779,0.8800000000000001,5,outlier_sensitive,69.5662013909675,70.65529401948513,69.5662013909675,partial,0.8,B
5192,5192,Mitsuboshi Belting Ltd.,Rubber Products,68.11857337584604,46.21009221718737,50.66666666666667,61.69398454746137,39.916666666666664,0.8800000000000001,5,outlier_sensitive,51.634758826687474,51.15805403235024,51.634758826687474,partial,0.8,C
1934,1934,YURTEC CORPORATION,Construction,66.94526790941111,68.96504960444861,67.91666666666667,75.80661689052029,49.791666666666664,0.8800000000000001,5,outlier_sensitive,62.683095218765104,60.64208033848378,62.683095218765104,partial,0.8,C
6036,6036,"KeePer Technical Laboratory Co.,Ltd.",Services,54.486382017266344,9.255936838157206,42.083333333333336,70.366316208983,55.58333333333333,0.8800000000000001,5,outlier_sensitive,42.97603246923993,45.23286521460793,45.23286521460793,lite,0.35,C
9401,9401,"TBS HOLDINGS,INC.",Information & Communication,62.26256582752397,32.64559420360756,77.91666666666667,52.43795466033714,18.361111111111107,0.8800000000000001,5,outlier_sensitive,44.70098337422621,42.23436840993502,44.70098337422621,partial,0.6499999999999999,C
3093,3093,"Treasure Factory Co.,LTD.",Retail Trade,57.24376233687705,34.31258701417299,27.0,61.21067676143387,53.22222222222223,1.08,0,none,52.880307788309935,53.739650143053176,53.739650143053176,lite,0.5,C
3445,3445,"RS Technologies Co.,Ltd.",Metal Products,61.08616106781497,16.323237141267192,67.5,70.41367623604465,36.111111111111114,0.8800000000000001,5,outlier_sensitive,45.55877184908923,45.75795321802907,45.75795321802907,lite,0.5,C
6420,6420,GALILEI CO.LTD.,Machinery,66.6819066418294,57.015888303868266,58.75,57.1687784443525,33.888888888888886,0.8800000000000001,5,outlier_sensitive,52.94143499633653,50.66928311997076,52.94143499633653,partial,0.8,C
9621,9621,"CTI Engineering Co.,Ltd.",Services,69.98648478843243,27.362778521793548,41.41666666666667,51.90049533799533,29.583333333333332,0.8300000000000001,5,outlier_sensitive,42.72663720497929,42.96299414788145,42.72663720497929,partial,0.6499999999999999,C
