code,ticker,company_name,sector_33,market,close,sector,market_equity_final,market_equity_method,book_equity,net_income,pbr_raw,per_raw,bm_raw,bm_method,ep_raw,ep_method,bm_winsorized,ep_winsorized,bm_available,ep_available,value_metric_quality_flag,notes,F_ROA,F_CFO,F_DROA,F_ACCRUAL,F_DTURN,F_DLEVER,piotroski_available_signal_score,available_signal_count,sloan_accruals,sloan_accruals_winsorized,value_pass,quality_pass,earnings_quality_pass,distress_pass,phase1_revised_candidate
6257,6257.T,"FUJISHOJI CO.,LTD.",Machinery,Standard Market(Domestic),995.0,Machinery,20802664000.0,close_times_edinet_shares_outstanding,46778000000.0,2944000000.0,,,2.2486543069676075,book_equity_over_market_equity,0.1415203360492675,net_income_over_market_equity,2.2486543069676075,0.1415203360492675,True,True,B_price_times_shares,,1,1,0,1,0,1,4,6,-0.03190003253152688,-0.03190003253152688,True,True,True,True,True
4374,4374.T,ROBOT PAYMENT INC.,Information & Communication,Growth Market(Domestic),2549.0,Information & Communication,9415990706.0,close_times_edinet_shares_outstanding,1293714000.0,542126000.0,,,0.1373954202371533,book_equity_over_market_equity,0.057575035588613,net_income_over_market_equity,0.1373954202371533,0.057575035588613,True,True,B_price_times_shares,,1,1,1,1,0,0,4,6,-0.4342755343711222,-0.26980696863040654,False,True,True,True,False
3441,3441.T,"SANNO Co.,Ltd.",Metal Products,Standard Market(Domestic),2824.0,Metal Products,12215494400.0,close_times_edinet_shares_outstanding,6755438000.0,1081822000.0,,,0.5530220700686499,book_equity_over_market_equity,0.0885614584703178,net_income_over_market_equity,0.5530220700686499,0.0885614584703178,True,True,B_price_times_shares,,1,1,1,0,1,0,4,6,0.043014144322885604,0.043014144322885604,False,True,False,True,False
7745,7745.T,"A&D HOLON Holdings Company,Limited",Precision Instruments,Prime Market (Domestic),2795.0,Precision Instruments,77491956360.0,close_times_edinet_shares_outstanding,43119000000.0,6494000000.0,,,0.5564319450096794,book_equity_over_market_equity,0.0838022461303105,net_income_over_market_equity,0.5564319450096794,0.0838022461303105,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.0011915654190693024,-0.0011915654190693024,False,True,True,True,False
9640,9640.T,"Saison Technology Co.,Ltd.",Information & Communication,Standard Market(Domestic),2070.0,Information & Communication,33532965000.0,close_times_edinet_shares_outstanding,14362191000.0,1661115000.0,,,0.4283006587696614,book_equity_over_market_equity,0.0495367767210564,net_income_over_market_equity,0.4283006587696614,0.0495367767210564,True,True,B_price_times_shares,,1,1,1,0,1,1,5,6,0.021551238052173183,0.021551238052173183,False,True,False,True,False
4928,4928.T,"Noevir Holdings Co.,Ltd.",Chemicals,Prime Market (Domestic),4345.0,Chemicals,148408788935.0,close_times_edinet_shares_outstanding,54209000000.0,9547000000.0,,,0.3652681245430985,book_equity_over_market_equity,0.0643290742314553,net_income_over_market_equity,0.3652681245430985,0.0643290742314553,True,True,B_price_times_shares,,1,1,1,0,1,0,4,6,0.021168517876872184,0.021168517876872184,False,True,False,True,False
7995,7995.T,"VALQUA,LTD.",Chemicals,Prime Market (Domestic),8360.0,Chemicals,147152995880.0,close_times_edinet_shares_outstanding,50521000000.0,5156000000.0,,,0.3433229456041707,book_equity_over_market_equity,0.0350383624143446,net_income_over_market_equity,0.3433229456041707,0.0350383624143446,True,True,B_price_times_shares,,1,1,0,0,0,0,2,6,0.003755498654060797,0.003755498654060797,False,False,True,True,False
9202,9202.T,ANA HOLDINGS INC.,Air Transportation,Prime Market (Domestic),2915.5,Air Transportation,1305071190016.0,raw_market_cap,1297906000000.0,153878000000.0,0.88671684,9.075204,0.9945097324415596,book_equity_over_market_equity,0.1179077441730312,net_income_over_market_equity,0.9945097324415596,0.1179077441730312,True,True,A_raw_market_cap,,1,1,0,1,1,0,4,6,-0.0608125179064584,-0.0608125179064584,False,True,True,True,False
9795,9795.T,"STEP CO.,LTD.",Services,Prime Market (Domestic),2183.0,Services,34428966200.0,close_times_edinet_shares_outstanding,27422634000.0,2689679000.0,,,0.7964989085266232,book_equity_over_market_equity,0.0781225606477838,net_income_over_market_equity,0.7964989085266232,0.0781225606477838,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.023175110744213114,-0.023175110744213114,False,True,True,True,False
9476,9476.T,"CHUOKEIZAI-SHA HOLDINGS,INC.",Information & Communication,Standard Market(Domestic),956.0,Information & Communication,3976065184.0,close_times_edinet_shares_outstanding,4353748000.0,245313000.0,,,1.094989090601388,book_equity_over_market_equity,0.0616974291536162,net_income_over_market_equity,1.094989090601388,0.0616974291536162,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.020125014422996985,-0.020125014422996985,False,True,True,True,False
6807,6807.T,"Japan Aviation Electronics Industry,Limited",Electric Appliances,Prime Market (Domestic),2506.0,Electric Appliances,168906675448.0,close_times_edinet_shares_outstanding,133696000000.0,11592000000.0,,,0.791537691718762,book_equity_over_market_equity,0.068629614366951,net_income_over_market_equity,0.791537691718762,0.068629614366951,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.10963352130520104,-0.10963352130520104,False,True,True,True,False
6368,6368.T,ORGANO CORPORATION,Machinery,Prime Market (Domestic),15750.0,Machinery,724221952000.0,raw_market_cap,121194000000.0,24186000000.0,5.0657797,25.499878,0.1673437261399113,book_equity_over_market_equity,0.0333958394014546,net_income_over_market_equity,0.1673437261399113,0.0333958394014546,True,True,A_raw_market_cap,,1,1,1,0,1,1,5,6,0.01636705480523682,0.01636705480523682,False,True,False,True,False
3003,3003.T,"Hulic Co.,Ltd.",Real Estate,Prime Market (Domestic),1651.0,Real Estate,1253636833280.0,raw_market_cap,939180000000.0,115261000000.0,1.3791306,10.967914,0.7491643313819529,book_equity_over_market_equity,0.0919412998566997,net_income_over_market_equity,0.7491643313819529,0.0919412998566997,True,True,A_raw_market_cap,,1,1,0,1,1,0,4,6,-0.04698029886485178,-0.04698029886485178,False,True,True,True,False
9661,9661.T,"Kabuki-Za Co.,Ltd.",Services,Standard Market(Domestic),4450.0,Services,53932665000.0,close_times_edinet_shares_outstanding,11367812000.0,284536000.0,,,0.2107778653252161,book_equity_over_market_equity,0.0052757637695077,net_income_over_market_equity,0.2107778653252161,0.0068062271171359,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.01731215870212246,-0.01731215870212246,False,True,True,True,False
6249,6249.T,"Gamecard Holdings,Inc.",Machinery,Standard Market(Domestic),2310.0,Machinery,32393130000.0,close_times_edinet_shares_outstanding,58600000000.0,6586000000.0,,,1.8090255557274024,book_equity_over_market_equity,0.2033147151880661,net_income_over_market_equity,1.8090255557274024,0.2033147151880661,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.0032432269353768178,-0.0032432269353768178,True,True,True,True,True
7735,7735.T,"SCREEN Holdings Co.,Ltd.",Electric Appliances,Prime Market (Domestic),10875.0,Electric Appliances,2056330149888.0,raw_market_cap,420694000000.0,99472000000.0,4.226201,22.327845,0.2045848523024931,book_equity_over_market_equity,0.0483735551926901,net_income_over_market_equity,0.2045848523024931,0.0483735551926901,True,True,A_raw_market_cap,,1,1,1,0,1,1,5,6,0.04189319001999117,0.04189319001999117,False,True,False,True,False
6351,6351.T,"TSURUMI MANUFACTURING CO.,LTD.",Machinery,Prime Market (Domestic),2106.0,Machinery,51056179200.0,close_times_edinet_shares_outstanding,95852000000.0,8929000000.0,,,1.877382943688822,book_equity_over_market_equity,0.1748857854212482,net_income_over_market_equity,1.877382943688822,0.1748857854212482,True,True,B_price_times_shares,,1,1,0,0,0,0,2,6,0.015361194005742276,0.015361194005742276,True,False,False,True,False
6307,6307.T,"SANSEI CO.,LTD.",Machinery,Standard Market(Domestic),456.0,Machinery,3543986400.0,close_times_edinet_shares_outstanding,4677342000.0,346003000.0,,,1.3197968254054249,book_equity_over_market_equity,0.0976310179971345,net_income_over_market_equity,1.3197968254054249,0.0976310179971345,True,True,B_price_times_shares,,1,0,1,0,1,1,4,6,0.12262463085135061,0.12262463085135061,True,True,False,True,False
6238,6238.T,FURYU CORPORATION,Machinery,Prime Market (Domestic),1339.0,Machinery,35615659300.0,close_times_edinet_shares_outstanding,22424034000.0,1774625000.0,,,0.6296116495027231,book_equity_over_market_equity,0.0498270995084457,net_income_over_market_equity,0.6296116495027231,0.0498270995084457,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.07374453102246174,-0.07374453102246174,False,True,True,True,False
5819,5819.T,"Canare Electric Co.,Ltd.",Nonferrous Metals,Standard Market(Domestic),1755.0,Nonferrous Metals,12006235800.0,close_times_edinet_shares_outstanding,19048821000.0,1200929000.0,,,1.5865772851137907,book_equity_over_market_equity,0.1000254384475773,net_income_over_market_equity,1.5865772851137907,0.1000254384475773,True,True,B_price_times_shares,,1,1,0,1,1,0,4,6,-0.025423287984205106,-0.025423287984205106,True,True,True,True,True
4762,4762.T,XNET Corporation,Information & Communication,Standard Market(Domestic),1550.0,Information & Communication,6479000000.0,close_times_edinet_shares_outstanding,6636498000.0,581342000.0,,,1.0243089983022071,book_equity_over_market_equity,0.0897271183824664,net_income_over_market_equity,1.0243089983022071,0.0897271183824664,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.030821811301704492,-0.030821811301704492,False,True,True,True,False
7743,7743.T,"SEED CO.,LTD.",Precision Instruments,Standard Market(Domestic),488.0,Precision Instruments,14769769936.0,close_times_edinet_shares_outstanding,18386144000.0,1135375000.0,,,1.244849722078975,book_equity_over_market_equity,0.0768715426793903,net_income_over_market_equity,1.244849722078975,0.0768715426793903,True,True,B_price_times_shares,,1,1,0,1,0,0,3,6,-0.03637743607484109,-0.03637743607484109,True,False,True,True,False
6158,6158.T,"WAIDA MFG.CO.,LTD.",Machinery,Standard Market(Domestic),993.0,Machinery,6459663600.0,close_times_edinet_shares_outstanding,10355703000.0,441991000.0,,,1.6031334820593444,book_equity_over_market_equity,0.0684232225343747,net_income_over_market_equity,1.6031334820593444,0.0684232225343747,True,True,B_price_times_shares,,1,1,0,1,0,0,3,6,-0.03844282588401296,-0.03844282588401296,False,False,True,True,False
3800,3800.T,UNIRITA Inc.,Information & Communication,Standard Market(Domestic),1959.0,Information & Communication,14863128900.0,close_times_edinet_shares_outstanding,11971981000.0,716887000.0,,,0.8054818793908193,book_equity_over_market_equity,0.0482325763857164,net_income_over_market_equity,0.8054818793908193,0.0482325763857164,True,True,B_price_times_shares,,1,1,0,0,1,1,4,6,0.01848906760531338,0.01848906760531338,False,True,False,True,False
6378,6378.T,"KIMURA CHEMICAL PLANTS CO.,LTD.",Machinery,Standard Market(Domestic),1163.0,Machinery,23957683700.0,close_times_edinet_shares_outstanding,19133000000.0,2309000000.0,,,0.7986164371975576,book_equity_over_market_equity,0.0963782654831527,net_income_over_market_equity,0.7986164371975576,0.0963782654831527,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.007789934354485777,-0.007789934354485777,False,True,True,True,False
7269,7269.T,SUZUKI MOTOR CORPORATION,Transportation Equipment,Prime Market (Domestic),1940.5,Transportation Equipment,3743755796480.0,raw_market_cap,3407147000000.0,231123000000.0,1.106938,8.520681,0.9100879398179522,book_equity_over_market_equity,0.0617355972356181,net_income_over_market_equity,0.9100879398179522,0.0617355972356181,True,True,A_raw_market_cap,,1,0,1,0,1,1,4,6,,,False,True,False,True,False
9769,9769.T,"GAKKYUSHA CO.,LTD.",Services,Prime Market (Domestic),2489.0,Services,27051089184.0,close_times_edinet_shares_outstanding,7354075000.0,1862870000.0,,,0.2718587392166722,book_equity_over_market_equity,0.0688648796109044,net_income_over_market_equity,0.2718587392166722,0.0688648796109044,True,True,B_price_times_shares,,1,1,0,1,0,1,4,6,-0.03322287943096189,-0.03322287943096189,False,True,True,True,False
3834,3834.T,"Asahi Net,Inc.",Information & Communication,Prime Market (Domestic),594.0,Information & Communication,15947177400.0,close_times_edinet_shares_outstanding,14095000000.0,1752000000.0,,,0.8838554715018094,book_equity_over_market_equity,0.10986270209799,net_income_over_market_equity,0.8838554715018094,0.10986270209799,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.04885433152136517,-0.04885433152136517,False,True,True,True,False
4917,4917.T,MANDOM CORPORATION,Chemicals,Prime Market (Domestic),3085.0,Chemicals,139248607520.0,close_times_edinet_shares_outstanding,76673000000.0,2587000000.0,,,0.5506195097066777,book_equity_over_market_equity,0.0185782827280943,net_income_over_market_equity,0.5506195097066777,0.0185782827280943,True,True,B_price_times_shares,,1,1,0,1,0,1,4,6,-0.02450237737016204,-0.02450237737016204,False,True,True,True,False
6203,6203.T,"Howa Machinery,Ltd.",Machinery,Standard Market(Domestic),1716.0,Machinery,20988797544.0,close_times_edinet_shares_outstanding,18736000000.0,749000000.0,,,0.8926666694803581,book_equity_over_market_equity,0.0356857032152427,net_income_over_market_equity,0.8926666694803581,0.0356857032152427,True,True,B_price_times_shares,,1,1,1,0,1,0,4,6,0.021572894000621696,0.021572894000621696,False,True,False,True,False
4970,4970.T,"Toyo Gosei Co.,Ltd.",Chemicals,Standard Market(Domestic),16580.0,Chemicals,131591978200.0,close_times_edinet_shares_outstanding,24831000000.0,3279000000.0,,,0.1886969125295815,book_equity_over_market_equity,0.0249179322695218,net_income_over_market_equity,0.1886969125295815,0.0249179322695218,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.05608505275918999,-0.05608505275918999,False,True,True,True,False
5951,5951.T,"Dainichi Co.,Ltd.",Metal Products,Standard Market(Domestic),956.0,Metal Products,15472943172.0,close_times_edinet_shares_outstanding,27939956000.0,1161135000.0,,,1.805729891812725,book_equity_over_market_equity,0.0750429305590162,net_income_over_market_equity,1.805729891812725,0.0750429305590162,True,True,B_price_times_shares,,1,1,1,1,0,1,5,6,-0.05264566153338194,-0.05264566153338194,True,True,True,True,True
6496,6496.T,"NAKAKITA SEISAKUSHO CO.,LTD.",Machinery,Standard Market(Domestic),4910.0,Machinery,17140810000.0,close_times_edinet_shares_outstanding,25456650000.0,1730055000.0,,,1.485148601495495,book_equity_over_market_equity,0.1009319279543965,net_income_over_market_equity,1.485148601495495,0.1009319279543965,True,True,B_price_times_shares,,1,0,1,0,1,0,3,6,0.12460403816039015,0.12460403816039015,True,False,False,True,False
6918,6918.T,AVAL DATA CORPORATION,Electric Appliances,Standard Market(Domestic),3525.0,Electric Appliances,21720845550.0,close_times_edinet_shares_outstanding,20059154000.0,1137953000.0,,,0.923497842375662,book_equity_over_market_equity,0.0523899033939772,net_income_over_market_equity,0.923497842375662,0.0523899033939772,True,True,B_price_times_shares,,1,0,0,0,1,1,3,6,0.06677310753330087,0.06677310753330087,False,False,False,True,False
6310,6310.T,"ISEKI & CO.,LTD.",Machinery,Prime Market (Domestic),1782.0,Machinery,40760742726.0,close_times_edinet_shares_outstanding,78428000000.0,2898000000.0,,,1.9241062540789584,book_equity_over_market_equity,0.0710978212414038,net_income_over_market_equity,1.9241062540789584,0.0710978212414038,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.09892999877287918,-0.09892999877287918,False,True,True,True,False
6433,6433.T,"HEPHAIST CO.,LTD.",Machinery,Standard Market(Domestic),1288.0,Machinery,8034544000.0,close_times_edinet_shares_outstanding,2818636000.0,-203461000.0,,,0.3508146822022507,book_equity_over_market_equity,,missing,0.3508146822022507,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,0,0,1,1,1,1,4,6,-0.003863915494676458,-0.003863915494676458,False,True,True,True,False
7702,7702.T,"JMS CO.,LTD.",Precision Instruments,Standard Market(Domestic),430.0,Precision Instruments,10536619380.0,close_times_edinet_shares_outstanding,40927000000.0,1270000000.0,,,3.884262923806971,book_equity_over_market_equity,0.1205320183066155,net_income_over_market_equity,3.884262923806971,0.1205320183066155,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.002001320668461421,-0.002001320668461421,True,True,True,True,True
6849,6849.T,NIHON KOHDEN CORPORATION,Electric Appliances,Prime Market (Domestic),1410.5,Electric Appliances,230002702930.0,close_times_edinet_shares_outstanding,181294000000.0,16761000000.0,,,0.7882255194852027,book_equity_over_market_equity,0.0728730566488217,net_income_over_market_equity,0.7882255194852027,0.0728730566488217,True,True,B_price_times_shares,,1,1,0,0,0,0,2,6,0.004978482828453295,0.004978482828453295,False,False,False,True,False
6364,6364.T,AIRMAN CORPORATION,Machinery,Prime Market (Domestic),1626.0,Machinery,45823961268.0,close_times_edinet_shares_outstanding,41040241000.0,4825182000.0,,,0.8956065749090839,book_equity_over_market_equity,0.1052982297139279,net_income_over_market_equity,0.8956065749090839,0.1052982297139279,True,True,B_price_times_shares,,1,1,0,0,0,0,2,6,0.015179066020131875,0.015179066020131875,False,False,False,True,False
3939,3939.T,"Kanamic Network Co.,LTD",Information & Communication,Prime Market (Domestic),503.0,Information & Communication,23871021900.0,close_times_edinet_shares_outstanding,4813548000.0,1111528000.0,,,0.2016481749363231,book_equity_over_market_equity,0.0465639051673778,net_income_over_market_equity,0.2016481749363231,0.0465639051673778,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.027298820840425782,-0.027298820840425782,False,True,True,True,False
4684,4684.T,"OBIC Co.,Ltd.",Information & Communication,Prime Market (Domestic),4161.0,Information & Communication,1800259895296.0,raw_market_cap,433850000000.0,64621000000.0,3.4943073,24.258148,0.2409929816987152,book_equity_over_market_equity,0.0358953727563735,net_income_over_market_equity,0.2409929816987152,0.0358953727563735,True,True,A_raw_market_cap,,1,1,1,0,1,1,5,6,0.0037962058719637625,0.0037962058719637625,False,True,True,True,False
4272,4272.T,"NIPPON KAYAKU CO.,LTD.",Chemicals,Prime Market (Domestic),2115.5,Chemicals,338192651635.0,close_times_edinet_shares_outstanding,268520000000.0,17578000000.0,,,0.7939853178412778,book_equity_over_market_equity,0.0519762919596826,net_income_over_market_equity,0.7939853178412778,0.0519762919596826,True,True,B_price_times_shares,,1,1,1,1,1,0,5,6,-0.021582860733279866,-0.021582860733279866,False,True,True,True,False
4733,4733.T,"OBIC BUSINESS CONSULTANTS CO.,LTD.",Information & Communication,Prime Market (Domestic),6379.0,Information & Communication,479546428200.0,close_times_edinet_shares_outstanding,158990007000.0,16182920000.0,,,0.3315424694054681,book_equity_over_market_equity,0.0337463049422416,net_income_over_market_equity,0.3315424694054681,0.0337463049422416,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.007318982272113421,-0.007318982272113421,False,True,True,True,False
9446,9446.T,"SAKAI Holdings CO.,LTD",Information & Communication,Standard Market(Domestic),692.0,Information & Communication,5200726000.0,close_times_edinet_shares_outstanding,4822136000.0,1006899000.0,,,0.9272043941557392,book_equity_over_market_equity,0.1936073925063539,net_income_over_market_equity,0.9272043941557392,0.1936073925063539,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.04637754110351542,-0.04637754110351542,False,True,True,True,False
6907,6907.T,"GEOMATEC CO.,LTD.",Electric Appliances,Standard Market(Domestic),640.0,Electric Appliances,5062592000.0,close_times_edinet_shares_outstanding,9104509000.0,360456000.0,,,1.7983888490322744,book_equity_over_market_equity,0.071199891280988,net_income_over_market_equity,1.7983888490322744,0.071199891280988,True,True,B_price_times_shares,,1,1,1,1,1,0,5,6,-0.007471901666596181,-0.007471901666596181,False,True,True,True,False
6316,6316.T,"MARUYAMA MFG.CO.,INC.",Machinery,Standard Market(Domestic),2501.0,Machinery,9889534232.0,close_times_edinet_shares_outstanding,20794000000.0,785000000.0,,,2.1026268287454775,book_equity_over_market_equity,0.0793768423855535,net_income_over_market_equity,2.1026268287454775,0.0793768423855535,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.02791522613646587,-0.02791522613646587,True,True,True,True,True
9635,9635.T,"Musashino Kogyo Co.,Ltd.",Services,Standard Market(Domestic),2539.0,Services,2656301800.0,close_times_edinet_shares_outstanding,3615295000.0,64961000.0,,,1.361025693691884,book_equity_over_market_equity,0.0244554289727168,net_income_over_market_equity,1.361025693691884,0.0244554289727168,True,True,B_price_times_shares,,1,1,1,1,1,0,5,6,-0.022428652853404524,-0.022428652853404524,False,True,True,True,False
9636,9636.T,Kin-Ei Corp.,Services,Standard Market(Domestic),4190.0,Services,11681720000.0,close_times_edinet_shares_outstanding,2759534000.0,200279000.0,,,0.2362266857962697,book_equity_over_market_equity,0.0171446499316881,net_income_over_market_equity,0.2362266857962697,0.0171446499316881,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.07205723242871814,-0.07205723242871814,False,True,True,True,False
6908,6908.T,"IRISO ELECTRONICS CO.,LTD.",Electric Appliances,Prime Market (Domestic),3225.0,Electric Appliances,69191339775.0,close_times_edinet_shares_outstanding,71196000000.0,3931000000.0,,,1.028972704264997,book_equity_over_market_equity,0.056813468459825,net_income_over_market_equity,1.028972704264997,0.056813468459825,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.07672155334663729,-0.07672155334663729,False,True,True,True,False
5444,5444.T,"YAMATO KOGYO CO.,LTD.",Iron and Steel,Prime Market (Domestic),11610.0,Iron and Steel,721142379000.0,close_times_edinet_shares_outstanding,602940000000.0,45555000000.0,,,0.8360900947689277,book_equity_over_market_equity,0.0631706044833623,net_income_over_market_equity,0.8360900947689277,0.0631706044833623,True,True,B_price_times_shares,,1,1,0,1,0,1,4,6,-0.04023331627527909,-0.04023331627527909,False,True,True,True,False
4345,4345.T,"CTS Co.,Ltd.",Services,Prime Market (Domestic),815.0,Services,33670258000.0,close_times_edinet_shares_outstanding,12925000000.0,2190000000.0,,,0.3838699424281215,book_equity_over_market_equity,0.0650425666473954,net_income_over_market_equity,0.3838699424281215,0.0650425666473954,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.038591299200947025,-0.038591299200947025,False,True,True,True,False
6445,6445.T,JANOME Corporation,Machinery,Prime Market (Domestic),1221.0,Machinery,21822328605.0,close_times_edinet_shares_outstanding,35442000000.0,1848000000.0,,,1.6241163187268393,book_equity_over_market_equity,0.0846839048870605,net_income_over_market_equity,1.6241163187268393,0.0846839048870605,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.015470383275261325,-0.015470383275261325,True,True,True,True,True
2124,2124.T,"JAC Recruitment Co.,Ltd.",Services,Prime Market (Domestic),864.0,Services,137997820800.0,close_times_edinet_shares_outstanding,23949000000.0,8400000000.0,,,0.1735462187820287,book_equity_over_market_equity,0.0608705264424001,net_income_over_market_equity,0.1735462187820287,0.0608705264424001,True,True,B_price_times_shares,,1,1,1,1,0,1,5,6,-0.040978421311590636,-0.040978421311590636,False,True,True,True,False
9414,9414.T,Nippon BS Broadcasting Corporation,Information & Communication,Standard Market(Domestic),903.0,Information & Communication,16088508996.0,close_times_edinet_shares_outstanding,24426185000.0,1413743000.0,,,1.5182379551811145,book_equity_over_market_equity,0.0878728414392838,net_income_over_market_equity,1.5182379551811145,0.0878728414392838,True,True,B_price_times_shares,,1,1,0,1,0,0,3,6,-0.015730293448242973,-0.015730293448242973,True,False,True,True,False
1928,1928.T,"Sekisui House,Ltd.",Construction,Prime Market (Domestic),3280.0,Construction,2126218788864.0,raw_market_cap,2188237000000.0,236579000000.0,0.9937397,9.159452,1.0291683111168135,book_equity_over_market_equity,0.1112674769121007,net_income_over_market_equity,1.0291683111168135,0.1112674769121007,True,True,A_raw_market_cap,,1,1,1,0,0,1,4,6,0.004126948388184588,0.004126948388184588,False,True,False,True,False
5992,5992.T,"CHUO SPRING CO.,LTD.",Metal Products,Standard Market(Domestic),3955.0,Metal Products,99796499180.0,close_times_edinet_shares_outstanding,81045550000.0,1935584000.0,,,0.8121081467378984,book_equity_over_market_equity,0.0193953096141062,net_income_over_market_equity,0.8121081467378984,0.0193953096141062,True,True,B_price_times_shares,,1,1,0,1,1,0,4,6,-0.04934108994849285,-0.04934108994849285,False,True,True,True,False
6349,6349.T,KOMORI CORPORATION,Machinery,Prime Market (Domestic),1446.0,Machinery,77322160440.0,close_times_edinet_shares_outstanding,115499000000.0,7913000000.0,,,1.4937373625200792,book_equity_over_market_equity,0.1023380613652186,net_income_over_market_equity,1.4937373625200792,0.1023380613652186,True,True,B_price_times_shares,,1,1,1,1,0,0,4,6,-0.04809177844505891,-0.04809177844505891,True,True,True,True,True
4828,4828.T,Business Engineering Corporation,Information & Communication,Prime Market (Domestic),1047.0,Information & Communication,12563790600.0,close_times_edinet_shares_outstanding,13384526000.0,3330791000.0,,,1.0653254599770232,book_equity_over_market_equity,0.2651103561054257,net_income_over_market_equity,1.0653254599770232,0.2651103561054257,True,True,B_price_times_shares,,1,1,1,1,0,1,5,6,-0.011248861825789906,-0.011248861825789906,False,True,True,True,False
9679,9679.T,"HORAI Co.,Ltd.",Services,Standard Market(Domestic),2399.0,Services,10047251900.0,close_times_edinet_shares_outstanding,9865029000.0,497924000.0,,,0.9818634088391872,book_equity_over_market_equity,0.0495582279568406,net_income_over_market_equity,0.9818634088391872,0.0495582279568406,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.022325082354789867,-0.022325082354789867,False,True,True,True,False
9445,9445.T,"FORVAL TELECOM,INC.",Information & Communication,Standard Market(Domestic),545.0,Information & Communication,9132020000.0,close_times_edinet_shares_outstanding,3320530000.0,776001000.0,,,0.3636139649278035,book_equity_over_market_equity,0.0849758322912126,net_income_over_market_equity,0.3636139649278035,0.0849758322912126,True,True,B_price_times_shares,,1,1,0,1,1,1,5,6,-0.1118599539827672,-0.1118599539827672,False,True,True,True,False
6757,6757.T,"OSG CORPORATION CO.,LTD.",Electric Appliances,Standard Market(Domestic),824.0,Electric Appliances,4301609600.0,close_times_edinet_shares_outstanding,2813844000.0,106689000.0,,,0.654137465194424,book_equity_over_market_equity,0.0248021112841109,net_income_over_market_equity,0.654137465194424,0.0248021112841109,True,True,B_price_times_shares,,1,1,1,0,1,0,4,6,0.0018687450333035895,0.0018687450333035895,False,True,True,True,False
6408,6408.T,"OGURA CLUTCH CO.,LTD.",Machinery,Standard Market(Domestic),4350.0,Machinery,6508570050.0,close_times_edinet_shares_outstanding,17701000000.0,1162000000.0,,,2.719645000978364,book_equity_over_market_equity,0.1785338393953369,net_income_over_market_equity,2.719645000978364,0.1785338393953369,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.03413797431284776,-0.03413797431284776,True,True,True,True,True
6287,6287.T,SATO CORPORATION,Machinery,Prime Market (Domestic),2219.0,Machinery,72350366298.0,close_times_edinet_shares_outstanding,80237000000.0,7831000000.0,,,1.1090061337010535,book_equity_over_market_equity,0.1082371852513547,net_income_over_market_equity,1.1090061337010535,0.1082371852513547,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.027770047250974796,-0.027770047250974796,False,True,True,True,False
6138,6138.T,"DIJET INDUSTRIAL CO.,LTD.",Machinery,Standard Market(Domestic),1110.0,Machinery,3298585890.0,close_times_edinet_shares_outstanding,7939070000.0,205422000.0,,,2.4068101497881567,book_equity_over_market_equity,0.062275777211913,net_income_over_market_equity,2.4068101497881567,0.062275777211913,True,True,B_price_times_shares,,1,1,1,1,1,1,6,6,-0.07399373716891154,-0.07399373716891154,False,True,True,True,False
6513,6513.T,"Origin Company,Limited",Electric Appliances,Standard Market(Domestic),1069.0,Electric Appliances,5675092234.0,close_times_edinet_shares_outstanding,25892133000.0,484058000.0,,,4.562416244951553,book_equity_over_market_equity,0.0852951776008086,net_income_over_market_equity,4.561669803968577,0.0852951776008086,True,True,B_price_times_shares,,1,0,1,0,1,1,4,6,0.019234944080896155,0.019234944080896155,True,True,False,True,False
