rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_raw,ep_raw,gross_profitability,gross_profitability_definition_status,gross_profitability_source,gross_profitability_proxy_flag,gross_profitability_proxy_note,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,distress_review_flag,anomaly_flags,anomaly_flag_bool,anomaly_penalty,gp_missing_review_flag,normalization_top1200_count,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,sector_adjusted_candidate_flag,outlier_sensitive_flag,phase2_review_required,phase2_review_reasons,phase3_review_required,phase3_review_reasons,phase1_top5_flag,top100_flag,top300_flag,top1200_flag,top2000_reference_flag,phase3_priority_flag,phase3_handoff_note,feature_missing_review_flag
595,6856,6856.T,"HORIBA,Ltd.",Electric Appliances,0.8928698924958098,0.3119747988018599,0.0332081710599352,0.2823942316783045,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0345476275008875,4397332916.666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
596,9556,9556.T,INTLOOP Inc.,Services,0.8928281776868284,0.393275054690257,0.0904053119030373,0.6737708137504912,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0172186829465758,228855426.66666663,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
597,7679,7679.T,"YAKUODO HOLDINGS Co.,Ltd.",Retail Trade,0.8927634546057774,1.2324897919205324,0.1234113625638477,0.3409128357225243,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.0081136124139361,74198498.33333333,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
598,7513,7513.T,"Kojima Co.,Ltd.",Retail Trade,0.892621602516838,0.6750985613261726,0.045255158587341,0.6360836520788833,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0061840082226922,211400388.33333337,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
599,7987,7987.T,"NAKABAYASHI CO.,LTD.",Other Products,0.8926039409404936,1.937689175966976,0.1315889949979275,0.2763502050049484,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0138979825227631,42081025.0,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
600,1982,1982.T,"Hibiya Engineering,Ltd.",Construction,0.892582645736231,1.0716493423722204,0.0892642461819168,0.172806885852975,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0664880060159179,360486961.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
601,5803,5803.T,Fujikura Ltd.,Nonferrous Metals,0.8924340721052578,0.0562185022869379,0.0121998808052002,0.3136719309845635,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0275876446266634,336964991840.9042,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
602,2395,2395.T,"SHIN NIPPON BIOMEDICAL LABORATORIES,LTD.",Services,0.8923621779213913,0.8651011395822421,0.106284867381753,0.1835272438556107,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0250167060462803,369319210.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
603,7931,7931.T,"MIRAI INDUSTRY CO.,LTD.",Chemicals,0.8923613428837256,1.0351108906247672,0.092777853501355,0.2667958947542412,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0404203470092171,145170931.66666666,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
604,6914,6914.T,"OPTEX GROUP Company,Limited",Electric Appliances,0.8923218748877192,0.3598865870372973,0.0422962401442434,0.4400118051634759,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0372968304237443,650260945.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
605,4994,4994.T,"Taisei Lamick Group Head Quarter & Innovation Co.,Ltd.",Chemicals,0.8922747638525569,1.821129702357731,0.1224012210869843,0.2379694706892633,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0493993559221043,47970096.666666664,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
606,7949,7949.T,"KOMATSU WALL INDUSTRY CO.,LTD.",Other Products,0.8922716238248538,0.8691316373291293,0.0609473098418151,0.3370476516382924,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0143719947776798,197142165.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
607,6405,6405.T,"Suzumo Machinery Co.,Ltd.",Machinery,0.8922668238863515,1.2378540943013905,0.1137586678455075,0.4038705025552219,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0054318535670086,53118948.333333336,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
608,4182,4182.T,"Mitsubishi Gas Chemical Company,Inc.",Chemicals,0.892236883854177,0.654078995520755,0.0477746145113327,0.1467310536506598,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0224007152724004,7644054946.666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
609,9069,9069.T,"SENKO Group Holdings Co.,Ltd.",Land Transportation,0.8922164724104804,0.7335985122554897,0.062023000984761,0.1878484401152574,phase2_snapshot_metric_source_unverified,phase2_snapshot_metric_source_unverified,True,"Phase2 snapshot contains a gross_profitability value, but direct historical XBRL source was not confirmed for this row.",1.0,-0.0344179864217132,729732463.3333334,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,gross_profitability_unverified;outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
610,4427,4427.T,"EduLab,Inc.",Information & Communication,0.8921627287380586,0.8911632511193563,0.0656713477613045,0.5696367924515228,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0097582963247038,115055496.66666669,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
611,2735,2735.T,"WATTS CO.,LTD.",Retail Trade,0.8921440594321435,1.6221786986090518,0.1083961480212136,0.8690292089349767,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0913264023614223,18928766.666666668,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
612,4403,4403.T,NOF CORPORATION,Chemicals,0.8920735143104682,0.4464707650263269,0.0584620366796233,0.2383929271324427,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0218422804142304,2507716343.3333335,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
613,3196,3196.T,"HOTLAND HOLDINGS Co.,Ltd.",Retail Trade,0.8920321455090372,0.3612009024850298,0.0167159632852794,0.853262045361373,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.063022434345054,408025218.3333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
614,6823,6823.T,"RION CO.,LTD.",Electric Appliances,0.8919514028847391,0.7010244674396338,0.0739166510713826,0.3593589092580891,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0032132829119081,241048556.66666663,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
615,3950,3950.T,THE PACK CORPORATION,Pulp and Paper,0.891908697937206,1.1117449972983977,0.0869793870374891,0.2442233140137412,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0080769527334412,148391510.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
616,8014,8014.T,"CHORI CO.,LTD.",Wholesale Trade,0.8917814296394336,0.9303093103730437,0.1182419386024782,0.2773556231003039,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.031545196354163,159292383.33333334,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
617,6381,6381.T,ANEST IWATA Corporation,Machinery,0.8916624412232387,0.8514302892540773,0.0864290525321487,0.365885379035288,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0636738433348602,128812015.0,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
618,4097,4097.T,"KOATSU GAS KOGYO CO.,LTD.",Chemicals,0.8916532477200151,1.3523059312834154,0.0816216374224919,0.2140023090557263,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0132495538247703,132472881.66666669,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
619,4092,4092.T,"Nippon Chemical Industrial Co.,Ltd.",Chemicals,0.8915847622026232,0.9534864905560986,0.0525912690878986,0.1165435057586046,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.050234816104691,903962618.3333334,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
620,6651,6651.T,NITTO KOGYO CORPORATION,Electric Appliances,0.89156989782043,0.6587840120634483,0.0684019860946684,0.2679683983928078,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0376859446984692,402120600.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
621,2124,2124.T,"JAC Recruitment Co.,Ltd.",Services,0.8915672173814926,0.1735462187820287,0.0608705264424001,1.3827480174785565,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0409784213115906,335563013.3333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
622,8154,8154.T,"KAGA ELECTRONICS CO.,LTD.",Wholesale Trade,0.8915519092244364,0.6846833925108812,0.0703000161935303,0.2194717854802256,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0252175744075184,617870541.6666666,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
623,9468,9468.T,KADOKAWA CORPORATION,Information & Communication,0.891537580569741,0.5781702181033392,0.0207126529426367,0.2416292506139809,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0104032977094353,2095283860.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
624,6200,6200.T,"Insource Co.,Ltd.",Services,0.8914868086233827,0.2441738040151192,0.0807603150584843,0.690974319173029,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0180794753991751,336795160.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
625,4095,4095.T,"NIHON PARKERIZING CO.,LTD.",Chemicals,0.8914429569029364,1.3946311056219818,0.0886126437610936,0.1642993451824134,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0081106896879171,206946303.33333337,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
626,6877,6877.T,Obara Group Incorporated,Electric Appliances,0.8913834216891049,0.856939046126319,0.0728041152989016,0.1960416064721178,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0183152689138869,517147733.3333333,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
627,4967,4967.T,"KOBAYASHI PHARMACEUTICAL CO.,LTD.",Chemicals,0.8912410956043715,0.4885480030503132,0.0084740184787503,0.3076719125119402,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0811175205336815,1154259515.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
628,4113,4113.T,"TAOKA CHEMICAL COMPANY,LIMITED",Chemicals,0.8911752345123665,1.739941017137596,0.1390146939472061,0.1805834182918406,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0962301545887705,67990681.66666667,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
629,6277,6277.T,HOSOKAWA MICRON CORPORATION,Machinery,0.8911212390987353,0.8738076257390519,0.0588483482604723,0.2662701734576673,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0495206792659545,258869166.66666663,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
630,5563,5563.T,"Nippon Denko Co.,Ltd.",Iron and Steel,0.8908120515727764,1.1051702824135474,0.0462918914492123,0.1336522921148679,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.1185304837217385,460523865.0,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
631,3360,3360.T,"SHIP HEALTHCARE HOLDINGS,INC.",Wholesale Trade,0.890695611952459,0.8034246741238978,0.0808770859072819,0.1724478274462384,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0135839928048257,538698653.3333334,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
632,6315,6315.T,TOWA CORPORATION,Machinery,0.8906840072594805,0.2833030787999201,0.0374793059606994,0.2391850309520228,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0263224127836245,10875321243.333334,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
633,2753,2753.T,"AMIYAKI TEI CO.,LTD.",Retail Trade,0.8906829023600646,0.8234029329664261,0.0651486938439321,0.776195613088817,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0354612505904152,80127405.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
634,6135,6135.T,"Makino Milling Machine Co.,Ltd.",Machinery,0.89055004085002,0.6867954915311686,0.0437318885231759,0.172539949837914,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0020485733150127,2886068716.6666665,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
635,8848,8848.T,LEOPALACE21 CORPORATION,Real Estate,0.8902797050169009,0.310876006868802,0.0748908710977727,0.3568055395268321,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0219863622887637,702344080.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
636,5698,5698.T,ENVIPRO HOLDINGS Inc.,Iron and Steel,0.8902697161525859,0.719966665244792,0.0488947429450204,0.270002713150704,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.070499827974215,352984186.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
637,3501,3501.T,"SUMINOE Co.,Ltd.",Textiles and Apparels,0.8902158367917324,2.514222207383826,0.0966097815608025,0.2352489049865229,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.00913583544811,54063843.333333336,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
638,7414,7414.T,"ONOKEN CO.,LTD.",Wholesale Trade,0.8901921995802126,2.9680150344441114,0.1497099969039254,0.1328600206357785,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0038783395464429,88305473.33333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
639,7871,7871.T,"FUKUVI CHEMICAL INDUSTRY CO.,LTD.",Chemicals,0.8901167778371503,2.1739764173243814,0.0887088991184335,0.2252005184364258,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0541220541779653,54859785.0,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
640,6544,6544.T,"JAPAN ELEVATOR SERVICE HOLDINGS CO.,LTD.",Services,0.890057864360966,0.131590172557147,0.036364618692386,0.5298952184596266,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0008536188619744,1124987600.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
641,4784,4784.T,"GMO internet,Inc.",Services,0.8899877557033393,0.100985166883062,0.0414520817932819,0.5039201987269057,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.2551214772031233,787592378.3333334,False,False,none,False,0.0,False,3,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
642,7856,7856.T,HAGIHARA INDUSTRIES INC.,Other Products,0.8899594864629264,1.3471940414516486,0.0781568892210868,0.196061630031905,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0630679546796505,134062133.33333331,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
643,6925,6925.T,USHIO INC.,Electric Appliances,0.8899463143504813,0.555214015039527,0.0767351629342093,0.2092639184134757,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0229597542726628,1485762752.5,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
644,2053,2053.T,"CHUBU SHIRYO CO.,LTD.",Foods,0.8899259766622659,1.3367775452489654,0.0693563360488043,0.1830147073300387,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0826558133647507,157912838.33333334,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
645,6547,6547.T,"GREENS CO.,LTD.",Services,0.8898991560625278,0.3896073908403707,0.1969756704940743,0.5595306920591736,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.064371016976383,154029598.33333334,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
646,3546,3546.T,"Alleanza Holdings Co.,Ltd.",Retail Trade,0.8898865977497882,0.7657993238022801,0.0589993967415368,0.4530571992110453,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0623297529410365,141570656.66666666,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
647,7839,7839.T,"SHOEI CO.,LTD.",Other Products,0.8897926277287432,0.3303394240402669,0.0647481908326413,0.3969530153489318,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0943004335238419,520148206.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive,False,False,False,True,True,review,Requires Phase3 due diligence before adoption.,False
648,4548,4548.T,SEIKAGAKU CORPORATION,Pharmaceutical,0.889790018277473,1.8419905254440383,0.0305542855683258,0.2283598817245326,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0388127991694181,116632163.33333331,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,False,none,False,False,False,True,True,standard,Formal Top1200 member for Phase3 candidate universe.,False
