code,ticker,company_name,sector,phase2_rank,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flag_bool,phase1_top5_flag,top100_flag,top300_flag,top1200_flag,top2000_reference_flag,phase3_review_required,phase3_review_reasons,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,outlier_sensitive_flag,gross_profitability_proxy_flag,phase3_priority_flag,phase3_handoff_note,final_exploratory_weighted_score,gross_profitability_definition_status,gross_profitability_source,gross_profitability_proxy_note,distress_review_flag,anomaly_flags,anomaly_penalty,gp_missing_review_flag,normalization_top1200_count,sector_adjusted_candidate_flag,phase2_review_required,phase2_review_reasons,feature_missing_review_flag,phase3_review_action,rank,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,microcap_penalty,one_time_profit_penalty,missingness_penalty,phase2_selected_topn_flag,market,microcap_flag,one_time_profit_suspected,market_equity_final,liquidity_flag,in_market_percentile_top1200,in_sector_percentile_top1200,in_robust_zscore_top1200,in_winsorized_zscore_top1200,market_percentile_rank,market_percentile_score,sector_percentile_rank,sector_percentile_score,robust_zscore_rank,robust_zscore_score,winsorized_zscore_rank,winsorized_zscore_score,normalization_review_note,panel_latest_fiscal_year,panel_years_available,latest_fiscal_year,latest_revenue,latest_gross_profit,latest_operating_income,latest_net_income,latest_total_assets,latest_equity,latest_current_assets,latest_current_liabilities,latest_operating_cf,latest_capex,latest_rd_expense,latest_employees,latest_gross_margin,latest_asset_turnover,latest_current_ratio,latest_leverage,latest_roa,latest_negative_equity_flag,latest_gross_profitability_definition_status,latest_gross_profitability_proxy_flag,latest_feature_missing_review_flag,delta_roa_3y,delta_roe_3y,delta_operating_margin_3y,delta_gross_margin_3y,delta_asset_turnover_3y,delta_current_ratio_3y,delta_leverage_3y,persistent_loss_flag,negative_cfo_flag,cfo_to_net_income,latest_date,close,adj_close,volume,avg_trading_value_60d,phase2_confidence_score,negative_equity_flag,financial_missing_rate,financial_data_missing_too_much,base_hard_exclusion_reasons,base_hard_exclusion_flag,soft_review_reasons,soft_review_flag,bm_value_component,ep_value_component,gp_quality_component,piotroski_component,sloan_quality_component,liquidity_component,delta_roa_component,delta_roe_component,delta_operating_margin_component,delta_gross_margin_component,delta_asset_turnover_component,delta_current_ratio_component,delta_leverage_component,value_score,quality_score,improvement_score,improvement_component_count,execution_safety_score,liquidity_confidence_score,high_sloan_accrual_flag,value_trap_penalty,value_trap_penalty_reasons,transformation_lite_score,transformation_lite_missing_rate,transformation_scoring_reason,valuation_gap_score,capital_efficiency_improvement_score,shareholder_alignment_score,reform_evidence_score,execution_reliability_score,quality_trap_resistance_score,transformation_full_missing_rate,transformation_full_score,transformation_score,transformation_score_method,ai_infrastructure_category,emerging_evidence_level,evidence_snippet,evidence_source,source_type,rd_to_sales,employee_growth_proxy,rd_intensity_component,gross_margin_power_component,gross_profitability_power_component,intangible_capital_score,innovation_capacity_score,bottleneck_pricing_power_score,ai_infrastructure_exposure_score,data_customer_base_score,trust_safety_infrastructure_score,evidence_level_bonus,keyword_only_flag,no_revenue_evidence_flag,no_customer_or_product_evidence_flag,media_only_flag,theme_hype_penalty,financial_guardrail_penalty,emerging_score,emerging_missing_rate,emerging_penalty_reasons,transformation_evidence_level,transformation_evidence_basis,ai_keyword_only_flag,low_pbr_only_flag,evidence_level,evidence_level_label,transformation_grade,emerging_grade,transformation_grade_reason,emerging_grade_reason,role_candidate,dual_combined_score,bridge_score
9332,9332.T,"NISSO HOLDINGS Co.,Ltd.",Services,420,0.8930244258956261,0.1049616086167291,0.5576480368333546,0.6666666666666666,0.0093565384001277,117959080.0,False,False,False,False,False,True,True,False,none,True,True,False,False,False,standard,Formal Top1200 member for Phase3 candidate universe.,0.9035611114238772,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,4,False,False,none,False,Standard Phase3 qualitative review.,420,0.5108449336354808,0.7367272727272727,0.8468113083497699,0.4406260083898031,0.2671009771986971,1.0,0.579864472410455,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,18806876400.0,pass,True,True,True,True,434,0.8633775548398853,67,0.9176562195910956,1066,0.6910987824099472,730,0.70655867518746,Core across normalization methods.,2025,2,2025,101560000000.0,17441000000.0,3555000000.0,1974000000.0,31276000000.0,16795000000.0,20408000000.0,12233000000.0,1681000000.0,,,2384.0,0.1717309964552973,3.2472183143624505,1.6682743399002695,0.4630067783604041,0.0631154879140555,False,original_gross_profit_over_total_assets,False,False,-0.0002895002852173,-0.0121200118508342,0.0034319465702161,0.0063961764094569,0.1580430895107567,0.0291276333134431,-0.0479647085312205,False,False,0.8515704154002026,2026-06-01,570.0,570.0,141000.0,117959080.0,1.08,False,0.0,False,none,False,none,False,0.4883333333333333,0.7208333333333333,0.8725,0.3308333333333333,0.2116666666666666,0.2216666666666666,0.3866666666666666,0.2958333333333333,0.4373956594323873,0.4512820512820513,0.9173622704507512,0.4466666666666666,0.745,74.75501102744118,47.16666666666667,52.57438068331224,7,57.60296352583586,60.17424242424243,False,0,none,59.91272972581956,0.0,value=74.8; quality=47.2; improvement=52.6; safety=57.6; penalty=0.0,74.75501102744118,52.57438068331224,,,57.60296352583586,47.16666666666667,0.3333333333333333,,59.91272972581956,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.1649572649572649,0.8725,58.166666666666664,35.0,34.581908831908834,0.0,0.0,0.0,0,False,False,True,False,10,0,11.944743589743588,0.0,no_customer_or_product_evidence,3,4 positive three-year financial improvement indicators,False,False,3,Level 3,C,D,score=59.9; evidence=L3; trap=0.0; confidence=1.08,score=11.9; evidence=L0; hype=10.0,Bridge / Diversifier,35.92873665778157,75.22036510821901
9602,9602.T,"TOHO CO.,LTD",Information & Communication,422,0.5290896156904275,0.0526905715139724,0.227038384827025,0.8333333333333334,-0.018075194579359,5394467222.5,False,False,False,False,False,True,True,False,none,True,True,False,False,False,standard,Formal Top1200 member for Phase3 candidate universe.,0.9034786473028814,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,4,False,False,none,False,Standard Phase3 qualitative review.,422,0.2625445127873098,0.2876363636363636,0.4296515450361604,0.707647628267183,0.4885993485342019,1.0,0.9603097773475314,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,1007371878400.0,pass,True,True,True,True,436,0.8632607300815873,420,0.858363468724557,346,0.840679808533458,252,0.7425999107661699,Core across normalization methods.,2026,3,2026,,159593000000.0,67889000000.0,53079000000.0,702934000000.0,532990000000.0,234036000000.0,95252000000.0,65334000000.0,,,4088.0,,,2.457019275185823,0.2417623845197415,0.0755106453806474,False,original_gross_profit_over_total_assets,False,False,-0.0004345079581202,0.003107569296664,,,,-0.5586009790772049,0.0289246673723654,False,False,1.2308822698242243,2026-06-01,1211.0,1211.0,3920500.0,5394467222.5,1.08,False,0.0,False,none,False,none,False,0.2433333333333333,0.2516666666666666,0.4133333333333333,0.62,0.4608333333333333,0.9241666666666668,0.3841666666666666,0.4625,,,,0.0966666666666666,0.1674999999999999,55.41560497015361,49.80555555555555,27.770833333333332,4,72.74019503946948,95.29924242424242,False,0,none,56.21792251914199,0.0,value=55.4; quality=49.8; improvement=27.8; safety=72.7; penalty=0.0,55.41560497015361,27.770833333333332,,,72.74019503946948,49.80555555555555,0.3333333333333333,,56.21792251914199,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,,0.4133333333333333,71.41666666666666,35.0,20.666666666666668,0.0,0.0,0.0,0,False,False,True,False,10,0,11.824999999999996,0.0,no_customer_or_product_evidence,1,1 positive three-year financial improvement indicators,False,False,1,Level 1,C,D,score=56.2; evidence=L1; trap=0.0; confidence=1.08,score=11.8; evidence=L0; hype=10.0,Bridge / Diversifier,34.021461259571,73.00348078421248
4044,4044.T,"Central Glass Co.,Ltd.",Chemicals,423,1.182203122032603,0.0677997098723174,0.1917881646655231,0.6666666666666666,-0.0792507273220739,313958200.0,False,False,False,False,False,True,True,True,outlier_sensitive,True,True,False,True,False,review,Requires Phase3 due diligence before adoption.,0.9033977302869176,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,3,False,True,outlier_sensitive,False,Review listed reasons before Phase3 adoption.,423,0.6694723211395274,0.4374545454545454,0.3287310979618671,0.4406260083898031,0.8749185667752443,1.0,0.7353985156502097,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,102404568000.0,pass,True,True,True,False,437,0.8631460970664288,733,0.8301027403445586,763,0.7509923639182285,1528,0.6820668722331813,Core across normalization methods.,2025,3,2025,144233000000.0,39358000000.0,10629000000.0,6460000000.0,204834000000.0,121063000000.0,114889000000.0,49100000000.0,23587000000.0,,,3354.0,0.272877912821615,0.704145796108068,2.33989816700611,0.4089653084937071,0.0315377329935459,False,original_gross_profit_over_total_assets,False,False,-0.1647669393118501,-0.3490183408354054,-0.0252796236877617,0.0191052250141151,-0.0616464152085903,0.4552519239854629,-0.1031700210101149,False,False,3.651238390092879,2026-06-01,4060.0,4060.0,99900.0,313958200.0,0.8800000000000001,False,0.0,False,none,False,phase3_review_required;outlier_sensitive,True,0.6833333333333333,0.4108333333333333,0.2933333333333333,0.3308333333333333,0.9116666666666666,0.4725,0.0041666666666666,0.0041666666666666,0.0943238731218697,0.6871794871794872,0.2604340567612688,0.8291666666666667,0.945,69.68538760194136,51.19444444444444,40.34910595803751,7,89.45833333333333,63.625,False,5,outlier_sensitive,58.46849302774547,0.0,value=69.7; quality=51.2; improvement=40.3; safety=89.5; penalty=5.0,69.68538760194136,40.34910595803751,,,89.45833333333333,51.19444444444444,0.3333333333333333,,58.46849302774547,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.4521367521367521,0.2933333333333333,67.08333333333333,35.0,24.84900284900285,0.0,0.0,0.0,0,False,False,True,False,10,0,11.797820512820511,0.0,no_customer_or_product_evidence,2,2 positive three-year financial improvement indicators,False,False,2,Level 2,C,D,score=58.5; evidence=L2; trap=5.0; confidence=0.88,score=11.8; evidence=L0; hype=10.0,Bridge / Diversifier,35.13315677028299,67.08109581664728
7965,7965.T,Zojirushi Corporation,Electric Appliances,425,0.9932125013517552,0.067604391535155,0.2569634587431971,0.6666666666666666,-0.0328784518298934,296180818.3333333,False,False,False,False,False,True,True,True,outlier_sensitive,True,True,False,True,False,review,Requires Phase3 due diligence before adoption.,0.9033690562834928,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,3,False,True,outlier_sensitive,False,Review listed reasons before Phase3 adoption.,425,0.5710585950145678,0.4345454545454545,0.5003287310979618,0.4406260083898031,0.613029315960912,1.0,0.7305582445950306,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,90201240800.0,pass,True,True,True,False,439,0.8631054753575074,821,0.8229048182830996,795,0.7409740819343582,1612,0.6800443886588784,Core across normalization methods.,2025,3,2025,91151000000.0,30407000000.0,7436000000.0,6098000000.0,118332000000.0,89589000000.0,85366000000.0,21515000000.0,9930000000.0,,,1515.0,0.333589318822613,0.7702988202683974,3.9677434348129217,0.2428928776662272,0.0515329750194368,False,original_gross_profit_over_total_assets,False,False,0.0109522850943359,0.0145839362475461,0.0216943758960135,0.0206326991852738,0.0275885781363544,-0.4074200322582713,0.0016681627629198,False,False,1.6284027550016398,2026-06-01,1427.0,1427.0,201900.0,296180818.3333333,0.8800000000000001,False,0.0,False,none,False,phase3_review_required;outlier_sensitive,True,0.5616666666666666,0.4075,0.5008333333333334,0.3308333333333333,0.5958333333333333,0.4633333333333333,0.6166666666666667,0.5958333333333333,0.7061769616026711,0.7102564102564103,0.6335559265442404,0.1275,0.3325,66.37942400768185,47.583333333333336,53.17841854861888,7,76.9175344375205,63.16666666666667,False,5,outlier_sensitive,56.76635113286576,0.0,value=66.4; quality=47.6; improvement=53.2; safety=76.9; penalty=5.0,66.37942400768185,53.17841854861888,,,76.9175344375205,47.583333333333336,0.3333333333333333,,56.76635113286576,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.6205128205128205,0.5008333333333334,43.125,35.0,37.37820512820513,0.0,0.0,0.0,0,False,False,True,False,10,0,9.740576923076922,0.0,no_customer_or_product_evidence,3,5 positive three-year financial improvement indicators,False,False,3,Level 3,C,D,score=56.8; evidence=L3; trap=5.0; confidence=0.88,score=9.7; evidence=L0; hype=10.0,Bridge / Diversifier,33.25346402797134,66.05981067971945
6592,6592.T,"MABUCHI MOTOR CO.,LTD.",Electric Appliances,427,0.8661557196375197,0.1011028113247471,0.1275428907844806,0.8333333333333334,0.0077138723956434,1653026941.6666667,False,False,False,False,False,True,True,True,outlier_sensitive,True,True,False,True,False,review,Requires Phase3 due diligence before adoption.,0.9033514572962036,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,3,False,True,outlier_sensitive,False,Review listed reasons before Phase3 adoption.,427,0.4917449012625445,0.7127272727272728,0.1416831032215647,0.707647628267183,0.2788273615635179,1.0,0.8993223620522749,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,385884422884.0,pass,True,True,True,False,441,0.8630805433335978,740,0.8291982691611888,249,0.8497276105402872,1281,0.6878224670338738,Core across normalization methods.,2025,3,2025,200417000000.0,59793000000.0,25467000000.0,26272000000.0,370163000000.0,334236000000.0,247715000000.0,28311000000.0,35364000000.0,-10256000000.0,,17408.0,0.2983429549389523,0.5414290461229242,8.74977923775211,0.0970572423499917,0.0709741384201014,False,original_gross_profit_over_total_assets,False,False,0.0132922858035331,0.0149503872229211,0.040113050481068,0.0512632574078462,0.0106496459357612,-0.004097821307754,0.0032559025006134,False,False,1.3460718635809987,2026-06-01,1520.5,1520.5,1720000.0,1653026941.6666667,0.8800000000000001,False,0.0,False,none,False,phase3_review_required;outlier_sensitive,True,0.4633333333333333,0.6958333333333333,0.0975,0.62,0.2199999999999999,0.8041666666666667,0.6525,0.5975,0.8572621035058431,0.9282051282051282,0.5525876460767947,0.3966666666666666,0.3241666666666667,71.28613697903633,31.25,61.55554587315856,7,68.15923162809582,80.20833333333334,False,5,outlier_sensitive,56.599629927295105,0.0,value=71.3; quality=31.2; improvement=61.6; safety=68.2; penalty=5.0,71.28613697903633,61.55554587315856,,,68.15923162809582,31.25,0.3333333333333333,,56.599629927295105,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.5247863247863248,0.0975,94.25,35.0,20.742877492877497,0.0,0.0,0.0,0,False,False,True,False,10,0,15.948717948717947,0.0,no_customer_or_product_evidence,3,5 positive three-year financial improvement indicators,False,False,3,Level 3,C,D,score=56.6; evidence=L3; trap=5.0; confidence=0.88,score=15.9; evidence=L0; hype=10.0,Bridge / Diversifier,36.27417393800653,65.95977795637705
7482,7482.T,"SHIMOJIMA Co.,Ltd.",Wholesale Trade,430,1.392231188482917,0.0710894721343064,0.4644982434337882,0.6666666666666666,0.0273782991202346,79970775.0,False,False,False,False,False,True,True,False,none,True,True,False,False,False,standard,Formal Top1200 member for Phase3 candidate universe.,0.9030822863510344,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,3,False,False,none,False,Standard Phase3 qualitative review.,430,0.7484622855292975,0.4781818181818182,0.7830374753451677,0.4406260083898031,0.1788273615635178,1.0,0.5233946434333656,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,29399571234.0,pass,True,True,False,True,444,0.8626992159122844,384,0.8624260915165863,1213,0.6771944117489718,670,0.7095211681669538,Core across normalization methods.,2025,3,2025,60680000000.0,19436000000.0,2986000000.0,2090000000.0,41843000000.0,35178000000.0,23232000000.0,5430000000.0,923000000.0,,,842.0,0.3203032300593276,1.4501828262791865,4.278453038674034,0.1592859020624716,0.0499486174509475,False,original_gross_profit_over_total_assets,False,False,0.011270857163113,0.0120422620237896,0.0126639334423575,0.0015018925584189,0.0752733991997574,0.7459427506081906,-0.0241836029721335,False,False,0.4416267942583732,2026-06-01,1259.0,1259.0,51500.0,79970775.0,1.08,False,0.0,False,none,False,none,False,0.775,0.4591666666666666,0.8108333333333333,0.3308333333333333,0.1216666666666667,0.1583333333333333,0.6233333333333333,0.5658333333333333,0.5984974958263773,0.3555555555555555,0.7896494156928213,0.9125,0.5716666666666667,73.98229935238842,42.11111111111111,63.100511434401255,7,50.228668261562994,57.00757575757576,False,0,none,58.98350554288917,0.0,value=74.0; quality=42.1; improvement=63.1; safety=50.2; penalty=0.0,73.98229935238842,63.100511434401255,,,50.228668261562994,42.11111111111111,0.3333333333333333,,58.98350554288917,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.5905982905982906,0.8108333333333333,25.0,35.0,46.71438746438746,0.0,0.0,0.0,0,False,False,True,False,10,0,8.158589743589744,0.0,no_customer_or_product_evidence,3,6 positive three-year financial improvement indicators,False,False,3,Level 3,C,D,score=59.0; evidence=L3; trap=0.0; confidence=1.08,score=8.2; evidence=L0; hype=10.0,Bridge / Diversifier,33.57104764323945,74.66283059846077
6958,6958.T,CMK CORPORATION,Electric Appliances,433,1.4803334568268511,0.0709552178856806,0.0714941768617509,0.5,-0.0251675804459373,624305203.3333334,False,False,False,False,False,True,True,True,outlier_sensitive,True,True,False,True,False,review,Requires Phase3 due diligence before adoption.,0.9029429057005032,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,3,False,True,outlier_sensitive,False,Review listed reasons before Phase3 adoption.,433,0.78051149239236,0.4752727272727273,0.0351742274819197,0.2102291061632784,0.5485342019543974,1.0,0.8225233946434334,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,55006525472.0,pass,True,True,True,False,447,0.8625017589987433,888,0.8185753371684991,162,0.8602724467908167,1553,0.6816764617534232,Core across normalization methods.,2025,3,2025,95486000000.0,15568000000.0,3807000000.0,3903000000.0,148540000000.0,81428000000.0,62382000000.0,33686000000.0,9058000000.0,,,4483.0,0.1630396079006346,0.6428302140837485,1.8518672445526332,0.4518109600107715,0.0262757506395583,False,original_gross_profit_over_total_assets,False,False,0.0110710722769852,0.018295480530557,0.0087986313348681,0.0123597414884208,-0.0889494839174734,-0.4369655442801554,-0.0351402488571695,False,False,2.320778888034845,2026-06-01,772.0,772.0,1191300.0,624305203.3333334,0.8800000000000001,False,0.0,False,none,False,phase3_review_required;outlier_sensitive,True,0.8191666666666667,0.4558333333333333,0.02,0.1258333333333333,0.52,0.6483333333333333,0.6183333333333333,0.6308333333333334,0.5400667779632721,0.5717948717948718,0.187813021702838,0.1208333333333333,0.6591666666666667,73.90192740418105,22.194444444444443,47.5548762589664,7,75.5,72.41666666666666,False,5,outlier_sensitive,53.46210902860315,0.0,value=73.9; quality=22.2; improvement=47.6; safety=75.5; penalty=5.0,73.90192740418105,47.5548762589664,,,75.5,22.194444444444443,0.3333333333333333,,53.46210902860315,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.1418803418803418,0.02,73.45833333333334,35.0,5.396011396011396,0.0,0.0,0.0,0,False,False,True,False,10,0,9.443782051282056,0.0,no_customer_or_product_evidence,3,4 positive three-year financial improvement indicators,False,False,3,Level 3,C,D,score=53.5; evidence=L3; trap=5.0; confidence=0.88,score=9.4; evidence=L0; hype=10.0,Bridge / Diversifier,31.452945539942604,64.0772654171619
7780,7780.T,"Menicon Co.,Ltd.",Precision Instruments,434,0.6908412843749349,0.0450970515974259,0.3474973569269871,1.0,-0.0453289893051915,448455850.0,False,False,False,False,False,True,True,True,outlier_sensitive,True,True,False,True,False,review,Requires Phase3 due diligence before adoption.,0.902908750371323,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,3,False,True,outlier_sensitive,False,Review listed reasons before Phase3 adoption.,434,0.3761735189381677,0.2229090909090909,0.6594345825115056,0.9209422394320748,0.7153094462540717,1.0,0.782187802516941,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,124708818000.0,pass,True,True,True,False,448,0.8624533720393253,447,0.8558375393141288,600,0.8063722079028803,1504,0.6827208034470938,Core across normalization methods.,2025,3,2025,121491000000.0,65080000000.0,10051000000.0,5624000000.0,187282000000.0,86154000000.0,82669000000.0,26492000000.0,13944000000.0,,,4325.0,0.5356775399000749,0.6487062291090441,3.120526951532538,0.5399718072211959,0.0300295810595786,False,original_gross_profit_over_total_assets,False,False,-0.0183568812212726,-0.0335630371376872,-0.0267310871674635,0.0050315882148652,-0.0737731509148212,-0.0702171351954517,0.0295142994518249,False,False,2.4793741109530583,2026-06-01,1625.0,1625.0,273900.0,448455850.0,0.8800000000000001,False,0.0,False,none,False,phase3_review_required;outlier_sensitive,True,0.3483333333333333,0.1875,0.6866666666666666,0.8929166666666667,0.7324999999999999,0.5658333333333333,0.1541666666666666,0.16,0.0851419031719532,0.4264957264957265,0.2328881469115192,0.315,0.1641666666666666,56.35310611716968,77.06944444444444,21.969415855893317,7,93.3125,68.29166666666666,False,5,outlier_sensitive,57.20537056188512,0.0,value=56.4; quality=77.1; improvement=22.0; safety=93.3; penalty=5.0,56.35310611716968,21.969415855893317,,,93.3125,77.06944444444444,0.3333333333333333,,57.20537056188512,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.8606837606837607,0.6866666666666666,72.66666666666667,35.0,51.578347578347575,0.0,0.0,0.0,0,False,False,True,False,10,0,17.61410256410256,0.0,no_customer_or_product_evidence,1,1 positive three-year financial improvement indicators,False,False,1,Level 1,C,D,score=57.2; evidence=L1; trap=5.0; confidence=0.88,score=17.6; evidence=L0; hype=10.0,Bridge / Diversifier,37.40973656299384,66.32322233713107
3064,3064.T,"MonotaRO Co.,Ltd.",Retail Trade,435,0.1329044359279983,0.0344426050449326,0.5128131224490846,0.5,-0.0062890301513905,6105263480.833333,False,False,False,False,False,True,True,False,none,True,True,False,False,False,standard,Formal Top1200 member for Phase3 candidate universe.,0.9028394361555592,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,4,False,False,none,False,Standard Phase3 qualitative review.,435,0.0213661379087083,0.1429090909090909,0.8188691650230112,0.2102291061632784,0.3814332247557003,1.0,0.9648273636656988,0.0,0.0,0.0,True,Prime Market (Domestic),False,False,948215152640.0,pass,True,True,True,True,449,0.8623551764070254,1041,0.807008798729551,257,0.8483462448034218,133,0.7638416962478213,Core across normalization methods.,2025,3,2025,333880000000.0,99636000000.0,46192000000.0,32434000000.0,193243000000.0,122933000000.0,123116000000.0,53558000000.0,33726000000.0,,,1525.0,0.2984185935066491,1.7277728041895437,2.2987415512155045,0.3638424160254188,0.1678404909880306,False,original_gross_profit_over_total_assets,False,False,-0.0021062180620815,0.0130587491608868,0.0152239649077398,-0.0003159022972881,-0.2533883775606433,0.263379686877458,0.0415334531732622,False,False,1.0398347413208362,2026-06-01,1926.0,1926.0,2526300.0,6105263480.833333,1.08,False,0.0,False,none,False,none,False,0.0233333333333333,0.1083333333333333,0.8441666666666666,0.1258333333333333,0.3308333333333333,0.9333333333333332,0.3475,0.5741666666666667,0.6302170283806344,0.3188034188034188,0.0367278797996661,0.72,0.1191666666666666,45.02576604508108,43.361111111111114,39.23688086167218,7,58.768767599843784,95.75757575757576,False,0,none,51.35683930380732,0.0,value=45.0; quality=43.4; improvement=39.2; safety=58.8; penalty=0.0,45.02576604508108,39.23688086167218,,,58.768767599843784,43.361111111111114,0.3333333333333333,,51.35683930380732,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.5256410256410257,0.8441666666666666,43.583333333333336,35.0,45.66025641025641,0.0,0.0,0.0,0,False,False,True,False,10,0,11.31384615384615,0.0,no_customer_or_product_evidence,3,3 positive three-year financial improvement indicators,False,False,3,Level 3,C,D,score=51.4; evidence=L3; trap=0.0; confidence=1.08,score=11.3; evidence=L0; hype=10.0,Bridge / Diversifier,31.335342728826735,70.08683085501167
9856,9856.T,"KU HOLDINGS CO.,LTD.",Retail Trade,437,1.8039008033774655,0.1732749017264932,0.2923023840074183,0.5,-0.0089410920023783,58035511.666666664,False,False,False,False,False,True,True,False,none,True,True,False,False,False,standard,Formal Top1200 member for Phase3 candidate universe.,0.9026127365755294,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,False,none,0.0,False,4,False,False,none,False,Standard Phase3 qualitative review.,437,0.8598251861443833,0.92,0.5726495726495726,0.2102291061632784,0.4022801302931595,1.0,0.4688609228783478,0.0,0.0,0.0,True,Standard Market(Domestic),False,False,37680009828.0,pass,True,True,True,True,451,0.8620340170552565,901,0.8173666784694364,1161,0.6812208855131433,574,0.7161843708361987,Core across normalization methods.,2025,3,2025,159964000000.0,27109000000.0,9184000000.0,6529000000.0,92743000000.0,67971000000.0,43695000000.0,19174000000.0,7326000000.0,,,1395.0,0.1694693806106374,1.7248094195788362,2.278867216021696,0.2671037167225559,0.0703988441176153,False,original_gross_profit_over_total_assets,False,False,-0.0119750796216221,-0.0181808193738898,-0.0057449081860981,-0.0021555721106595,-0.1613652421677813,0.0738650913328111,-0.0118138724533358,False,False,1.122070761219176,2026-06-01,1147.0,1147.0,51600.0,58035511.666666664,1.08,False,0.0,False,none,False,none,False,0.9075,0.9166666666666666,0.59,0.1258333333333333,0.3591666666666666,0.1091666666666666,0.2166666666666666,0.2475,0.2595993322203673,0.2837606837606837,0.0926544240400667,0.51,0.4616666666666666,87.589184054784,35.833333333333336,29.597825333635026,7,60.50505118190637,54.54924242424243,False,0,none,56.918921428634384,0.0,value=87.6; quality=35.8; improvement=29.6; safety=60.5; penalty=0.0,87.589184054784,29.597825333635026,,,60.50505118190637,35.833333333333336,0.3333333333333333,,56.918921428634384,lite_due_to_missing_shareholder_or_reform_inputs,,0,no verified company disclosure,,,,,,0.1572649572649572,0.59,40.416666666666664,35.0,24.908831908831907,0.0,0.0,0.0,0,False,False,True,False,10,0,7.0085897435897415,0.0,no_customer_or_product_evidence,1,1 positive three-year financial improvement indicators,False,False,1,Level 1,C,D,score=56.9; evidence=L1; trap=0.0; confidence=1.08,score=7.0; evidence=L0; hype=10.0,Bridge / Diversifier,31.963755586112065,73.4240801299079
