rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flags,gp_missing_review_flag,phase1_top5_flag,phase2_selected_topn_flag,phase3_priority_flag,phase3_handoff_note,market,distress_review_flag,microcap_flag,one_time_profit_suspected,market_equity_final,liquidity_flag,sector_percentile_score,sector_percentile_rank
453,8150,8150.T,"SANSHIN ELECTRONICS CO.,LTD.",Wholesale Trade,0.9013931260115704,0.5209125475285171,0.6175298804780877,0.32954545454545453,0.7329545454545454,0.5265151515151515,1.0,0.7537878787878788,0.0,0.0,0.0,0.0,1.1664059746293158,0.1013065483624189,0.196861354685957,0.8333333333333334,-0.0056219427617486,241860426.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,34765768422.0,pass,0.8405124860912943,606
1177,3678,3678.T,"MEDIA DO Co.,Ltd.",Information & Communication,0.8593979978951567,0.8326612903225806,0.7799511002444988,0.07942973523421588,0.24048096192384769,0.426829268292683,1.0,0.6833667334669339,0.0,0.0,0.0,0.0,1.0035181979233376,0.0951233883028705,0.1725573551628429,0.5,-0.0111004124048471,118677485.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,19374835494.0,pass,0.8403956699999011,607
590,7979,7979.T,SHOFU INC.,Precision Instruments,0.8931971316700742,0.5526315789473685,0.6470588235294118,0.9736842105263158,0.5921052631578947,0.10526315789473684,1.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.6613297753662668,0.0670831284213021,0.4598751850222026,0.8333333333333334,0.0177445622308591,235722851.66666663,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,64621315404.0,pass,0.8403744226669261,608
821,5384,5384.T,FUJIMI INCORPORATED,Glass and Ceramics Products,0.8785800855539683,0.06818181818181818,0.17073170731707318,0.9090909090909091,0.6363636363636364,0.6818181818181819,1.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.2476596206111628,0.0304103275610975,0.3019646235754829,0.8333333333333334,-0.040768916719856,1271243343.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,310486626000.0,pass,0.8402755754204762,609
622,8154,8154.T,"KAGA ELECTRONICS CO.,LTD.",Wholesale Trade,0.8915519092244364,0.20912547528517111,0.3784860557768924,0.4659090909090909,0.45075757575757575,0.7007575757575757,1.0,0.9053030303030303,0.0,0.0,0.0,0.0,0.6846833925108812,0.0703000161935303,0.2194717854802256,0.6666666666666666,-0.0252175744075184,617870541.6666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,243001366500.0,pass,0.8402685444130893,610
262,5817,5817.T,"JMACS Japan Co.,Ltd.",Nonferrous Metals,0.917023427107054,0.5862068965517241,0.72,0.4482758620689655,0.8793103448275862,0.8571428571428572,1.0,0.6206896551724138,0.0,0.0,0.0,0.0,1.0413418657197726,0.0737691440273559,0.1620437293329056,1.0,-0.091238530131127,928973493.3333334,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,5428950075.0,pass,0.8402548457389892,611
1335,2410,2410.T,"CAREER DESIGN CENTER CO.,LTD.",Services,0.8509006859616457,0.1789709172259508,0.59846547314578,0.9864253393665159,0.21316964285714285,0.9407744874715261,1.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.340555980788729,0.0809938097325387,1.2514598785546556,0.5,-0.1307003432319761,51596796.666666664,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,13590767043.0,pass,0.8399465073562293,612
2688,3932,3932.T,Akatsuki Inc.,Information & Communication,0.5715379099440158,0.7721774193548387,0.5,0.20570264765784113,0.09218436873747494,0.8800813008130082,1.0,0.8136272545090181,0.0,0.0,0.0,0.1666666666666666,0.8745429297523576,,0.2507321716210279,0.3333333333333333,-0.1182641691932813,235169231.66666663,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,47401904000.0,pass,0.8397269881416455,613
769,4554,4554.T,"Fuji Pharma Co.,Ltd.",Pharmaceutical,0.882409410389882,0.5869565217391305,0.4444444444444444,0.5,0.6914893617021277,0.6808510638297872,1.0,0.6595744680851063,0.0,0.0,0.0,0.0,0.8391603737837984,0.0536684813113199,0.2222900273004657,0.6666666666666666,-0.0305444235435238,320938188.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,55898731000.0,pass,0.8397151961322016,614
541,6023,6023.T,"DAIHATSU INFINEARTH MFG.CO.,LTD.",Transportation Equipment,0.8961893437543591,0.16666666666666666,0.3620689655172414,0.7878787878787878,0.9242424242424242,0.4444444444444444,1.0,0.7878787878787878,0.0,0.0,0.0,0.0,0.6791154618778897,0.0787971204093782,0.2174763544799026,1.0,-0.0367934749799434,586502921.6666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,72591485200.0,pass,0.8396380886075169,615
774,7476,7476.T,AS ONE CORPORATION,Wholesale Trade,0.8821090984857235,0.06463878326996197,0.20318725099601595,0.75,0.7329545454545454,0.5757575757575757,1.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.4333334965790671,0.0534545764941633,0.3127122029159177,0.8333333333333334,-0.0110423695822927,541204968.3333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,153943788160.0,pass,0.8395090612337802,616
270,7545,7545.T,"NISHIMATSUYA CHAIN Co.,Ltd.",Retail Trade,0.9166033028741024,0.5850340136054422,0.4555984555984556,0.23986486486486486,0.21621621621621623,0.423728813559322,1.0,0.8040540540540541,0.0,0.0,0.0,0.0,0.8651225075056379,0.0599128434271489,0.4037491032718879,0.5,-0.0233531230194145,395680055.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,116085293272.0,pass,0.8394985274586311,617
1232,3935,3935.T,"Edia Co.,Ltd.",Information & Communication,0.8559877809563037,0.37298387096774194,0.8973105134474327,0.9775967413441955,0.7615230460921844,0.058943089430894324,1.0,0.5230460921843687,0.0,0.0,0.0,0.0,0.4314208375810847,0.1271791178121851,0.9981712486549076,0.8333333333333334,0.075577057708105,49075575.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,3744726400.0,pass,0.8393674334776589,618
1201,4671,4671.T,"FALCO HOLDINGS Co.,Ltd.",Services,0.8579963225348797,0.7404921700223713,0.6035805626598465,0.4638009049773756,0.6964285714285714,0.3644646924829157,1.0,0.5803571428571429,0.0,0.0,0.0,0.0,0.9549575085672244,0.081984234687908,0.37083206085677,0.8333333333333334,-0.0124509966318811,38752770.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,26444108532.0,pass,0.8393005794955053,619
417,3946,3946.T,"TOMOKU CO.,LTD.",Pulp and Paper,0.9040405230529462,0.20833333333333334,0.5454545454545454,0.7916666666666666,0.9166666666666666,0.7916666666666666,1.0,0.7083333333333334,0.0,0.0,0.0,0.0,1.4798969446118466,0.1042272473012766,0.1786147709416173,1.0,-0.0550511553079432,160153341.66666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,63092906800.0,pass,0.8392696594062216,620
460,7991,7991.T,"MAMIYA-OP CO.,LTD",Machinery,0.9008301710734564,0.9095744680851063,1.0,0.723404255319149,0.9202127659574468,0.8191489361702128,1.0,0.26595744680851063,0.0,0.0,0.0,0.0,2.2785564569033103,0.4305673425922207,0.2596348132457415,1.0,-0.0488472781752161,39724676.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,11024823600.0,pass,0.8391811202614504,621
953,4431,4431.T,"Smaregi,Inc.",Information & Communication,0.8715225051043995,0.06451612903225806,0.17359413202933985,0.8431771894093686,0.4909819639278557,0.8028455284552846,1.0,0.8416833667334669,0.0,0.0,0.0,0.0,0.1625459166444834,0.0349179507432586,0.6336557553348724,0.6666666666666666,-0.0876581136297226,292030711.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,47227972000.0,pass,0.8391335564518396,622
973,2353,2353.T,"NIPPON PARKING DEVELOPMENT Co.,Ltd.",Real Estate,0.8707910157064278,0.06504065040650407,0.288135593220339,0.8455284552845529,0.6341463414634146,0.8524590163934427,1.0,0.8130081300813008,0.0,0.0,0.0,0.0,0.2982623919505401,0.0723761748939623,0.2946179056024872,0.6666666666666666,-0.0570894968930431,398459690.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,76695432000.0,pass,0.839101337996013,623
429,3395,3395.T,"Saint Marc Holdings Co.,Ltd.",Retail Trade,0.9031908450710944,0.4013605442176871,0.3281853281853282,0.6283783783783784,0.4814189189189189,0.6847457627118644,1.0,0.7297297297297297,0.0,0.0,0.0,0.0,0.5727975466472499,0.0471187595181857,0.7445843903229621,0.6666666666666666,-0.0533080996113928,286046453.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,53919246304.0,pass,0.8390433838457814,624
757,7128,7128.T,UNISOL Holdings Corporation,Wholesale Trade,0.8831683873222975,0.7338403041825095,0.13545816733067728,0.4810606060606061,0.7329545454545454,0.7159090909090908,1.0,0.6325757575757576,0.0,0.0,0.0,0.0,1.491959491481246,0.0445309800031965,0.2236369851307468,0.8333333333333334,-0.0277328130978258,114492756.66666669,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,49516089694.0,pass,0.8387591221362075,625
439,7276,7276.T,"KOITO MANUFACTURING CO.,LTD.",Electric Appliances,0.902581514102566,0.5343915343915344,0.51875,0.12105263157894737,0.9289473684210526,0.6349206349206349,1.0,0.8368421052631579,0.0,0.0,0.0,0.0,0.8799224923110249,0.0658325661291584,0.1086249595483801,1.0,-0.0404171923427431,2620630796.6666665,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,772641915556.0,pass,0.8386422173552722,626
161,9107,9107.T,"Kawasaki Kisen Kaisha,Ltd.",Marine Transportation,0.9289650457297156,0.36363636363636365,0.6363636363636364,0.4444444444444444,0.36363636363636365,0.09090909090909094,1.0,0.8181818181818182,0.0,0.0,0.0,0.0,1.0266126998069478,0.1882513030260937,0.0824655923918429,0.6666666666666666,0.0159384889064218,17849093597.5,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,1633964785664.0,pass,0.8385855104376242,627
592,3687,3687.T,Fixstars Corporation,Information & Communication,0.893126553026761,0.016129032258064516,0.09535452322738386,0.7189409368635438,0.7615230460921844,0.3150406504065041,1.0,0.9579158316633266,0.0,0.0,0.0,0.0,0.1028117243594045,0.0242741843513893,0.5071600463366539,0.8333333333333334,0.0035995026693058,2292146523.3333335,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,82889953000.0,pass,0.838563292409707,628
1076,4377,4377.T,ONE CAREER Inc.,Information & Communication,0.8655504934031221,0.06048387096774194,0.2371638141809291,0.9327902240325866,0.7615230460921844,0.8536585365853658,1.0,0.779559118236473,0.0,0.0,0.0,0.0,0.1582199332413259,0.0433424870012811,0.8058007000029765,0.8333333333333334,-0.1116523028147245,183376095.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,34962276160.0,pass,0.8385427270440835,629
837,5906,5906.T,"MK SEIKO CO.,LTD.",Metal Products,0.8775226652159374,0.4146341463414634,0.7681159420289855,0.9512195121951219,0.7865853658536586,0.14634146341463417,1.0,0.524390243902439,0.0,0.0,0.0,0.0,1.4481698918662715,0.1158053099609556,0.3490856553075332,0.8333333333333334,0.0308350147225126,31201090.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,11524937850.0,pass,0.838459460613119,630
1022,4013,4013.T,"Kinjiro Co.,Ltd.",Information & Communication,0.8682656904090527,0.7943548387096774,0.7237163814180929,0.22606924643584522,0.9448897795591182,0.8089430894308943,1.0,0.5971943887775552,0.0,0.0,0.0,0.0,0.9091167440781388,0.0896336919093897,0.2651941048775317,1.0,-0.0891189317742554,73291471.66666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,11302502200.0,pass,0.8384522311043998,631
650,7224,7224.T,"ShinMaywa Industries,LTD.",Transportation Equipment,0.8896891025691986,0.19696969696969696,0.29310344827586204,0.6515151515151515,0.9242424242424242,0.5396825396825398,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.784395970023173,0.0634781731529552,0.1679646303336923,1.0,-0.0431074267156653,661173931.6666666,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,144144034800.0,pass,0.8384382191891312,632
2677,4480,4480.T,"MEDLEY,INC.",Information & Communication,0.5841419985654672,0.12701612903225806,0.5,0.7820773930753564,0.24048096192384769,0.8719512195121951,1.0,0.9078156312625251,0.0,0.0,0.0,0.1666666666666666,0.2327451542356208,,0.5620575972074081,0.5,-0.1158779915098377,696719653.3333334,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,66712452300.0,pass,0.838257428295541,633
444,2060,2060.T,"FEED ONE CO.,LTD.",Foods,0.902025695080936,0.6448598130841121,0.84,0.4672897196261682,0.9345794392523364,0.5233644859813085,1.0,0.5700934579439252,0.0,0.0,0.0,0.0,1.223206887994532,0.1212885865776644,0.2566923299938795,1.0,-0.0241526585948826,120609050.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,45247456128.0,pass,0.8381756798605137,634
554,2281,2281.T,"Prima Meat Packers,Ltd.",Foods,0.8953311737592112,0.5887850467289719,0.58,0.2336448598130841,0.6728971962616822,0.5420560747663552,1.0,0.7570093457943925,0.0,0.0,0.0,0.0,1.0861417549807342,0.0670811049490896,0.202353824965569,0.8333333333333334,-0.0254663988455893,274876876.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,119899635018.0,pass,0.8380952265447333,635
794,7875,7875.T,"TAKEDA iP HOLDINGS CO.,LTD.",Other Products,0.8810449596478971,0.8979591836734694,0.9285714285714286,0.41836734693877553,0.9336734693877551,0.7857142857142857,1.0,0.41836734693877553,0.0,0.0,0.0,0.0,3.0558017890857454,0.2087173421490563,0.2321519308943089,1.0,-0.0496379573170731,19343711.666666668,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,6003334400.0,pass,0.8380587139833463,636
950,9889,9889.T,JBCC Holdings Inc.,Information & Communication,0.8716859586376137,0.17540322580645162,0.38386308068459657,0.670061099796334,0.24048096192384769,0.6117886178861789,1.0,0.8356713426853707,0.0,0.0,0.0,0.0,0.2821410077106684,0.0581853116141387,0.471618764899024,0.5,-0.0404540056077283,284830408.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,85708916248.0,pass,0.8380176429398758,637
273,3101,3101.T,"TOYOBO CO.,LTD.",Chemicals,0.9164307855708425,0.6216216216216216,0.11176470588235295,0.23783783783783785,0.32972972972972975,0.639344262295082,1.0,0.8216216216216217,0.0,0.0,0.0,0.0,1.3742554391622708,0.0307905139896082,0.1570980205536104,0.6666666666666666,-0.0406910904653781,1210438066.6666667,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,168850705180.0,pass,0.837954412206895,638
235,7231,7231.T,"TOPY INDUSTRIES,LIMITED",Transportation Equipment,0.9196857668216432,0.696969696969697,0.5517241379310345,0.5,0.6818181818181818,0.39682539682539686,1.0,0.5909090909090909,0.0,0.0,0.0,0.0,2.2741160456511658,0.1082555954817595,0.150590414940852,0.8333333333333334,-0.0306253685077977,236382251.66666663,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,60116984910.0,pass,0.8379374420462803,639
949,5958,5958.T,"SANYO INDUSTRIES,LTD.",Metal Products,0.8717023984690608,0.47560975609756095,0.8260869565217391,0.8658536585365854,0.4695121951219512,0.35365853658536583,1.0,0.5121951219512195,0.0,0.0,0.0,0.0,1.577922746347075,0.1242322581887945,0.2750207840378589,0.6666666666666666,-0.0053199861491484,28586533.333333332,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,13289624000.0,pass,0.8377437495647538,640
523,2294,2294.T,"Kakiyasu Honten Co.,Ltd.",Foods,0.8977020033930231,0.3644859813084112,0.19,0.9719626168224299,0.6728971962616822,0.7289719626168225,1.0,0.6074766355140186,0.0,0.0,0.0,0.0,0.7670982113645936,0.0292681292733279,1.0199520733486145,0.8333333333333334,-0.0508279725069099,139525793.33333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,24155968200.0,pass,0.8376410818671425,641
2649,3880,3880.T,Daio Paper Corporation,Pulp and Paper,0.6008368672876636,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.9583333333333334,1.0,0.8333333333333334,0.0,0.0,0.0,0.1666666666666666,1.59324246874887,,0.1625341678836565,0.6666666666666666,-0.0846996750579001,395107855.0,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,156732578310.0,pass,0.8375791386080293,642
831,4971,4971.T,MEC COMPANY LTD.,Chemicals,0.8778825919378894,0.016216216216216217,0.08823529411764706,0.8378378378378378,0.6054054054054054,0.03825136612021862,1.0,0.9243243243243243,0.0,0.0,0.0,0.0,0.1492858484837371,0.0282524895413633,0.3103557016798286,0.8333333333333334,0.0435483866645432,2863908933.3333335,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,204118932300.0,pass,0.8375737039110388,643
255,2742,2742.T,"HALOWS CO.,LTD.",Retail Trade,0.917846975437028,0.6496598639455783,0.8571428571428571,0.3108108108108108,0.21621621621621623,0.976271186440678,1.0,0.625,0.0,0.0,0.0,0.0,0.9788873420909998,0.1131640559226619,0.4568708183221822,0.5,-0.1383242459186994,139080066.66666666,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,79415676000.0,pass,0.8375381549158792,644
1291,9663,9663.T,"NAGAWA CO.,Ltd",Services,0.8532057586219354,0.6375838926174496,0.35294117647058826,0.17873303167420815,0.6964285714285714,0.2915717539863326,1.0,0.8058035714285714,0.0,0.0,0.0,0.0,0.8299098914475695,0.0566936433497958,0.1981708191175205,0.8333333333333334,-0.0025323126015486,151560883.33333334,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,74311682070.0,pass,0.8373637746485463,645
320,6584,6584.T,"Sanoh Industrial Co.,Ltd.",Transportation Equipment,0.9117113296335329,0.4090909090909091,0.1206896551724138,0.7121212121212122,0.22727272727272727,0.6507936507936508,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,1.3454972831430771,0.054813757932025,0.1774898861165025,0.5,-0.0521426430925981,511124351.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,35739202600.0,pass,0.8372954350431805,646
1032,3110,3110.T,"NITTO BOSEKI CO.,LTD.",Glass and Ceramics Products,0.8676178193336814,0.045454545454545456,0.024390243902439025,0.5681818181818182,0.9204545454545454,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.1539208346960594,0.0149185209990033,0.1809820488110979,1.0,-0.02737025437885,56759289100.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,882460131328.0,pass,0.8372653488940738,647
936,7427,7427.T,"ECHO TRADING CO.,LTD.",Wholesale Trade,0.8726815996925172,0.9125475285171103,0.8725099601593626,0.7083333333333334,0.19507575757575757,0.9431818181818182,1.0,0.29924242424242425,0.0,0.0,0.0,0.0,2.442536382893826,0.1561001932276471,0.3029952121963296,0.5,-0.0877728688901968,11171825.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,4985970766.0,pass,0.837090634855439,648
685,6965,6965.T,HAMAMATSU PHOTONICS K.K.,Electric Appliances,0.8878282084426745,0.19576719576719576,0.075,0.5263157894736842,0.2,0.7407407407407407,1.0,0.9315789473684211,0.0,0.0,0.0,0.0,0.3831093012420593,0.0172476469514673,0.2228114670511287,0.5,-0.052205269085767,11627075023.333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,844289081344.0,pass,0.83706145402224,649
747,7435,7435.T,"NADEX CO.,LTD.",Wholesale Trade,0.8838876020520656,0.8669201520912547,0.3745019920318725,0.48863636363636365,0.45075757575757575,0.8409090909090909,1.0,0.5075757575757576,0.0,0.0,0.0,0.0,2.137654177792754,0.0700111811177392,0.2243658223590846,0.6666666666666666,-0.0452784528364865,58503731.666666664,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,8858685000.0,pass,0.8370246500944647,650
473,4216,4216.T,ASAHI YUKIZAI CORPORATION,Chemicals,0.9002494913320471,0.20540540540540542,0.4235294117647059,0.8432432432432433,0.32972972972972975,0.5846994535519126,1.0,0.7297297297297297,0.0,0.0,0.0,0.0,0.6114706780034882,0.0610283083218579,0.3114529365049351,0.6666666666666666,-0.0340248041208247,588775183.3333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,127989784000.0,pass,0.8369037267927967,651
763,9960,9960.T,TOTECH CORPORATION,Wholesale Trade,0.8828624955617687,0.053231939163498096,0.4262948207171315,0.8446969696969697,0.928030303030303,0.7121212121212122,1.0,0.7878787878787878,0.0,0.0,0.0,0.0,0.4110630135585472,0.0751513069587022,0.3980556690646115,1.0,-0.0261438543955509,285223000.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,148952832000.0,pass,0.836899864643204,652
516,5204,5204.T,"ISHIZUKA GLASS CO.,LTD.",Glass and Ceramics Products,0.8981961653522191,0.9545454545454546,0.975609756097561,0.3409090909090909,0.3409090909090909,0.6590909090909092,1.0,0.4318181818181818,0.0,0.0,0.0,0.0,2.9134682228748225,0.2819299177518685,0.1476343646992043,0.6666666666666666,-0.0389545633972534,81722878.33333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,12127127292.0,pass,0.8362106741793502,653
496,4716,4716.T,ORACLE CORPORATION JAPAN,Information & Communication,0.8990591121910182,0.04435483870967742,0.3154034229828851,0.515274949083503,0.7615230460921844,0.47764227642276424,1.0,0.9759519038076152,0.0,0.0,0.0,0.0,0.1398630302647963,0.0518886279582221,0.3836468048659462,0.8333333333333334,-0.0178932073437085,4243755291.6666665,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,1170294964224.0,pass,0.8362093268715288,654
1055,4317,4317.T,Ray Corporation,Services,0.8666078400328088,0.8478747203579419,0.9846547314578005,0.6108597285067874,0.6964285714285714,0.8952164009111617,1.0,0.34375,0.0,0.0,0.0,0.0,1.208249513532669,0.2026739825786655,0.4531288723923542,0.8333333333333334,-0.103663115048366,11355585.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,6433223364.0,pass,0.8360865602378128,655
978,8891,8891.T,"AMG HOLDINGS CO.,LTD.",Real Estate,0.8705084517200353,0.926829268292683,0.9152542372881356,0.4878048780487805,0.9349593495934959,0.9180327868852459,1.0,0.35772357723577236,0.0,0.0,0.0,0.0,2.280739030829446,0.2044906307230163,0.1531111683982383,1.0,-0.1050744863509384,32256965.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,4815345312.0,pass,0.8360083584653313,656
925,3496,3496.T,"AZOOM CO.,LTD",Real Estate,0.873288719462908,0.016260162601626018,0.1016949152542373,0.991869918699187,0.6341463414634146,0.7049180327868853,1.0,0.8048780487804879,0.0,0.0,0.0,0.0,0.1339681618705693,0.0359617262175343,0.6405639198890347,0.6666666666666666,-0.0158896959702753,397826325.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,50991406500.0,pass,0.835945419226369,657
387,6835,6835.T,ALLIED TELESIS HOLDINGS K.K.,Electric Appliances,0.90589086043622,0.43915343915343913,0.78125,0.9263157894736842,0.6973684210526315,0.7724867724867726,1.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.7103285180629278,0.0972913819087009,0.436822480699688,0.8333333333333334,-0.0575418262934674,196985018.33333337,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,30033482336.0,pass,0.83589751478222,658
1245,6539,6539.T,"MATCHING SERVICE JAPAN CO.,LTD.",Services,0.8555010787047612,0.28187919463087246,0.37084398976982097,0.7194570135746606,0.9084821428571429,0.37357630979498857,1.0,0.7433035714285714,0.0,0.0,0.0,0.0,0.4404754453741744,0.05799626346241,0.5462956275529278,1.0,-0.0144523032908041,98865243.33333331,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,23007396000.0,pass,0.835833630988939,659
2658,6532,6532.T,"BayCurrent,Inc.",Services,0.5942826544689379,0.006711409395973154,0.017902813299232736,0.9660633484162896,0.08035714285714286,0.5,1.0,0.9955357142857143,0.0,0.0,0.0,0.1666666666666666,0.0673917743953639,0.006648599455856,1.0837182895042452,0.3333333333333333,,9717307288.333334,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,911921381376.0,pass,0.8358177332567327,660
163,5440,5440.T,KYOEI STEEL LTD.,Iron and Steel,0.9284579593380692,0.7428571428571429,0.696969696969697,0.2857142857142857,0.6571428571428571,0.8529411764705882,1.0,0.6,0.0,0.0,0.0,0.0,2.743865292421231,0.1415637553154687,0.1086280000453478,0.8333333333333334,-0.080948171615668,298099328.3333333,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,76227138620.0,pass,0.8357918328738801,661
490,6136,6136.T,OSG Corporation,Machinery,0.8993971763449984,0.26595744680851063,0.26436781609195403,0.5531914893617021,0.675531914893617,0.7180851063829787,1.0,0.8297872340425532,0.0,0.0,0.0,0.0,0.6850432588906018,0.052264245289012,0.2117101758810133,0.8333333333333334,-0.0379673910552898,1433408844.1666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,282985048731.0,pass,0.8357058679231555,662
