rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_score,ep_score,gp_score,piotroski_score,sloan_quality_score,distress_safety_score,liquidity_score,anomaly_penalty,microcap_penalty,one_time_profit_penalty,missingness_penalty,bm_raw,ep_raw,gross_profitability,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,anomaly_flags,gp_missing_review_flag,phase1_top5_flag,phase2_selected_topn_flag,phase3_priority_flag,phase3_handoff_note,market,distress_review_flag,microcap_flag,one_time_profit_suspected,market_equity_final,liquidity_flag,robust_zscore_score,robust_zscore_rank
1574,4970,4970.T,"Toyo Gosei Co.,Ltd.",Chemicals,0.836429409029458,0.03948138599306518,0.08551087925208527,0.18293051887434725,1.0,0.5792032265659648,1.0,1.0,0.0,0.0,0.0,0.0,0.1886969125295815,0.0249179322695218,0.1375409935624924,1.0,-0.0560850527591899,988293166.6666666,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,131591978200.0,pass,0.8181260966936381,550
965,5801,5801.T,"Furukawa Electric Co.,Ltd.",Nonferrous Metals,0.8710055628640325,0.01747999297194437,0.033831839507345945,0.2400686204458725,1.0,0.5078849481042418,1.0,1.0,0.0,0.0,0.0,0.0,0.1018003376294025,0.0101793248013672,0.2043705471846454,1.0,-0.0228212348436098,285077684391.6667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,3667335577600.0,pass,0.8180691427275256,551
1014,6834,6834.T,"SEIKOH GIKEN Co.,Ltd.",Electric Appliances,0.8685168881171522,0.020797831565548326,0.03023878178831237,0.24656185897183444,0.8333333333333334,0.512137561242106,1.0,1.0,0.0,0.0,0.0,0.0,0.1149044537905491,0.0091546024459823,0.2119651332894882,0.8333333333333334,-0.0248047116203135,10655836183.333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,244936032256.0,pass,0.8179254350876372,552
613,3196,3196.T,"HOTLAND HOLDINGS Co.,Ltd.",Retail Trade,0.8920321455090372,0.0831577689239357,0.056751725306393386,0.7948595224074079,0.5,0.5940771088422429,1.0,0.7202729541553657,0.0,0.0,0.0,0.0,0.3612009024850298,0.0167159632852794,0.853262045361373,0.5,-0.063022434345054,408025218.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,33742476600.0,pass,0.8177634705959854,553
1168,5074,5074.T,"TESS Holdings Co.,Ltd.",Construction,0.8600041640998928,0.14270154964043583,0.023611540129023362,0.10746217636647881,0.5,0.5744706878894021,1.0,1.0,0.0,0.0,0.0,0.0,0.5963746751595206,0.0072645457828686,0.0492721238645528,0.5,-0.053877732164651,3176387816.6666665,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,71855834570.0,pass,0.817651426722103,554
97,7595,7595.T,ARGO GRAPHICS Inc.,Information & Communication,0.9414507502057248,0.538522203185971,0.9646430381459805,0.2419697372106546,0.5,0.4282395145945457,1.0,0.5647135796103595,0.0,0.0,0.0,0.0,2.159705644014021,0.2756420917463322,0.2065941209695556,0.5,0.0143264817757121,319902865.0,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,27628723000.0,pass,0.8176369700287082,555
1247,8918,8918.T,"LAND Co.,Ltd.",Real Estate,0.8552577383781224,0.14306448678337558,0.0994802937791658,0.15624873863905853,0.16666666666666666,0.16552156437102644,1.0,1.0,0.0,0.0,0.0,0.0,0.5978081296046662,0.0289019404533336,0.1063335958029324,0.1666666666666666,0.1368617174527744,2139294545.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,15378829000.0,pass,0.8175789598575711,556
933,6744,6744.T,NOHMI BOSAI LTD.,Electric Appliances,0.8730136891082994,0.11077184252927505,0.13887432330742036,0.30333404025181065,0.8333333333333334,0.4648915161731836,1.0,0.9070520160398714,0.0,0.0,0.0,0.0,0.470265288228328,0.0401369235465506,0.2783667012230565,0.8333333333333334,-0.0027685117245546,513833116.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,276503503990.0,pass,0.8175547053625368,557
66,6369,6369.T,TOYO KANETSU K.K.,Machinery,0.9475302954476614,0.5538876570969832,0.7264876852618508,0.23321044967758064,1.0,0.5115553659798054,1.0,0.5807825586113734,0.0,0.0,0.0,0.0,2.2203929521027295,0.2077213586998878,0.1963491310279376,1.0,-0.0245331678083457,329005731.6666667,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,17523474826.0,pass,0.8175142842704014,558
84,2681,2681.T,GEO HOLDINGS CORPORATION,Retail Trade,0.9441550456585228,0.2743077042541867,0.19869284152294125,0.6425374468302758,0.5,0.4888699352634305,1.0,0.6613563026717976,0.0,0.0,0.0,0.0,1.1161655838869795,0.0571968701643661,0.6751039330398289,0.5,-0.0139523734739591,374649705.0,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,81053386080.0,pass,0.817267973592314,559
1192,7220,7220.T,"MUSASHI SEIMITSU INDUSTRY CO.,LTD.",Transportation Equipment,0.8584835090528223,0.04314484339600323,0.053471456587466146,0.18225583235209109,1.0,0.5794012132898161,1.0,1.0,0.0,0.0,0.0,0.0,0.2031660827454138,0.0157804468113446,0.1367518704051397,1.0,-0.0561773964678988,9874328358.333334,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,610185510912.0,pass,0.817165043675481,560
683,5381,5381.T,Mipox Corporation,Glass and Ceramics Products,0.8879698665016842,0.13043387366883147,0.205137799161781,0.2998414001754922,1.0,0.5509501872275269,1.0,0.8722652384917412,0.0,0.0,0.0,0.0,0.5479223329421758,0.0590349403231177,0.2742816586535021,1.0,-0.0429074498166298,494126861.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,15446411820.0,pass,0.8166576182326754,561
988,4686,4686.T,JUSTSYSTEMS CORPORATION,Information & Communication,0.8699072458551991,0.09014394984221138,0.15799816264147415,0.3109521330672443,0.6666666666666665,0.5089621154601536,1.0,0.9081569694425571,0.0,0.0,0.0,0.0,0.388793482320696,0.0455909482850301,0.2872769332452082,0.6666666666666666,-0.0233236403918717,514459058.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,270382619000.0,pass,0.8160563124979104,562
1254,6278,6278.T,UNION TOOL CO.,Machinery,0.8550764432097977,0.03740045847745062,0.046504072167931294,0.2055570408352289,0.8333333333333334,0.4911367433123173,1.0,1.0,0.0,0.0,0.0,0.0,0.1804780932235105,0.0137933831091845,0.1640053023350668,0.8333333333333334,-0.0150096436691197,5832879450.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,443256012800.0,pass,0.8160294359841691,563
225,5480,5480.T,"Nippon Yakin kogyo Co.,Ltd.",Iron and Steel,0.9204763843552964,0.37822396892527954,0.6422641320625343,0.18583679348647061,0.5,0.45323118555078457,1.0,0.7271995452014489,0.0,0.0,0.0,0.0,1.5265926631028228,0.1837012163692764,0.1409402145672097,0.5,0.0026700255344051,411949041.6666667,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,63282106835.0,pass,0.8160017150013094,564
64,2664,2664.T,CAWACHI LIMITED,Retail Trade,0.948035200011343,0.38651630222347544,0.2370939530581063,0.3511148517158948,0.8333333333333334,0.48542822770534605,1.0,0.7064589992108786,0.0,0.0,0.0,0.0,1.5593440148400604,0.0681486779389143,0.3342518324056492,0.8333333333333334,-0.0123471141210957,400199793.3333333,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,73926599200.0,pass,0.8158091919350694,565
1045,6227,6227.T,"AIMECHATEC,Ltd.",Machinery,0.8669789552003443,0.01627361609455212,0.009242484762942491,0.23450888600486924,0.8333333333333334,0.5591866450128054,1.0,1.0,0.0,0.0,0.0,0.0,0.097035638476784,0.0031665620011478,0.1978678010182393,0.8333333333333334,-0.0467490460798642,11660062164.694824,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,111929278464.0,pass,0.8157462294324169,566
1543,9072,9072.T,"NIKKON Holdings Co.,Ltd.",Land Transportation,0.8383132750772999,0.07780148482416602,0.07841447402551532,0.1427119098297468,0.6666666666666665,0.5157934586994587,1.0,1.0,0.0,0.0,0.0,0.0,0.3400457537171559,0.0228940724689917,0.0905007241830492,0.6666666666666666,-0.0265098720639252,1797056128.3333333,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,734251191996.0,pass,0.8151861411949476,567
38,7516,7516.T,"KOHNAN SHOJI CO.,LTD.",Retail Trade,0.9586032918939504,0.36461539377386104,0.36316536707613856,0.40958748284826807,0.5,0.5056020857011885,1.0,0.6732624966434477,0.0,0.0,0.0,0.0,1.4728443132235791,0.1041036239546465,0.4026422711883881,0.5,-0.0217564766786711,381394408.3333333,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,118036236715.0,pass,0.8142500570799575,568
449,8051,8051.T,YAMAZEN CORPORATION,Wholesale Trade,0.9016467034996472,0.21273939587268514,0.19173237568548038,0.2882412022080837,0.8333333333333334,0.4609096213430758,1.0,0.8344443427205396,0.0,0.0,0.0,0.0,0.8729957484309002,0.0552117796077197,0.2607138985990299,0.8333333333333334,-0.0009113016594128,472701818.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,146544814485.0,pass,0.8141533539600662,569
1219,6787,6787.T,"Meiko Electronics Co.,Ltd.",Electric Appliances,0.8567024782085279,0.02128724211487793,0.05163582416258814,0.19798529530034414,0.8333333333333334,0.5167878636423668,1.0,1.0,0.0,0.0,0.0,0.0,0.1168374268716597,0.015256933489508,0.1551492787655149,0.8333333333333334,-0.0269736760938136,17151093200.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,989451780096.0,pass,0.813526371958174,570
115,3087,3087.T,"DOUTOR・NICHIRES Holdings Co.,Ltd.",Retail Trade,0.9373600938865032,0.23546747247131763,0.2305508232157658,0.6489042752481881,0.6666666666666665,0.4550741517801997,1.0,0.6566592776076243,0.0,0.0,0.0,0.0,0.9627624285949304,0.0662826095515031,0.6825506680459837,0.6666666666666666,0.0018104409454034,371988901.6666667,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,109636600749.0,pass,0.8134256560130981,571
563,7740,7740.T,"Tamron Co.,Ltd.",Precision Instruments,0.8947137513129069,0.11951014784530745,0.24043962221520873,0.3670052284777661,0.6666666666666665,0.5276327688502482,1.0,0.8402927359089003,0.0,0.0,0.0,0.0,0.5047780484733864,0.0691028462955325,0.3528374478999679,0.6666666666666666,-0.0320318878163569,476014856.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,170195594400.0,pass,0.8132717691835479,572
1487,7746,7746.T,"OKAMOTO GLASS CO.,LTD.",Precision Instruments,0.8418607916475565,0.016382594815722372,0.037378073166267047,0.2204319945249084,0.6666666666666665,0.500900683406311,1.0,1.0,0.0,0.0,0.0,0.0,0.0974660602049721,0.0111906931655504,0.181403264253474,0.6666666666666666,-0.0195636785172765,1525234536.6666667,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,18504215685.0,pass,0.813234345023961,573
1496,6875,6875.T,MegaChips Corporation,Electric Appliances,0.841415703711452,0.13336773411575142,0.09856763708642699,0.10996202281265481,0.16666666666666666,0.3073215106033166,1.0,1.0,0.0,0.0,0.0,0.0,0.5595098912312221,0.0286416552620084,0.0521959805823462,0.1666666666666666,0.0707242882600396,1504206333.3333333,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,211330314000.0,pass,0.8131812974677609,574
2670,5471,5471.T,"Daido Steel Co.,Ltd.",Iron and Steel,0.5876347583474126,0.17424045204801478,0.29151781469248456,0.23384723186859405,0.33333333333333326,0.5,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.7209405420888869,0.0836700950838974,0.1970939207288466,0.3333333333333333,,1839259875.0,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,418225890205.0,pass,0.8126714388858591,575
1483,7826,7826.T,"FURUYA METAL CO.,LTD.",Other Products,0.8421899667043328,0.06130672923378108,0.09467811698837918,0.16326933288799061,0.5,0.35841789525243223,1.0,1.0,0.0,0.0,0.0,0.0,0.2748981622331047,0.0275323832970536,0.1145449848220629,0.5,0.0468922374622228,4455900400.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,234923360256.0,pass,0.8121506584139421,576
2676,9024,9024.T,SEIBU HOLDINGS INC.,Land Transportation,0.5842311978571758,0.19444161236610819,1.0,0.5,1.0,0.7235351139889736,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.800726928294823,0.3649092917270561,,1.0,-0.1234034138610737,5192218363.333333,False,,True,False,False,reference,Phase3 review required: Gross Profitability is missing.,Prime Market (Domestic),False,False,False,708266426368.0,pass,0.8120362169545552,577
347,3191,3191.T,"JOYFUL HONDA CO.,LTD.",Retail Trade,0.9093113688200246,0.2243936012837146,0.2184617836109649,0.31186822885839194,0.5,0.4687377802617247,1.0,0.8117235068705665,0.0,0.0,0.0,0.0,0.9190251308627042,0.0628348750293021,0.2883484121903197,0.5,-0.0045624617617128,459830761.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,132521947344.0,pass,0.8115041443750288,578
2641,9508,9508.T,"Kyushu Electric Power Company,Incorporated",Electric Power and Gas,0.6056406349604345,0.3401540995437543,0.6088471970120024,0.5,0.8333333333333334,0.543324684184625,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,1.3762321267051498,0.1741708711668243,,0.8333333333333334,-0.0393508111791741,3069015738.3333335,False,,True,False,False,reference,Phase3 review required: Gross Profitability is missing.,Prime Market (Domestic),False,False,False,749350331233.0,pass,0.8113780087222368,579
1606,6327,6327.T,"KITAGAWA SEIKI CO.,LTD.",Machinery,0.8342992513453029,0.023402127030364435,0.03226047546138527,0.20093857814903895,0.6666666666666665,0.4409895911503455,1.0,1.0,0.0,0.0,0.0,0.0,0.1251903641282876,0.0097311795189204,0.1586034812865975,0.6666666666666666,0.0083796721483673,1635228620.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Standard Market(Domestic),False,False,False,40559112000.0,pass,0.8108583682695653,580
1007,3741,3741.T,"Systems Engineering Consultants Co.,LTD.",Information & Communication,0.8688150462140587,0.10649909190805386,0.227139438087938,0.2882695037080939,0.5,0.14653105073702227,1.0,0.90358206546485,0.0,0.0,0.0,0.0,0.453389657033962,0.0653096993238731,0.2607470004445673,0.5,0.1457191520581805,511867435.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,20578903500.0,pass,0.8107170518316299,581
141,6588,6588.T,TOSHIBA TEC CORPORATION,Electric Appliances,0.9326510911807926,0.1651066008139454,0.6313216882434743,0.6277087141396396,0.8333333333333334,0.42373626564645156,1.0,0.6222081094469443,0.0,0.0,0.0,0.0,0.6848655359687531,0.1805804853149058,0.6577600318733381,0.8333333333333334,0.0164268585131894,352472765.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,168916369600.0,pass,0.8107158234896702,582
2706,2607,2607.T,"FUJI OIL CO.,LTD.",Foods,0.5599498857300388,0.17102593190805268,0.5,0.1788817827860184,0.0,0.37470112834292946,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.7082444918959651,,0.1328055330190893,0.0,0.0392975154318817,1523366266.6666667,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,302895401877.0,pass,0.8106796021729651,583
621,2124,2124.T,"JAC Recruitment Co.,Ltd.",Services,0.8915672173814926,0.035645373261085085,0.21157404683431394,1.0,0.8333333333333334,0.5468143122527379,1.0,0.5923579035289523,0.0,0.0,0.0,0.0,0.1735462187820287,0.0608705264424001,1.3827480174785565,0.8333333333333334,-0.0409784213115906,335563013.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,137997820800.0,pass,0.8103790365058735,584
2678,4980,4980.T,Dexerials Corporation,Chemicals,0.5834816506712523,0.022737988098396635,0.158274630545365,0.44345485561858977,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.1225672848355144,0.0456697955688248,0.4422540423593714,0.5,,7067677015.0,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,760831082496.0,pass,0.8103048020243394,585
1511,1893,1893.T,"PENTA-OCEAN CONSTRUCTION CO.,LTD.",Construction,0.8405042507010728,0.0860489764092144,0.09277443985238659,0.12696127645230848,0.33333333333333326,0.3337650511551381,1.0,1.0,0.0,0.0,0.0,0.0,0.3726199988829397,0.0269894639589219,0.0720785545811639,0.3333333333333333,0.0583906602346359,4410752068.333333,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,461920993280.0,pass,0.8098257668563916,586
1360,6330,6330.T,TOYO ENGINEERING CORPORATION,Construction,0.8496694218224361,0.10120229358696413,0.04981616028707078,0.1431614006484113,0.16666666666666666,0.27063503742692274,1.0,1.0,0.0,0.0,0.0,0.0,0.4324694529542537,0.0147379743192583,0.0910264551741463,0.1666666666666666,0.0878353597837211,8782538288.333334,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,139300012032.0,pass,0.8096607818584641,587
1316,6976,6976.T,"TAIYO YUDEN CO.,LTD.",Electric Appliances,0.8521772013431922,0.03194341420762719,0.002203864738303661,0.1720910956331365,0.6666666666666665,0.5765382534408868,1.0,1.0,0.0,0.0,0.0,0.0,0.1589249826695066,0.0011591822554511,0.1248630466792745,0.6666666666666666,-0.0548420729411887,48206398838.333336,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,2008312315904.0,pass,0.8096296053402176,588
707,4475,4475.T,HENNGE K.K.,Information & Communication,0.8862291825256925,0.018513556768437033,0.1319122983580486,0.8170615149560742,1.0,0.7525440172607436,1.0,0.6735909655308292,0.0,0.0,0.0,0.0,0.1058824952350513,0.0381513883388703,0.8792298183664383,1.0,-0.1369335620527568,381580481.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,37296467100.0,pass,0.8088758699714698,589
1365,4062,4062.T,"IBIDEN CO.,LTD.",Electric Appliances,0.8494901665340605,0.0123932326425994,0.02418699353336316,0.15491186569546786,1.0,0.601813831081535,1.0,1.0,0.0,0.0,0.0,0.0,0.0817096983897028,0.0074286622580328,0.1047699697878493,1.0,-0.0666309471328291,92100818745.0,False,,False,False,True,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,6086156353536.0,pass,0.8087998449053545,590
2635,9022,9022.T,Central Japan Railway Company,Land Transportation,0.6127111602391179,0.3563682551450023,0.5015650280103346,0.5,0.8333333333333334,0.49232247162875337,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,1.440271462091525,0.1435745252390004,,0.8333333333333334,-0.0155626835302325,11293249795.0,False,,True,False,False,reference,Phase3 review required: Gross Profitability is missing.,Prime Market (Domestic),False,False,False,3234494414848.0,pass,0.808158400283932,591
630,5563,5563.T,"Nippon Denko Co.,Ltd.",Iron and Steel,0.8908120515727764,0.27152379764589313,0.16045593008787937,0.17960574702936438,0.8333333333333334,0.7130874561319105,1.0,0.812947018464958,0.0,0.0,0.0,0.0,1.1051702824135474,0.0462918914492123,0.1336522921148679,0.8333333333333334,-0.1185304837217385,460523865.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,64266114580.0,pass,0.807372402624825,592
45,2918,2918.T,"WARABEYA NICHIYO HOLDINGS CO.,LTD.",Foods,0.9548306099288242,0.3331148523840425,0.42528212437009844,0.3505783408939741,0.6666666666666665,0.6515330464271009,1.0,0.6645834262286182,0.0,0.0,0.0,0.0,1.3484299567485671,0.1218190170322336,0.3336243215546362,0.6666666666666666,-0.0898206673817279,376477828.3333333,False,,False,False,True,priority_top100,Priority qualitative moat/theme validation.,Prime Market (Domestic),False,False,False,46076549760.0,pass,0.8072236384839778,593
2673,9552,9552.T,"Quants Research Institute Holdings,Inc.",Services,0.5855313704659605,0.01769341317779127,0.43411094131570194,1.0,0.6666666666666665,0.5,1.0,0.6896396910491593,0.0,0.0,0.0,0.1666666666666666,0.1026432608427092,0.1243369521179506,2.31378544481656,0.6666666666666666,,390671875.0,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,51834654865.0,pass,0.8072044783452247,594
497,4825,4825.T,WEATHERNEWS INC.,Information & Communication,0.8990429505072234,0.11115330553581308,0.23767457513835075,0.42627900302100147,0.6666666666666665,0.5738257242821916,1.0,0.7918044920358247,0.0,0.0,0.0,0.0,0.4717719123174236,0.068314268494976,0.4221649156539654,0.6666666666666666,-0.0535769123404044,448546900.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,45669492900.0,pass,0.8071143021605084,595
654,4189,4189.T,"KH Neochem Co.,Ltd.",Chemicals,0.8895085078663404,0.1804701647557125,0.2843942763651004,0.22874684229169692,0.6666666666666665,0.5545322450769932,1.0,0.8341274833977531,0.0,0.0,0.0,0.0,0.7455453794458388,0.0816384970567232,0.1911284309882322,0.6666666666666666,-0.0445781704598892,472522321.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,97417276000.0,pass,0.8070857107298718,596
394,3415,3415.T,"TOKYO BASE Co.,Ltd.",Retail Trade,0.9055273000904132,0.09831245397725652,0.2823649188517967,0.7730772545061082,0.6666666666666665,0.4715294256021828,1.0,0.6426496782570508,0.0,0.0,0.0,0.0,0.4210557591098051,0.0810597342943176,0.8277851884010525,0.6666666666666666,-0.0058645232288823,364052646.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,15209980772.0,pass,0.8070294672798403,597
715,6036,6036.T,"KeePer Technical Laboratory Co.,Ltd.",Services,0.8857424992353196,0.05498806192337176,0.23561350714582896,0.48134346728951555,0.5,0.5528821819370143,1.0,0.8032521170323141,0.0,0.0,0.0,0.0,0.2499419902906643,0.0677264620601622,0.4865691129635534,0.5,-0.0438085585031602,455031830.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,72185329800.0,pass,0.8066064226491059,598
2687,4680,4680.T,ROUND ONE Corporation,Services,0.5717498277664341,0.06941936905428515,0.06181799352338876,0.3990442000989303,0.33333333333333326,0.5,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.3069397976479106,0.0181608380149087,0.3903106945263884,0.3333333333333333,,2192292031.963196,False,,False,False,False,reference,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,235727007558.0,pass,0.8064071630247931,599
434,7780,7780.T,"Menicon Co.,Ltd.",Precision Instruments,0.902908750371323,0.16661960393784034,0.15626637715199407,0.36243954392837513,1.0,0.5561420154172312,1.0,0.7916437645868114,0.0,0.0,0.0,0.0,0.6908412843749349,0.0450970515974259,0.3474973569269871,1.0,-0.0453289893051915,448455850.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,124708818000.0,pass,0.8063722079028803,600
2643,9503,9503.T,"The Kansai Electric Power Company,Incorporated",Electric Power and Gas,0.6042505873254073,0.3003016912762196,0.6185876340351248,0.5,0.8333333333333334,0.4807296523279426,1.0,1.0,0.0,0.0,0.0,0.1666666666666666,1.2188312850108118,0.1769487958063141,,0.8333333333333334,-0.0101556344725725,10170685626.666666,False,,True,False,False,reference,Phase3 review required: Gross Profitability is missing.,Prime Market (Domestic),False,False,False,2549534162944.0,pass,0.8051832982446542,601
163,5440,5440.T,KYOEI STEEL LTD.,Iron and Steel,0.9284579593380692,0.6864259154605992,0.49451452076124425,0.15821041420838047,0.8333333333333334,0.6325102413690579,1.0,0.5262245425109291,0.0,0.0,0.0,0.0,2.743865292421231,0.1415637553154687,0.1086280000453478,0.8333333333333334,-0.080948171615668,298099328.3333333,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,76227138620.0,pass,0.8044593633444256,602
227,7981,7981.T,"TAKARA STANDARD CO.,LTD.",Other Products,0.9203314696564604,0.23846707300557143,0.19298042042883135,0.3262539576813164,1.0,0.5554307416403844,1.0,0.7525027618778903,0.0,0.0,0.0,0.0,0.9746096335535064,0.0555677158183343,0.3051741695977812,1.0,-0.0449972415133003,426282983.3333333,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,199576315792.0,pass,0.8041440916041864,603
1151,9722,9722.T,FUJITA KANKO INC.,Services,0.8613964236244988,0.07801594409979856,0.2998042501183104,0.22126410273853267,0.8333333333333334,0.6063553851261235,1.0,0.870233644124634,0.0,0.0,0.0,0.0,0.3408927808344911,0.0860333456329537,0.1823765101078576,0.8333333333333334,-0.068749189889825,492975990.0,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,108004633920.0,pass,0.8036393436281872,604
371,9746,9746.T,TKC Corporation,Information & Communication,0.90760029670668,0.1465830925770682,0.23722437155882034,0.4381458787053224,1.0,0.4655553721764636,1.0,0.7472703817193581,0.0,0.0,0.0,0.0,0.6117051947406009,0.0681858726526339,0.4360445858400671,1.0,-0.0030781432200361,423318908.3333333,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,177368119370.0,pass,0.8029761049186647,605
183,4534,4534.T,"Mochida Pharmaceutical Co.,Ltd.",Pharmaceutical,0.9259100181908289,0.269098260827429,0.16524109840493711,0.35253658687192313,1.0,0.508287162037172,1.0,0.7265025005882281,0.0,0.0,0.0,0.0,1.095590396193776,0.0476565978726002,0.3359147144971615,1.0,-0.0230088329084632,411554175.0,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,119290932500.0,pass,0.8029004897963933,606
290,3558,3558.T,"JADE GROUP,Inc.",Retail Trade,0.9148683647503624,0.11609243254665626,0.3252026022955507,0.8966180604473342,0.8333333333333334,0.48028132779787347,1.0,0.5482181653555493,0.0,0.0,0.0,0.0,0.4912794598544008,0.0932768305143925,0.9722803096615674,0.8333333333333334,-0.0099465297962263,310558428.3333333,False,,False,False,True,candidate_top300,Use as candidate universe sensitivity reference.,Growth Market(Domestic),False,False,False,17425452720.0,pass,0.8028582010427477,607
548,6737,6737.T,EIZO Corporation,Electric Appliances,0.8957491491875186,0.2859273929212975,0.13405250451440962,0.20732212006341139,0.8333333333333334,0.5572577346289533,1.0,0.7887645484356887,0.0,0.0,0.0,0.0,1.1620586391862078,0.0387617645880293,0.166069764641003,0.8333333333333334,-0.0458493759648829,446824811.6666667,False,,False,False,True,universe_top1200,Use as candidate universe sensitivity reference.,Prime Market (Domestic),False,False,False,107012672000.0,pass,0.8028008899413218,608
