effective_date,code,ticker,company_name,market,sector_33_code,sector_33,sector_17_code,sector_17,scale_category_code,scale_category,is_financial,latest_date,close,adj_close,volume,avg_trading_value_60d,history_days,daily_return_mean,annual_volatility,max_drawdown,return_12m_ex_1m,cumulative_return,price_history_days,company_name_ja,revenue,operating_income,ordinary_income,net_income,total_assets,equity,operating_cf,investing_cf,financing_cf,rd_expense,capex,employees,revenue_growth,operating_income_growth,operating_margin,roe,equity_ratio,ocf_margin,rd_ratio,capex_ratio,market_cap,enterprise_value,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,shares_outstanding,ebitda,dividend_yield_clean,pe_for_score,pbr_for_score,profitability_score,cash_generation_score,stability_score,competitive_position_score,moat_score,transformation_score,ai_infrastructure_exposure,automation_exposure,data_software_exposure,trust_security_exposure,intangible_investment_score,future_moat_score,valuation_score,bb_score,momentum_score,risk_score,adjusted_bb_score,price_available,liquid_20m_60d,operating_loss_years_3y,operating_income_years_available,negative_ocf_years_3y,operating_cf_years_available,is_financial_like,investment_eligible,category,score_rank
20260430,2327,2327.T,NS Solutions Corporation,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False,2026-06-01,3566.0,3566.0,251400.0,958490851.6666666,1222.0,0.0008859267679922954,0.26719151799898416,-0.24373740863358206,-0.054168275176824654,1.4838348262329166,1222.0,日鉄ソリューションズ株式会社,286197000000.0,29145000000.0,31945000000.0,74118000000.0,381163000000.0,227459000000.0,,,,,,8647.0,0.0622047925703725,0.0733864374132786,0.1018354490088994,0.3258521315929464,0.5967499468731225,,,,,,,,,,,,,,,,0.7632056981770381,0.0,0.5873802470712777,0.03603055356704175,0.39180415448962724,-0.020105880909886985,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,0.18543869639446028,0.0,0.16814638503775453,-0.6144504880882243,-0.8180189382964638,0.1885032300585785,True,True,0.0,3.0,0.0,0.0,False,False,Core Moat,777
20260430,5570,5570.T,"JENOBA CO.,LTD.",Growth Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False,2026-06-01,657.0,657.0,17500.0,12055661.666666666,760.0,-0.0011746159322756965,0.4591774844023115,-0.7532083116477224,-0.04464755824438016,-0.7030150614017314,760.0,株式会社ジェノバ,1366994000.0,773994000.0,782844000.0,542549000.0,3770416000.0,3327369000.0,588906000.0,,-762212000.0,,,17.0,0.0645769596881919,0.0902018953671544,0.5662014610159225,0.163056456918364,0.8824938680506342,0.430803646541243,,,,,,,,,,,,,,,1.4711099153177603,1.363216944322989,-0.6172884084636362,1.289817232385853,0.9901984712264066,-0.01459149320469174,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,0.18543869639446028,0.0,0.3490432769850871,-0.5975253485652228,1.0089124371668063,0.1883994984118842,True,False,0.0,3.0,0.0,3.0,False,False,Discovery,778
20260430,4318,4318.T,"QUICK CO.,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False,2026-06-01,729.0,729.0,189100.0,132203401.66666669,1222.0,0.0008253973102441827,0.3032614388229114,-0.30095568475694934,0.2124318342258572,1.1944878997063682,1222.0,株式会社クイック,32877842000.0,5894645000.0,4611324000.0,3583794000.0,25130673000.0,17842102000.0,4158687000.0,,-1965660000.0,,,1602.0,0.0856010684583554,0.0271621003260422,0.1792892915538678,0.2008616473552275,0.7099731073656483,0.1264890499808351,,,,,,,,,,,,,,,0.6874441189918808,0.2790234200726703,0.36104962594178375,0.24515566930600838,0.4316023557148843,-0.013667538960057317,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.06544409106438462,0.0,0.14569704929376634,-0.14051096436274169,-0.5672922560339186,0.18837517846088403,True,True,0.0,3.0,0.0,3.0,False,True,Core Moat,779
20260430,6943,6943.T,"NKK SWITCHES CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False,2026-05-29,5010.0,5010.0,0.0,809116.6666666666,1221.0,0.0005309860189903829,0.3087967475830155,-0.3634513397841459,0.18845922001234183,0.5181049964623594,1221.0,ＮＫＫスイッチズ株式会社,13719749000.0,-730097000.0,-521045000.0,-493163000.0,18126770000.0,12702443000.0,651461000.0,,-145778000.0,,,273.0,-0.162066468606351,-0.5408508479476087,-0.0532150405958593,-0.0388242639624519,0.7007560089304382,0.0474834488590133,,,,,,,,,,,,,,,-0.3930053541629175,-0.0024529273781149366,0.32631681141930685,-0.3826052496231386,-0.1494227934423162,-0.3208831686371535,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.9723460085165826,0.0,0.16665617236299152,-0.18312748611985513,-0.3997418418267604,0.18831760793368205,True,False,1.0,3.0,0.0,3.0,False,False,Discovery,780
20260430,6635,6635.T,KK DI-NIKKO ENGINEERING,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False,2026-06-01,787.0,787.0,310100.0,92605645.0,1222.0,0.0006186365826280389,0.41323108690964655,-0.4043522497504404,0.4562606618164866,0.4198349080392587,1222.0,株式会社大日光・エンジニアリング,39056906000.0,1282470000.0,691169000.0,-477894000.0,34075588000.0,8237848000.0,2562757000.0,,-920860000.0,,,988.0,-0.0288026976684544,0.0531017076157516,0.032835934315944,-0.0580119953657799,0.2417521892799032,0.0656159758276807,,,,,,,,,,,,,,,-0.7958810215402541,0.06214853617284887,-0.3289851229105619,-0.1502679052566026,-0.3588718291293096,-0.09038974050554764,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.9723460085165826,0.0,0.16144481868979496,0.29294766653489157,0.026392016973788374,0.18810038364590528,True,True,0.0,3.0,0.0,3.0,False,True,Future Moat,781
20260430,4042,4042.T,TOSOH CORPORATION,Prime Market (Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,4,TOPIX Mid400,False,2026-06-01,2645.0,2645.0,1784300.0,3747044575.8333335,1222.0,0.0005803067695228539,0.2553853396088713,-0.2788657875728192,0.25428244563387126,0.7330804452645114,1222.0,東ソー株式会社,1366836000000.0,98906000000.0,103005000000.0,71485000000.0,1327298000000.0,902418000000.0,106244000000.0,,-37925000000.0,,,14813.0,-0.0061243391634334,0.151395270450092,0.0723612781635836,0.0792149536024325,0.6798910267325047,0.0777298812732471,,,,,,,,,,,,,,,0.13103894888438328,0.10530722125043648,0.6614613547411149,-0.043549609105431854,0.19577278654927988,-0.051794455030761494,1.0986122886681098,0.0,0.0,0.0,0.0,0.23936768093594596,0.0,0.11759352648787738,-0.06611242460679777,-0.770670718948643,0.1880493559220619,True,True,0.0,3.0,1.0,3.0,False,True,Future Moat,782
20260430,6197,6197.T,Solasto Corporation,Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False,2026-06-01,1108.0,1108.0,131600.0,1364233406.6666667,1222.0,0.00019655546066244407,0.330293759920796,-0.7174688415906177,1.692712097267469,-0.020018673845991763,1222.0,株式会社ソラスト,137435000000.0,7038000000.0,6726000000.0,3960000000.0,70097000000.0,22684000000.0,5877000000.0,,-7335000000.0,,,33616.0,0.0239227786835025,-0.2337199929372457,0.0512096627496634,0.1745723858226062,0.3236087136396707,0.0427620329610361,,,,,,,,,,,,,,,-0.0401659403490305,-0.019274100597333983,0.19142790554705622,-0.10065889995738747,-0.0007228031535604258,-0.11717747357026992,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.06544409106438462,0.0,-0.009877982019320223,2.4910082965183875,0.5184271067488143,0.1873801369576371,True,True,0.0,3.0,0.0,3.0,False,True,Future Moat,783
20260430,2408,2408.T,"KG Intelligence CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False,2026-06-01,934.0,934.0,60700.0,17104638.333333332,1222.0,0.0011866256796074439,0.28599865685902087,-0.28632029262901293,0.3225614723694199,2.5065049845024485,1222.0,株式会社ＫＧ情報,2736105000.0,444374000.0,465506000.0,342344000.0,6892523000.0,6054991000.0,349323000.0,,-262770000.0,,,176.0,0.0147002119814938,0.098832584746221,0.1624111647762056,0.0565391426675943,0.8784868762860857,0.1276716354087288,,,,,,,,,,,,,,,0.4502168656140153,0.28323666346384174,0.4693696908341516,0.1995847834744073,0.36217596369257754,-0.048645706702616504,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.06544409106438462,0.0,0.11612458975143453,0.05526835608375919,-0.6566534026069341,0.18731676562050387,True,False,0.0,3.0,1.0,3.0,False,False,Discovery,784
20260430,5971,5971.T,"KYOWAKOGYOSYO CO.,LTD.",Standard Market(Domestic),3550,Metal Products,3,CONSTRUCTION & MATERIALS,-,,False,2026-06-01,6930.0,6930.0,1000.0,6498066.666666667,1222.0,0.0006265494943337921,0.2756027821929111,-0.28407322501498977,0.3765025677574564,0.7850629344032161,1222.0,株式会社共和工業所,10457791000.0,818492000.0,931680000.0,708295000.0,18151978000.0,15656145000.0,1418145000.0,,-391861000.0,,,294.0,-0.1103794635479454,-0.1587952182760744,0.0782662418860732,0.0452407026122969,0.8625035244092958,0.1356065540036131,,,,,,,,,,,,,,,0.2504262546985187,0.31150670852005796,0.5346014605918543,-0.02760622681057557,0.2669249130307518,-0.19718876743138558,1.0986122886681098,0.0,0.0,0.0,0.0,0.23936768093594596,0.0,0.10259058633216292,0.15116035370789696,-0.6946888085528432,0.18717550255823695,True,False,0.0,3.0,0.0,3.0,False,False,Discovery,785
20260430,6018,6018.T,"THE HANSHIN DIESEL WORKS,LTD.",Standard Market(Domestic),3700,Transportation Equipment,6,AUTOMOBILES & TRANSPORTATION EQUIPMENT,-,,False,2026-06-01,6060.0,6060.0,3200.0,50570491.666666664,1222.0,0.0014338693933102075,0.42536928383302686,-0.3941216038209857,1.335501809726426,2.7353399806233574,1222.0,阪神内燃機工業株式会社,13337098000.0,611955000.0,682246000.0,536295000.0,25000333000.0,14796530000.0,1585452000.0,,-207352000.0,,,288.0,0.2130009475293206,0.0545766220790682,0.0458836697458472,0.0362446465488868,0.591853316513824,0.1188753355490077,,,,,,,,,,,,,,,-0.13044479136020617,0.25189774166033074,-0.4051495720223651,-0.11503906324885149,-0.0867189686152328,0.08449970419065317,0.0,1.0986122886681098,0.0,0.0,0.0,0.034810871645624325,0.0,0.005552496956780747,1.8559895265473143,0.039913894082996754,0.18716006020321252,True,True,0.0,3.0,0.0,3.0,False,True,Transformation Moat,786
20260430,9743,9743.T,"TANSEISHA CO.,LTD.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",6,TOPIX Small 1,False,2026-06-01,1371.0,1371.0,388400.0,413237021.6666667,1222.0,0.0007190090146400222,0.2927280617234072,-0.2933217133000986,0.38268588355383415,0.9632923825794133,1222.0,株式会社丹青社,110657000000.0,8358000000.0,8336000000.0,5993000000.0,55725000000.0,37665000000.0,3743000000.0,,-3161000000.0,,,1579.0,0.1490459689377556,0.4670879031869901,0.0755306939461579,0.1591132350988982,0.6759084791386272,0.0338252437712932,,,,,,,,,,,,,,,0.34962845372059426,-0.0511135492357635,0.4271441924688195,-0.03499219709619625,0.18802197056779177,0.131599113636629,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.06544409106438462,0.0,0.10893959689881016,0.16215253878293448,-0.6187037374500609,0.1870252245221097,True,True,0.0,3.0,0.0,3.0,False,True,Core Moat,787
20260430,5121,5121.T,FUJIKURA COMPOSITES Inc.,Prime Market (Domestic),3350,Rubber Products,6,AUTOMOBILES & TRANSPORTATION EQUIPMENT,7,TOPIX Small 2,False,2026-06-01,2509.0,2509.0,134700.0,372661843.3333333,1222.0,0.001748708006071014,0.3767966714441044,-0.35115294022613586,0.8419847627263084,5.021781858988271,1222.0,藤倉コンポジット株式会社,41432920000.0,5584933000.0,5050558000.0,3888092000.0,47827974000.0,34433837000.0,6886545000.0,,-3449483000.0,,,2315.0,0.0077395890904781,0.0576799043985378,0.1347945788035214,0.1129148633653577,0.7199518215009484,0.1662095020095132,,,,,,,,,,,,,,,0.37918721516902787,0.42053702920130664,-0.10036738008102945,0.12502009374323414,0.24278032534192734,-0.06297505738305294,0.0,1.0986122886681098,0.0,0.0,0.0,0.034810871645624325,0.0,0.06753359475050226,0.9786559248106548,-0.2158215851572186,0.1869813457472896,True,True,0.0,3.0,0.0,3.0,False,True,Core Moat,788
20260430,7278,7278.T,EXEDY Corporation,Prime Market (Domestic),3700,Transportation Equipment,6,AUTOMOBILES & TRANSPORTATION EQUIPMENT,6,TOPIX Small 1,False,2026-06-01,6110.0,6110.0,176200.0,1003901033.3333334,1222.0,0.0014197204583999538,0.250897431170312,-0.20517549547878178,0.4390645585682722,3.854898034582372,1222.0,株式会社エクセディ,117575000000.0,7821000000.0,15345000000.0,11451000000.0,163913000000.0,107064000000.0,,,,,,10997.0,0.0146646735677464,0.2913522440979792,0.0665192430363597,0.1069547186729432,0.6531757700731485,,,,,,,,,,,,,,,,0.1665307550056431,0.0,0.6896219683845364,-0.05932308440360703,0.18434554104816095,-0.00514305994201742,0.0,1.0986122886681098,0.0,0.0,0.0,0.034810871645624325,0.0,0.06446115882263123,0.26237786293783805,-0.9618330774500923,0.18688225286142426,True,True,0.0,3.0,0.0,0.0,False,False,Core Moat,789
20260430,6460,6460.T,SEGA SAMMY HOLDINGS INC.,Prime Market (Domestic),3600,Machinery,8,MACHINERY,4,TOPIX Mid400,False,2026-06-01,2397.0,2397.0,924300.0,2637196344.1666665,1222.0,0.0007492125167268311,0.33645493301343615,-0.45636085044078956,-0.20122335044680906,0.9017198960089905,1222.0,セガサミーホールディングス株式会社,428948000000.0,48124000000.0,65050000000.0,45058000000.0,644777000000.0,381604000000.0,20856000000.0,,-27981000000.0,,,8147.0,0.0492296537152863,0.0141658381875218,0.1121907550565569,0.118075282229746,0.5918387287387733,0.0486212781036396,,,,,,,,,,,,,,,0.21141779963021615,0.0016008614071416503,0.15276793344036557,0.06398984525062104,0.1177480009605584,-0.04286217842317613,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,0.8020199648197579,0.0,0.26521484512830085,-0.8758727826665113,-0.08965823511383066,0.18659339037303277,True,True,0.0,3.0,0.0,3.0,False,True,Future Moat,790
20260430,5974,5974.T,"CHUGOKUKOGYO CO.,LTD.",Standard Market(Domestic),3550,Metal Products,3,CONSTRUCTION & MATERIALS,-,,False,2026-06-01,760.0,760.0,400.0,2848233.3333333335,1222.0,0.00017534804598757483,0.2373536916213913,-0.4098249439460111,0.5231497874691328,0.0818002492551233,1222.0,中国工業株式会社,14534000000.0,885000000.0,497000000.0,394000000.0,12449000000.0,5866000000.0,1017000000.0,,-833000000.0,,,370.0,0.0161025063810007,0.1399822241445867,0.0608917022154947,0.0671667234913058,0.4712025062253996,0.0699738544103481,,,,,,,,,,,,,,,-0.15223836623690282,0.07767452076971086,0.7746058805890201,-0.07451742579223326,0.10615289296886912,-0.038329553055663414,1.0986122886681098,0.0,0.0,0.0,0.0,0.23936768093594596,0.0,0.09407378390752867,0.41185759656176263,-0.5125904314537449,0.18651858670907945,True,False,0.0,3.0,1.0,3.0,False,False,Discovery,791
20260430,9761,9761.T,"TOKAI LEASE CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False,2026-06-01,2166.0,2166.0,12900.0,21212655.0,1222.0,0.0005864206241620738,0.23840186692886667,-0.2580811452643824,0.16272576521148463,0.78943527701856,1222.0,東海リース株式会社,18397791000.0,1511487000.0,1525061000.0,1075844000.0,36659378000.0,17079901000.0,1028372000.0,,958491000.0,,,582.0,0.0812703667025482,1.317069692589539,0.0821558957811837,0.0629888896897001,0.4659080958765857,0.0558964932257356,,,,,,,,,,,,,,,-0.13115560453897476,0.027520555079603142,0.7680288168479729,-0.01710417430714756,0.1111606056894247,0.27485163588313527,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.06544409106438462,0.0,0.12169431799692661,-0.22887428397171983,-0.8739313147802001,0.18620002107777464,True,True,0.0,3.0,0.0,3.0,False,True,Discovery,792
20260430,6091,6091.T,Wesco Holdings Inc.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,,False,2026-06-01,842.0,842.0,4400.0,14111211.666666666,1222.0,0.0006863930778024166,0.19834028020702735,-0.2730773918845665,0.3174308318913265,1.101022272667218,1222.0,株式会社ウエスコホールディングス,16352102000.0,1213355000.0,1215463000.0,774166000.0,21242306000.0,16255788000.0,1176311000.0,,-779984000.0,,,797.0,0.0143748478370517,0.0484296742356096,0.0742017754047767,0.0476240216715424,0.7652553352729219,0.0719363785768948,,,,,,,,,,,,,,,0.1424731857333887,0.08466648243242497,1.0194062415572671,-0.03858027271184634,0.2671974293838764,-0.06027657936354383,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.06544409106438462,0.0,0.08472331129359234,0.04614752972685217,-0.9636618064560656,0.18570424491188411,True,False,0.0,3.0,0.0,3.0,False,False,Discovery,793
20260430,9853,9853.T,"GINZA RENOIR CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,,False,2026-06-01,902.0,902.0,2900.0,3600185.0,1222.0,0.00011157081878722525,0.09305907126637038,-0.0766498375984681,0.00740540533109757,0.12198790229852996,1222.0,株式会社銀座ルノアール,7799973000.0,82208000.0,128967000.0,-77750000.0,5893235000.0,3107049000.0,295800000.0,,-300629000.0,,,152.0,0.1285482449320016,4.218892839004571,0.0105395236624537,-0.0250237443954054,0.5272229938225779,0.0379232081957206,,,,,,,,,,,,,,,-0.4318641018963678,-0.036513570983683775,1.6800220917865865,-0.21046813942532805,0.13362996206260203,0.5697977902682325,0.0,0.0,0.0,0.0,0.0,-0.411080513804854,0.0,0.05921428204438253,-0.504989914799892,-1.7661756306591887,0.1853328536303122,True,False,1.0,3.0,1.0,3.0,False,False,Discovery,794
20260430,4769,4769.T,"IC CO.,LTD.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False,2026-05-29,1052.0,1052.0,800.0,1404023.3333333333,1221.0,0.00038376657474833905,0.21651783334197253,-0.23244304879772393,0.10332177717305147,0.4259335907177475,1221.0,株式会社ＩＣ,10136104000.0,541800000.0,628163000.0,535904000.0,8697912000.0,6479254000.0,144702000.0,,-303899000.0,,,807.0,0.0880270051115956,0.1571821634809318,0.0534524902270142,0.0827107565161051,0.7449206200292668,0.014275899300165,,,,,,,,,,,,,,,0.17813906571841298,-0.12076276395796498,0.9053461938036448,-0.09460327327222709,0.19430656611823685,0.017480994453298888,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,0.18543869639446028,0.0,0.11829382736713386,-0.3344777582591391,-1.004238837211757,0.18526993526239566,True,False,0.0,3.0,0.0,3.0,False,False,Discovery,795
20260430,2411,2411.T,GENDAI AGENCY INC.,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False,2026-06-01,444.0,444.0,17500.0,17687643.333333332,1222.0,0.0006586213674681088,0.25704655467024456,-0.3023215070481312,0.2577915634486102,0.9048576187211117,1222.0,ゲンダイエージェンシー株式会社,7679000000.0,715000000.0,493000000.0,515000000.0,5746000000.0,4205000000.0,510000000.0,,-121000000.0,,,207.0,0.0088409716255994,0.0455965623766285,0.0931110821721578,0.1224732461355529,0.731813435433345,0.0664148977731475,,,,,,,,,,,,,,,0.3432150667470484,0.064994886658323,0.6510376047554793,0.012474792296404654,0.26907647443642446,-0.06491199775704136,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,0.18543869639446028,0.0,0.12012655181000507,-0.05987420651476402,-0.7090929412309845,0.18504842528162713,True,False,0.0,3.0,0.0,3.0,False,False,Discovery,796
20260430,4681,4681.T,"RESORTTRUST,INC.",Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",4,TOPIX Mid400,False,2026-06-01,1659.0,1659.0,556500.0,1176155907.5,1222.0,0.0007580303580884588,0.2571481896990318,-0.23041121069447068,0.10804272801000303,1.1488753865137458,1222.0,リゾートトラスト株式会社,256501000000.0,37769000000.0,26848000000.0,20426000000.0,492949000000.0,150742000000.0,36691000000.0,,-9272000000.0,,,9046.0,0.2119025419717084,0.3075552696250929,0.1472469892904901,0.1355030449377081,0.3057963399864895,0.1430442766305004,,,,,,,,,,,,,,,0.00683767258769689,0.3380053740404959,0.6503998678636737,0.15864156039680333,0.2487028145679133,0.14090473001609682,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.06544409106438462,0.0,0.12947025419371358,-0.3260852441067284,-0.8815700920102947,0.18501873898407023,True,True,0.0,3.0,0.0,3.0,False,True,Core Moat,797
20260430,4832,4832.T,"JFE Systems, Inc.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,,False,2026-06-01,1970.0,1970.0,29200.0,32086111.666666668,1222.0,0.0009856929098537581,0.2788716029802735,-0.3678725340833163,0.18866531535754638,1.7587303294025118,1222.0,ＪＦＥシステムズ株式会社,63971753000.0,7589259000.0,7667308000.0,5636235000.0,53065719000.0,34144984000.0,8740897000.0,,-2792316000.0,,,1901.0,0.0643320344749784,0.1021359143889477,0.1186345323380461,0.1650677300068437,0.6434471188452191,0.1366368215671688,,,,,,,,,,,,,,,0.4076516834449675,0.31517728309412546,0.5140903471137799,0.08138802235210164,0.34056808387244625,-0.012070045289317015,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,0.18543869639446028,0.0,0.1547845227577427,-0.18276110693881456,-0.4830621661233172,0.18481462867619297,True,True,0.0,3.0,0.0,3.0,False,True,Discovery,798
20260430,6073,6073.T,ASANTE INCORPORATED,Prime Market (Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False,2026-06-01,1342.0,1342.0,33100.0,55746083.333333336,1222.0,-4.6398216613657037e-05,0.1329315329358646,-0.22803698952894869,-0.03953112357492372,-0.09476116329298312,1222.0,株式会社アサンテ,14024081000.0,1226212000.0,1161849000.0,688118000.0,14346142000.0,11718142000.0,1120131000.0,,-2671290000.0,,,983.0,-0.0041564614296611,-0.05745175654636,0.0874361749621953,0.0587224493439318,0.8168148621420309,0.0798719716464843,,,,,,,,,,,,,,,0.25326798595742345,0.1129389304660728,1.4298313841421106,-0.0028474381843140726,0.4022753168931757,-0.09759374713901668,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.06544409106438462,0.0,0.11591738560251391,-0.5884297761146049,-1.2772293360310565,0.1847973415941591,True,True,0.0,3.0,0.0,3.0,False,True,Core Moat,799
20260430,5715,5715.T,"FURUKAWA CO.,LTD.",Prime Market (Domestic),3500,Nonferrous Metals,7,STEEL & NONFERROUS METALS,6,TOPIX Small 1,False,2026-06-01,4000.0,4000.0,245200.0,1683821891.6666667,1222.0,0.0013041328382010322,0.34112946682672485,-0.41929088866093545,0.9866130852676146,2.72517384447763,1222.0,古河機械金属株式会社,207410000000.0,9852000000.0,9705000000.0,18762000000.0,257107000000.0,133572000000.0,5000000.0,,-9234000000.0,,,2908.0,-0.0278590382742479,0.0326977305716631,0.0475001205342076,0.1404635702093253,0.5195191107204393,2.410684152162384e-05,,,,,,,,,,,,,,,0.07619687953375072,-0.17153818277542363,0.1234362876456061,-0.11067465152833611,-0.013663310633589158,-0.09432181843529513,1.0986122886681098,0.0,0.0,0.0,0.0,0.23936768093594596,0.0,0.04413085648188326,1.2357641400173838,-0.16406038045234295,0.18411330852885593,True,True,0.0,3.0,0.0,3.0,False,True,Future Moat,800
20260430,5956,5956.T,"TOSO CO.,LTD.",Standard Market(Domestic),3550,Metal Products,3,CONSTRUCTION & MATERIALS,-,,False,2026-06-01,564.0,564.0,1100.0,4871816.666666667,1222.0,0.0001595533114935224,0.17820454524966517,-0.2622875444208185,0.15643066332300848,0.12607884790304036,1222.0,トーソー株式会社,22790166000.0,746750000.0,773913000.0,505273000.0,22205452000.0,14781102000.0,457280000.0,,377545000.0,,,984.0,0.0344203199115225,0.0184345634009943,0.0327663256160573,0.034183716477973,0.6656519308861626,0.0200647946136065,,,,,,,,,,,,,,,-0.07837177696385111,-0.10013844004338594,1.1457534387702841,-0.15045584851341123,0.14659478610318022,-0.052587758939220776,1.0986122886681098,0.0,0.0,0.0,0.0,0.23936768093594596,0.0,0.10264180037693266,-0.2400651930734164,-1.052801414657769,0.1839154225353679,True,False,0.0,3.0,0.0,3.0,False,False,Discovery,801
20260430,8053,8053.T,"SUMITOMO CORPORATION (SUMITOMO SHOJI KAISHA,LTD.)",Prime Market (Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,2,TOPIX Large70,False,2026-06-01,6982.0,6982.0,3634700.0,26348202643.333332,1222.0,0.0015925225947965636,0.29456577211099816,-0.35767439321657946,0.697923729450227,4.6571597561735505,1222.0,住友商事株式会社,,-34105000000.0,479748000000.0,505962000000.0,5377639000000.0,1800572000000.0,,,,,,83327.0,,,,0.2810007042206587,0.3348257478793203,,,,8344294129664.0,12264403894272.0,14.010234,15.750411,1.799083,0.56,0.568,1195115184.0,625885970432.0,0.56,14.010234,1.799083,0.32871120428412937,0.0,0.4156129741024162,0.0,0.19817151631992852,0.2755766956827983,0.0,0.0,0.0,0.0,0.0,-0.411080513804854,0.40529813346952526,0.06581619469565073,0.7225561893257747,-0.4582988953920095,0.18390170316742913,True,True,3.0,3.0,0.0,0.0,False,False,Transformation Moat,802
20260430,3984,3984.T,"User Local,Inc.",Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False,2026-06-01,1812.0,1812.0,194000.0,181290763.33333337,1222.0,0.00027821845551731543,0.45178790504610455,-0.5974776300978932,-0.13334851372350554,-0.14115501395950347,1222.0,株式会社ユーザーローカル,4581996000.0,1971441000.0,1972822000.0,1429454000.0,9971332000.0,8699226000.0,1806221000.0,,-676697000.0,,,112.0,0.1803394002250926,0.1985520999718826,0.4302581233156903,0.1643196762562554,0.8724236641604151,0.3941996020948076,,,,,,,,,,,,,,,1.2187550945676402,1.2328062824659647,-0.5709204639998784,0.9227706754122982,0.8051358959976492,0.09347417579623893,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,0.18543869639446028,0.0,0.32054092166669257,-0.7552105373971408,0.6115026125414966,0.18386960667282884,True,True,0.0,3.0,0.0,3.0,False,True,Core Moat,803
20260430,3922,3922.T,PR TIMES Corporation,Prime Market (Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,False,2026-06-01,2277.0,2277.0,55900.0,198671063.33333337,1222.0,0.0001131245684275484,0.44640898540237695,-0.644795798384283,-0.08985645686036314,-0.2909129642168704,1222.0,株式会社ＰＲ　ＴＩＭＥＳ,9810055000.0,3622934000.0,3611230000.0,2397942000.0,11584908000.0,9275966000.0,3413728000.0,,-137097000.0,,,215.0,0.1916393775747453,0.4290358422829725,0.3693082250813069,0.2585112968288154,0.80069397184682,0.3479825546339954,,,,,,,,,,,,,,,1.2861756074323063,1.0681469985100092,-0.5371689559244038,0.758206154095703,0.7614056518630692,0.15374343537944632,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,0.18543869639446028,0.0,0.3224891633221204,-0.6778939722924157,0.7083193127267302,0.1838678348202058,True,True,0.0,3.0,0.0,3.0,False,True,Core Moat,804
