code,ticker,company_name,company_name_ja,market,sector_33,sector_17,scale_category,is_financial,revenue,operating_income,ordinary_income,net_income,total_assets,equity,operating_cf,investing_cf,financing_cf,rd_expense,capex,employees,revenue_growth,operating_income_growth,operating_margin,roe,equity_ratio,ocf_margin,rd_ratio,capex_ratio,market_cap,enterprise_value,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,shares_outstanding,ebitda
4925,4925.T,"HABA LABORATORIES,INC.",株式会社ハーバー研究所,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,12061902000.0,589510000.0,608993000.0,576566000.0,12344340000.0,8927115000.0,1621011000.0,,-689491000.0,,,568.0,0.000984048559099504,,0.04887371825770098,0.06458592725645407,0.7231747505334428,0.13439099405715615,,,,,,,,,,,
4926,4926.T,"C'BON COSMETICS Co.,Ltd.",株式会社シーボン,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,8838895000.0,220329000.0,222036000.0,144372000.0,8604915000.0,5803671000.0,-43156000.0,,-90216000.0,,,716.0,0.018218285344077545,1.2667359389306694,0.02492721092398993,0.024875979358581834,0.6744600033817882,-0.00488251076633448,,,,,,,,,,,
4927,4927.T,POLA ORBIS HOLDINGS INC.,株式会社ポーラ・オルビスホールディングス,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Mid400,False,173561000000.0,16714000000.0,17922000000.0,12475000000.0,197906000000.0,164159000000.0,18536000000.0,,-12361000000.0,,,3898.0,-0.007401410500117445,-0.006810253040470893,0.09630043615789262,0.07599339664593473,0.8294796519559791,0.10679818622847298,,,,,,,,,,,
4928,4928.T,"Noevir Holdings Co.,Ltd.",株式会社ノエビアホールディングス,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 1,False,64991000000.0,13573000000.0,11774000000.0,9547000000.0,76492000000.0,54209000000.0,7928000000.0,,-7924000000.0,,,1354.0,0.017059910342799744,0.009717674857161018,0.2088443015186718,0.17611466730616687,0.7086884902996392,0.12198612115523688,,,,,,,,,,,
4929,4929.T,"ADJUVANT HOLDINGS CO.,LTD.",株式会社アジュバンホールディングス,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,4098140000.0,126600000.0,135233000.0,-49839000.0,5292024000.0,4178925000.0,307985000.0,,-104551000.0,,,124.0,-0.03242379540456142,-0.26238004188269515,0.030892063228684232,-0.011926272905113158,0.7896647861007433,0.07515238620447325,,,,,,,,,,,
4931,4931.T,"Shinnihonseiyaku Co.,Ltd.",新日本製薬株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 2,False,41140000000.0,5023000000.0,5079000000.0,2554000000.0,28259000000.0,22935000000.0,4690000000.0,,-2098000000.0,,,316.0,0.0452793036648973,0.15673654071000342,0.12209528439474963,0.11135818617833006,0.811599844297392,0.11400097228974235,,,,,,,,,,,
4932,4932.T,"ALMADO,INC.",株式会社アルマード,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,8477456000.0,946454000.0,936687000.0,650413000.0,4721680000.0,3119991000.0,-189093000.0,,354838000.0,,,71.0,0.1394972008567965,0.06674254532777213,0.11164363459981391,0.20846630647331996,0.6607798495450772,-0.022305394448523235,,,,,,,,,,,
4933,4933.T,"I-ne CO.,LTD.",株式会社Ｉ－ｎｅ,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 2,False,48975000000.0,7298000000.0,3830000000.0,2271000000.0,37060000000.0,20109000000.0,4058000000.0,,-3589000000.0,,,433.0,0.08446669226295955,0.03703879134765242,0.14901480347115875,0.1129345069371923,0.5426065839179709,0.08285860132720776,,,,,,,,,,,
4934,4934.T,"Premier Anti-Aging Co.,Ltd.",プレミアアンチエイジング株式会社,Growth Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,16160000000.0,617000000.0,599000000.0,471000000.0,10140000000.0,6610000000.0,1472000000.0,,-1337000000.0,,,216.0,-0.21762809767525138,1.2194244604316546,0.03818069306930693,0.07125567322239032,0.6518737672583826,0.09108910891089109,,,,,,,,,,,
4935,4935.T,"LIBERTA CO.,LTD.",株式会社リベルタ,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,10031969000.0,133219000.0,128116000.0,154065000.0,7809684000.0,2104173000.0,-303575000.0,,570809000.0,,,136.0,0.18969931183953292,-0.22782785103608172,0.013279446936090013,0.07321878951968303,0.26943125995878964,-0.030260759378343376,,,,,,,,,,,
4936,4936.T,AXXZIA Inc.,株式会社アクシージア,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 2,False,13478088000.0,513372000.0,504249000.0,320660000.0,9567617000.0,7575092000.0,781652000.0,,-1483991000.0,,,248.0,0.09015396004914011,-0.48016492870824923,0.038089378849581634,0.04233083901819278,0.7917428132836003,0.05799427930727266,,,,,,,,,,,
4937,4937.T,Waqoo Inc.,株式会社Ｗａｑｏｏ,Growth Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,1960902000.0,510904000.0,152398000.0,-44929000.0,3199164000.0,2466417000.0,136344000.0,,-150424000.0,,,93.0,0.06540046790768939,-0.13279091189336079,0.26054540206496807,-0.01821630324474734,0.7709567249443917,0.06953126673337066,,,,,,,,,,,
4951,4951.T,S.T.CORPORATION,エステー株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 2,False,48114000000.0,1658000000.0,2609000000.0,3387000000.0,45843000000.0,33236000000.0,3295000000.0,,-2419000000.0,,,814.0,0.027466400322399442,-0.17159292727204734,0.034459824583281375,0.10190757010470575,0.7249961826233012,0.06848318576713638,,,,,,,,,,,
4956,4956.T,"KONISHI CO.,LTD.",コニシ株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 2,False,137151000000.0,10692000000.0,11194000000.0,8199000000.0,136801000000.0,86672000000.0,7174000000.0,,-5621000000.0,,,1537.0,0.05103549278985975,0.20032336298080877,0.07795787125139444,0.09459802473693926,0.6335626201562854,0.052307310920080785,,,,,,,,,,,
4958,4958.T,"T.HASEGAWA CO.,LTD.",長谷川香料株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 1,False,76584000000.0,8515000000.0,9656000000.0,8453000000.0,191922000000.0,123324000000.0,11247000000.0,,-5489000000.0,,,1942.0,0.06392115650579777,0.06502332226489904,0.1111851039381594,0.0685430248775583,0.6425735455028605,0.14685835161391414,,,,,,,,,,,
4960,4960.T,"CHEMIPRO KASEI KAISHA,LTD.",ケミプロ化成株式会社,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,9710828000.0,852424000.0,173610000.0,128077000.0,13297811000.0,4777291000.0,1260930000.0,,-713967000.0,,,216.0,-0.002554838609909682,0.05374277473495992,0.08778077420380631,0.026809545409731163,0.3592539403665761,0.12984783583850934,,,,,,,,,,,
4966,4966.T,"C.Uyemura & Co.,Ltd.",上村工業株式会社,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,83845427000.0,18829143000.0,20041345000.0,14078236000.0,130589127000.0,106119189000.0,19203909000.0,,-3527575000.0,,,1552.0,-0.01126936474868867,0.11866286275620297,0.22456970730198558,0.13266437609130238,0.812618871401139,0.22903943228770246,,,,,,,,,,,
4967,4967.T,"KOBAYASHI PHARMACEUTICAL CO.,LTD.",小林製薬株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Mid400,False,177917000000.0,14989000000.0,16995000000.0,3660000000.0,275329000000.0,211008000000.0,25590000000.0,,-7921000000.0,,,3731.0,-0.02649449136502524,-0.2374911769705036,0.08424714895147738,0.017345313921747044,0.7663849431044314,0.14383111226021122,,,,,,,,,,,
4968,4968.T,"ARAKAWA CHEMICAL INDUSTRIES,LTD.",荒川化学工業株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 2,False,80264000000.0,-2241000000.0,2493000000.0,2644000000.0,122297000000.0,57237000000.0,5119000000.0,,-4704000000.0,,,1667.0,0.00488834768173918,,-0.027920362802750922,0.04619389555706973,0.4680163863381767,0.06377703578191966,,,,,,,,,,,
4970,4970.T,"Toyo Gosei Co.,Ltd.",東洋合成工業株式会社,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,39049000000.0,4103000000.0,3997000000.0,3279000000.0,65864000000.0,24831000000.0,6795000000.0,,5193000000.0,,,928.0,0.06443981145015254,-0.09125196003142433,0.1050731132679454,0.1320526760903709,0.3770041297218511,0.17401213859509845,,,,,,,,,,,
4971,4971.T,MEC COMPANY LTD.,メック株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 1,False,26740510000.0,5914601000.0,7224721000.0,5766868000.0,41814028000.0,30472068000.0,3979322000.0,,-2252707000.0,,,508.0,0.2520458349051624,0.5403550527231435,0.2211850484527034,0.1892509559902531,0.7287522742367705,0.14881249460088833,,,,,,,,,,,
4972,4972.T,"Soken Chemical & Engineering Co.,Ltd.",綜研化学株式会社,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,47742316000.0,6438964000.0,6339644000.0,4378529000.0,54114889000.0,38003155000.0,5925608000.0,,-1352336000.0,,,1114.0,0.11774058483815097,0.7769269267168013,0.1348691169485787,0.11521488150128588,0.702268002434598,0.12411647562300916,,,,,,,,,,,
4973,4973.T,"JAPAN PURE CHEMICAL CO.,LTD.",日本高純度化学株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 2,False,12611218000.0,502648000.0,657493000.0,1579736000.0,15856629000.0,13594720000.0,579789000.0,,-676563000.0,,,52.0,-0.11918419993162044,-0.059032887348896,0.03985721284018721,0.11620217260818906,0.8573524675389707,0.04597406848410677,,,,,,,,,,,
4974,4974.T,TAKARA BIO INC.,タカラバイオ株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 1,False,45039000000.0,2263000000.0,2592000000.0,1087000000.0,125334000000.0,115849000000.0,5844000000.0,,-2256000000.0,,,1779.0,-0.24080715159767196,-0.6680814797359893,0.05024534292502054,0.009382903607281893,0.9243222110520689,0.12975421301538667,,,,,,,,,,,
4975,4975.T,JCU CORPORATION,株式会社ＪＣＵ,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 1,False,28356968000.0,11420991000.0,10920410000.0,8110062000.0,54841235000.0,47812997000.0,8426816000.0,,-3650630000.0,,,550.0,0.022218767329206246,0.05979865191641576,0.4027578336301681,0.16962044859894476,0.8718439145289124,0.2971691472797797,,,,,,,,,,,
4976,4976.T,"TOYO DRILUBE CO.,LTD.",東洋ドライルーブ株式会社,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,5194148000.0,780227000.0,976808000.0,707292000.0,12818551000.0,10372294000.0,942088000.0,,-75388000.0,,,514.0,0.1585699795491995,0.7398979965815655,0.15021270090879196,0.06819050829064428,0.809162751702591,0.18137488573679456,,,,,,,,,,,
4977,4977.T,Nitta Gelatin Inc.,新田ゼラチン株式会社,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,38745000000.0,3930000000.0,4145000000.0,4060000000.0,40413000000.0,25374000000.0,5183000000.0,,-2554000000.0,,,860.0,-0.005642930981332284,0.31897984644397237,0.10143244289585752,0.1600063056672184,0.6278672704327816,0.13377209962575817,,,,,,,,,,,
4978,4978.T,ReproCELL Incorporated,株式会社リプロセル,Growth Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,2978627000.0,-400699000.0,779951000.0,-305649000.0,9670755000.0,8991188000.0,6287000.0,,680110000.0,,,99.0,0.004283522091270697,,-0.1345247323683026,-0.033994284181356235,0.9297296850142517,0.002110704025713861,,,,,,,,,,,
4979,4979.T,"OAT Agrio Co.,Ltd.",ＯＡＴアグリオ株式会社,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 2,False,31950000000.0,3450000000.0,3583000000.0,2459000000.0,37308000000.0,19956000000.0,4900000000.0,,-3327000000.0,,,596.0,0.049847709194874135,-0.042873392073631056,0.107981220657277,0.12322108639005813,0.5348986812479897,0.15336463223787167,,,,,,,,,,,
4980,4980.T,Dexerials Corporation,デクセリアルズ株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Mid400,False,104394000000.0,34877000000.0,43304000000.0,34747000000.0,140512000000.0,93253000000.0,27457000000.0,,-10343000000.0,,,1888.0,-0.011693666817173876,0.011699716787500591,0.33409008180546773,0.3726099964612399,0.6636657367342291,0.26301319999233674,,,760831082496.0,676303929344.0,28.405254,29.688213,6.957412,1.58,0.627,167510141.0,45704998912.0
4985,4985.T,Earth Corporation,アース製薬株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 1,False,190801000000.0,8087000000.0,8893000000.0,5591000000.0,173862000000.0,81290000000.0,10795000000.0,,-1016000000.0,,,4963.0,0.06544494112975863,0.12674076032302684,0.04238447387592308,0.06877844753352196,0.4675547273124662,0.056577271607591156,,,,,,,,,,,
4990,4990.T,"Showa Chemical Industry Co.,Ltd.",昭和化学工業株式会社,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,9237406000.0,346085000.0,571186000.0,411843000.0,13655309000.0,8119682000.0,766546000.0,,-435687000.0,,,218.0,0.0006394827145201898,-0.24096681300284917,0.03746560452144249,0.0507215676673052,0.5946172290938272,0.0829828200687509,,,,,,,,,,,
4992,4992.T,"HOKKO CHEMICAL INDUSTRY CO.,LTD.",北興化学工業株式会社,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 2,False,49590000000.0,4937000000.0,6083000000.0,4452000000.0,77600000000.0,52900000000.0,7612000000.0,,-1785000000.0,,,742.0,0.04099657576925475,0.054484204214049425,0.0995563621697923,0.08415879017013232,0.6817010309278351,0.1534986892518653,,,,,,,,,,,
4994,4994.T,"Taisei Lamick Group Head Quarter & Innovation Co.,Ltd.",大成ラミックグループ株式会社,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 2,False,30849520000.0,2372949000.0,2396882000.0,1690889000.0,34221146000.0,25157659000.0,3344877000.0,,-504082000.0,,,648.0,0.027503592887846873,-0.029354904950596117,0.07692012712029231,0.06721169883096038,0.7351495183708927,0.10842557679989835,,,,,,,,,,,
4996,4996.T,"KUMIAI CHEMICAL INDUSTRY CO.,LTD.",クミアイ化学工業株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 1,False,174422000000.0,12975000000.0,13363000000.0,5471000000.0,248633000000.0,151107000000.0,33803000000.0,,-27850000000.0,,,2153.0,0.027442423111098346,-0.10455774417401742,0.07438855190285629,0.036206132078593314,0.6077511834712206,0.1938000940248363,,,,,,,,,,,
4997,4997.T,"NIHON NOHYAKU CO.,LTD.",日本農薬株式会社,Prime Market (Domestic),Chemicals,RAW MATERIALS & CHEMICALS,TOPIX Small 2,False,100713000000.0,9524000000.0,7086000000.0,-2731000000.0,152216000000.0,79423000000.0,10405000000.0,,-6940000000.0,,,1524.0,-0.01047231151508854,-0.008551373605238277,0.09456574622938449,-0.034385505458116666,0.5217782624691228,0.10331337563174565,,,,,,,,,,,
4998,4998.T,FUMAKILLA LIMITED,フマキラー株式会社,Standard Market(Domestic),Chemicals,RAW MATERIALS & CHEMICALS,,False,81412000000.0,2646000000.0,2520000000.0,1772000000.0,77896000000.0,27723000000.0,1815000000.0,,282000000.0,,,2498.0,0.11420506473730163,0.18196586017303074,0.0325013511521643,0.0639180463874761,0.35589760706583135,0.022294010710951703,,,,,,,,,,,
5010,5010.T,"NIPPON SEIRO CO.,LTD.",日本精蝋株式会社,Standard Market(Domestic),Oil and Coal Products,ENERGY RESOURCES,,False,19776000000.0,1173000000.0,680000000.0,697000000.0,27279000000.0,6378000000.0,3686000000.0,,-2729000000.0,,,272.0,-0.04544856177767398,-0.47750556792873056,0.059314320388349516,0.10928190655377862,0.2338062245683493,0.18638754045307443,,,,,,,,,,,
5011,5011.T,"NICHIREKI GROUP CO.,LTD.",ニチレキグループ株式会社,Prime Market (Domestic),Oil and Coal Products,ENERGY RESOURCES,TOPIX Small 2,False,85123000000.0,9358000000.0,7047000000.0,4848000000.0,112368000000.0,77320000000.0,4895000000.0,,13732000000.0,,,1386.0,-0.019325603572712957,-0.07210950484440681,0.10993503518438025,0.06270046559751681,0.6880962551616119,0.0575050221444263,,,,,,,,,,,
5013,5013.T,Yushiro Inc.,株式会社ユシロ,Standard Market(Domestic),Oil and Coal Products,ENERGY RESOURCES,TOPIX Small 2,False,57136000000.0,5598000000.0,6096000000.0,4604000000.0,63404000000.0,44970000000.0,4805000000.0,,-2411000000.0,,,969.0,0.08978732282401003,0.9216170631015863,0.09797675721086531,0.10237936402045808,0.7092612453472967,0.08409759171100532,,,,,,,,,,,
5015,5015.T,BP Castrol K.K.,ビーピー・カストロール株式会社,Standard Market(Domestic),Oil and Coal Products,ENERGY RESOURCES,,False,14689719000.0,1561650000.0,1640997000.0,1050738000.0,12986423000.0,10076058000.0,895321000.0,,-985327000.0,,,79.0,0.10470719068350398,0.1870999499000845,0.10630904512196591,0.10428066213989638,0.7758917139846746,0.06094881733272093,,,,,,,,,,,
5016,5016.T,JX Advanced Metals Corporation,ＪＸ金属株式会社,Prime Market (Domestic),Nonferrous Metals,STEEL & NONFERROUS METALS,TOPIX Mid400,False,379384000000.0,29656000000.0,55754000000.0,37249000000.0,758325000000.0,443459000000.0,,,,,,10413.0,,,0.07816882103620607,0.0839964912201579,0.5847875251376389,,,,3539653361664.0,4026056835072.0,33.894997,,5.3327007,0.51,,926125921.0,105155002368.0
5018,5018.T,MORESCO Corporation,株式会社ＭＯＲＥＳＣＯ,Standard Market(Domestic),Oil and Coal Products,ENERGY RESOURCES,,False,36912000000.0,2367000000.0,2704000000.0,1735000000.0,41665000000.0,26883000000.0,2982000000.0,,-1027000000.0,,,797.0,0.044219075429218435,0.39005212059087335,0.06412548764629389,0.06453892794702971,0.6452178087123485,0.08078673602080624,,,,,,,,,,,
5019,5019.T,"Idemitsu Kosan Co.,Ltd.",出光興産株式会社,Prime Market (Domestic),Oil and Coal Products,ENERGY RESOURCES,TOPIX Mid400,False,9300357000000.0,184535000000.0,214764000000.0,104055000000.0,4775586000000.0,1737699000000.0,476742000000.0,,-343450000000.0,,,13814.0,-0.013942095297169166,-0.22645226518930361,0.019841711452581873,0.0598809114812174,0.3638713657339644,0.05126061289905323,,,1644286967808.0,2886700630016.0,9.664554,10.312334,0.8618828,2.57,0.253,1211707340.0,317186015232.0
5020,5020.T,"ENEOS Holdings,Inc.",ＥＮＥＯＳホールディングス株式会社,Prime Market (Domestic),Oil and Coal Products,ENERGY RESOURCES,TOPIX Large70,False,178418000000.0,158268000000.0,157302000000.0,403055000000.0,3740637000000.0,2061080000000.0,,,,,,34238.0,-0.10809173802831118,-0.13475328931425545,0.8870629644990976,0.19555524288237236,0.5509970627997317,,,,3402714054656.0,5638515064832.0,13.18395,12.717402,1.0097753,2.6,0.259,2689892692.0,714799972352.0
5021,5021.T,"COSMO ENERGY HOLDINGS COMPANY,LIMITED",コスモエネルギーホールディングス株式会社,Prime Market (Domestic),Oil and Coal Products,ENERGY RESOURCES,TOPIX Mid400,False,2799947000000.0,128249000000.0,150758000000.0,80984000000.0,2156605000000.0,707477000000.0,137118000000.0,,-69027000000.0,,,6487.0,0.0014451181050736395,-0.11509518067761504,0.045804081291538734,0.11446873891306714,0.3280512657626223,0.04897164124892364,,,,,,,,,,,
5022,5022.T,REVO International Inc.,,PRO Market,Oil and Coal Products,ENERGY RESOURCES,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5025,5025.T,MERCURY Inc.,株式会社マーキュリー,Growth Market(Domestic),Information & Communication,"IT & SERVICES, OTHERS",,False,1601996000.0,74315000.0,82543000.0,162305000.0,1357966000.0,1112053000.0,27255000.0,,8043000.0,,,59.0,0.055835561247283394,0.14365562361848827,0.04638900471661602,0.1459507775258913,0.8189107827441924,0.017013151094010224,,,,,,,,,,,
5026,5026.T,"TRIPLEIZE CO.,LTD.",株式会社トリプルアイズ,Growth Market(Domestic),Information & Communication,"IT & SERVICES, OTHERS",,False,5727412000.0,-61846000.0,59940000.0,-343999000.0,5175314000.0,2098394000.0,-68735000.0,,447187000.0,,,449.0,0.56203329878014,,-0.010798245350605125,-0.16393441841713233,0.405462161329728,-0.012001057371112817,,,,,,,,,,,
5027,5027.T,AnyMind Group Inc.,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ株式会社,Growth Market(Domestic),Information & Communication,"IT & SERVICES, OTHERS",,False,,-354000000.0,-205000000.0,293000000.0,7619000000.0,2655000000.0,,,,,,2160.0,,,,0.11035781544256121,0.34847092794329965,,,,,,,,,,,,
5028,5028.T,"SecondXight Analytica,Inc.",セカンドサイトアナリティカ株式会社,Growth Market(Domestic),Information & Communication,"IT & SERVICES, OTHERS",,False,1436294000.0,175911000.0,176741000.0,127180000.0,1266086000.0,970884000.0,50361000.0,,-119977000.0,,,80.0,0.45244634631818115,1.1888343921834141,0.1224756212864497,0.13099402194288917,0.7668389035184023,0.0350631555934927,,,,,,,,,,,
5029,5029.T,circlace Inc,サークレイス株式会社,Growth Market(Domestic),Information & Communication,"IT & SERVICES, OTHERS",,False,3871061000.0,331397000.0,341181000.0,252920000.0,1931955000.0,1079370000.0,220289000.0,,3791000.0,,,356.0,0.2376573989237334,2.789343090732377,0.08560882920728968,0.23432187294440276,0.5586931372625139,0.056906620691329846,,,,,,,,,,,
5031,5031.T,Moi Corporation,モイ株式会社,Growth Market(Domestic),Information & Communication,"IT & SERVICES, OTHERS",,False,6688610000.0,339425000.0,389632000.0,101687000.0,4249647000.0,1973595000.0,65523000.0,,-110000.0,,,39.0,0.019643848235093575,0.5424952942149774,0.05074671718040071,0.051523742206481066,0.4644138677871362,0.00979620578864667,,,,,,,,,,,
5032,5032.T,ANYCOLOR Inc.,ＡＮＹＣＯＬＯＲ株式会社,Prime Market (Domestic),Information & Communication,"IT & SERVICES, OTHERS",TOPIX Small 1,False,42876000000.0,16279000000.0,16214000000.0,11510000000.0,29143000000.0,21968000000.0,11184000000.0,,-9379000000.0,,,532.0,0.3007360118971252,0.3152812664385314,0.37967627577199364,0.5239439184268027,0.7538002264694781,0.2608452280996362,,,,,,,,,,,
5033,5033.T,Nulab Inc.,株式会社ヌーラボ,Growth Market(Domestic),Information & Communication,"IT & SERVICES, OTHERS",,False,4112318000.0,640363000.0,641949000.0,552682000.0,4244393000.0,1908259000.0,749129000.0,,-1003000.0,,,180.0,0.23272091520477045,1.516113174456439,0.1557182591424107,0.28962630334771117,0.44959526603686323,0.1821670892182949,,,,,,,,,,,
5034,5034.T,"unerry,Inc.",株式会社ｕｎｅｒｒｙ,Growth Market(Domestic),Information & Communication,"IT & SERVICES, OTHERS",,False,3726133000.0,311894000.0,315006000.0,331860000.0,2616240000.0,2016886000.0,229667000.0,,2583000.0,,,91.0,0.3394867622665534,1.9784576489245613,0.08370447324344031,0.1645407821760873,0.7709101611472954,0.06163682294754374,,,,,,,,,,,
5035,5035.T,HOUSEI Inc.,ＨＯＵＳＥＩ株式会社,Growth Market(Domestic),Information & Communication,"IT & SERVICES, OTHERS",,False,5825054000.0,42184000.0,54207000.0,-262362000.0,5915459000.0,3079036000.0,1035025000.0,,-305150000.0,,,456.0,0.12049613605084697,-0.5604178504467592,0.007241821277536655,-0.08520913688570059,0.5205066927181813,0.17768504806994065,,,,,,,,,,,
5036,5036.T,"Japan Business Systems,Inc.",日本ビジネスシステムズ株式会社,Prime Market (Domestic),Information & Communication,"IT & SERVICES, OTHERS",TOPIX Small 2,False,172615000000.0,11167000000.0,7372000000.0,5629000000.0,74467000000.0,27244000000.0,1135000000.0,,3134000000.0,,,2839.0,0.23690571232900037,0.21480449742409502,0.06469310314862556,0.20661430039641757,0.36585333100568035,0.006575326593864959,,,,,,,,,,,
5037,5037.T,"Fitworks Co.,Ltd.",,PRO Market,Information & Communication,"IT & SERVICES, OTHERS",,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,5038.T,"eWeLL Co.,Ltd.",株式会社ｅＷｅＬＬ,Growth Market(Domestic),Information & Communication,"IT & SERVICES, OTHERS",,False,3392422000.0,1537470000.0,1546521000.0,1088240000.0,4283483000.0,3375049000.0,1270327000.0,,-168383000.0,,,107.0,0.28030706155212637,0.30071977136569816,0.45320717764476237,0.3224368001768271,0.7879216516092161,0.3744601939263453,,,,,,,,,,,
5071,5071.T,VIS co.ltd.,株式会社ヴィス,Standard Market(Domestic),Services,"IT & SERVICES, OTHERS",,False,16456655000.0,2034183000.0,1910694000.0,1357636000.0,10796961000.0,6936617000.0,1560073000.0,,-282968000.0,,,272.0,0.11498142341225992,0.2106167865298758,0.12360853405506769,0.1957201904040543,0.6424601329948306,0.09479891265873898,,,,,,,,,,,
5072,5072.T,"ART FORCE JAPAN Co.,Ltd.",,PRO Market,Construction,CONSTRUCTION & MATERIALS,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5074,5074.T,"TESS Holdings Co.,Ltd.",テスホールディングス株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Small 2,False,38104000000.0,2807000000.0,-641000000.0,522000000.0,151262000000.0,42853000000.0,7806000000.0,,3794000000.0,,,471.0,-0.013852259218756546,-0.3605117503462464,0.07366680663447407,0.012181177513826337,0.2833031428911425,0.20486038211211421,,,,,,,,,,,
5076,5076.T,INFRONEER Holdings Inc.,インフロニア・ホールディングス株式会社,Prime Market (Domestic),Construction,CONSTRUCTION & MATERIALS,TOPIX Mid400,False,21720000000.0,15858000000.0,12395000000.0,9963000000.0,743710000000.0,366903000000.0,70954000000.0,,-56384000000.0,,,8076.0,-0.8274689520434751,-0.3742173686364719,0.730110497237569,0.027154315990874974,0.49334149063479044,3.266758747697974,,,611770695680.0,904115191808.0,9.3764515,25.752579,0.9985165,4.08,0.241,252693368.0,106084999168.0
5077,5077.T,"Hands Co.,Ltd.",,PRO Market,Construction,CONSTRUCTION & MATERIALS,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5078,5078.T,CEL Corporation,株式会社セレコーポレーション,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,21401811000.0,2553118000.0,1702869000.0,1147664000.0,24579503000.0,21116453000.0,-1626702000.0,,-466893000.0,,,198.0,-0.05218954490155803,0.012473816107649638,0.11929448400418077,0.05434927920896564,0.8591082171189548,-0.07600767991082624,,,,,,,,,,,
5079,5079.T,"NOVAC CO.,LTD.",株式会社ノバック,Standard Market(Domestic),Construction,CONSTRUCTION & MATERIALS,,False,27511917000.0,1005296000.0,864182000.0,607392000.0,25956392000.0,18223942000.0,4346582000.0,,-2257644000.0,,,291.0,-0.07202501201947964,-0.3791215455695437,0.03654038357268961,0.03332934224658968,0.70209842723904,0.1579890634302219,,,,,,,,,,,
5101,5101.T,"The Yokohama Rubber Company,Limited",横浜ゴム株式会社,Prime Market (Domestic),Rubber Products,AUTOMOBILES & TRANSPORTATION EQUIPMENT,TOPIX Mid400,False,507443000000.0,87153000000.0,121160000000.0,99934000000.0,1294603000000.0,600958000000.0,,,,,,34471.0,0.10197169171124099,0.2675389505823609,0.17174933933466419,0.16629115512232137,0.4642025393112792,,,,1102025195520.0,1650287050752.0,10.452451,13.384937,1.055809,2.4,0.576,157747665.0,237646004224.0
