ticker,latest_date,close,adj_close,volume,avg_trading_value_60d,history_days
6030.T,2026-06-01,1255.0,1255.0,5200.0,32319908.333333332,1222
6031.T,2026-06-01,235.0,235.0,41700.0,33167288.333333332,1222
6033.T,2026-06-01,1396.0,1396.0,9700.0,17171415.0,1222
6034.T,2026-06-01,614.0,614.0,3700.0,2221373.3333333335,1222
6035.T,2026-06-01,707.0,707.0,28600.0,47533606.666666664,1222
6036.T,2026-06-01,2645.0,2645.0,162300.0,455031830.0,1222
6037.T,2026-06-01,997.0,997.0,33300.0,62401283.333333336,1222
6038.T,2026-06-01,910.0,910.0,12500.0,9098093.333333334,1222
6039.T,2026-06-01,936.0,936.0,163800.0,185675618.33333334,1222
6040.T,2026-06-01,468.0,468.0,88400.0,27643673.333333332,1222
6042.T,2026-06-01,4115.0,4115.0,600.0,7423275.0,1222
6044.T,2026-06-01,1558.0,1558.0,17700.0,14508156.666666666,1222
6045.T,2026-06-01,1422.0,1422.0,37900.0,23414290.0,1222
6046.T,2026-06-01,120.0,120.0,41800.0,18184413.333333332,1222
6047.T,2026-06-01,476.0,476.0,261100.0,95766445.0,1222
6049.T,2026-06-01,253.0,253.0,7700.0,3867630.0,1222
6050.T,2026-06-01,1624.0,1624.0,11500.0,28268315.0,1222
6054.T,2026-06-01,111.0,111.0,39500.0,17552196.666666668,1222
6055.T,2026-06-01,2107.0,2107.0,741000.0,1519887463.3333333,1222
6058.T,2026-06-01,1433.0,1433.0,346600.0,404857170.0,1222
6059.T,2026-06-01,347.0,347.0,7100.0,5285258.333333333,1222
6061.T,2026-06-01,2800.0,2800.0,3700.0,14067110.0,1222
6062.T,2026-06-01,1336.0,1336.0,182800.0,135671158.33333334,1222
6063.T,2026-06-01,880.0,880.0,1500.0,1351423.3333333333,1222
6069.T,2026-06-01,618.0,618.0,55600.0,46991558.333333336,1222
6070.T,2026-06-01,2141.0,2141.0,45100.0,82121398.33333333,1222
6071.T,2026-06-01,806.0,806.0,241600.0,127604868.33333333,1222
6072.T,2026-06-01,1620.0,1620.0,3144100.0,2086277216.6666667,1222
6073.T,2026-06-01,1342.0,1342.0,33100.0,55746083.333333336,1222
6074.T,2026-06-01,499.0,499.0,1800.0,4146541.6666666665,1222
6078.T,2026-06-01,1360.0,1360.0,30300.0,40715430.0,1222
6080.T,2026-06-01,3350.0,3350.0,80000.0,465915755.0,1222
6081.T,2026-06-01,193.0,193.0,505900.0,156875926.66666666,1222
6082.T,2026-06-01,972.0,972.0,30100.0,17890013.333333332,1222
6083.T,2026-06-01,1279.0,1279.0,93900.0,191660223.93513998,1222
6085.T,2026-06-01,361.0,361.0,4113500.0,2352697866.8222556,1222
6086.T,2026-06-01,1077.0,1077.0,13800.0,33510273.333333332,1222
6087.T,2026-06-01,3395.0,3395.0,1200.0,7664900.0,1222
6088.T,2026-06-01,547.0,547.0,635600.0,364978625.0,1222
6089.T,2026-06-01,1002.0,1002.0,74500.0,84836456.66666667,1222
6090.T,2026-06-01,634.0,634.0,4400.0,5592800.0,1222
6091.T,2026-06-01,842.0,842.0,4400.0,14111211.666666666,1222
6092.T,2026-06-01,782.0,782.0,33300.0,71669373.33333333,1221
6093.T,2026-06-01,149.0,149.0,156400.0,49817765.0,1222
6094.T,2026-06-01,628.0,628.0,54700.0,21448123.333333332,1222
6096.T,2026-06-01,363.0,363.0,4400.0,10105405.0,1222
6098.T,2026-06-01,10900.0,10900.0,7812600.0,51234162840.0,1222
6099.T,2026-06-01,684.0,684.0,141700.0,87544926.66666667,1222
6101.T,2026-06-01,7000.0,7000.0,645600.0,1808617758.3333333,1222
6103.T,2026-06-01,4095.0,4095.0,660500.0,2060773266.6666667,1222
6104.T,2026-06-01,4025.0,4025.0,379600.0,627628233.3333334,1222
6113.T,2026-06-01,2996.0,2996.0,2976100.0,4744870802.5,1222
6118.T,2026-06-01,1100.0,1100.0,135000.0,206399750.0,1222
6125.T,2026-06-01,5340.0,5340.0,63800.0,237973250.0,1222
6134.T,2026-06-01,8196.0,8196.0,1099800.0,4464392523.333333,1222
6135.T,2026-06-01,14110.0,14110.0,457400.0,2886068716.6666665,1222
6136.T,2026-06-01,3443.0,3443.0,432000.0,1433408844.1666667,1222
6137.T,2026-06-01,1627.0,1627.0,21400.0,65208191.666666664,1222
6138.T,2026-06-01,1110.0,1110.0,3100.0,7583176.666666667,1222
6140.T,2026-06-01,1369.0,1369.0,847200.0,2903384098.3333335,1222
6141.T,2026-06-01,3434.0,3434.0,1487100.0,4737484694.166667,1222
6143.T,2026-06-01,2003.0,2003.0,838800.0,784301170.0,1222
6144.T,2026-06-01,2774.0,2774.0,4900.0,27735658.333333332,1222
6145.T,2026-06-01,3345.0,3345.0,394300.0,329150408.3333333,1222
6146.T,2026-06-01,63760.0,63760.0,1314400.0,151512555166.66666,1222
6147.T,2026-06-01,171.0,171.0,79900.0,5345333.333333333,1222
6149.T,2026-06-01,2054.0,2054.0,12300.0,39992515.0,1222
6150.T,2026-06-01,2736.0,2736.0,6900.0,11596856.666666666,1222
6151.T,2026-06-01,1620.0,1620.0,26700.0,41376286.666666664,1222
6155.T,2026-06-01,480.0,480.0,2700.0,3339611.6666666665,1222
6156.T,2026-06-01,2001.0,2001.0,37500.0,32737273.333333332,1222
6157.T,2026-06-01,846.0,846.0,48800.0,65216200.0,1222
6158.T,2026-06-01,993.0,993.0,9300.0,16680193.333333334,1222
6159.T,2026-06-01,1995.0,1995.0,300.0,2820303.3333333335,1222
6161.T,2026-06-01,1032.0,1032.0,15000.0,11086126.666666666,1222
6165.T,2026-06-01,539.0,539.0,455800.0,38581596.666666664,1222
6166.T,2026-06-01,454.0,454.0,137700.0,273053808.3333333,1222
6167.T,2026-06-01,985.0,985.0,72700.0,122524630.0,1222
6168.T,2026-05-29,486.0,486.0,0.0,0.0,1200
6171.T,2026-06-01,385.0,385.0,7600.0,11717233.333333334,1222
6173.T,2026-05-29,13.0,13.0,18332400.0,82754901.66666667,1221
6174.T,2026-05-29,3200.0,3200.0,0.0,0.0,1221
6176.T,2026-06-01,920.0,920.0,47800.0,120028213.33333333,1222
6177.T,2026-06-01,89.0,89.0,106400.0,35969006.666666664,1222
6178.T,2026-06-01,2035.0,2035.0,5647800.0,10722098913.333334,1222
6180.T,2026-06-01,3560.0,3560.0,1800.0,11024650.0,1222
6181.T,2026-06-01,74.0,74.0,54400.0,11924095.0,1222
6182.T,2026-06-01,546.0,546.0,251000.0,38173645.0,1222
6183.T,2026-06-01,1431.0,1431.0,173200.0,348403176.6666667,1222
6184.T,2026-06-01,457.0,457.0,152000.0,99566193.33333333,1222
6185.T,2026-06-01,381.0,381.0,11100.0,12738475.0,1222
6186.T,2026-06-01,374.0,374.0,1800.0,1079996.6666666667,1222
6189.T,2026-06-01,939.0,939.0,11900.0,43664800.0,1222
6190.T,2026-06-01,411.0,411.0,24400.0,15815028.333333334,1222
6191.T,2026-06-01,834.0,834.0,111300.0,133378036.66666667,1222
6193.T,2026-06-01,971.0,971.0,4600.0,10261018.333333334,1222
6194.T,2026-06-01,691.0,691.0,71200.0,70807621.66666667,1222
6195.T,2026-06-01,212.0,212.0,38300.0,11061556.666666666,1222
6196.T,2026-06-01,1247.0,1247.0,400100.0,648150802.1563721,1222
6197.T,2026-06-01,1108.0,1108.0,131600.0,1364233406.6666667,1222
6198.T,2026-06-01,228.0,228.0,600.0,868650.0,1222
6199.T,2026-06-01,1204.0,1204.0,71500.0,45157361.666666664,1222
6200.T,2026-06-01,609.0,609.0,683000.0,336795160.0,1222
6201.T,2026-05-29,20450.0,20450.0,3446400.0,21812649025.0,1221
6203.T,2026-06-01,1716.0,1716.0,4251400.0,752620498.3333334,1222
6208.T,2026-06-01,1865.0,1865.0,98400.0,462115130.0,1222
6209.T,2026-06-01,3885.0,3885.0,110500.0,380093691.6666667,648
6217.T,2026-06-01,1379.0,1379.0,138900.0,740596031.6666666,1222
6218.T,2026-06-01,595.0,595.0,4900.0,3551660.0,1222
6222.T,2026-06-01,927.0,927.0,192100.0,207372591.66666666,1222
6223.T,2026-06-01,2165.0,2165.0,64600.0,116099348.33333333,647
6224.T,2026-06-01,1378.0,1378.0,64600.0,80924393.33333333,684
6226.T,2026-06-01,2077.0,2077.0,292200.0,618011606.6666666,1027
6227.T,2026-06-01,5950.0,5950.0,1280800.0,11660062164.694824,1181
6228.T,2026-06-01,646.0,646.0,162200.0,30244683.333333332,1222
6229.T,2026-06-01,1546.0,1546.0,30200.0,49585320.0,1222
6230.T,2026-06-01,2215.0,2215.0,3700.0,3622828.3333333335,1222
6231.T,2026-06-01,11000.0,11000.0,9900.0,125058233.33333333,1222
6232.T,2026-06-01,2154.0,2154.0,1599800.0,6406209675.0,1222
6233.T,2026-06-01,400.0,400.0,5200.0,1444260.0,1222
6235.T,2026-06-01,3695.0,3695.0,469300.0,2544277095.0,1222
6237.T,2026-06-01,3400.0,3400.0,71100.0,86794176.66666667,1222
6238.T,2026-06-01,1339.0,1339.0,192400.0,259365638.33333334,1222
6239.T,2026-06-01,1302.0,1302.0,8900.0,36183610.0,1222
6240.T,2026-06-01,551.0,551.0,491400.0,261342851.66666666,1222
6245.T,2026-06-01,2506.0,2506.0,623000.0,124153945.0,1222
6246.T,2026-06-01,1943.0,1943.0,143000.0,24677913.333333332,1222
6247.T,2026-06-01,1417.0,1417.0,136800.0,119858228.33333333,1222
6248.T,2026-06-01,1692.0,1692.0,2000.0,8235570.0,1222
6249.T,2026-06-01,2310.0,2310.0,47100.0,50166550.0,1222
6250.T,2026-06-01,3700.0,3700.0,136700.0,428673725.0,1222
6254.T,2026-06-01,4615.0,4615.0,533700.0,3210923443.3333335,1222
6255.T,2026-06-01,828.0,828.0,189700.0,242331603.33333334,1222
6257.T,2026-06-01,995.0,995.0,207200.0,39998180.0,1222
6258.T,2026-06-01,2857.0,2857.0,474100.0,1250363636.6666667,1222
6262.T,2026-06-01,561.0,561.0,352100.0,94981941.66666667,1222
6264.T,2026-06-01,2237.0,2237.0,952000.0,1848958473.3333333,1222
6265.T,2026-06-01,3290.0,3290.0,8600.0,5922963.333333333,1222
6266.T,2026-06-01,3830.0,3830.0,220200.0,591646710.0,1222
6267.T,2026-06-01,3790.0,3790.0,500.0,3898533.3333333335,1222
6268.T,2026-06-01,5541.0,5541.0,837500.0,5709156620.0,1222
6269.T,2026-06-01,9825.0,9825.0,1372600.0,20206423358.333332,1222
6272.T,2026-06-01,1431.0,1431.0,92900.0,138759868.33333334,1222
6273.T,2026-06-01,66520.0,66520.0,291900.0,25180922616.666668,1222
6276.T,2026-06-01,298.0,298.0,126600.0,103376128.33333333,1222
6277.T,2026-06-01,5240.0,5240.0,60100.0,258869166.66666666,1222
6278.T,2026-06-01,23070.0,23070.0,373300.0,5832879450.0,1222
6279.T,2026-06-01,868.0,868.0,31100.0,48905468.333333336,1222
6282.T,2026-06-01,2585.0,2585.0,94900.0,320586861.6666667,1222
6284.T,2026-06-01,9370.0,9370.0,37600.0,399742916.6666667,1222
6286.T,2026-06-01,1450.0,1450.0,2700.0,12597858.333333334,1222
6287.T,2026-06-01,2219.0,2219.0,99400.0,169072476.66666666,1222
6289.T,2026-06-01,1764.0,1764.0,99700.0,203808835.0,1222
6291.T,2026-06-01,1251.0,1251.0,136800.0,67714775.0,1222
6292.T,2026-06-01,830.0,830.0,14700.0,8338338.333333333,1222
6294.T,2026-06-01,1950.0,1950.0,32500.0,59169123.333333336,1222
6298.T,2026-06-01,1225.0,1225.0,216700.0,254399958.33333334,1222
6301.T,2026-06-01,6470.0,6470.0,3393600.0,26988642211.666668,1222
6302.T,2026-06-01,5161.0,5161.0,634000.0,4214246596.6666665,1222
6305.T,2026-06-01,5100.0,5100.0,926200.0,6226927311.666667,1222
6306.T,2026-06-01,844.0,844.0,95400.0,68182170.0,1222
6307.T,2026-06-01,456.0,456.0,71200.0,19296533.333333332,1222
6309.T,2026-06-01,1655.0,1655.0,168100.0,250461761.66666666,1222
6310.T,2026-06-01,1782.0,1782.0,226500.0,292670353.3333333,1222
6315.T,2026-06-01,2888.0,2888.0,3535600.0,10875321243.333334,1222
6316.T,2026-06-01,2501.0,2501.0,4100.0,6920210.0,1222
6317.T,2026-06-01,1637.0,1637.0,32700.0,65882661.666666664,1222
6322.T,2026-06-01,1566.0,1566.0,3500.0,3542448.3333333335,1222
6323.T,2026-06-01,3848.0,3848.0,1185400.0,6955437688.333333,1222
6324.T,2026-06-01,7780.0,7780.0,1725100.0,9223113350.0,1222
6325.T,2026-06-01,402.0,402.0,4200.0,4135470.0,1222
6326.T,2026-06-01,2789.5,2789.5,3252000.0,12088184578.333334,1222
6327.T,2026-06-01,4980.0,4980.0,1457600.0,1635228620.0,1222
6328.T,2026-06-01,2292.0,2292.0,97500.0,202292231.66666666,1222
6330.T,2026-06-01,1918.0,1918.0,1752800.0,8782538288.333334,1222
6331.T,2026-06-01,3485.0,3485.0,172500.0,947460003.3333334,1222
6332.T,2026-06-01,2573.0,2573.0,161000.0,512639051.6666667,1222
6333.T,2026-06-01,2852.0,2852.0,39100.0,138555041.66666666,1222
6334.T,2026-06-01,449.0,449.0,5200.0,2657238.3333333335,1222
6335.T,2026-06-01,681.0,681.0,64300.0,33240550.0,1222
6336.T,2026-06-01,1260.0,1260.0,143500.0,75310478.33333333,1222
6337.T,2026-06-01,2462.0,2462.0,81000.0,88019541.66666667,1222
6338.T,2026-06-01,1822.0,1822.0,36500.0,56152206.666666664,1222
6339.T,2026-06-01,1231.0,1231.0,264000.0,180568240.0,1222
6340.T,2026-06-01,4055.0,4055.0,89400.0,119915491.66666667,1222
6342.T,2026-05-29,2783.0,2783.0,600.0,4930783.333333333,1221
6343.T,2026-06-01,134.0,134.0,133800.0,36053241.666666664,1222
6345.T,2026-06-01,1346.0,1346.0,174600.0,255396481.66666666,1222
6346.T,2026-06-01,5760.0,5760.0,1800.0,1680150.0,1222
6347.T,2026-06-01,263.0,263.0,87600.0,51835743.333333336,1222
6349.T,2026-06-01,1446.0,1446.0,188400.0,224976855.0,1222
6351.T,2026-06-01,2106.0,2106.0,63900.0,142272755.0,1222
6356.T,2026-06-01,1492.0,1492.0,527500.0,5332541846.666667,1222
6357.T,2026-06-01,2610.0,2610.0,53000.0,118035370.0,1222
6358.T,2026-06-01,2088.0,2088.0,20400.0,71873918.33333333,1222
6360.T,2026-06-01,4215.0,4215.0,2100.0,9422941.666666666,1222
6361.T,2026-06-01,5730.0,5730.0,3179100.0,16559983825.0,1222
6363.T,2026-06-01,2634.0,2634.0,371300.0,1038650928.3333334,1222
6364.T,2026-06-01,1626.0,1626.0,81100.0,147625148.33333334,1222
6365.T,2026-06-01,5550.0,5550.0,600.0,13054350.0,1222
6366.T,2026-06-01,727.0,727.0,3319400.0,7886265126.666667,1222
6367.T,2026-06-01,23630.0,23630.0,1044300.0,28153308783.333332,1222
6368.T,2026-06-01,15750.0,15750.0,213900.0,4163357991.6666665,1222
6369.T,2026-06-01,2249.0,2249.0,150100.0,329005731.6666667,1222
6370.T,2026-06-01,8699.0,8699.0,350300.0,4378568841.666667,1222
6371.T,2026-06-01,2649.0,2649.0,241800.0,534057133.3333333,1222
6376.T,2026-06-01,3225.0,3225.0,601900.0,1070529495.0,1222
6378.T,2026-06-01,1163.0,1163.0,146400.0,1767884553.3333333,1222
6379.T,2026-06-01,2173.0,2173.0,189600.0,316485883.3333333,1222
6380.T,2026-06-01,5220.0,5220.0,36100.0,46343541.666666664,1222
6381.T,2026-06-01,1589.0,1589.0,116100.0,128812015.0,1222
6382.T,2026-06-01,1290.0,1290.0,13500.0,35749615.0,1222
6383.T,2026-06-01,7225.0,7225.0,1097800.0,12851375221.666666,1222
6384.T,2026-06-01,1737.0,1737.0,43300.0,38555286.666666664,1222
6387.T,2026-06-01,11050.0,11050.0,175200.0,1829675283.3333333,1222
6390.T,2026-06-01,1205.0,1205.0,75900.0,110727170.0,1222
6391.T,2026-06-01,4330.0,4330.0,4400.0,62468125.0,1222
6392.T,2026-06-01,7800.0,7800.0,200.0,6657383.333333333,1222
6393.T,2026-06-01,2853.0,2853.0,3000.0,11575643.333333334,1222
6395.T,2026-06-01,1241.0,1241.0,370200.0,622003466.6666666,1222
6396.T,2026-05-29,3985.0,3985.0,0.0,3287391.6666666665,1221
6400.T,2026-06-01,269.0,269.0,12400.0,6597105.0,1222
6402.T,2026-06-01,1360.0,1360.0,28500.0,52613461.666666664,1222
6403.T,2026-06-01,4015.0,4015.0,400.0,22949025.0,1222
6405.T,2026-06-01,997.0,997.0,71200.0,53118948.333333336,1222
6407.T,2026-06-01,6720.0,6720.0,579400.0,3933943366.6666665,1222
6408.T,2026-06-01,4350.0,4350.0,700.0,9447575.0,1222
6412.T,2026-06-01,1960.0,1960.0,506200.0,715666505.0,1222
6413.T,2026-06-01,982.0,982.0,122200.0,121976801.66666667,1222
6417.T,2026-06-01,1597.5,1597.5,1262400.0,2076866637.5,1222
6418.T,2026-06-01,962.0,962.0,143000.0,148250750.0,1222
6419.T,2026-06-01,2978.0,2978.0,107400.0,281123513.3333333,1222
6420.T,2026-06-01,3340.0,3340.0,107000.0,256645533.33333334,1222
6424.T,2026-06-01,882.0,882.0,2200.0,3400983.3333333335,1222
6425.T,2026-06-01,714.0,714.0,324700.0,272705786.6666667,1222
6428.T,2026-06-01,319.0,319.0,4400.0,4738221.666666667,1222
6430.T,2026-06-01,2085.0,2085.0,104900.0,161995896.66666666,1222
6432.T,2026-06-01,6650.0,6650.0,208900.0,2105206250.0,1222
6433.T,2026-06-01,1288.0,1288.0,234500.0,1278984505.0,1222
6436.T,2026-06-01,3534.0,3534.0,254500.0,1123186771.6666667,1222
6440.T,2026-06-01,556.0,556.0,390300.0,282656406.6666667,1222
6444.T,2026-06-01,159.0,159.0,145700.0,34828936.666666664,1222
6445.T,2026-06-01,1221.0,1221.0,29900.0,73976070.0,1222
6448.T,2026-06-01,3728.0,3728.0,711400.0,2377151500.8333335,1222
6454.T,2026-06-01,1640.0,1640.0,331700.0,539091076.6666666,1222
6455.T,2026-06-01,2465.0,2465.0,111000.0,227809591.66666666,1222
6457.T,2026-06-01,3975.0,3975.0,294000.0,805967148.3333334,1222
6458.T,2026-06-01,1205.0,1205.0,304800.0,274468970.0,1222
6459.T,2026-06-01,1722.0,1722.0,79100.0,140925468.33333334,1222
6460.T,2026-06-01,2397.0,2397.0,924300.0,2637196344.1666665,1222
6463.T,2026-06-01,1377.0,1377.0,221000.0,197617228.33333334,1222
6464.T,2026-06-01,433.0,433.0,3845700.0,244858445.0,1222
6465.T,2026-06-01,5190.0,5190.0,458800.0,2348703273.3333335,1222
6466.T,2026-06-01,3840.0,3840.0,33800.0,187820350.0,1222
6467.T,2026-06-01,338.0,338.0,2400.0,2254631.6666666665,1222
6469.T,2026-06-01,2670.0,2670.0,47400.0,473222303.3333333,1222
6470.T,2026-06-01,1143.0,1143.0,86700.0,145805431.66666666,1222
6471.T,2026-06-01,1191.5,1191.5,2803600.0,3233133827.5,1222
6472.T,2026-06-01,441.0,441.0,4395500.0,1800549502.1690369,1222
6473.T,2026-06-01,2059.0,2059.0,1847500.0,2387404313.3333335,1222
6474.T,2026-06-01,5760.0,5760.0,104400.0,668484025.0,1222
6479.T,2026-06-01,4721.0,4721.0,3650800.0,8078238877.5,1222
6480.T,2026-06-01,2231.0,2231.0,868100.0,1314794431.6666667,1222
6481.T,2026-06-01,7757.0,7757.0,903500.0,6573596148.333333,1222
6482.T,2026-06-01,661.0,661.0,106500.0,55788075.0,1222
6484.T,2026-06-01,2271.0,2271.0,1200.0,3468041.6666666665,1222
6485.T,2026-06-01,1388.0,1388.0,38200.0,49408115.0,1222
6486.T,2026-06-01,2829.0,2829.0,145600.0,333603535.0,1222
6488.T,2026-06-01,927.0,927.0,6700.0,6688561.666666667,1222
6489.T,2026-05-27,1719.0,1695.0,87100.0,132835838.33333333,1219
6490.T,2026-06-01,9530.0,9530.0,163900.0,1152533633.3333333,1222
6492.T,2026-06-01,17060.0,17060.0,15500.0,936786283.3333334,1222
6493.T,2026-06-01,478.0,478.0,129000.0,70662133.33333333,1222
6494.T,2026-06-01,100.0,100.0,1039700.0,115775056.66666667,1222
6495.T,2026-06-01,142.0,142.0,169000.0,153049576.66666666,1222
6496.T,2026-06-01,4910.0,4910.0,19800.0,167694683.33333334,1222
6497.T,2026-06-01,1297.0,1297.0,6800.0,13544098.333333334,1222
6498.T,2026-06-01,2394.0,2394.0,923800.0,771858006.6666666,1222
6501.T,2026-06-01,5126.0,5126.0,13201200.0,71482355923.33333,1222
6503.T,2026-06-01,6088.0,6088.0,10106300.0,40111108138.333336,1222
6504.T,2026-06-01,15560.0,15560.0,1182100.0,14081407208.333334,1222
6505.T,2026-06-01,2081.0,2081.0,60500.0,114870116.66666667,1222
6506.T,2026-06-01,7140.0,7140.0,4066500.0,25380525425.0,1222
6507.T,2026-06-01,13380.0,13380.0,225800.0,2806482233.3333335,1222
6508.T,2026-06-01,9910.0,9910.0,388600.0,2498441766.6666665,1222
6513.T,2026-06-01,1069.0,1069.0,4300.0,2614773.3333333335,1222
6516.T,2026-06-01,6990.0,6990.0,303000.0,849112925.0,1222
6517.T,2026-06-01,3475.0,3475.0,46200.0,126527425.0,1222
6518.T,2026-06-01,2414.0,2414.0,28200.0,34292540.0,1222
6521.T,2026-06-01,5330.0,5330.0,382500.0,4627047291.666667,1222
6522.T,2026-06-01,945.0,945.0,1567200.0,2417018996.6666665,1140
6523.T,2026-06-01,1083.0,1083.0,256700.0,331425743.3333333,1130
6524.T,2026-06-01,6070.0,6070.0,171400.0,1717554650.0,1084
6525.T,2026-06-01,7595.0,7595.0,6869200.0,39641134366.666664,632
6526.T,2026-06-01,2862.0,2862.0,11879500.0,17619074970.833332,888
6527.T,2026-05-29,706.0,706.0,0.0,0.0,730
6532.T,2026-06-01,6048.0,6048.0,2585600.0,9717307288.333334,1222
6533.T,2026-06-01,995.0,995.0,17000.0,23384380.0,1222
6535.T,2026-06-01,489.0,489.0,671400.0,122321596.66666667,1222
6537.T,2026-06-01,333.0,333.0,17700.0,12720965.0,1222
6538.T,2026-06-01,249.0,249.0,66900.0,14370473.333333334,1222
6539.T,2026-06-01,926.0,926.0,97200.0,98865243.33333333,1222
6540.T,2026-06-01,1477.0,1477.0,15100.0,35018761.666666664,1222
6543.T,2026-06-01,1160.0,1160.0,1400.0,3719170.0,1222
6544.T,2026-06-01,1733.5,1733.5,752500.0,1124987600.0,1222
6545.T,2026-06-01,716.0,716.0,5600.0,16656611.666666666,1222
6546.T,2026-06-01,1111.0,1111.0,1400.0,1832696.6666666667,1222
6547.T,2026-06-01,1945.0,1945.0,102800.0,154029598.33333334,1222
6548.T,2026-06-01,110.0,110.0,41500.0,5959118.333333333,1222
6549.T,2026-06-01,2035.0,2035.0,1800.0,5847963.333333333,1222
6551.T,2026-06-01,540.0,540.0,28800.0,22833018.333333332,1222
6552.T,2026-06-01,187.0,187.0,29700.0,59878151.666666664,1222
6554.T,2026-06-01,990.0,990.0,6700.0,16046825.0,1222
6555.T,2026-06-01,447.0,447.0,500.0,2941866.6666666665,1222
6557.T,2026-06-01,632.0,632.0,86700.0,40640223.333333336,1222
6558.T,2026-06-01,663.0,663.0,700.0,2471598.3333333335,1222
6560.T,2026-06-01,1652.0,1652.0,21100.0,19146756.666666668,1222
6561.T,2026-06-01,756.0,756.0,19900.0,14880140.0,1222
6562.T,2026-06-01,1023.0,1023.0,55800.0,51857016.666666664,1222
6563.T,2026-06-01,488.0,488.0,41500.0,2817878.3333333335,1222
6564.T,2026-06-01,2105.0,2105.0,50700.0,110114480.0,1222
6565.T,2026-05-01,1388.0,1388.0,0.0,26760181.666666668,1204
6566.T,2026-06-01,1230.0,1230.0,2400.0,4653440.0,1222
6568.T,2026-06-01,1243.0,1243.0,1900.0,6365583.333333333,1222
6570.T,2026-06-01,1666.0,1666.0,1900.0,10298501.666666666,1222
6571.T,2026-06-01,1305.0,1305.0,70600.0,51892763.333333336,1222
6572.T,2026-06-01,202.0,202.0,112900.0,36682456.666666664,1222
6573.T,2026-06-01,29.0,29.0,296200.0,73855935.0,1222
6574.T,2026-06-01,93.0,93.0,6368900.0,167092170.0,1222
6577.T,2026-06-01,1952.0,1952.0,2400.0,6432835.0,1222
6578.T,2026-06-01,432.0,432.0,11600.0,3712525.0,1222
6579.T,2026-06-01,365.0,365.0,9300.0,30251360.0,1222
6580.T,2026-06-01,753.0,753.0,59900.0,205702778.33333334,1222
6584.T,2026-06-01,982.0,982.0,2881300.0,511124351.6666667,1222
6586.T,2026-06-01,5352.0,5352.0,771100.0,4781816030.0,1222
6588.T,2026-06-01,3190.0,3190.0,164100.0,352472765.0,1222
6590.T,2026-06-01,5200.0,5200.0,1805700.0,8969342525.0,1222
6592.T,2026-06-01,1520.5,1520.5,1720000.0,1653026941.6666667,1222
6594.T,2026-06-01,2899.0,2899.0,9153500.0,19031573125.0,1222
6596.T,2026-05-29,990.0,990.0,100.0,3300.0,1221
6597.T,2026-06-01,5100.0,5100.0,359600.0,853985185.0,1222
6599.T,2026-06-01,3420.0,3420.0,8400.0,42688470.0,1222
6612.T,2026-06-01,571.0,571.0,3200.0,2842726.6666666665,1222
6613.T,2026-06-01,2423.0,2423.0,3772200.0,19955912568.333332,1222
6614.T,2026-06-01,947.0,947.0,81300.0,61587013.333333336,1222
6615.T,2026-06-01,232.0,232.0,221500.0,30166845.0,1222
6616.T,2026-06-01,2626.0,2626.0,321300.0,188780905.0,1222
6617.T,2026-06-01,8180.0,8180.0,161000.0,971058550.0,1222
6619.T,2026-06-01,291.0,291.0,3100800.0,753395208.3333334,1222
6620.T,2026-06-01,658.0,658.0,35800.0,108398003.33333333,1222
6622.T,2026-06-01,15790.0,15790.0,193300.0,3054266466.6666665,1222
6625.T,2026-06-01,329.0,329.0,534400.0,175955111.66666666,1222
6626.T,2026-06-01,2226.0,2226.0,35500.0,53840140.0,1222
6627.T,2026-06-01,11040.0,11040.0,95500.0,1317274283.3333333,1222
6629.T,2026-06-01,1056.0,1056.0,239300.0,953178685.0,1222
6630.T,2026-06-01,716.0,716.0,49800.0,62821481.666666664,1222
6632.T,2026-06-01,1127.5,1127.5,1972600.0,1229373541.6666667,1222
6633.T,2026-06-01,333.0,333.0,20600.0,6082273.333333333,1222
6634.T,2026-06-01,63.0,63.0,73000.0,28327691.666666668,1222
6635.T,2026-06-01,787.0,787.0,310100.0,92605645.0,1222
6637.T,2026-06-01,3330.0,3330.0,39300.0,221875950.0,1222
6638.T,2026-06-01,1820.0,1820.0,116200.0,162855460.0,1222
6643.T,2026-06-01,5170.0,5170.0,18500.0,118562650.0,1222
6644.T,2026-06-01,1593.0,1593.0,437200.0,601225355.0,1222
6645.T,2026-06-01,6076.0,6076.0,2333900.0,8303720225.0,1222
6647.T,2026-06-01,2595.0,2595.0,900.0,5372728.333333333,1222
6648.T,2026-06-01,1729.0,1729.0,76900.0,162615866.66666666,1222
6651.T,2026-06-01,4650.0,4650.0,89800.0,402120600.0,1222
6652.T,2026-06-01,3295.0,3295.0,144300.0,386740616.6666667,1222
6653.T,2026-06-01,2232.0,2232.0,216000.0,376538168.3333333,1222
6654.T,2026-06-01,1096.0,1096.0,8000.0,8569355.0,1222
6656.T,2026-06-01,995.0,995.0,893700.0,79285538.33333333,1222
6658.T,2026-06-01,455.0,455.0,246800.0,79449121.66666667,1222
6659.T,2026-06-01,69.0,69.0,11554000.0,480588051.6666667,1222
6662.T,2026-06-01,218.0,218.0,5600.0,5740635.0,1222
6663.T,2026-06-01,395.0,395.0,1566000.0,53325108.333333336,1222
6664.T,2026-06-01,252.0,252.0,15500.0,5548050.0,1222
6666.T,2026-06-01,1171.0,1171.0,305900.0,478083251.6666667,1222
