code,ticker,company_name,sector_33,is_financial_like,liquidity_passed,missing_financial_data,low_equity_ratio,repeated_operating_loss,repeated_negative_operating_cf,excessive_leverage,extreme_valuation_outlier,extreme_profitability_outlier,other_data_quality_issue,investment_eligible,exclusion_reasons
5603,5603.T,虹技株式会社,Iron and Steel,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
5631,5631.T,株式会社日本製鋼所,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
5707,5707.T,東邦亜鉛株式会社,Nonferrous Metals,False,True,False,True,False,False,True,False,False,False,False,low_equity_ratio;excessive_leverage
5713,5713.T,住友金属鉱山株式会社,Nonferrous Metals,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
5721,5721.T,株式会社エス・サイエンス,Nonferrous Metals,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
5838,5838.T,楽天銀行株式会社,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
5856,5856.T,株式会社エルアイイーエイチ,Retail Trade,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
5857,5857.T,ＡＲＥホールディングス株式会社,Nonferrous Metals,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
5889,5889.T,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ株式会社,Retail Trade,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
5909,5909.T,株式会社　コロナ,Metal Products,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
5911,5911.T,株式会社横河ブリッジホールディングス,Metal Products,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
5915,5915.T,株式会社駒井ハルテック,Metal Products,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
5918,5918.T,瀧上工業株式会社,Metal Products,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
5938,5938.T,株式会社ＬＩＸＩＬ,Metal Products,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
5986,5986.T,モリテックスチール株式会社,Metal Products,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
5989,5989.T,株式会社エイチワン,Metal Products,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6005,6005.T,三浦工業株式会社,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6013,6013.T,株式会社タクマ,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6030,6030.T,株式会社アドベンチャー,Services,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6047,6047.T,株式会社Ｇｕｎｏｓｙ,Services,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6069,6069.T,トレンダーズ株式会社,Services,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6081,6081.T,アライドアーキテクツ株式会社,Services,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
6085,6085.T,アーキテクツ・スタジオ・ジャパン株式会社,Services,False,True,False,True,True,True,True,False,True,False,False,low_equity_ratio;repeated_operating_loss;repeated_negative_operating_cf;excessive_leverage;extreme_profitability_outlier
6089,6089.T,株式会社ウィルグループ,Services,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6094,6094.T,株式会社フリークアウト・ホールディングス,Services,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6098,6098.T,株式会社リクルートホールディングス,Services,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6101,6101.T,株式会社ツガミ,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6113,6113.T,株式会社アマダ,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6141,6141.T,ＤＭＧ森精機株式会社,Machinery,False,True,True,False,True,False,False,False,False,False,False,missing_financial_data;repeated_operating_loss
6166,6166.T,株式会社中村超硬,Machinery,False,True,False,True,True,False,True,False,False,False,False,low_equity_ratio;repeated_operating_loss;excessive_leverage
6173,6173.T,株式会社アクアライン,Services,False,True,False,True,True,True,True,False,False,False,False,low_equity_ratio;repeated_operating_loss;repeated_negative_operating_cf;excessive_leverage
6177,6177.T,ＡｐｐＢａｎｋ株式会社,Services,True,True,False,False,True,False,False,False,False,False,False,repeated_operating_loss
6183,6183.T,株式会社ベルシステム２４ホールディングス,Services,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6191,6191.T,株式会社エアトリ,Services,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6201,6201.T,株式会社豊田自動織機,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6203,6203.T,豊和工業株式会社,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6208,6208.T,株式会社石川製作所,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6217,6217.T,津田駒工業株式会社,Machinery,False,True,False,True,False,False,True,False,False,False,False,low_equity_ratio;excessive_leverage
6222,6222.T,株式会社島精機製作所,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6227,6227.T,ＡＩメカテック株式会社,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6228,6228.T,株式会社ジェイ・イー・ティ,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6232,6232.T,株式会社ＡＣＳＬ,Machinery,False,True,False,False,True,True,False,True,True,False,False,repeated_operating_loss;repeated_negative_operating_cf;extreme_valuation_outlier;extreme_profitability_outlier
6245,6245.T,株式会社ヒラノテクシード,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6246,6246.T,株式会社テクノスマート,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6254,6254.T,野村マイクロ・サイエンス株式会社,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6258,6258.T,平田機工株式会社,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6268,6268.T,ナブテスコ株式会社,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6269,6269.T,三井海洋開発株式会社,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6276,6276.T,シリウスビジョン株式会社,Electric Appliances,False,True,False,False,True,False,False,False,False,False,False,repeated_operating_loss
6294,6294.T,オカダアイヨン株式会社,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6301,6301.T,株式会社小松製作所,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6305,6305.T,日立建機株式会社,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6324,6324.T,株式会社ハーモニック・ドライブ・システムズ,Machinery,False,True,False,False,False,False,False,True,False,False,False,extreme_valuation_outlier
6326,6326.T,株式会社　クボタ,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6330,6330.T,東洋エンジニアリング株式会社,Construction,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6347,6347.T,株式会社プラコー,Machinery,False,True,False,False,True,False,False,False,False,False,False,repeated_operating_loss
6361,6361.T,株式会社荏原製作所,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6366,6366.T,千代田化工建設株式会社,Construction,False,True,True,True,False,False,True,False,False,False,False,missing_financial_data;low_equity_ratio;excessive_leverage
6370,6370.T,栗田工業株式会社,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6376,6376.T,日機装株式会社,Precision Instruments,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6379,6379.T,レイズネクスト株式会社,Construction,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6390,6390.T,株式会社加藤製作所,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6403,6403.T,水道機工株式会社,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6418,6418.T,日本金銭機械株式会社,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6425,6425.T,株式会社ユニバーサルエンターテインメント,Machinery,False,True,False,False,False,False,False,False,True,False,False,extreme_profitability_outlier
6433,6433.T,ヒーハイスト株式会社,Machinery,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
6444,6444.T,サンデン株式会社,Machinery,False,True,False,True,False,False,True,False,False,False,False,low_equity_ratio;excessive_leverage
6448,6448.T,ブラザー工業株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6464,6464.T,株式会社ツバキ・ナカシマ,Machinery,False,True,True,False,True,False,False,False,False,False,False,missing_financial_data;repeated_operating_loss
6471,6471.T,日本精工株式会社,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6473,6473.T,株式会社ジェイテクト,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6479,6479.T,ミネベアミツミ株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6481,6481.T,ＴＨＫ株式会社,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6501,6501.T,株式会社日立製作所,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6503,6503.T,三菱電機株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6506,6506.T,株式会社安川電機,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6516,6516.T,山洋電気株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6522,6522.T,株式会社アスタリスク,Electric Appliances,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
6523,6523.T,ＰＨＣホールディングス株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6525,6525.T,株式会社ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6540,6540.T,株式会社船場,Services,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6562,6562.T,株式会社ジーニー,Services,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6571,6571.T,キュービーネットホールディングス株式会社,Services,False,True,True,False,True,False,False,False,False,False,False,missing_financial_data;repeated_operating_loss
6573,6573.T,ＣＲＡＶＩＡ株式会社,Services,False,True,False,True,True,True,True,False,True,False,False,low_equity_ratio;repeated_operating_loss;repeated_negative_operating_cf;excessive_leverage;extreme_profitability_outlier
6574,6574.T,株式会社コンヴァノ,Services,False,True,True,False,True,False,False,False,False,False,False,missing_financial_data;repeated_operating_loss
6579,6579.T,ログリー株式会社,Services,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
6586,6586.T,株式会社マキタ,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6594,6594.T,ニデック株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6613,6613.T,株式会社ＱＤレーザ,Electric Appliances,False,True,False,False,True,True,False,True,False,False,False,repeated_operating_loss;repeated_negative_operating_cf;extreme_valuation_outlier
6619,6619.T,ダブル・スコープ株式会社,Electric Appliances,False,True,False,False,True,False,False,False,True,False,False,repeated_operating_loss;extreme_profitability_outlier
6622,6622.T,株式会社ダイヘン,Electric Appliances,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6632,6632.T,株式会社ＪＶＣケンウッド,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6634,6634.T,株式会社ネクスグループ,Electric Appliances,False,True,False,True,True,True,True,False,False,False,False,low_equity_ratio;repeated_operating_loss;repeated_negative_operating_cf;excessive_leverage
6645,6645.T,オムロン株式会社,Electric Appliances,False,True,True,False,True,False,False,False,False,False,False,missing_financial_data;repeated_operating_loss
6659,6659.T,株式会社メディアリンクス,Electric Appliances,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
6663,6663.T,太洋テクノレックス株式会社,Electric Appliances,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6696,6696.T,株式会社トラース・オン・プロダクト,Electric Appliances,False,True,False,True,True,True,True,False,False,False,False,low_equity_ratio;repeated_operating_loss;repeated_negative_operating_cf;excessive_leverage
6701,6701.T,日本電気株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6702,6702.T,富士通株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6706,6706.T,電気興業株式会社,Electric Appliances,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6721,6721.T,ウインテスト株式会社,Electric Appliances,False,True,False,True,True,True,True,False,True,False,False,low_equity_ratio;repeated_operating_loss;repeated_negative_operating_cf;excessive_leverage;extreme_profitability_outlier
6723,6723.T,ルネサスエレクトロニクス株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6724,6724.T,セイコーエプソン株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6731,6731.T,株式会社ピクセラ,Electric Appliances,False,True,False,True,True,True,True,False,True,False,False,low_equity_ratio;repeated_operating_loss;repeated_negative_operating_cf;excessive_leverage;extreme_profitability_outlier
6736,6736.T,サン電子株式会社,Electric Appliances,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6740,6740.T,株式会社ジャパンディスプレイ,Electric Appliances,False,True,False,True,True,True,True,True,False,False,False,low_equity_ratio;repeated_operating_loss;repeated_negative_operating_cf;excessive_leverage;extreme_valuation_outlier
6742,6742.T,株式会社京三製作所,Electric Appliances,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6743,6743.T,大同信号株式会社,Electric Appliances,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6752,6752.T,パナソニックホールディングス株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6753,6753.T,シャープ株式会社,Electric Appliances,False,True,False,True,False,False,True,False,False,False,False,low_equity_ratio;excessive_leverage
6754,6754.T,アンリツ株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6758,6758.T,ソニーグループ株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6762,6762.T,ＴＤＫ株式会社,Electric Appliances,False,True,True,False,True,False,False,False,False,False,False,missing_financial_data;repeated_operating_loss
6769,6769.T,ザインエレクトロニクス株式会社,Electric Appliances,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
6771,6771.T,池上通信機株式会社,Electric Appliances,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6775,6775.T,株式会社ＴＢグループ,Electric Appliances,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
6779,6779.T,日本電波工業株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6803,6803.T,ティアック株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6806,6806.T,ヒロセ電機株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6817,6817.T,スミダコーポレーション株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6836,6836.T,ぷらっとホーム株式会社,Electric Appliances,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
6838,6838.T,株式会社多摩川ホールディングス,Electric Appliances,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6840,6840.T,株式会社ＡＫＩＢＡホールディングス,Electric Appliances,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6857,6857.T,株式会社アドバンテスト,Electric Appliances,False,True,True,False,False,False,False,True,False,False,False,missing_financial_data;extreme_valuation_outlier
6869,6869.T,シスメックス株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6902,6902.T,株式会社デンソー,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6918,6918.T,株式会社アバールデータ,Electric Appliances,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6946,6946.T,日本アビオニクス株式会社,Electric Appliances,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
6955,6955.T,ＦＤＫ株式会社,Electric Appliances,False,True,False,True,False,False,True,False,False,False,False,low_equity_ratio;excessive_leverage
6971,6971.T,京セラ株式会社,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6976,6976.T,太陽誘電株式会社,Electric Appliances,False,True,False,False,False,False,False,True,False,False,False,extreme_valuation_outlier
6981,6981.T,株式会社村田製作所,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6988,6988.T,日東電工株式会社,Chemicals,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
6993,6993.T,大黒屋ホールディングス株式会社,Retail Trade,False,True,False,True,True,True,True,False,False,False,False,low_equity_ratio;repeated_operating_loss;repeated_negative_operating_cf;excessive_leverage
6997,6997.T,日本ケミコン株式会社,Electric Appliances,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
7003,7003.T,株式会社三井Ｅ＆Ｓ,Machinery,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
7011,7011.T,三菱重工業株式会社,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7012,7012.T,川崎重工業株式会社,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7013,7013.T,株式会社ＩＨＩ,Machinery,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7018,7018.T,内海造船株式会社,Transportation Equipment,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
7047,7047.T,ポート株式会社,Services,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7063,7063.T,株式会社Ｂｉｒｄｍａｎ,Services,False,True,False,True,True,True,True,False,True,False,False,low_equity_ratio;repeated_operating_loss;repeated_negative_operating_cf;excessive_leverage;extreme_profitability_outlier
7119,7119.T,株式会社ハルメクホールディングス,Retail Trade,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7138,7138.T,株式会社ＴＯＲＩＣＯ,Retail Trade,False,True,False,False,True,True,False,False,True,False,False,repeated_operating_loss;repeated_negative_operating_cf;extreme_profitability_outlier
7157,7157.T,ライフネット生命保険株式会社,Insurance,True,True,True,True,False,False,True,False,False,False,False,missing_financial_data;low_equity_ratio;excessive_leverage
7181,7181.T,株式会社かんぽ生命保険,Insurance,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7182,7182.T,株式会社ゆうちょ銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7184,7184.T,株式会社　富山第一銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7201,7201.T,日産自動車株式会社,Transportation Equipment,False,True,False,False,False,False,False,True,False,False,False,extreme_valuation_outlier
7203,7203.T,トヨタ自動車株式会社,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7220,7220.T,武蔵精密工業株式会社,Transportation Equipment,False,True,False,False,False,False,False,True,False,False,False,extreme_valuation_outlier
7226,7226.T,極東開発工業株式会社,Transportation Equipment,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
7229,7229.T,株式会社ユタカ技研,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7242,7242.T,カヤバ株式会社,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7256,7256.T,河西工業株式会社,Transportation Equipment,False,True,False,True,False,True,True,False,False,False,False,low_equity_ratio;repeated_negative_operating_cf;excessive_leverage
7259,7259.T,株式会社アイシン,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7267,7267.T,本田技研工業株式会社,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7269,7269.T,スズキ株式会社,Transportation Equipment,False,True,False,False,False,False,False,False,False,True,False,other_data_quality_issue
7270,7270.T,株式会社ＳＵＢＡＲＵ,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7278,7278.T,株式会社エクセディ,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7282,7282.T,豊田合成株式会社,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7287,7287.T,日本精機株式会社,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7296,7296.T,株式会社エフ・シー・シー,Transportation Equipment,False,True,True,False,True,False,False,False,False,False,False,missing_financial_data;repeated_operating_loss
7313,7313.T,テイ・エス　テック株式会社,Transportation Equipment,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7354,7354.T,株式会社ダイレクトマーケティングミックス,Services,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7375,7375.T,株式会社リファインバースグループ,Services,False,True,False,True,False,False,True,False,False,False,False,low_equity_ratio;excessive_leverage
7376,7376.T,ＢＣＣ株式会社,Services,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
7378,7378.T,株式会社アシロ,Services,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7412,7412.T,株式会社アトム,Retail Trade,False,True,False,False,True,False,False,False,False,False,False,repeated_operating_loss
7527,7527.T,株式会社システムソフト,Information & Communication,False,True,False,False,True,False,False,False,False,False,False,repeated_operating_loss
7593,7593.T,ＶＴホールディングス株式会社,Retail Trade,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7602,7602.T,株式会社レダックス,Wholesale Trade,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
7603,7603.T,ジーイエット株式会社,Retail Trade,False,True,False,True,True,True,True,False,False,False,False,low_equity_ratio;repeated_operating_loss;repeated_negative_operating_cf;excessive_leverage
7615,7615.T,株式会社京都きもの友禅ホールディングス,Retail Trade,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
7616,7616.T,株式会社　コロワイド,Retail Trade,False,True,True,False,True,False,False,False,True,False,False,missing_financial_data;repeated_operating_loss;extreme_profitability_outlier
7707,7707.T,プレシジョン・システム・サイエンス株式会社,Precision Instruments,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
7709,7709.T,クボテック株式会社,Precision Instruments,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
7717,7717.T,株式会社ブイ・テクノロジー,Precision Instruments,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
7721,7721.T,東京計器株式会社,Precision Instruments,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
7731,7731.T,株式会社ニコン,Precision Instruments,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7733,7733.T,オリンパス株式会社,Precision Instruments,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7741,7741.T,ＨＯＹＡ株式会社,Precision Instruments,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7744,7744.T,ノーリツ鋼機株式会社,Precision Instruments,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7751,7751.T,キヤノン株式会社,Electric Appliances,False,True,True,True,False,False,True,False,False,False,False,missing_financial_data;low_equity_ratio;excessive_leverage
7752,7752.T,株式会社リコー,Electric Appliances,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7771,7771.T,日本精密株式会社,Precision Instruments,False,True,False,True,False,False,True,False,False,False,False,low_equity_ratio;excessive_leverage
7774,7774.T,株式会社ジャパン・ティッシュエンジニアリング,Precision Instruments,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
7776,7776.T,株式会社セルシード,Precision Instruments,False,True,False,False,True,True,False,False,True,True,False,repeated_operating_loss;repeated_negative_operating_cf;extreme_profitability_outlier;other_data_quality_issue
7777,7777.T,株式会社スリー・ディー・マトリックス,Precision Instruments,False,True,False,True,True,True,True,False,False,False,False,low_equity_ratio;repeated_operating_loss;repeated_negative_operating_cf;excessive_leverage
7779,7779.T,ＣＹＢＥＲＤＹＮＥ株式会社,Precision Instruments,False,True,True,False,True,False,False,False,True,False,False,missing_financial_data;repeated_operating_loss;extreme_profitability_outlier
7794,7794.T,株式会社イーディーピー,Other Products,False,True,False,False,True,True,False,False,True,False,False,repeated_operating_loss;repeated_negative_operating_cf;extreme_profitability_outlier
7810,7810.T,株式会社クロスフォー,Other Products,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
7893,7893.T,株式会社プロネクサス,Other Products,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7901,7901.T,株式会社マツモト,Other Products,False,True,False,False,True,True,False,False,False,True,False,repeated_operating_loss;repeated_negative_operating_cf;other_data_quality_issue
7915,7915.T,ＮＩＳＳＨＡ株式会社,Other Products,False,True,True,False,True,False,False,False,False,False,False,missing_financial_data;repeated_operating_loss
7937,7937.T,株式会社ツツミ,Other Products,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
7951,7951.T,ヤマハ株式会社,Other Products,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
7952,7952.T,株式会社河合楽器製作所,Other Products,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
8001,8001.T,伊藤忠商事株式会社,Wholesale Trade,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8002,8002.T,丸紅株式会社,Wholesale Trade,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8015,8015.T,豊田通商株式会社,Wholesale Trade,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8020,8020.T,兼松株式会社,Wholesale Trade,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8031,8031.T,三井物産株式会社,Wholesale Trade,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8053,8053.T,住友商事株式会社,Wholesale Trade,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8056,8056.T,ＢＩＰＲＯＧＹ株式会社,Information & Communication,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8058,8058.T,三菱商事株式会社,Wholesale Trade,False,True,True,False,True,False,False,False,False,False,False,missing_financial_data;repeated_operating_loss
8093,8093.T,極東貿易株式会社,Wholesale Trade,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
8105,8105.T,堀田丸正株式会社,Wholesale Trade,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
8113,8113.T,ユニ・チャーム株式会社,Chemicals,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8129,8129.T,東邦ホールディングス株式会社,Wholesale Trade,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
8133,8133.T,伊藤忠エネクス株式会社,Wholesale Trade,False,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8139,8139.T,株式会社ナガホリ,Wholesale Trade,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
8165,8165.T,株式会社千趣会,Retail Trade,False,True,False,False,True,True,False,False,False,False,False,repeated_operating_loss;repeated_negative_operating_cf
8226,8226.T,株式会社　理経,Wholesale Trade,False,True,False,False,False,True,False,False,False,False,False,repeated_negative_operating_cf
8304,8304.T,株式会社あおぞら銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
8331,8331.T,株式会社千葉銀行,Banks,True,True,True,False,False,False,False,False,False,False,False,missing_financial_data
