code,ticker,company_name,market,sector_33,investment_eligible,profitability_score,cash_generation_score,stability_score,competitive_position_score,moat_score,transformation_score,future_moat_score,valuation_score,momentum_score,risk_score,adjusted_bb_score
8473,8473.T,"SBI Holdings,Inc.",Prime Market (Domestic),Securities and Commodities Futures,True,0.09074828584919796,1.276241950478389,0.7957896349590099,0.8402616248037744,0.6780326396193734,1.0673901772024708,-0.411080513804854,1.7418294328306383,0.4918640554124197,-0.4770781136489973,0.705101813875711
8508,8508.T,"J Trust Co.,Ltd.",Standard Market(Domestic),Other Financing Business,False,-0.3331383078282821,-0.3331383078282821,-0.7352325463270888,-0.18581616995991665,-0.3840927279543704,-0.19988298469696925,-0.411080513804854,0.0,0.7611417273228936,0.4929554895211882,-0.2617040949218391
8511,8511.T,"Japan Securities Finance Co.,Ltd.",Prime Market (Domestic),Other Financing Business,True,-0.1931269808042755,0.019279421838958893,0.21670259640047476,0.2801870684382247,0.03660334514598319,0.011567653103375337,-0.411080513804854,0.0,0.13329337972644428,-0.6546435414178309,-0.03065754520738989
8518,8518.T,"Japan Asia Investment Company,Limited",Standard Market(Domestic),Securities and Commodities Futures,False,-0.23547186235669434,-0.018287229815809984,-0.7612662470997692,-1.55296983733869,-0.5498341761664874,-0.01097233788948599,-0.411080513804854,0.0,-1.169123978594269,0.8396293184341495,-0.4918928211666158
8522,8522.T,"The Bank of Nagoya,Ltd.",Prime Market (Domestic),Banks,True,-0.08172782653247912,-0.08172782653247912,-0.11998209823255769,0.478724349126401,0.022711754259281194,-0.04903669591948748,-0.411080513804854,0.0,1.8271082531218477,-0.31911504704054716,0.08585252817269579
8524,8524.T,"North Pacific Bank,Ltd.",Prime Market (Domestic),Banks,True,-0.08028514318917133,-0.08028514318917133,-0.10516805456981065,0.7481741429614496,0.08043013176482497,-0.048171085913502804,-0.411080513804854,0.0,0.7283453757069773,-0.1297915574538295,-0.025424192774303724
8537,8537.T,"THE TAIKO BANK,LTD.",Standard Market(Domestic),Banks,True,-0.16823910222943275,-0.16823910222943275,0.03456269729184378,-0.29499801323554903,-0.1530305245264007,-0.10094346133765966,-0.411080513804854,0.0,1.058277637170806,-0.39860704274027314,-0.04878070884268341
8541,8541.T,"The Ehime Bank,Ltd.",Prime Market (Domestic),Banks,True,-0.12851601771687396,-0.12851601771687396,0.19111575976945439,0.051333725515001594,-0.028619713573233167,-0.07710961063012438,-0.411080513804854,0.0,1.0306227536151076,-0.6561005506431242,0.01748485955486595
8542,8542.T,"TOMATO BANK,LTD.",Standard Market(Domestic),Banks,True,-0.1691619155928156,-0.1691619155928156,0.42517439293098697,-0.49468267752769934,-0.11539880627503182,-0.10149714935568938,-0.411080513804854,0.0,0.05492018742877604,-1.0540505020504194,-0.07242101441496852
8544,8544.T,"The Keiyo Bank,Ltd.",Prime Market (Domestic),Banks,True,-0.13083479141393042,-0.13083479141393042,0.0691022421585835,0.4483247459534703,0.024984522774052526,-0.07850087484835826,-0.411080513804854,0.0,2.617217376779324,-0.551699709762775,0.1814376926328799
8550,8550.T,"THE TOCHIGI BANK,LTD.",Prime Market (Domestic),Banks,True,-0.9256488795958786,-0.9256488795958786,-0.14957508458026983,0.23287787713755007,-0.538728769246071,-0.5553893277575271,-0.411080513804854,0.0,2.5831728084217067,-0.14769716433680638,-0.15070311957880794
8551,8551.T,"The Kita-Nippon Bank,Ltd.",Prime Market (Domestic),Banks,True,-0.11071475327509399,-0.11071475327509399,0.07396121382104716,-0.21751012942427775,-0.09513863508570251,-0.06642885196505639,-0.411080513804854,0.0,0.9926925394572864,-0.5260489715989056,-0.016598806552811853
8558,8558.T,"THE TOWA BANK,LTD.",Prime Market (Domestic),Banks,True,-0.14075251872104672,-0.14075251872104672,0.1048410783696239,-0.037954959527195,-0.07107428746414224,-0.08445151123262803,-0.411080513804854,0.0,0.6296317341956587,-0.6258038998983942,-0.040215754779450566
8562,8562.T,"THE FUKUSHIMA BANK,LTD.",Standard Market(Domestic),Banks,True,-0.4816239643853712,-0.4816239643853712,0.06873387939315882,-0.5072473808839622,-0.3766770789293834,-0.2889743786312227,-0.411080513804854,0.0,0.501310649192035,-0.22555043804086305,-0.23588476375478712
8563,8563.T,"THE DAITO BANK,LTD.",Standard Market(Domestic),Banks,True,-0.17084096314316663,-0.17084096314316663,0.35449683311019875,-0.549024740619565,-0.14141015938777324,-0.10250457788589998,-0.411080513804854,0.0,0.2018699638254306,-0.9406734897920421,-0.0771190010675159
8566,8566.T,"RICOH LEASING COMPANY,LTD.",Prime Market (Domestic),Other Financing Business,True,-0.2772338504335018,-0.02427650110267635,0.2007990665380904,0.0800110719174333,-0.04693894523628997,-0.014565900661605811,-0.411080513804854,0.0,-0.19881779751646408,-1.1901291539213579,-0.04191617723725524
8570,8570.T,"AEON Financial Service Co.,Ltd.",Prime Market (Domestic),Other Financing Business,True,-0.3100491974631678,-0.058552138742472254,0.07027363625227619,0.6288698969035412,0.0166734528334367,-0.035131283245483355,-0.411080513804854,0.0,-0.09361098716090711,-0.6872654974209359,-0.06773948807679313
8572,8572.T,"ACOM CO.,LTD.",Standard Market(Domestic),Other Financing Business,True,-0.32032410924478566,-0.0888464288213629,-0.10400233177477923,0.4088708850394895,-0.07335133478807365,-0.05330785729281774,-0.411080513804854,0.0,-0.11131306934870076,-0.34411787592797566,-0.13537603824315525
8584,8584.T,"JACCS CO.,LTD.",Prime Market (Domestic),Other Financing Business,True,-0.2194487669583279,0.016261879637951948,-0.0710668625046203,0.2700907213685701,-0.032936826753136826,0.00975712778277117,-0.411080513804854,0.0,-0.3760748998429629,-0.4153500448951615,-0.12683840571648464
8585,8585.T,Orient Corporation,Prime Market (Domestic),Other Financing Business,True,-0.29886900876319705,-0.04957321417502162,-0.04649011427343799,0.39001660530555116,-0.048292158404451724,-0.029743928505012975,-0.411080513804854,0.0,-0.0586267042441467,-0.14557912354899313,-0.13655254185856033
8591,8591.T,ORIX CORPORATION,Prime Market (Domestic),Other Financing Business,True,0.07102796950585033,0.09829916724548231,-0.30055195123676753,1.1938711141728533,0.22809841372563536,-0.1353195032666068,-0.411080513804854,-0.47427155321690256,1.096467712487507,-0.6581223427273795,0.015593766698536002
8593,8593.T,Mitsubishi HC Capital Inc.,Prime Market (Domestic),Other Financing Business,True,0.0034591975102404118,0.046990137050900216,0.2429873121447088,1.148043741773723,0.2911644641749956,0.29425919773305553,-0.411080513804854,0.3839607764540221,0.191407965039287,-1.0900769711549432,0.2233325946318327
8595,8595.T,"JAFCO Group Co.,Ltd.",Prime Market (Domestic),Securities and Commodities Futures,True,-0.18064546823305894,-0.01855748911250199,0.6712531733726109,-0.10039858837311326,0.046305630840203414,-0.011134493467501195,-0.411080513804854,0.0,-0.5964480930212027,-0.36435810763266585,-0.13542508679512416
8596,8596.T,"KYUSHU LEASING SERVICE CO.,LTD.",Standard Market(Domestic),Other Financing Business,True,-0.16753416851094527,0.06999797488037704,-0.16892629019127484,-0.7314573026624274,-0.22121418382947702,0.04199878492822623,-0.411080513804854,0.0,-0.11724532246580414,-0.1564521169400012,-0.17526803361082302
8600,8600.T,"TOMONY Holdings,Inc.",Prime Market (Domestic),Banks,True,0.6428565157967068,-0.06924569756983344,0.8536608945786434,0.33289052378327805,0.4449986398087733,-0.04154741854190007,-0.411080513804854,0.0,0.6504639216549523,-0.44054934623919706,0.10888990995511569
8601,8601.T,Daiwa Securities Group Inc.,Prime Market (Domestic),Securities and Commodities Futures,True,0.07786704592703671,0.046820023342359775,0.3927353710921024,1.3168983017581188,0.38088520648009705,0.05518249913494852,-0.411080513804854,0.044986573743246425,0.6564002254137168,-0.46217033783122374,0.12334207497229105
8604,8604.T,"Nomura Holdings, Inc.",Prime Market (Domestic),Securities and Commodities Futures,True,0.04750559530952466,-0.03327670985989517,-0.062338696594719654,1.3482920831295313,0.2654984582003222,0.14697000641502647,-0.411080513804854,0.3048609322073522,0.414473685443951,-0.4292601417908554,0.12317040747698058
8609,8609.T,OKASAN SECURITIES GROUP INC.,Prime Market (Domestic),Securities and Commodities Futures,True,-0.04387431838317512,-0.060649984340771214,-0.8828389697309733,0.10019579848179921,-0.18704714176913895,-0.036389990604462734,-0.411080513804854,0.0,0.2519671260133458,-0.47221425079015833,-0.11611765664296317
8613,8613.T,"Marusan Securities Co.,Ltd.",Prime Market (Domestic),Securities and Commodities Futures,True,0.08253360767541121,0.08253360767541121,1.435439695235326,-0.49065318025903815,0.23847746760050434,0.049520164605246726,-0.411080513804854,0.0,-0.022843867761376476,-0.35336667722837173,-0.006348591763293693
8614,8614.T,"TOYO SECURITIES CO.,LTD.",Prime Market (Domestic),Securities and Commodities Futures,True,0.06767730125415011,0.06767730125415011,-0.5370859973516061,-0.5401869124609094,-0.17484820121001304,0.04060638075249007,-0.411080513804854,0.0,0.3918265722510013,-0.43124075247615623,-0.08332028684362183
8616,8616.T,"Tokai Tokyo Financial Holdings,Inc.",Prime Market (Domestic),Securities and Commodities Futures,True,-0.11142307341389979,-0.05521846805053604,0.7836859182606761,0.18045404559893075,0.14002530006442246,-0.033131080830321624,-0.411080513804854,0.0,0.6242721918455706,-0.7096904581463164,0.043796930669478824
8617,8617.T,"The Kosei Securities Co.,Ltd.",Standard Market(Domestic),Securities and Commodities Futures,False,-0.43125227158106144,-0.43125227158106144,-0.1218539305008694,-1.5100601524925856,-0.5851341795473279,-0.2587513629486369,-0.411080513804854,0.0,0.0871784029253845,0.3596982787406695,-0.39080423632434225
8622,8622.T,"Mito Securities Co.,Ltd.",Prime Market (Domestic),Securities and Commodities Futures,True,-0.051851904738337444,-0.051851904738337444,-0.30942581283448917,-0.6209500664368095,-0.2171863186972622,-0.031111142843002468,-0.411080513804854,0.0,0.030238403220720366,-0.29317362677811587,-0.16391663246150184
8624,8624.T,"Ichiyoshi Securities Co.,Ltd.",Prime Market (Domestic),Securities and Commodities Futures,True,-0.07393703120030419,-0.07393703120030419,0.25955039528814416,-0.740390313123049,-0.1405302022871635,-0.04436221872018252,-0.411080513804854,0.0,0.8468933973898243,-0.3651243640021935,-0.0553719933684491
8628,8628.T,"MATSUI SECURITIES CO.,LTD.",Prime Market (Domestic),Securities and Commodities Futures,True,0.27165248400052244,0.27165248400052244,0.5033627644766969,0.03898473396530969,0.27146099008871477,0.16299149040031347,-0.411080513804854,0.0,0.22407846097694417,-1.3136071576776607,0.15263057735069707
8630,8630.T,"Sompo Holdings,Inc.",Prime Market (Domestic),Insurance,True,0.1459902824946878,0.26763643131311177,-0.26237605766073807,1.1210930835912687,0.2897491118875248,0.36855748734563093,-0.1926235192046947,0.6965350753478582,-0.03880240447085883,-0.577335781986873,0.27961064869503693
8697,8697.T,"Japan Exchange Group,Inc.",Prime Market (Domestic),Other Financing Business,True,0.8275366141985767,0.8622842527124351,0.2706266108541683,0.21004658537187793,0.6013435173928199,-0.13266001273386221,-0.411080513804854,-1.2894404527037298,-0.12606366043407022,-0.4146588607142312,-0.14064264998461914
8698,8698.T,"Monex Group,Inc.",Prime Market (Domestic),Securities and Commodities Futures,True,-0.49386763562472336,-0.27338630073238873,-1.5482351575443352,-0.1489230079161237,-0.5806318807438421,-0.16403178043943323,-0.411080513804854,0.0,-0.42439889027411637,0.732501644700396,-0.45421171697191837
8699,8699.T,"HS Holdings Co.,Ltd.",Standard Market(Domestic),Securities and Commodities Futures,True,0.09304889989066374,0.27139706285613846,-0.6539979717293724,-0.5589493992721962,-0.14217309352454682,0.1628382377136831,-0.411080513804854,0.0,-0.1800639044275813,-0.6491096643339751,-0.07836194677976006
8700,8700.T,"Maruhachi Securities Co.,Ltd.",Standard Market(Domestic),Securities and Commodities Futures,False,-0.09523481156364834,-0.09523481156364834,0.8714385694040883,-1.6241658607584528,-0.20768634520906196,-0.05714088693818901,-0.411080513804854,0.0,-0.14152527389207004,-0.966182643648901,-0.11744954246303892
8704,8704.T,"TRADERS HOLDINGS CO.,LTD.",Standard Market(Domestic),Securities and Commodities Futures,True,0.6174968410931364,0.7944524904405609,-0.2795014561525648,-0.8075575256381365,0.1973252206345977,0.4766714942643366,-0.411080513804854,0.0,-0.27116720779454767,0.057016418611582215,0.022222922974394273
8705,8705.T,"Nissan Securities Group Co.,Ltd.",Standard Market(Domestic),Securities and Commodities Futures,True,-0.1829618764692871,-0.1829618764692871,0.18601025158519294,-0.9875977580733898,-0.2700946271792116,-0.10977712588157228,-0.411080513804854,0.0,0.3917586313877876,-0.02048984178031924,-0.19057197644880206
8706,8706.T,"KYOKUTO SECURITIES CO.,LTD.",Prime Market (Domestic),Securities and Commodities Futures,True,0.05689244466512438,0.05689244466512438,-0.18089284404843206,-0.5184589259584826,-0.10573488720230831,0.03413546679907463,-0.411080513804854,0.0,-0.19192660319882984,-0.41332018463511694,-0.12437139545875131
8707,8707.T,"IwaiCosmo Holdings,Inc.",Prime Market (Domestic),Securities and Commodities Futures,True,0.11248304170892263,0.11248304170892263,0.26815248761671534,-0.3244114954727239,0.05623802345415187,0.06748982502535358,-0.411080513804854,0.0,1.0918292973762311,-0.6387532048367408,0.08347795937242496
8708,8708.T,"AIZAWA SECURITIES GROUP CO.,LTD.",Prime Market (Domestic),Securities and Commodities Futures,True,-0.24416887550566957,-0.025349282034629675,0.07701971515320882,-0.5065578579543446,-0.17770405549586893,-0.015209569220777805,-0.411080513804854,0.0,-0.11282843249324728,0.32584239281931676,-0.22430484562666772
8713,8713.T,FIDEA Holdings Co.Ltd.,Prime Market (Domestic),Banks,True,-0.12947930263104276,-0.18115676800053915,-0.14076283502384668,-0.13682223538001018,-0.14612396200177113,-0.1086940608003235,-0.411080513804854,0.0,0.11345231343819753,-0.8907581677994314,-0.0939138098183055
8714,8714.T,"Senshu Ikeda Holdings,Inc.",Prime Market (Domestic),Banks,True,0.49816547488412627,-0.07266098788726404,-0.17859217271618597,0.4867951501160713,0.21783326471760522,-0.04359659273235842,-0.411080513804854,0.0,0.763198901615114,-0.509841437751832,0.058430711027430374
8715,8715.T,"Anicom Holdings,Inc.",Prime Market (Domestic),Insurance,True,0.3071989479396646,0.14786323617573804,-0.45067490444134933,-0.47432050768309136,-0.04051364160207105,0.08871794170544284,-0.1926235192046947,0.0,1.3446749994196516,0.023188565613532316,0.08438698056494291
8725,8725.T,"MS&AD Insurance Group Holdings,Inc.",Prime Market (Domestic),Insurance,True,0.25815222345395866,0.9372260145466079,0.21645954028031253,1.5482837314111668,0.6776084361838334,0.5680858875836033,-0.1926235192046947,0.5191121164533062,-0.0627724392877875,-0.5058320127538254,0.4096897218042421
8729,8729.T,Sony Financial Group Inc.,Prime Market (Domestic),Insurance,False,-0.14344219181023896,-0.27927053729476403,-0.130169967292242,0.5048606366980463,-0.04508426757611378,-0.35908927488671744,-0.1926235192046947,-0.5432782786095792,-0.9242093763042539,-0.5049738113498555,-0.2844999530427986
8737,8737.T,Akatsuki Corp.,Standard Market(Domestic),Securities and Commodities Futures,True,0.03392655373050727,0.28798552010330714,0.4755087818966796,-0.9680508295019212,-0.014637735689544018,0.17279131206198428,-0.411080513804854,0.0,0.02645527948131042,-0.9359861809096439,0.011726499206272098
8739,8739.T,"SPARX Group Co.,Ltd.",Prime Market (Domestic),Securities and Commodities Futures,True,0.3802182122500928,0.3802182122500928,0.003116717614101853,-0.6562908368010308,0.09749610351266985,0.2281309273500557,-0.411080513804854,0.0,0.17971302513146473,-0.3450504800221598,0.015433759265221132
8742,8742.T,"KOBAYASHI YOKO CO.,LTD.",Standard Market(Domestic),Securities and Commodities Futures,False,-0.45589512917544095,-0.2029624503548171,-0.15279321371007495,-1.5099117678976814,-0.5428449041216599,-0.12177747021289027,-0.411080513804854,0.0,1.1235755130496323,-0.038519382714980205,-0.20041250335471553
8746,8746.T,unbanked inc.,Standard Market(Domestic),Securities and Commodities Futures,True,-0.3488196422039678,-0.08956805861669002,-1.1315992501718846,-1.481305513814057,-0.6670598422227496,-0.05374083517001402,-0.411080513804854,0.0,-0.5783329389226015,1.858891729309944,-0.5805997824240392
8747,8747.T,"YUTAKA TRUSTY SECURITIES CO.,LTD.",Standard Market(Domestic),Securities and Commodities Futures,True,0.27876240891194504,0.27876240891194504,0.10578184419198505,-0.9888710118920278,-0.009360388192841546,0.16725744534716702,-0.411080513804854,0.0,0.8285038081334984,-0.5584190474727813,0.054374376298111066
8750,8750.T,"Daiichi Life Group,Inc.",Prime Market (Domestic),Insurance,True,0.47772317605128123,0.09322914196626636,-0.47125577403607927,1.5967607681727098,0.41561139593684115,-0.06050796511265856,-0.1926235192046947,-0.24797333489129914,0.3307334806000325,-0.5039981045908852,0.0980465300268762
8766,8766.T,"Tokio Marine Holdings,Inc.",Prime Market (Domestic),Insurance,True,0.36724435338413136,0.4102837665844909,0.6650352624135941,1.75982246738126,0.7160780112895395,-0.1784719602975774,-0.1926235192046947,-0.6207881897697628,-0.051636744913213475,-0.25005517194642296,0.03914197178891562
8771,8771.T,"eGuarantee,Inc.",Prime Market (Domestic),Other Financing Business,True,0.11181906404846699,0.2711925302012687,-0.07912872915802813,-0.7678001271255792,-0.06245096628944086,0.16271551812076124,-0.411080513804854,0.0,-0.18606065056940607,0.08431935243213537,-0.1284185647982523
8772,8772.T,"ASAX CO.,LTD.",Standard Market(Domestic),Other Financing Business,False,-0.01526052303745931,-0.01526052303745931,0.3067813800128146,-1.0703006789517613,-0.16186017361026495,-0.009156313822475585,-0.411080513804854,0.0,-0.14359221383416046,-0.8973984264476144,-0.0987906634188092
8783,8783.T,"abc Co.,Ltd.",Standard Market(Domestic),Other Financing Business,True,0.10715181041882504,0.21293462480163292,-1.9959699247854905,-1.331194390063035,-0.5746960731227082,0.12776077488097975,-0.411080513804854,0.0,-1.123809656531912,2.6497227393555898,-0.641146021946774
8789,8789.T,FinTech Global Incorporated,Standard Market(Domestic),Other Financing Business,True,0.2852401161845341,0.5035773708472735,-0.31722152521925867,-1.0045725225479762,-0.03863042617704168,0.3021464225083641,-0.411080513804854,0.0,-0.07916859026874284,0.2504850394424304,-0.092342039338595
8793,8793.T,NEC Capital Solutions Limited,Prime Market (Domestic),Other Financing Business,True,-0.3715355111000062,-0.11055009122786646,-0.01701842703183905,-0.16300187878587616,-0.1936790128555118,-0.06633005473671988,-0.411080513804854,0.0,-0.2819968792570143,-0.953056206332499,-0.13090443897474124
8795,8795.T,"T&D Holdings, Inc.",Prime Market (Domestic),Insurance,True,0.2872677178788617,-0.07746461111144597,0.1095276294259225,1.1852653725227746,0.3401361488694795,-0.09565658587141904,-0.1926235192046947,-0.23221801883323415,-0.03225117261287065,-0.3513852329598385,0.017420345641292346
8798,8798.T,"Advance Create Co.,Ltd.",Prime Market (Domestic),Insurance,False,-1.503520426211179,-1.1626199616398172,-1.0398481439749487,-1.7096103972444423,-1.366778847827745,-0.6975719769838904,-0.1926235192046947,0.0,-1.0762977519620611,1.5805698500766496,-0.9079004645595755
