date,portfolio_return,portfolio_cumulative_return,1306.T_return,1306.T_cumulative_return,^N225_return,^N225_cumulative_return
2022-01-06,-0.01777447079078807,0.09211117000822844,-0.020235254950719428,0.03208820643859478,-0.02878379945859877,-0.011330146895447535
2022-01-07,-0.004284919159507941,0.08743156193154755,-0.0019214018851034798,0.030105150213150633,-0.00032675640652690685,-0.011653201103889455
2022-01-11,0.006503699245601843,0.09450388976052526,-0.002887414084672746,0.027130810093731306,-0.008992030257410577,-0.020540445424378162
2022-01-12,0.016494651041464765,0.11255734948565088,0.014720092482206848,0.04225027060963504,0.019246348247151657,-0.0016894257430156712
2022-01-13,-0.004163551224371953,0.10792515997101582,-0.0068964685005933335,0.03506242444864083,-0.00961317401974926,-0.011286359019103909
2022-01-14,-0.011350609243793188,0.09534953440881777,-0.013170677727496471,0.021429950828386612,-0.012806693342136022,-0.023948511422333008
2022-01-17,-0.0031002705970534557,0.091953654453794,0.004368085486009754,0.025891644171575745,0.007439843423765469,-0.01668684117378194
2022-01-18,-0.008200022013192126,0.08299961044988735,-0.004107283819775098,0.021678016020627355,-0.0026918481188289434,-0.019333770850588072
2022-01-19,-0.0275950507243839,0.05311418126503464,-0.029597369829168607,-0.008560966065866427,-0.02795811804935011,-0.046751353052158384
2022-01-20,0.0011570637849662438,0.05433270154561076,0.00949999140932678,0.0008576962393791465,0.011129597470622254,-0.03614207932221358
2022-01-21,-0.008562091761091748,0.04530540820825735,-0.006934077855000664,-0.006082328948121329,-0.00902569245288587,-0.044841564482529295
2022-01-24,0.007955454350951227,0.05362128766606067,0.0014962708713446293,-0.004595158888411666,0.0024020329567040477,-0.0425472424415424
2022-01-25,-0.02330252156110163,0.02906925489298673,-0.017181284308592448,-0.021697492465699186,-0.01656601354525178,-0.05840841779219452
2022-01-26,0.003998355517148054,0.0331838396258155,-0.0027869898369138335,-0.024424011611624552,-0.0044232893147237995,-0.06257334977660822
2022-01-27,-0.0258889019281228,0.006435844528021484,-0.025914584919296546,-0.04970565840794172,-0.031136167469076326,-0.09176122294793898
2022-01-28,0.019428391035678862,0.025989273667835766,0.0203443163035808,-0.030372569741089817,0.02090304834753498,-0.07277626388011371
2022-01-31,0.014882079359008338,0.04125812746005186,0.008946815039127198,-0.021697492465699186,0.010653778657031543,-0.06289782742994665
2022-02-01,0.012450950672500878,0.05422278104239742,0.0012667738475420354,-0.020458204434169902,0.00283312552160897,-0.06024289934848326
2022-02-02,0.021272184822031737,0.0766484028843275,0.019736869579601857,-0.0011251157673181078,0.016807410635550024,-0.04444801586015934
2022-02-03,-0.010508268219063246,0.0653346926891929,-0.007444225914500113,-0.008560966065866316,-0.01061572284941914,-0.05459189089200045
2022-02-04,0.007638018881326224,0.07347173918688488,0.006000046432742989,-0.0026122858270276605,0.007293323394192974,-0.04769672381278334
2022-02-07,-0.002967916002765696,0.0702857652336355,-0.0027336602478469363,-0.005338804972953248,-0.0069650569157483355,-0.05432957033248087
2022-02-08,-0.0011267227647471533,0.06907984989716187,0.005482184496329312,0.00011411120952442566,0.0013083255103547575,-0.05309232558495869
2022-02-09,0.01128444993732548,0.08114382794232977,0.007930648324349976,0.008045664509747086,0.010824805217358735,-0.042842234450593764
2022-02-10,0.006289652282404629,0.08794384668735478,0.005655297583597729,0.01374646272040514,0.004213614535568011,-0.03880914057684304
2022-02-14,-0.014826979851652378,0.07181292519279214,-0.016625904177142825,-0.00310798882870178,-0.02225911510350942,-0.06020439855318427
2022-02-15,-0.01857455127550361,0.051904481056051166,-0.008950839467329996,-0.012031009186959762,-0.007917416469824579,-0.067645151726348
2022-02-16,0.01059301428081597,0.06304732024593229,0.017059758717653084,0.0048235034168340185,0.02215547143408525,-0.046988390518990175
2022-02-17,-0.004981601260023042,0.057751642375931,-0.008386863292834001,-0.0036038139397495117,-0.008285795063559198,-0.054884849408342484
2022-02-18,0.0002572093670882077,0.05802370600640305,-0.0032338151610692423,-0.00682597503266269,-0.0040685697695992395,-0.05873011633882996
2022-02-21,-0.007857910047448464,0.04970985089653657,-0.006488613298196166,-0.013270297218488714,-0.007787059374212313,-0.06605984081005745
2022-02-22,-0.00914942577517728,0.04010560853028622,-0.014318059416605355,-0.02739835173104377,-0.017140277529300474,-0.08206783433433218
2022-02-24,-0.014521014772442825,0.025002219623917243,-0.01401631436719919,-0.04103064218723751,-0.01810193321616871,-0.0986841810941852
2022-02-25,0.01818031648471162,0.04363708437421199,0.011631002968918613,-0.029876866739415253,0.019471071048788202,-0.0811345967468734
2022-02-28,0.01288024101567566,0.05707938155384884,0.005109880396462874,-0.02491965355861181,0.0019005651237891108,-0.07938823320799404
2022-03-01,0.015280620103203168,0.07323221000230218,0.005338056677373304,-0.019714619404314848,0.011984112188342388,-0.06835551851285049
2022-03-02,-0.014496831188077972,0.057673743828291046,-0.01972183610492828,-0.039047647016480225,-0.01682607955751314,-0.08403144267767138
2022-03-03,0.013999777277000549,0.07248094067361865,0.010317165280309126,-0.029133342764247283,0.006980639937258504,-0.07763739598515407
2022-03-04,-0.025005917685788037,0.045662570551557646,-0.019402586822915957,-0.04797066737473821,-0.02226710412930688,-0.09817574013373132
2022-03-07,-0.019313774949947574,0.02546687899034117,-0.026815969849149024,-0.07350025725392273,-0.029403375278598043,-0.12469241728192315
2022-03-08,-0.022236155108696108,0.002664438410281411,-0.018191533976201213,-0.09035470880302965,-0.017067282710730214,-0.13963153925501848
2022-03-09,0.0018111073086862271,0.0044803713028460646,-0.0016348229572715756,-0.09184181780805245,-0.0029615615451896726,-0.14217957340305487
2022-03-10,0.0298738290882937,0.03448804623769308,0.039574227147338714,-0.05590215962027412,0.039359560660984005,-0.10841613828618124
2022-03-11,-0.009007869877258011,0.02516951252760502,-0.013651874705226663,-0.06879086504661325,-0.020537674996398247,-0.12672719787009334
2022-03-14,0.0025013209608015026,0.027733790517665113,0.0045249654964416575,-0.06457717584097789,0.0057652738113080915,-0.12169254105384619
2022-03-15,0.013760842373554153,0.04187627321095411,0.009803887654024068,-0.055406395563912914,0.0015264378432489067,-0.12035185931050296
2022-03-16,0.018649124797132866,0.061306353853236795,0.01311993048276383,-0.043013393139248124,0.01639396433707274,-0.10593093906286699
2022-03-17,0.022088674381028895,0.08474920432201793,0.02615894996718504,-0.017979628371111556,0.03458118630805451,-0.07501297029433263
2022-03-18,0.006241732910418063,0.09151991913018453,0.004290774685212773,-0.013766000220163055,0.0065485978596364625,-0.06895560221141062
2022-03-22,0.013004036577159971,0.10571408408325222,0.01105805758814804,-0.00286016785520804,0.014786347112665466,-0.055188856568406
2022-03-23,0.015745162740416773,0.12312373228151396,0.02386278937439834,0.020934369936085995,0.02997529763083384,-0.026867861339115562
2022-03-24,0.0030164321338356508,0.12651155879784137,0.0031560903303851084,0.024156531028999062,0.0025046386453804192,-0.02443051697756382
2022-03-25,-0.0018964999950683258,0.12437512963213693,-0.00048395136092094226,0.023660889082011582,0.0014033678605276378,-0.023061434119378554
2022-03-28,-0.0011045487932508158,0.1231332024395404,-0.004842751484451457,0.01870355379183475,-0.00731617728175904,-0.030208889860748656
2022-03-29,0.0011224944834345974,0.12439391326344085,0.009002523209330482,0.02787445617827311,0.011041028646131767,-0.0195013984329373
2022-03-30,0.003308371080057334,0.12811382556867423,-0.00024115982909256317,0.02762657415009251,-0.007969933991412104,-0.027315907566098696
2022-03-31,-0.011344766182827641,0.11531563798998246,-0.011577454030740952,0.01572927472710206,-0.007343578570855103,-0.03445888962350796
2022-04-01,-0.0032162285560140324,0.11172852798611,-0.0007320700981613415,0.01498568969724734,-0.005587391463920399,-0.039853745781689764
2022-04-04,-0.001896048094790576,0.10962063722869764,0.005372467112113588,0.020438666934411653,0.00254790299062857,-0.0374073862691261
2022-04-05,-0.00208622402205798,0.10730571999993987,-0.0021860746381416885,0.01820791184484727,0.0018571131913764916,-0.03561974282824487
2022-04-06,-0.01486949681189559,0.09084064112660695,-0.014849149564351571,0.0030883902742571134,-0.015750683573144464,-0.05080939110314486
2022-04-07,-0.01920808725562452,0.06988767890986569,-0.01531990658421345,-0.012278830160453502,-0.016882098388714573,-0.06683372035218549
2022-04-08,0.0017760870564397144,0.07178789256822182,0.0017565595293309588,-0.010543839127249877,0.0036160520109467242,-0.06345934255011731
2022-04-11,0.016049959103245973,0.08899004441129588,-0.0030060352717352634,-0.013518179246669093,-0.006087692239770237,-0.06916071384270428
2022-04-12,-0.01733821322950194,0.07010890281648807,-0.01381897573785007,-0.027150347593489554,-0.01813987689747143,-0.08604602390492777
2022-04-13,0.014393847390187911,0.08551188705450996,0.014012615734711797,-0.013518179246669204,0.01930928964342371,-0.06839822185974931
2022-04-14,0.016801884415898558,0.10375053231288378,0.010552845677397116,-0.003107988828701558,0.0122379676695068,-0.05699730941801384
