effective_date,code,ticker,company_name,market,sector_33_code,sector_33,sector_17_code,sector_17,scale_category_code,scale_category,is_financial,latest_date,close,adj_close,volume,avg_trading_value_60d,history_days,daily_return_mean,annual_volatility,max_drawdown,return_12m_ex_1m,cumulative_return,price_history_days,company_name_ja,revenue,operating_income,ordinary_income,net_income,total_assets,equity,operating_cf,investing_cf,financing_cf,rd_expense,capex,employees,revenue_growth,operating_income_growth,operating_margin,roe,equity_ratio,ocf_margin,rd_ratio,capex_ratio,market_cap,enterprise_value,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,shares_outstanding,ebitda,dividend_yield_clean,pe_for_score,pbr_for_score,is_financial_like,ordinary_margin,net_margin,profitability_score,cash_generation_score,stability_score,competitive_position_score,score_treatment,moat_score,moat_component_profitability,moat_component_cashflow,moat_component_stability,moat_component_competitive_position,transformation_score,transformation_component_valuation_gap,transformation_component_capital_efficiency,transformation_component_shareholder_return,transformation_component_reform_signal,ai_infrastructure_exposure,automation_exposure,data_software_exposure,trust_security_exposure,intangible_investment_score,future_moat_component_ai_infrastructure,future_moat_component_intangible_asset,future_moat_component_automation,future_moat_component_data,future_moat_component_trust,future_moat_score,future_moat_category_flags,future_moat_keyword_evidence,valuation_score,bb_score,momentum_score,risk_score,adjusted_bb_score,price_available,liquid_20m_60d,operating_loss_years_3y,operating_income_years_available,ordinary_loss_years_3y,ordinary_income_years_available,net_loss_years_3y,net_income_years_available,negative_ocf_years_3y,operating_cf_years_available,investment_exclusion_reasons,investment_eligible,score_calculation_target,moat_rank,moat_percentile,transformation_rank,transformation_percentile,future_moat_rank,future_moat_percentile,valuation_rank,valuation_percentile,momentum_rank,momentum_percentile,risk_rank,risk_percentile,adjusted_bb_rank,adjusted_bb_percentile,category,score_rank,role_score_transformation,role_score_future,role_score_moat,role_score_bridge
20260430,6648,6648.T,KAWADEN CORPORATION,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False,2026-06-01,1729.0,1729.0,76900.0,162615866.66666666,1222.0,0.0014313756295759,0.3667578192743668,-0.3470149219146956,1.3061512582410946,3.174886705760385,1222.0,株式会社かわでん,24218746000.0,2589559000.0,2664941000.0,1963138000.0,25429497000.0,17744301000.0,1537818000.0,,-226109000.0,,,829.0,0.1097748257412105,1.2552878133357672,0.1069237441112764,0.1106348455202602,0.6977841913271033,0.0634970117775709,,,,,,,,,,,,,,,False,0.110036291722123,0.0810586146780679,0.2984021406631865,0.0545992200137988,-0.0373758459965779,0.0497689333198708,general_operating_margin_ocf_leverage_quality,0.1205691717002235,0.2984021406631865,0.0545992200137988,-0.0373758459965779,0.0497689333198708,0.2814600027705353,0.0,1.0186626342672458,0.0,1.4073000138526766,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3982395547576756,1.8038125547403467,-0.2572800314894667,0.6043488133806569,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,964.0,0.5094243504839532,112.0,0.9434538970962812,2.0,0.957208354559348,62.0,0.5106979113601631,139.0,0.9296994396332144,956.0,0.5134997452878247,25.0,0.9877738155883852,Future Moat,32,0.3543788838839518,0.8911733854589904,0.3304845954811908,0.4355244016285789
20260430,6327,6327.T,"KITAGAWA SEIKI CO.,LTD.",Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False,2026-06-01,4980.0,4980.0,1457600.0,1635228620.0,1222.0,0.0021810481375323,0.5417750449616946,-0.4852260652163507,5.884243633002036,6.166430544515539,1222.0,北川精機株式会社,6227215000.0,623955000.0,599961000.0,394688000.0,8591249000.0,5077610000.0,323369000.0,,-202452000.0,,,151.0,-0.0183529744113785,-0.0789355507967891,0.1001980821282065,0.0777310585098107,0.5910211658397981,0.0519283499927335,,,,,,,,,,,,,,,False,0.09634499531492,0.0633811422923409,0.0792204533907433,0.0133830958675058,-1.1355694791774131,0.0316096684672062,general_operating_margin_ocf_leverage_quality,-0.1897190294884047,0.0792204533907433,0.0133830958675058,-1.1355694791774131,0.0316096684672062,-0.1126995296148633,0.0,-0.3846793525136185,0.0,-0.5634976480743168,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,1.6228956389961116,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.8020199648197579,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.1555153981956901,5.109614166478054,0.624265894908086,0.604050225352687,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,1759.0,0.1044319918492104,1639.0,0.1655629139072847,169.0,0.8818135506877228,62.0,0.5106979113601631,1.0,0.9946510443199184,369.0,0.8125318390219053,26.0,0.9872643912379012,Future Moat,33,0.1934625213107486,0.4227500773877415,0.14263366908659608,0.26596256780537025
20260430,4368,4368.T,"FUSO CHEMICAL CO.,LTD.",Prime Market (Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,6,TOPIX Small 1,False,2026-06-01,4475.0,4475.0,1908000.0,2355934975.1916504,1222.0,0.0013246777515792,0.3636943087392735,-0.4194148148153577,2.412293716401199,2.6681718907237153,1222.0,扶桑化学工業株式会社,69501527000.0,18460617000.0,16561893000.0,11622785000.0,141502071000.0,104048977000.0,22701537000.0,,-2409233000.0,,,915.0,0.0075825891225,-0.0578744997970311,0.2656145526126354,0.1117049425675756,0.7353176972229615,0.3266336436032549,,,,,,,,,,,,,,,False,0.2382953830640296,0.1672306422850249,0.6282980704940067,0.9920863975695928,-0.0181530080638578,0.478233585351686,general_operating_margin_ocf_leverage_quality,0.5599420395228661,0.6282980704940067,0.9920863975695928,-0.0181530080638578,0.478233585351686,-0.0892150090033764,0.0,-0.2140107710248624,0.0,-0.4460750450168821,1.0986122886681098,0.0,0.0,0.0,0.0,1.6228956389961116,0.0,-0.4374900164137864,-0.6316485798498609,-0.6525572050265103,0.2393676809359459,半導体・光通信・データセンター・電力,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter",0.0,0.2174891638867995,3.770220711764384,-0.0929246433583354,0.6038036993990715,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,100.0,0.9495669893020886,1520.0,0.2261844116148751,305.0,0.7862964849719817,62.0,0.5106979113601631,38.0,0.9811512990320936,794.0,0.5960264900662252,27.0,0.9867549668874172,Core Moat,34,0.3054021164310247,0.3830870384656865,0.8103578917691378,0.3942545893772435
20260430,6745,6745.T,HOCHIKI CORPORATION,Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,False,2026-06-01,1930.0,1930.0,401400.0,705398966.8503824,1222.0,0.001581328644776,0.3186495038011263,-0.2748796685270059,1.1506329465799028,4.386728538599262,1222.0,ホーチキ株式会社,100900000000.0,16261000000.0,9736000000.0,7688000000.0,89655000000.0,59321000000.0,11874000000.0,,-1741000000.0,,,2383.0,0.0866051568156667,0.2427984037406974,0.1611595639246779,0.1295999730281013,0.6616585801126541,0.1176808721506442,,,,,,,,,,,,,,,False,0.0964915758176412,0.0761942517343904,0.4078072187488937,0.2476421801588545,0.2644929874755842,0.1962054653626847,general_operating_margin_ocf_leverage_quality,0.2967827621694802,0.4078072187488937,0.2476421801588545,0.2644929874755842,0.1962054653626847,0.035812231407591,0.0,0.2514095293980958,0.0,0.1790611570379553,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3896916890577165,1.5273450216833069,-0.5816435409678772,0.6005905453228351,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,391.0,0.8013245033112583,606.0,0.6917982679572083,2.0,0.957208354559348,62.0,0.5106979113601631,168.0,0.9149261334691798,1374.0,0.3005603667855323,28.0,0.9862455425369332,Future Moat,35,0.3088970794641216,0.544821135311749,0.3662791811888985,0.43222873339196877
20260430,9502,9502.T,"Chubu Electric Power Company,Incorporated",Prime Market (Domestic),4050,Electric Power and Gas,11,ELECTRIC POWER & GAS,4,TOPIX Mid400,False,2026-06-01,2836.5,2836.5,3598500.0,8361451579.166667,1222.0,0.0008995593361732,0.2521449455765208,-0.2792505636321232,0.564386732727973,1.570296420339765,1222.0,中部電力株式会社,4711427000000.0,242045000000.0,313508000000.0,209137000000.0,9423124000000.0,2858530000000.0,301345000000.0,,-27649000000.0,,,22566.0,-0.0363804975177567,0.5034037399614735,0.0513740316893374,0.0731624296404095,0.3033526885563641,0.0639604518970579,,,2142673829888.0,4882340249600.0,9.405776,12.082553,0.6827594,2.39,0.186,755393538.0,402346999808.0,0.0239,9.405776,0.6827594,False,0.0665420476641153,0.0443893113487697,-0.3379509871411112,0.0562503362668631,0.6817940967403618,-0.1002151043701864,general_operating_margin_ocf_leverage_quality,0.0120955370413619,-0.3379509871411112,0.0562503362668631,0.6817940967403618,-0.1002151043701864,0.8344970807001271,1.5884777287105771,-0.001597014898062,-0.4396214008791035,0.0297614025631857,1.0986122886681098,0.0,0.0,0.0,0.0,1.6228956389961116,0.0,-0.4374900164137864,-0.6316485798498609,-0.6525572050265103,0.2393676809359459,半導体・光通信・データセンター・電力,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter",1.263437599743587,0.4735788755297622,0.4851652116248491,-0.7799187140227402,0.6000872680945212,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,1376.0,0.2995415180845644,15.0,0.9928680590932246,305.0,0.7862964849719817,13.0,0.9938869077941924,462.0,0.7651553744268976,1621.0,0.1747325522159959,29.0,0.9857361181864494,Transformation Moat,36,0.7325606144704199,0.37281559861566355,0.3728539539015484,0.5479134682237792
20260430,1662,1662.T,"Japan Petroleum Exploration Co.,Ltd.",Prime Market (Domestic),1050,Mining,2,ENERGY RESOURCES,6,TOPIX Small 1,False,2026-06-01,1753.0,1753.0,2114000.0,7950185018.333333,1222.0,0.001707695548061,0.3869032163972441,-0.3492947290274684,0.9866826204211236,4.596057976887961,1222.0,石油資源開発株式会社,389104000000.0,75834000000.0,64221000000.0,82848000000.0,681598000000.0,557257000000.0,130766000000.0,,-38671000000.0,,,1653.0,0.0753391957144415,0.0207443996745932,0.1948939101114355,0.1486710799505434,0.8175742886569503,0.3360695341091327,,,448766967808.0,432063578112.0,8.396399,11.62621,0.7150951,2.52,0.175,255999402.0,85965996032.0,0.0252,8.396399,0.7150951,False,0.1650484189316995,0.2129199391422344,0.6921298865390398,1.025704014002188,-0.1637836711198467,0.2872880872040506,general_operating_margin_ocf_leverage_quality,0.5233723470060516,0.6921298865390398,1.025704014002188,-0.1637836711198467,0.2872880872040506,0.8332052111301265,1.7059801185642671,0.1088080009082623,-0.4346281597679295,-0.1126326277233455,0.0,0.0,0.0,0.0,0.0,-0.5452650101398884,0.0,-0.4374900164137864,-0.6316485798498609,-0.6525572050265103,-0.411080513804854,,,1.4022519813847998,0.4523266499506109,1.2358877538358852,-0.1885592174172702,0.5947713470759264,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,118.0,0.9403973509933776,16.0,0.9923586347427408,1074.0,0.2269485481406011,10.0,0.9954151808456444,212.0,0.8925114620478859,886.0,0.5491594498217015,30.0,0.9852266938359654,Transformation Moat,39,0.8087360399442636,0.2588744729900649,0.5242293874207021,0.5964195040128908
20260430,6994,6994.T,SHIZUKI ELECTRIC COMPANY INC.,Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False,2026-06-01,1296.0,1296.0,2341100.0,528394041.6666667,1222.0,0.0010907890950991,0.4056749295158555,-0.5367961662431071,2.0388568824207702,1.5460619499984802,1222.0,株式会社指月電機製作所,27346541000.0,3883684000.0,2453434000.0,1254784000.0,38344584000.0,23747003000.0,3563613000.0,,305302000.0,,,1209.0,0.0230579147866865,0.1876760937103323,0.1420173761646856,0.0528396783375148,0.6193052713780909,0.1303131171141535,,,,,,,,,,,,,,,False,0.0897164288529214,0.0458845599522074,0.1179614602449213,0.2926475737251858,-0.2815719388163382,0.1445216224535188,general_operating_margin_ocf_leverage_quality,0.087038341244455,0.1179614602449213,0.2926475737251858,-0.2815719388163382,0.1445216224535188,-0.0225250171496283,0.0,-0.1517859929616006,0.0,-0.1126250857481417,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3121840506409041,3.106355735734273,0.3209258691052118,0.5907270373038103,True,True,0.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,,True,True,1082.0,0.4493122771268467,1025.0,0.478349465104432,2.0,0.957208354559348,62.0,0.5106979113601631,56.0,0.9719816607233824,513.0,0.739174732552216,31.0,0.9847172694854814,Future Moat,41,0.25285345316849245,0.5036542174186159,0.26753638774749855,0.36104438985955906
20260430,6834,6834.T,"SEIKOH GIKEN Co.,Ltd.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False,2026-06-01,27400.0,27400.0,157400.0,10655836183.333334,1222.0,0.0026173136312927,0.5095867351655993,-0.5816854421659283,5.366349725997744,12.081688987711903,1222.0,株式会社　精工技研,20012385000.0,2817252000.0,2979339000.0,2242292000.0,34383169000.0,28144241000.0,3068406000.0,,-2013988000.0,,,936.0,0.1068065921200052,0.4232170544242861,0.1407754248181813,0.07967143260321,0.8185470338699729,0.1533253532749844,,,244936032256.0,223176163328.0,39.39215,166.66667,7.237895,0.45,0.826,8939271.0,8675000320.0,0.45,39.39215,7.237895,False,0.1488747593053002,0.112045215999992,0.4081540859864181,0.3746341682102757,-0.933595092130072,0.1411683579730757,general_operating_margin_ocf_leverage_quality,0.078027125316416,0.4081540859864181,0.3746341682102757,-0.933595092130072,0.1411683579730757,-0.2669835338164523,-0.9624277100304812,0.3002215068660714,1.1970093971757036,0.455938809599796,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",-0.630124679153551,0.1538473548227538,5.109614166478054,0.7550031435571412,0.5893084571148451,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,1110.0,0.435048395313296,1872.0,0.0468670402445236,2.0,0.957208354559348,1937.0,0.0137544574630667,1.0,0.9946510443199184,319.0,0.8380030565461029,32.0,0.9842078451349976,Future Moat,43,0.042470541770641544,0.4725287179293593,0.1862300097595907,0.2372186764509418
20260430,7762,7762.T,"Citizen Watch Co.,Ltd.",Prime Market (Domestic),3750,Precision Instruments,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False,2026-06-01,2309.0,2309.0,1664300.0,2374966998.3333335,1222.0,0.0017490110986031,0.3189550534250913,-0.2976236089658191,1.4822362032748226,5.626069514548551,1222.0,シチズン時計株式会社,320207000000.0,26797000000.0,23024000000.0,23876000000.0,415552000000.0,264147000000.0,35765000000.0,,-12542000000.0,,,12373.0,0.0268219880263826,-0.0414065982264046,0.0836864903015861,0.0903890636653075,0.6356532997073772,0.1116933733491147,,,,,,,,,,,,,,,False,0.0719034874315677,0.0745642662402758,0.1330831020271747,0.226310283823786,0.2625757324720187,-0.0129715742228748,general_operating_margin_ocf_leverage_quality,0.1530774883152864,0.1330831020271747,0.226310283823786,0.2625757324720187,-0.0129715742228748,-0.0716028936860954,0.0,-0.2132690329896655,0.0,-0.3580144684304771,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3197263256280368,2.1168417398051647,-0.5260319754424703,0.5840136971528004,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,842.0,0.5715741212429954,1406.0,0.2842587875700458,2.0,0.957208354559348,62.0,0.5106979113601631,109.0,0.9449821701477332,1294.0,0.3413143148242486,33.0,0.9836984207845136,Future Moat,45,0.260213189128765,0.5176202699951297,0.29943892597105,0.3799158281805614
20260430,6492,6492.T,OKANO VALVE MFG.CO.LTD.,Standard Market(Domestic),3600,Machinery,8,MACHINERY,-,,False,2026-06-01,17060.0,17060.0,15500.0,936786283.3333334,1222.0,0.0021833495537784,0.5517795358330954,-0.4451783447646394,2.705498973221239,6.030356761799189,1222.0,岡野バルブ製造株式会社,7006000000.0,864000000.0,979000000.0,825000000.0,14547000000.0,12001000000.0,698000000.0,,-392000000.0,,,324.0,-0.0274456198179802,0.0315228591102549,0.1233228661147587,0.0687442713107241,0.8249810957585757,0.0996288895232657,,,,,,,,,,,,,,,False,0.1397373679703111,0.1177562089637453,0.3541118231082868,0.1833276750851621,-1.198345403861629,0.0940465078637623,general_operating_margin_ocf_leverage_quality,-0.0510887223403824,0.3541118231082868,0.1833276750851621,-1.198345403861629,0.0940465078637623,-0.0942890112482319,0.0,-0.3477491683387705,0.0,-0.4714450562411597,1.0986122886681098,1.3862943611198906,0.0,0.0,0.0,1.6228956389961116,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.8020199648197579,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.2017071199317546,4.2914566560497835,0.5594407381975207,0.5749087117169809,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,1538.0,0.217014773306164,1546.0,0.2129393785022924,169.0,0.8818135506877228,62.0,0.5106979113601631,29.0,0.9857361181864494,399.0,0.7972491085073866,34.0,0.9831889964340296,Future Moat,47,0.20205575831666917,0.42701295915323023,0.1860370564880981,0.2865777836894299
20260430,6914,6914.T,"OPTEX GROUP Company,Limited",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False,2026-06-01,4380.0,4380.0,193000.0,650260945.0,1222.0,0.0010281490212952,0.3670658850232835,-0.3741554107945299,1.40428304802659,1.5388648917070071,1222.0,オプテックスグループ株式会社,72021000000.0,8696000000.0,8000000000.0,6599000000.0,77932000000.0,56149000000.0,9449000000.0,,-4422000000.0,,,2162.0,0.0237286045710547,0.1665660587069528,0.1207425611974285,0.1175265810611052,0.7204870913103731,0.1311978450729648,,,,,,,,,,,,,,,False,0.1110787131531081,0.09162605351217,0.3670240799978406,0.2957996286529094,-0.0393088891169497,0.0870796932197345,general_operating_margin_ocf_leverage_quality,0.2119624959830285,0.3670240799978406,0.2957996286529094,-0.0393088891169497,0.0870796932197345,-0.0268137877524846,0.0,0.0098243663664718,0.0,-0.1340689387624234,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3485891044117621,1.9782630972306303,-0.191095919662932,0.5655250061011184,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,648.0,0.6704024452368823,1053.0,0.4640855832908813,2.0,0.957208354559348,62.0,0.5106979113601631,122.0,0.9383596535914416,888.0,0.5481406011207336,35.0,0.9826795720835456,Future Moat,48,0.268979055405685,0.5174283150853276,0.3180565473800321,0.39009128463089454
20260430,7999,7999.T,"MUTOH HOLDINGS CO.,LTD.",Standard Market(Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,-,,False,2026-06-01,7560.0,7560.0,15300.0,105031466.66666669,1222.0,0.0016761613281565,0.422120496137478,-0.3735892676985091,1.8618918957888808,4.3925685733205455,1222.0,ＭＵＴＯＨホールディングス株式会社,22345000000.0,1467000000.0,1273000000.0,1462000000.0,29956000000.0,24604000000.0,1322000000.0,,-458000000.0,,,595.0,0.0284947995669322,0.0929892072505216,0.0656522712016111,0.0594212323199479,0.8213379623447723,0.0591631237413291,,,,,,,,,,,,,,,False,0.0569702394271649,0.0654285074960841,0.220939401787888,0.039158707475694,-0.3847641616789175,-0.0616639054568551,general_operating_margin_ocf_leverage_quality,-0.0021671459324702,0.220939401787888,0.039158707475694,-0.3847641616789175,-0.0616639054568551,-0.0400086884084425,0.0,-0.1921673552118168,0.0,-0.2000434420422127,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.281051486673123,2.7917620858354915,-0.0196230420483529,0.5621899994615075,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,1415.0,0.2796739684156902,1164.0,0.4075394803871625,2.0,0.957208354559348,62.0,0.5106979113601631,72.0,0.9638308711156394,738.0,0.6245542536933265,36.0,0.9821701477330615,Future Moat,49,0.24276661306232072,0.49385485287315484,0.2406244303201479,0.34378536816157623
20260430,6741,6741.T,"Nippon Signal Company,Limited",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,False,2026-06-01,1590.0,1590.0,160300.0,286578320.0,1222.0,0.0006663546829894,0.2213328169371554,-0.2672810205984117,0.749547799720573,1.0044464668870252,1222.0,日本信号株式会社,106859000000.0,13497000000.0,10789000000.0,8503000000.0,166240000000.0,102623000000.0,5783000000.0,,-1598000000.0,,,2921.0,0.1182380673231593,0.2646581015268727,0.126306628360737,0.0828566695575066,0.6173183349374398,0.0541180434029889,,,,,,,,,,,,,,,False,0.1009648228038817,0.0795721464733901,0.1691202281089337,0.0211844022863428,0.8751332572922019,0.102102655945318,general_operating_margin_ocf_leverage_quality,0.2599353630572165,0.1691202281089337,0.0211844022863428,0.8751332572922019,0.102102655945318,0.0635901901520871,0.0,0.2168913717569482,0.0,0.3179509507604355,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3855819590101614,0.814329172208326,-0.9054095310103718,0.5575558293320313,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,478.0,0.7570045848191543,476.0,0.7580234335201222,2.0,0.957208354559348,62.0,0.5106979113601631,320.0,0.8374936321956189,1735.0,0.1166581762608252,37.0,0.9816607233825776,Future Moat,50,0.2927912070431575,0.5231596711418858,0.3410982367772745,0.4096603251853287
20260430,6929,6929.T,"NIPPON CERAMIC CO.,LTD.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,6,TOPIX Small 1,False,2026-06-01,3975.0,3975.0,166900.0,466737675.0,1222.0,0.0005782874997536,0.2433698956607287,-0.363793816234061,0.3658595184271358,0.7564161412589396,1222.0,日本セラミック株式会社,27325000000.0,6228000000.0,7047000000.0,7262000000.0,56359000000.0,50037000000.0,4888000000.0,,-5367000000.0,,,1377.0,0.057181452264069,0.1668800687663354,0.2279231473010064,0.1451326018746128,0.8878262566759524,0.1788838060384263,,,,,,,,,,,,,,,False,0.2578956999085087,0.2657639524245196,0.8193420727297228,0.465692268246173,0.7368555566082211,0.3764669171120512,general_operating_margin_ocf_leverage_quality,0.6258572872610006,0.8193420727297228,0.465692268246173,0.7368555566082211,0.3764669171120512,-0.0025934679975877,0.0,0.1656291694063613,0.0,-0.0129673399879387,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.478812621733878,0.1322400248982037,-0.6043138179058423,0.5524680060142826,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,74.0,0.9628120224146716,868.0,0.5583290881304126,2.0,0.957208354559348,62.0,0.5106979113601631,711.0,0.6383087111563933,1413.0,0.2806928171166581,38.0,0.9811512990320936,Future Moat,52,0.3105479644331303,0.7041531601617935,0.4607718062724195,0.4706276408106474
20260430,6785,6785.T,"SUZUKI CO.,LTD.",Prime Market (Domestic),3650,Electric Appliances,9,ELECTRIC APPLIANCES & PRECISION INSTRUMENTS,7,TOPIX Small 2,False,2026-06-01,3420.0,3420.0,101300.0,185626705.0,1222.0,0.0013235663861676,0.347977358122297,-0.3308389140761498,0.9671820708200324,2.7725643776043847,1222.0,株式会社鈴木,34186565000.0,5799421000.0,4206501000.0,3173055000.0,39772776000.0,27901814000.0,5500840000.0,,-1925851000.0,,,1091.0,0.1271560479265143,0.1683028694656738,0.1696403543321769,0.1137221759130069,0.7015304639535345,0.1609064847550492,,,,,,,,,,,,,,,False,0.123045441974062,0.092815847395022,0.4238139176522417,0.4016437620650512,0.0804673136376017,0.2191035710892851,general_operating_margin_ocf_leverage_quality,0.3086599886399247,0.4238139176522417,0.4016437620650512,0.0804673136376017,0.2191035710892851,0.048242282464077,0.0,0.2496657619236425,0.0,0.2412114123203852,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,2.1906491179855268,0.0,2.375771403005273,-0.6316485798498609,-0.6525572050265103,0.9723460085165826,半導体・光通信・データセンター・電力;電子部品・精密機器・省人化,"ai_infrastructure: semiconductor, chip, gpu, hbm, data center, datacenter; automation: robot, automation, factory, fa, control, sensor",0.0,0.3963623697629714,1.20122129698021,-0.3551076468367978,0.5519952641446723,True,True,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,,True,True,360.0,0.8171166581762608,535.0,0.7279673968415691,2.0,0.957208354559348,62.0,0.5106979113601631,217.0,0.8899643402954661,1075.0,0.4528782475802343,39.0,0.9806418746816098,Future Moat,53,0.29132443834511423,0.5247624839814444,0.35467086714684576,0.41460080981435726
