code,bm_raw,ep_raw,gross_profitability,sloan_accruals
6745,1.2254997659566285,0.1588247366139235,0.41439964307623667,-0.047870637207813004
9502,1.3340947932095752,0.0976056164418323,,-0.00985843362866866
6695,4.3441902237926975,0.2343669022379269,0.3326533251810742,
1662,1.2417513764926127,0.1846125181732306,0.14547724611867993,-0.07138483723965122
6994,0.7255173173130077,0.038336101675116,0.1834253046010357,-0.06171374962826005
6834,0.1149044537905491,0.0091546024459823,0.21196513328948824,-0.02480471162031353
7762,0.4683332533859975,0.0423322042568875,0.3237861928230402,-0.02861382171054769
6492,0.4382918269037628,0.0301300522619451,0.16876331889736715,0.008832632054804048
6914,0.3598865870372973,0.0422962401442434,0.4400118051634759,-0.03729683042374434
7999,0.711222831024803,0.0422617370735759,0.25427293363599945,0.004773839360305526
6741,1.0348167608821128,0.0857414704089785,0.15446944177093358,0.016408523986909375
6929,0.5939645483094717,0.0862036203174327,0.15207863872673397,0.04139277805868917
6785,0.5684164974464275,0.0646415609144579,0.174122847246066,-0.060590497480915224
6824,0.9632949384378446,0.071556591997554,0.29051658865280733,-0.016106429404286526
6703,0.4843886872987587,0.0456620547860828,0.275841008358376,-0.061177136118049195
6248,0.929914140765411,0.1017738651921581,0.3002051008529735,-0.041218841508423844
3723,0.4504572455379195,0.0374241697689237,0.20027837657739478,-0.009865546687143945
6814,0.4655885756400852,0.0870113123636959,0.4126793242975581,-0.034702113763435176
3105,0.8368486162759706,0.0454517404375529,0.15818143161260284,-0.043321387222468574
9880,0.4553227632876693,0.0227263558122251,0.26909761211283684,-0.008590258851139891
6490,0.3321611538101955,0.0373230444294567,0.22868798123502115,-0.05977957235004317
6894,1.329493896212372,0.1238615798431121,0.1876671301743502,0.04050133052579465
6961,0.4913362989680658,0.0354762707683111,0.27829549980087614,-0.0499987785314691
6960,0.5433234759518076,0.0558332378701715,0.3335246090520104,-0.06669377417893281
6419,1.4243868130896205,0.1587026516418462,0.23963339412044676,-0.02264354153649078
7747,0.1516914680088793,0.0217102989019672,0.4204993089597126,-0.09813384060852233
5214,0.9776307078586786,0.0621376869201745,0.11406974207777729,-0.029346057787044886
7749,1.0840546737232457,0.0723457555675829,0.1652009120804153,-0.010592973932360599
6866,0.2463351866539076,0.0305850357497619,0.39639200709146377,-0.04142628467176189
6996,0.4268733273560666,0.0385151404802524,0.1470853973891641,-0.0404336214297693
6925,0.555214015039527,0.0767351629342093,0.20926391841347577,0.022959754272662832
1948,0.2189493914178073,0.0278657412003406,0.24467415730337078,0.05085183665405249
5187,1.7739277281808,0.0775218986416808,0.297560774610689,0.009137082310175914
5706,0.1106563774033437,0.0219149985818431,0.22834314166555209,-0.01415705677377125
6136,0.6850432588906018,0.052264245289012,0.21171017588101335,-0.03796739105528987
6855,0.2547755177071815,0.0315252073569035,0.23728643468225494,0.04429972664415501
6643,0.9087415112061704,0.097049177847754,0.22139145103633107,-0.012322614652074017
4099,0.3335200214465061,0.029883145718037,0.21225320803584413,-0.017878171501980514
6480,0.4813868584110257,0.0062249123709323,0.1418958115790695,-0.04561960867698132
6877,0.856939046126319,0.0728041152989016,0.19604160647211788,0.018315268913886962
7725,0.5140364942905123,0.0427857177320468,0.21997508139917615,-0.18912020439418498
7711,0.1679424460016583,0.0272833870995215,0.2632579170650729,-0.004445617290641641
7746,0.0974660602049721,0.0111906931655504,0.18140326425347406,-0.019563678517276577
6809,1.139273048934797,0.0612901429170604,0.327597260673175,-0.04184037671335593
6454,1.4066745456714502,0.148993358945584,0.3522963462294661,-0.02725634113864441
6622,0.404190661338748,0.0340734691967204,0.22002935562339354,-0.03912090858733581
7730,0.3101835251339791,0.0278789322453833,0.3331263903978478,-0.03825848355388837
7716,0.4496397432854494,0.0433044433603373,0.28759715177496004,-0.03556547651056701
