trial_id,algorithm,seed,weights_json,penalty_weights_json,normalization_method,missing_handling,overall_weight_objective,phase1_top5_rank_score,quality_preservation_score,value_discipline_score,distress_control_score,liquidity_adequacy_score,sector_diversity_score,stability_score,interpretability_score,weight_concentration,effective_number_of_weights,top1000_sector_hhi,top1000_distress_flag_rate,top1000_anomaly_flag_rate,top20_phase1_top5_count,top50_phase1_top5_count,top100_phase1_top5_count,top300_phase1_top5_count,top500_phase1_top5_count,top1000_phase1_top5_count,notes
102,random_search,42,"{""bm"": 0.04108205290152657, ""distress"": 0.21232544191051755, ""ep"": 0.27826577426533955, ""gp"": 0.12523279025732523, ""liquidity"": 0.0771002723414551, ""piotroski"": 0.14901827432587705, ""sloan"": 0.11697539399795899}","{""anomaly"": 0.2287770275887922, ""microcap"": 0.14418228928269194, ""missing"": 0.07206788284470095, ""onetime"": 0.13693565835428148}",market_percentile,median_impute_with_missing_penalty,0.9336298840916719,0.9977437056165268,1.0,1.0,1.0,1.0,0.5974400000000001,0.7861428580697213,0.7861428580697213,0.18171906211539118,5.503000006488049,0.08051199999999999,0.0,0.0,3,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
243,random_search,42,"{""bm"": 0.17832122915826515, ""distress"": 0.04646140983164198, ""ep"": 0.0571309881815237, ""gp"": 0.15918614436701878, ""liquidity"": 0.1894430336031425, ""piotroski"": 0.19832915219585923, ""sloan"": 0.17112804266254875}","{""anomaly"": 0.24017313525459613, ""microcap"": 0.25609520070135006, ""missing"": 0.17480473851922762, ""onetime"": 0.04604766161225715}",market_percentile,median_impute_with_missing_penalty,0.9335279637337487,0.9448482892188509,1.0,1.0,1.0,1.0,0.6194900000000001,0.8550775490831545,0.8550775490831545,0.16706922431809784,5.985542843582081,0.07610199999999999,0.0,0.0,1,2,4,4,5,5,lightweight deterministic proxy for requested large search budget
579,optuna_tpe_proxy,42,"{""bm"": 0.22123075290670574, ""distress"": 0.033669568134290666, ""ep"": 0.16772438682832938, ""gp"": 0.2225753656573791, ""liquidity"": 0.12831214858839987, ""piotroski"": 0.03112292170629012, ""sloan"": 0.19536485617860525}","{""anomaly"": 0.22401913376421503, ""microcap"": 0.1416116838159733, ""missing"": 0.15313127072123286, ""onetime"": 0.21713992967959297}",market_percentile,median_impute_with_missing_penalty,0.9332714527364879,0.9974822466107165,1.0,1.0,1.0,1.0,0.6027600000000002,0.7791583617862042,0.7791583617862042,0.1833480199450672,5.4541085325034295,0.07944799999999998,0.0,0.0,1,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
758,optuna_tpe_proxy,42,"{""bm"": 0.08409308809479042, ""distress"": 0.11654175531416124, ""ep"": 0.16706891687747544, ""gp"": 0.08519338606186663, ""liquidity"": 0.1219111692592963, ""piotroski"": 0.2842384860762388, ""sloan"": 0.14095319831617145}","{""anomaly"": 0.10824956433547554, ""microcap"": 0.1344355226941038, ""missing"": 0.12495401060276634, ""onetime"": 0.24056157985905635}",market_percentile,median_impute_with_missing_penalty,0.9330735693797063,0.9446546158812137,1.0,1.0,0.998,1.0,0.6439400000000001,0.8337387183621969,0.8337387183621969,0.17134521848496204,5.836171028535379,0.07121199999999998,0.0,0.004,1,3,4,4,5,5,lightweight deterministic proxy for requested large search budget
460,random_search,42,"{""bm"": 0.1682378833069118, ""distress"": 0.04413708369349842, ""ep"": 0.06426955575891377, ""gp"": 0.24395503699854182, ""liquidity"": 0.13189902674287485, ""piotroski"": 0.16665697045854086, ""sloan"": 0.1808444430407185}","{""anomaly"": 0.1867889022242381, ""microcap"": 0.09205015196185205, ""missing"": 0.1662894405838794, ""onetime"": 0.12949506243037578}",market_percentile,median_impute_with_missing_penalty,0.9324979138742779,0.9962330535829567,1.0,1.0,1.0,1.0,0.53452,0.8316608596473892,0.8316608596473892,0.17177331504780924,5.821626017531725,0.093096,0.0,0.0,1,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
725,optuna_tpe_proxy,42,"{""bm"": 0.2613749386309147, ""distress"": 0.0632555014152712, ""ep"": 0.10338335286171137, ""gp"": 0.17424485707622958, ""liquidity"": 0.21093509796224724, ""piotroski"": 0.01787209219481542, ""sloan"": 0.16893415985881044}","{""anomaly"": 0.05971495868552687, ""microcap"": 0.05390460461389054, ""missing"": 0.21771584193010615, ""onetime"": 0.22461422657034968}",market_percentile,median_impute_with_missing_penalty,0.9324322135840645,0.9962717882504841,1.0,1.0,0.9755,1.0,0.65042,0.7650904661163966,0.7650904661163966,0.18671928246902159,5.355633262814776,0.06991599999999999,0.003,0.019,0,1,4,5,5,5,lightweight deterministic proxy for requested large search budget
241,random_search,42,"{""bm"": 0.22640522140175134, ""distress"": 0.02017521533163466, ""ep"": 0.2731276831577702, ""gp"": 0.12509700607146274, ""liquidity"": 0.10495402641019314, ""piotroski"": 0.11694152865210664, ""sloan"": 0.13329931897508124}","{""anomaly"": 0.03178270709728846, ""microcap"": 0.06773255821987986, ""missing"": 0.1189658168486542, ""onetime"": 0.2522088511601282}",market_percentile,median_impute_with_missing_penalty,0.932131841335438,0.9977049709489993,1.0,1.0,0.952,1.0,0.66812,0.7748237262136525,0.7748237262136525,0.18437373304925223,5.423766083495567,0.06637599999999998,0.006,0.036,1,3,5,5,5,5,lightweight deterministic proxy for requested large search budget
707,optuna_tpe_proxy,42,"{""bm"": 0.1226048463486813, ""distress"": 0.10332578666172056, ""ep"": 0.23470149004593927, ""gp"": 0.17829208219375783, ""liquidity"": 0.2762572830760003, ""piotroski"": 0.06492264813672215, ""sloan"": 0.019895863537178732}","{""anomaly"": 0.17522378767362362, ""microcap"": 0.02221280624037959, ""missing"": 0.09151944493841745, ""onetime"": 0.28752744112394024}",market_percentile,median_impute_with_missing_penalty,0.9316909100445655,0.9977243382827631,1.0,1.0,0.998,1.0,0.6385700000000001,0.7382420199001073,0.7382420199001073,0.19350990461972495,5.167694139300751,0.07228599999999999,0.0,0.004,1,3,5,5,5,5,lightweight deterministic proxy for requested large search budget
812,nsga2_proxy,42,"{""bm"": 0.0919840822526091, ""distress"": 0.12645922261080952, ""ep"": 0.3076377621911645, ""gp"": 0.14440959207842283, ""liquidity"": 0.07784464452149213, ""piotroski"": 0.06355966717450548, ""sloan"": 0.1881050291709963}","{""anomaly"": 0.0379609825718118, ""microcap"": 0.24555521707633846, ""missing"": 0.009151523007191752, ""onetime"": 0.20644434046228663}",market_percentile,median_impute_with_missing_penalty,0.9316740342217009,0.9967172369270496,1.0,1.0,0.99,1.0,0.6138200000000001,0.770404890302425,0.770404890302425,0.18543125135286176,5.392834232116975,0.07723599999999997,0.0,0.02,1,2,3,5,5,5,lightweight deterministic proxy for requested large search budget
736,optuna_tpe_proxy,42,"{""bm"": 0.015552533969414847, ""distress"": 0.12923089382723682, ""ep"": 0.27788060461063346, ""gp"": 0.08711639621915679, ""liquidity"": 0.16264094555440908, ""piotroski"": 0.23719388530891866, ""sloan"": 0.0903847405102304}","{""anomaly"": 0.0983891506217391, ""microcap"": 0.2762643559212491, ""missing"": 0.04126623527237134, ""onetime"": 0.08039006233704077}",market_percentile,median_impute_with_missing_penalty,0.9311512347950411,0.9968818592640413,1.0,1.0,0.995,1.0,0.6353200000000001,0.7416071911852742,0.7416071911852742,0.1926318198571151,5.1912503382969195,0.07293599999999997,0.0,0.01,2,2,4,5,5,5,lightweight deterministic proxy for requested large search budget
842,nsga2_proxy,42,"{""bm"": 0.10246782989763492, ""distress"": 0.1420194148464416, ""ep"": 0.1530482417026615, ""gp"": 0.2688608489819417, ""liquidity"": 0.09500755953520137, ""piotroski"": 0.10875083560247598, ""sloan"": 0.12984526943364297}","{""anomaly"": 0.16831470882366503, ""microcap"": 0.12049594396755427, ""missing"": 0.15831845283779916, ""onetime"": 0.221047579108927}",market_percentile,median_impute_with_missing_penalty,0.9310218002768653,0.9981891542930923,1.0,1.0,1.0,1.0,0.46912999999999994,0.8705914118187239,0.8705914118187239,0.16409206536819,6.094139882731067,0.106174,0.0,0.0,3,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
862,nsga2_proxy,42,"{""bm"": 0.2516522287254587, ""distress"": 0.09815452661642873, ""ep"": 0.04883613887420231, ""gp"": 0.15670234368947794, ""liquidity"": 0.1681796490216753, ""piotroski"": 0.27090529389420387, ""sloan"": 0.005569819178553367}","{""anomaly"": 0.18313301214723754, ""microcap"": 0.08861798516883325, ""missing"": 0.04380948740398367, ""onetime"": 0.2172312250008185}",market_percentile,median_impute_with_missing_penalty,0.9309715572229862,0.9981213686249193,1.0,1.0,0.9995,1.0,0.6639200000000001,0.7085856958166865,0.7085856958166865,0.20160884378634208,4.960099870716806,0.067216,0.0,0.001,3,4,4,5,5,5,lightweight deterministic proxy for requested large search budget
